window,kind,rise,pullback,tp,stop,breakout_veto,exit_mode,signals,executed,execution_rate,net_win_rate,win_wilson_low95,avg_net_per_trade,median_net_per_trade,avg_net_per_signal,total_pnl_1000,pf,worst_pnl_1000,max_losing_streak,tp_count,trail_count,stop_count
modern_2024plus,pullback,0.003,0.005,0.015,0.04,0.02,trail005,26,17,0.6538461538461539,0.8823529411764706,0.6566364940511487,0.006059248998345328,0.007776470400146065,0.003961816652764253,4387.4605667390615,9.887821132677038,-276.8092112000003,1,0,17,0
modern_2024plus,pullback,0.003,0.005,0.02,,,fixed,26,22,0.8461538461538461,0.8181818181818182,0.6148339256287408,0.005180778309087905,0.008602251760491647,0.00438373549230515,4418.038553101224,2.04077585372458,-1915.235071586994,2,8,0,0
modern_2024plus,pullback,0.003,0.005,0.02,,0.02,fixed,26,17,0.6538461538461539,0.8823529411764706,0.6566364940511487,0.007109545894862719,0.007776470400146065,0.004648549238948701,4705.813286310428,10.532718559243444,-276.8092112000003,1,5,0,0
modern_2024plus,pullback,0.003,0.005,0.02,0.04,0.02,trail005,26,17,0.6538461538461539,0.8823529411764706,0.6566364940511487,0.00651615886159272,0.007776470400146065,0.0042605654095029324,4537.537067489062,10.191835966450338,-276.8092112000003,1,0,17,0
modern_2024plus,pullback,0.003,0.005,0.025,,,fixed,26,22,0.8461538461538461,0.8181818181818182,0.6148339256287408,0.004873901102665867,0.0054732677337965795,0.004124070163794195,4822.25938009004,2.135999847640891,-1915.235071586994,2,5,0,0
modern_2024plus,pullback,0.003,0.005,0.025,,0.02,fixed,26,17,0.6538461538461539,0.8823529411764706,0.6566364940511487,0.006203607903823016,0.003932699013597952,0.00405620516788428,4571.836945807531,10.261318342127556,-276.8092112000003,1,3,0,0
modern_2024plus,pullback,0.003,0.005,0.03,,,fixed,26,22,0.8461538461538461,0.8181818181818182,0.6148339256287408,0.004371993323428522,0.0054732677337965795,0.0036993789659779805,4039.44908936944,1.9515899474472356,-1915.235071586994,2,2,0,0
modern_2024plus,pullback,0.003,0.005,0.03,,0.02,fixed,26,17,0.6538461538461539,0.8823529411764706,0.6566364940511487,0.0060558048307561,0.003932699013597952,0.003959564697032835,4341.83324648006,9.795392390570582,-276.8092112000003,1,1,0,0
modern_2024plus,pullback,0.005,0.003,,,,fixed,26,20,0.7692307692307693,0.75,0.5312991223812622,0.0026782086545044793,0.003104152027678506,0.0020601605034649842,717.5164885150552,1.1524327347270156,-2534.525123660989,2,0,0,0
modern_2024plus,pullback,0.005,0.003,,,0.02,fixed,26,17,0.6538461538461539,0.7647058823529411,0.5273820188043569,0.0028180346471328413,0.002817966787090776,0.0018425611154330118,370.3195473520368,1.1289845124796207,-2534.525123660989,1,0,0,0
modern_2024plus,pullback,0.005,0.003,0.015,,,fixed,26,20,0.7692307692307693,0.85,0.6395811352592498,0.005234895670249259,0.009645991278405854,0.004026842823268661,3298.040809967114,2.1975160764350097,-2534.525123660989,1,9,0,0
modern_2024plus,pullback,0.005,0.003,0.015,,0.02,fixed,26,17,0.6538461538461539,0.8235294117647058,0.5897054143116658,0.003825912772557931,0.007013836453995206,0.0025015583512878778,763.9331882182419,1.2773835519102381,-2534.525123660989,1,6,0,0
modern_2024plus,pullback,0.005,0.003,0.015,0.04,0.02,trail005,26,17,0.6538461538461539,0.8235294117647058,0.5897054143116658,0.003754473112884109,0.007013836453995206,0.0024548478045780713,760.5360601030361,1.2898401854494452,-2404.441212209994,1,0,16,1
modern_2024plus,pullback,0.005,0.003,0.02,,,fixed,26,20,0.7692307692307693,0.75,0.5312991223812622,0.003573284960070192,0.0054732677337965795,0.0027486807385155325,1206.5847444370395,1.2563328024071962,-2534.525123660989,2,6,0,0
modern_2024plus,pullback,0.005,0.003,0.02,,0.02,fixed,26,17,0.6538461538461539,0.7647058823529411,0.5273820188043569,0.003742358858237598,0.003932699013597952,0.002446926945770737,719.2974370960287,1.2505355980128001,-2534.525123660989,1,4,0,0
modern_2024plus,pullback,0.005,0.003,0.02,0.04,0.02,trail005,26,17,0.6538461538461539,0.7647058823529411,0.5273820188043569,0.003214991389688793,0.003932699013597952,0.0021021097547965187,610.4595593530357,1.2227178378908774,-2404.441212209994,1,0,16,1
modern_2024plus,pullback,0.005,0.003,0.025,,,fixed,26,20,0.7692307692307693,0.75,0.5312991223812622,0.002735397296655943,0.003104152027678506,0.0021041517666584176,987.7036355755572,1.2098326222191598,-2534.525123660989,2,3,0,0
modern_2024plus,pullback,0.005,0.003,0.025,,0.02,fixed,26,17,0.6538461538461539,0.7647058823529411,0.5273820188043569,0.0025421133752273075,0.002817966787090776,0.0016621510530332394,275.2710968770357,1.0958785688854338,-2534.525123660989,1,2,0,0
modern_2024plus,pullback,0.005,0.003,0.03,,,fixed,26,20,0.7692307692307693,0.75,0.5312991223812622,0.003077308490616974,0.003104152027678506,0.0023671603773976722,1340.325762727657,1.2847454026603358,-2534.525123660989,2,2,0,0
modern_2024plus,pullback,0.005,0.003,0.03,,0.02,fixed,26,17,0.6538461538461539,0.7647058823529411,0.5273820188043569,0.002650054346740286,0.002817966787090776,0.0017327278420994179,314.69119107403776,1.1096088233866026,-2534.525123660989,1,1,0,0
modern_2024plus,pullback,0.005,0.004,,,,fixed,26,20,0.7692307692307693,0.75,0.5312991223812622,0.003058853254287025,0.003104152027678506,0.0023529640417592496,1496.6016750530553,1.3810069052943796,-1836.063523044005,2,0,0,0
modern_2024plus,pullback,0.005,0.004,,,0.02,fixed,26,16,0.6153846153846154,0.8125,0.5699111903802658,0.005176420223500989,0.003104152027678506,0.0031854893683083006,2745.0062302130273,6.530360034977654,-276.8092112000003,1,0,0,0
modern_2024plus,pullback,0.005,0.004,0.015,,,fixed,26,20,0.7692307692307693,0.8,0.5839825677481129,0.004639309006688112,0.008220934787416218,0.0035686992359139327,3731.14963677611,2.7835718297521677,-1595.6014963229904,1,8,0,0
modern_2024plus,pullback,0.005,0.004,0.015,,0.02,fixed,26,16,0.6153846153846154,0.8125,0.5699111903802658,0.005027001652585532,0.0054732677337965795,0.0030935394785141738,2792.6435113502284,6.626334795572542,-276.8092112000003,1,5,0,0
modern_2024plus,pullback,0.005,0.004,0.015,0.04,0.02,trail005,26,16,0.6153846153846154,0.8125,0.5699111903802658,0.004971324476841338,0.0054732677337965795,0.003059276601133131,2704.9858300130304,6.4497309932604345,-276.8092112000003,1,0,16,0
modern_2024plus,pullback,0.005,0.004,0.02,,,fixed,26,20,0.7692307692307693,0.75,0.5312991223812622,0.003953929559852737,0.0054732677337965795,0.0030414842768097974,1985.6699309750395,1.5055145720788292,-1836.063523044005,2,6,0,0
modern_2024plus,pullback,0.005,0.004,0.02,,0.02,fixed,26,16,0.6153846153846154,0.8125,0.5699111903802658,0.006158514697799793,0.0054732677337965795,0.0037898551986460267,3093.984119957019,7.233445278751849,-276.8092112000003,1,4,0,0
modern_2024plus,pullback,0.005,0.004,0.02,0.04,0.02,trail005,26,16,0.6153846153846154,0.8125,0.5699111903802658,0.005456791206541693,0.0054732677337965795,0.0033580253578718113,2855.0623307630312,6.752089899700033,-276.8092112000003,1,0,16,0
modern_2024plus,pullback,0.005,0.004,0.025,,,fixed,26,20,0.7692307692307693,0.75,0.5312991223812622,0.003116041896438489,0.003104152027678506,0.002396955304952684,1766.7888221135572,1.4497915194424227,-1836.063523044005,2,3,0,0
modern_2024plus,pullback,0.005,0.004,0.025,,0.02,fixed,26,16,0.6153846153846154,0.8125,0.5699111903802658,0.00488325387210136,0.003104152027678506,0.003005079305908529,2649.957779738026,6.3388660608992415,-276.8092112000003,1,2,0,0
modern_2024plus,pullback,0.005,0.004,0.03,,,fixed,26,20,0.7692307692307693,0.75,0.5312991223812622,0.0034579530903995196,0.003104152027678506,0.002659963915691938,2119.410949265657,1.5395625437864786,-1836.063523044005,2,2,0,0
modern_2024plus,pullback,0.005,0.004,0.03,,0.02,fixed,26,16,0.6153846153846154,0.8125,0.5699111903802658,0.0049979411543338995,0.003104152027678506,0.0030756560949747073,2689.3778739350287,6.418285666990713,-276.8092112000003,1,1,0,0
modern_2024plus,pullback,0.005,0.005,,,,fixed,26,20,0.7692307692307693,0.8,0.5839825677481129,0.0025055839043116907,0.003104152027678506,0.001927372234085916,847.3459752980523,1.2039321802140945,-1915.235071586994,2,0,0,0
modern_2024plus,pullback,0.005,0.005,,,0.02,fixed,26,15,0.5769230769230769,0.8666666666666667,0.6211801716767842,0.005619673554295073,0.003390337268266236,0.0032421193582471575,2837.6189157590334,8.02834127455093,-276.8092112000003,1,0,0,0
modern_2024plus,pullback,0.005,0.005,0.015,,,fixed,26,20,0.7692307692307693,0.85,0.6395811352592498,0.005091390953184103,0.009645991278405854,0.003916454579372387,4331.24984196069,2.867743577395769,-1915.235071586994,1,9,0,0
modern_2024plus,pullback,0.005,0.005,0.015,,0.02,fixed,26,15,0.5769230769230769,0.8666666666666667,0.6211801716767842,0.005460293745318587,0.007013836453995206,0.0031501694684530307,2885.2561968962345,8.146331420220093,-276.8092112000003,1,5,0,0
modern_2024plus,pullback,0.005,0.005,0.015,0.04,0.02,trail005,26,15,0.5769230769230769,0.8666666666666667,0.6211801716767842,0.005400904757858114,0.007013836453995206,0.003115906591071989,2797.598515559037,7.929216959799723,-276.8092112000003,1,0,15,0
modern_2024plus,pullback,0.005,0.005,0.02,,,fixed,26,20,0.7692307692307693,0.8,0.5839825677481129,0.004656172874523734,0.008220934787416218,0.003581671441941334,2898.8220722938213,1.6976643808896104,-1915.235071586994,2,7,0,0
modern_2024plus,pullback,0.005,0.005,0.02,,0.02,fixed,26,15,0.5769230769230769,0.8666666666666667,0.6211801716767842,0.006667240993547133,0.007013836453995206,0.0038464851885848844,3186.5968055030253,8.892705299181525,-276.8092112000003,1,4,0,0
modern_2024plus,pullback,0.005,0.005,0.02,0.04,0.02,trail005,26,15,0.5769230769230769,0.8666666666666667,0.6211801716767842,0.005918735936205159,0.007013836453995206,0.0034146553478106687,2947.6750163090373,8.300933140116788,-276.8092112000003,1,0,15,0
modern_2024plus,pullback,0.005,0.005,0.025,,,fixed,26,20,0.7692307692307693,0.8,0.5839825677481129,0.00406844657928449,0.003661518140932094,0.0031295742917573,2992.992899566541,1.7203286321849984,-1915.235071586994,2,4,0,0
modern_2024plus,pullback,0.005,0.005,0.025,,0.02,fixed,26,15,0.5769230769230769,0.8666666666666667,0.6211801716767842,0.005306962779468802,0.003390337268266236,0.003061709295847386,2742.570465284033,7.7929210270167895,-276.8092112000003,1,2,0,0
modern_2024plus,pullback,0.005,0.005,0.03,,,fixed,26,20,0.7692307692307693,0.8,0.5839825677481129,0.0037337304600163226,0.003661518140932094,0.0028721003538587095,2479.6064023704143,1.5967710409320788,-1915.235071586994,2,2,0,0
modern_2024plus,pullback,0.005,0.005,0.03,,0.02,fixed,26,15,0.5769230769230769,0.8666666666666667,0.6211801716767842,0.005429295880516844,0.003390337268266236,0.003132286084913564,2781.9905594810352,7.890558477046744,-276.8092112000003,1,1,0,0
modern_2024plus,two_peak_fail,0.003,0.003,,,0.02,fixed,26,9,0.34615384615384615,0.6666666666666666,0.3542021355804035,0.0021124884929522394,0.005557040027203411,0.0007312460167911599,1415.8289046719972,3.980019687993339,-216.86979589999913,2,0,0,0
modern_2024plus,two_peak_fail,0.003,0.003,0.015,,0.02,fixed,26,9,0.34615384615384615,0.6666666666666666,0.3542021355804035,0.0022155171810895303,0.005557040027203411,0.0007669097934540682,1462.6090805207339,4.078482040737382,-216.86979589999913,2,1,0,0
modern_2024plus,two_peak_fail,0.003,0.003,0.015,0.04,0.02,trail005,26,9,0.34615384615384615,0.6666666666666666,0.3542021355804035,0.0021124884929522394,0.005557040027203411,0.0007312460167911599,1415.8289046719972,3.980019687993339,-216.86979589999913,2,0,9,0
modern_2024plus,two_peak_fail,0.003,0.003,0.02,,0.02,fixed,26,9,0.34615384615384615,0.6666666666666666,0.3542021355804035,0.0021124884929522394,0.005557040027203411,0.0007312460167911599,1415.8289046719972,3.980019687993339,-216.86979589999913,2,0,0,0
modern_2024plus,two_peak_fail,0.003,0.003,0.02,0.04,0.02,trail005,26,9,0.34615384615384615,0.6666666666666666,0.3542021355804035,0.0021124884929522394,0.005557040027203411,0.0007312460167911599,1415.8289046719972,3.980019687993339,-216.86979589999913,2,0,9,0
modern_2024plus,two_peak_fail,0.003,0.003,0.025,,0.02,fixed,26,9,0.34615384615384615,0.6666666666666666,0.3542021355804035,0.0021124884929522394,0.005557040027203411,0.0007312460167911599,1415.8289046719972,3.980019687993339,-216.86979589999913,2,0,0,0
modern_2024plus,two_peak_fail,0.003,0.003,0.03,,0.02,fixed,26,9,0.34615384615384615,0.6666666666666666,0.3542021355804035,0.0021124884929522394,0.005557040027203411,0.0007312460167911599,1415.8289046719972,3.980019687993339,-216.86979589999913,2,0,0,0
modern_2024plus,two_peak_fail,0.003,0.004,,,0.02,fixed,26,8,0.3076923076923077,0.75,0.40927543031017727,0.003915069673044589,0.006641383363960479,0.001204636822475258,1632.6987005719964,7.322471003794646,-141.29706049999695,1,0,0,0
modern_2024plus,two_peak_fail,0.003,0.004,0.015,,0.02,fixed,26,8,0.3076923076923077,0.75,0.40927543031017727,0.004030976947199041,0.006641383363960479,0.0012403005991381663,1679.478876420733,7.503622801889685,-141.29706049999695,1,1,0,0
modern_2024plus,two_peak_fail,0.003,0.004,0.015,0.04,0.02,trail005,26,8,0.3076923076923077,0.75,0.40927543031017727,0.003915069673044589,0.006641383363960479,0.001204636822475258,1632.6987005719964,7.322471003794646,-141.29706049999695,1,0,8,0
modern_2024plus,two_peak_fail,0.003,0.004,0.02,,0.02,fixed,26,8,0.3076923076923077,0.75,0.40927543031017727,0.003915069673044589,0.006641383363960479,0.001204636822475258,1632.6987005719964,7.322471003794646,-141.29706049999695,1,0,0,0
modern_2024plus,two_peak_fail,0.003,0.004,0.02,0.04,0.02,trail005,26,8,0.3076923076923077,0.75,0.40927543031017727,0.003915069673044589,0.006641383363960479,0.001204636822475258,1632.6987005719964,7.322471003794646,-141.29706049999695,1,0,8,0
modern_2024plus,two_peak_fail,0.003,0.004,0.025,,0.02,fixed,26,8,0.3076923076923077,0.75,0.40927543031017727,0.003915069673044589,0.006641383363960479,0.001204636822475258,1632.6987005719964,7.322471003794646,-141.29706049999695,1,0,0,0
modern_2024plus,two_peak_fail,0.003,0.004,0.03,,0.02,fixed,26,8,0.3076923076923077,0.75,0.40927543031017727,0.003915069673044589,0.006641383363960479,0.001204636822475258,1632.6987005719964,7.322471003794646,-141.29706049999695,1,0,0,0
modern_2024plus,two_peak_fail,0.005,0.003,,,0.02,fixed,26,9,0.34615384615384615,0.6666666666666666,0.3542021355804035,0.002175578840895646,0.005557040027203411,0.0007530849833869544,1425.8188072219962,4.065503513965259,-216.86979589999913,2,0,0,0
modern_2024plus,two_peak_fail,0.005,0.003,0.015,,0.02,fixed,26,9,0.34615384615384615,0.6666666666666666,0.3542021355804035,0.0022786075290329366,0.005557040027203411,0.0007887487600498627,1472.5989830707329,4.1660806649481525,-216.86979589999913,2,1,0,0
modern_2024plus,two_peak_fail,0.005,0.003,0.015,0.04,0.02,trail005,26,9,0.34615384615384615,0.6666666666666666,0.3542021355804035,0.002175578840895646,0.005557040027203411,0.0007530849833869544,1425.8188072219962,4.065503513965259,-216.86979589999913,2,0,9,0
modern_2024plus,two_peak_fail,0.005,0.003,0.02,,0.02,fixed,26,9,0.34615384615384615,0.6666666666666666,0.3542021355804035,0.002175578840895646,0.005557040027203411,0.0007530849833869544,1425.8188072219962,4.065503513965259,-216.86979589999913,2,0,0,0
modern_2024plus,two_peak_fail,0.005,0.003,0.02,0.04,0.02,trail005,26,9,0.34615384615384615,0.6666666666666666,0.3542021355804035,0.002175578840895646,0.005557040027203411,0.0007530849833869544,1425.8188072219962,4.065503513965259,-216.86979589999913,2,0,9,0
modern_2024plus,two_peak_fail,0.005,0.003,0.025,,0.02,fixed,26,9,0.34615384615384615,0.6666666666666666,0.3542021355804035,0.002175578840895646,0.005557040027203411,0.0007530849833869544,1425.8188072219962,4.065503513965259,-216.86979589999913,2,0,0,0
modern_2024plus,two_peak_fail,0.005,0.003,0.03,,0.02,fixed,26,9,0.34615384615384615,0.6666666666666666,0.3542021355804035,0.002175578840895646,0.005557040027203411,0.0007530849833869544,1425.8188072219962,4.065503513965259,-216.86979589999913,2,0,0,0
modern_2024plus,two_peak_fail,0.005,0.004,,,0.02,fixed,26,8,0.3076923076923077,0.75,0.40927543031017727,0.003986046314480921,0.006641383363960479,0.0012264757890710527,1642.6886031219954,7.61713967891082,-141.29706049999695,1,0,0,0
modern_2024plus,two_peak_fail,0.005,0.004,0.015,,0.02,fixed,26,8,0.3076923076923077,0.75,0.40927543031017727,0.004101953588635373,0.006641383363960479,0.001262139565733961,1689.468778970732,7.805581333163968,-141.29706049999695,1,1,0,0
modern_2024plus,two_peak_fail,0.005,0.004,0.015,0.04,0.02,trail005,26,8,0.3076923076923077,0.75,0.40927543031017727,0.003986046314480921,0.006641383363960479,0.0012264757890710527,1642.6886031219954,7.61713967891082,-141.29706049999695,1,0,8,0
modern_2024plus,two_peak_fail,0.005,0.004,0.02,,0.02,fixed,26,8,0.3076923076923077,0.75,0.40927543031017727,0.003986046314480921,0.006641383363960479,0.0012264757890710527,1642.6886031219954,7.61713967891082,-141.29706049999695,1,0,0,0
modern_2024plus,two_peak_fail,0.005,0.004,0.02,0.04,0.02,trail005,26,8,0.3076923076923077,0.75,0.40927543031017727,0.003986046314480921,0.006641383363960479,0.0012264757890710527,1642.6886031219954,7.61713967891082,-141.29706049999695,1,0,8,0
modern_2024plus,two_peak_fail,0.005,0.004,0.025,,0.02,fixed,26,8,0.3076923076923077,0.75,0.40927543031017727,0.003986046314480921,0.006641383363960479,0.0012264757890710527,1642.6886031219954,7.61713967891082,-141.29706049999695,1,0,0,0
modern_2024plus,two_peak_fail,0.005,0.004,0.03,,0.02,fixed,26,8,0.3076923076923077,0.75,0.40927543031017727,0.003986046314480921,0.006641383363960479,0.0012264757890710527,1642.6886031219954,7.61713967891082,-141.29706049999695,1,0,0,0
recent_2025plus,limit,0.002,,,,,fixed,19,16,0.8421052631578947,0.5625,0.3317855639881244,-0.006199589769903815,0.0017567780753212823,-0.005220707174655844,-6205.549209854272,0.4692702455807287,-6912.2442402054,3,0,0,0
recent_2025plus,limit,0.002,,,0.04,,fixed,19,16,0.8421052631578947,0.5625,0.3317855639881244,-0.0007040261054347104,0.0017567780753212823,-0.0005928640887871246,-1035.4990362439985,0.8412403943906646,-2472.100097103139,3,0,0,2
recent_2025plus,limit,0.002,,0.015,,,fixed,19,16,0.8421052631578947,0.6875,0.44404355834741305,-0.005302516736363775,0.006395491238346166,-0.0044652772516747576,-5714.532293176778,0.4820567610342135,-6912.2442402054,2,7,0,0
recent_2025plus,limit,0.002,,0.015,0.04,,fixed,19,16,0.8421052631578947,0.6875,0.44404355834741305,0.0001930469281053301,0.006395491238346166,0.00016256583419396218,-544.482119566503,0.9071336845447491,-2472.100097103139,2,7,0,2
recent_2025plus,limit,0.002,,0.02,,,fixed,19,16,0.8421052631578947,0.625,0.386410405455033,-0.005327970560534584,0.003976455502583185,-0.004486712050976492,-5043.8886283874745,0.5490391857431375,-6912.2442402054,2,4,0,0
recent_2025plus,limit,0.002,,0.025,,,fixed,19,16,0.8421052631578947,0.5625,0.3317855639881244,-0.0065634248886286585,0.0017567780753212823,-0.005527094643055713,-6435.5550115013775,0.44959899352952754,-6912.2442402054,3,2,0,0
recent_2025plus,limit,0.002,,0.03,,,fixed,19,16,0.8421052631578947,0.5625,0.3317855639881244,-0.005938063801847417,0.0017567780753212823,-0.005000474780503088,-6030.99953032492,0.4841986113736335,-6912.2442402054,3,2,0,0
recent_2025plus,limit,0.003,,,,,fixed,19,16,0.8421052631578947,0.5625,0.3317855639881244,-0.005197499237686936,0.0027509613363129078,-0.004376841463315314,-5465.604925739029,0.5205858445769362,-6853.311799766111,3,0,0,0
recent_2025plus,limit,0.003,,,0.04,,fixed,19,16,0.8421052631578947,0.5625,0.3317855639881244,0.00016289047352648208,0.0027509613363129078,0.00013717092507493228,-416.0748944098634,0.9344873452831799,-2474.5672628687116,3,0,0,2
recent_2025plus,limit,0.003,,0.015,,,fixed,19,16,0.8421052631578947,0.6875,0.44404355834741305,-0.004731229845188348,0.007384982196931932,-0.003984193553842819,-5306.712891066749,0.5095311858633471,-6853.311799766111,2,7,0,0
recent_2025plus,limit,0.003,,0.015,0.04,,fixed,19,16,0.8421052631578947,0.6875,0.44404355834741305,0.0006291598660250696,0.007384982196931932,0.000529818834547427,-257.1828597375852,0.9554286961293906,-2474.5672628687116,2,7,0,2
recent_2025plus,limit,0.003,,0.02,,,fixed,19,16,0.8421052631578947,0.625,0.386410405455033,-0.00457116563412451,0.0049683582615037735,-0.003849402639262745,-4496.420461032565,0.5895058751847977,-6853.311799766111,2,4,0,0
recent_2025plus,limit,0.003,,0.025,,,fixed,19,16,0.8421052631578947,0.5625,0.3317855639881244,-0.0056825522794463,0.0027509613363129078,-0.004785307182691621,-5774.341584501306,0.49350508654197034,-6853.311799766111,3,2,0,0
recent_2025plus,limit,0.003,,0.03,,,fixed,19,16,0.8421052631578947,0.5625,0.3317855639881244,-0.0050571911926650375,0.0027509613363129078,-0.004258687320138979,-5369.382355339634,0.5290259830332342,-6853.311799766111,3,2,0,0
recent_2025plus,limit,0.004,,,,,fixed,19,15,0.7894736842105263,0.5333333333333333,0.3011698002549891,-0.005556146256982723,0.002948469371720084,-0.004386431255512676,-5732.902075005323,0.48392677092359515,-6794.379359326809,3,0,0,0
recent_2025plus,limit,0.004,,,0.04,,fixed,19,15,0.7894736842105263,0.5333333333333333,0.3011698002549891,1.7704440383588955e-05,0.002948469371720084,1.3977189776517596e-05,-803.8921859572962,0.8699138105658271,-2477.0344286342925,3,0,0,2
recent_2025plus,limit,0.004,,0.015,,,fixed,19,15,0.7894736842105263,0.6666666666666666,0.41713547738520407,-0.005319761846788947,0.007378711303625621,-0.004199811984307063,-5721.625303239892,0.4605407960350692,-6794.379359326809,2,6,0,0
recent_2025plus,limit,0.004,,0.015,0.04,,fixed,19,15,0.7894736842105263,0.6666666666666666,0.41713547738520407,0.0002540888505773648,0.007378711303625621,0.0002005964609821301,-792.6154141918643,0.8603865627357272,-2477.0344286342925,2,6,0,2
recent_2025plus,limit,0.004,,0.02,,,fixed,19,15,0.7894736842105263,0.6,0.35746830120625167,-0.005149173868182481,0.004537858933403135,-0.00406513726435459,-4956.193727059237,0.5377804135015978,-6794.379359326809,2,4,0,0
recent_2025plus,limit,0.004,,0.025,,,fixed,19,15,0.7894736842105263,0.5333333333333333,0.3011698002549891,-0.0062025777181322584,0.002948469371720084,-0.004896771882735993,-6120.369590882792,0.4490471219316991,-6794.379359326809,3,2,0,0
recent_2025plus,limit,0.004,,0.03,,,fixed,19,15,0.7894736842105263,0.5333333333333333,0.3011698002549891,-0.005535525892232257,0.002948469371720084,-0.004370152020183361,-5715.00661373592,0.485537712182016,-6794.379359326809,3,2,0,0
recent_2025plus,limit,0.005,,,,,fixed,19,14,0.7368421052631579,0.5714285714285714,0.3259064457965131,-0.006947772858993777,0.0020569836956989625,-0.0051194115803112035,-6865.50806201627,0.3654795301743667,-6735.4469188875055,2,0,0,0
recent_2025plus,limit,0.005,,,0.04,,fixed,19,14,0.7368421052631579,0.5714285714285714,0.3259064457965131,-0.0011296599294187226,0.0020569836956989625,-0.000832381000624322,-2057.0183152493446,0.657819736851189,-2479.5015943998505,2,0,0,2
recent_2025plus,limit,0.005,,0.015,,,fixed,19,14,0.7368421052631579,0.7142857142857143,0.453509156701075,-0.0057887898855177875,0.006946241971829052,-0.004265424126171001,-5982.021658650106,0.4245822213961741,-6735.4469188875055,2,6,0,0
recent_2025plus,limit,0.005,,0.015,0.04,,fixed,19,14,0.7368421052631579,0.7142857142857143,0.453509156701075,2.9323044057266638e-05,0.006946241971829052,2.160645351588068e-05,-1173.5319118831803,0.789970893837587,-2479.5015943998505,2,6,0,2
recent_2025plus,limit,0.005,,0.02,,,fixed,19,14,0.7368421052631579,0.6428571428571429,0.38764423103908024,-0.006026931535091437,0.004733392435842481,-0.004440896920593691,-5611.5738353165925,0.4652945851198069,-6735.4469188875055,2,3,0,0
recent_2025plus,limit,0.005,,0.025,,,fixed,19,14,0.7368421052631579,0.5714285714285714,0.3259064457965131,-0.007371724326611039,0.0020569836956989625,-0.005431796872239713,-6975.264009564767,0.3553357222033398,-6735.4469188875055,2,1,0,0
recent_2025plus,limit,0.005,,0.03,,,fixed,19,14,0.7368421052631579,0.5714285714285714,0.3259064457965131,-0.007014399324825313,0.0020569836956989625,-0.005168504765660757,-6882.756854502465,0.3638853711094583,-6735.4469188875055,2,1,0,0
recent_2025plus,open,0.0,,,,,fixed,19,19,1.0,0.5789473684210527,0.3627590353425557,-0.003869235930496685,0.003412806458039947,-0.003869235930496685,-6601.086782084958,0.4632253634932867,-7030.109121084006,2,0,0,0
recent_2025plus,open,0.0,,0.015,,,fixed,19,19,1.0,0.631578947368421,0.4103953316480363,-0.004721651360202031,0.00540833829280573,-0.004721651360202031,-6325.38412717873,0.4579021211429749,-7030.109121084006,2,8,0,0
recent_2025plus,open,0.0,,0.02,,,fixed,19,19,1.0,0.5789473684210527,0.3627590353425557,-0.004118320099150082,0.003412806458039947,-0.004118320099150082,-6487.989892980497,0.4724219614995188,-7030.109121084006,2,7,0,0
recent_2025plus,open,0.0,,0.025,,,fixed,19,19,1.0,0.5789473684210527,0.3627590353425557,-0.0035396248610427977,0.003412806458039947,-0.0035396248610427977,-6043.467609683885,0.508568780184473,-7030.109121084006,2,4,0,0
recent_2025plus,open,0.0,,0.03,,,fixed,19,19,1.0,0.5789473684210527,0.3627590353425557,-0.002486385135937543,0.003412806458039947,-0.002486385135937543,-5239.5236597644725,0.5739423672521259,-7030.109121084006,2,4,0,0
recent_2025plus,pullback,0.003,0.003,,,,fixed,19,16,0.8421052631578947,0.6875,0.44404355834741305,0.0017419085651824754,0.0054732677337965795,0.0014668703706799792,1474.0740429810708,1.3072900788105017,-2534.525123660989,2,0,0,0
recent_2025plus,pullback,0.003,0.003,,,0.02,fixed,19,13,0.6842105263157895,0.6923076923076923,0.4236934318054971,0.0017086886887760248,0.003932699013597952,0.0011691027870572802,1126.8771018180519,1.3805798376860032,-2534.525123660989,1,0,0,0
recent_2025plus,pullback,0.003,0.003,0.015,,,fixed,19,16,0.8421052631578947,0.8125,0.5699111903802658,0.00455537871051726,0.011393757712597912,0.0038361083878040085,3755.966127025169,2.320673778143203,-2534.525123660989,1,8,0,0
recent_2025plus,pullback,0.003,0.003,0.015,,0.02,fixed,19,13,0.6842105263157895,0.7692307692307693,0.4974362405327324,0.002556051007444294,0.007013836453995206,0.0017488770050934643,1221.858505276297,1.4296302027083856,-2534.525123660989,1,5,0,0
recent_2025plus,pullback,0.003,0.003,0.015,0.04,0.02,trail005,19,13,0.6842105263157895,0.7692307692307693,0.4974362405327324,0.002850020613599132,0.0062895975508722385,0.0019500141040415114,1286.9397371400391,1.474204250320884,-2404.441212209994,1,0,12,1
recent_2025plus,pullback,0.003,0.003,0.02,,,fixed,19,16,0.8421052631578947,0.6875,0.44404355834741305,0.0017229985277556537,0.0054732677337965795,0.00145094612863634,1539.921066799437,1.3210167550483267,-2534.525123660989,2,4,0,0
recent_2025plus,pullback,0.003,0.003,0.02,,0.02,fixed,19,13,0.6842105263157895,0.6923076923076923,0.4236934318054971,0.0015171059871327548,0.003932699013597952,0.0010380198859329375,1052.633759458426,1.3555056577786233,-2534.525123660989,1,2,0,0
