id,scale,segment,start,end,n,oracle_profitable,oracle_cash,detected,first_trade,days_missed,traded_days,cash_before_first,all_remaining_cash,actual_mask_cash,actual_mask_mean
DD2,0.08,33,2021-04-19,2021-07-29,69,True,471.7458796500835,True,2021-05-06,9,46,548.247124500017,-76.5012448499333,-293.7941633999455,-0.05356756282140163
DD2,0.08,37,2021-12-21,2022-05-24,99,False,-641.8320625998729,True,2022-01-14,16,64,-135.9798829499833,-505.8521796498897,-1357.4526068499185,-0.21989973010660863
DD2,0.08,39,2022-08-11,2022-10-10,36,True,232.14771630002963,True,2022-08-25,9,20,-143.49462939999194,375.6423457000216,218.8063289000201,0.13559722099464827
DD2,0.08,47,2023-04-20,2023-05-12,13,True,3484.9765602000234,True,2023-04-28,5,8,2477.4460535500148,1007.5305066500084,1007.5305066500084,0.8018153956365921
DD2,0.08,51,2023-06-19,2023-06-28,5,True,766.847540300015,True,2023-06-27,3,2,1468.8337432500111,-701.986202949996,-701.986202949996,-1.6434457578382982
DD2,0.08,53,2023-06-30,2023-07-12,8,True,1711.1463609000123,False,,8,0,1711.1463609000123,0.0,0.0,
DD2,0.08,55,2023-07-14,2023-07-27,9,True,3156.9860684500204,True,2023-07-21,4,5,3562.3392140500086,-405.35314559998864,-405.35314559998864,-0.3649826845529633
DD2,0.08,57,2023-08-07,2023-08-18,9,True,2353.687694200021,True,2023-08-10,2,7,1354.0156573500064,999.6720368500146,999.6720368500146,0.6333690404503253
DD2,0.08,59,2023-08-22,2023-09-15,18,True,3077.8165092500462,True,2023-08-23,0,14,0.0,3077.8165092500462,2131.368416050045,0.722112436363279
DD2,0.08,61,2023-09-22,2023-10-25,17,True,2343.1885098500334,True,2023-09-25,0,9,0.0,2343.1885098500334,817.7961531500112,0.4248943580207386
DD2,0.08,63,2023-11-15,2023-12-05,14,True,1391.0260818000202,True,2023-11-28,8,6,857.4464756500059,533.5796061500141,533.5796061500141,0.5892940353951378
DD2,0.08,65,2023-12-08,2023-12-26,12,True,1388.5534114000163,True,2023-12-14,3,7,609.4809635500019,779.0724478500147,-95.40412434998777,-0.08285025585872556
DD2,0.08,67,2023-12-29,2024-01-17,12,True,1547.4189745500141,True,2024-01-03,1,11,767.6117540000033,779.807220550011,779.807220550011,0.5116410833106358
