id,scale,window,label,phase,n,overnight_log_pct,intraday_log_pct,total_log_pct,linked_overnight_pct,linked_intraday_pct,linked_total_pct,raw_overnight_log_pct,action_adjustment_log_pct,gross_rt_cash,rt_cash,rt_mean_pct,pt_cash,pt_mean_pct,cost_cash
D,0.2,full_2020,D,ALL,102,-52.264003512894554,-32.048553375632885,-84.3125568885274,-40.70469371430259,-27.420344721749846,-56.96367110165821,-55.014295401857225,-2.750291888962674,8830.000000000015,4325.168748615286,0.06236687238692472,-13329.244872614743,-0.48860707882843446,4504.831251384729
D,0.2,full_2020,D,early,1,-0.07069636208198944,0.7749246246232716,0.7042282625412951,-0.07067137809186885,0.7779349363507659,0.7067137809187329,-0.07069636208198944,0.0,-109.99999999999943,-141.54536554999606,-1.0010280449080344,78.39966305000212,0.5544530625884166,31.54536554999663
D,0.2,full_2020,D,middle,39,-0.19362309708353984,-9.575141056939579,-9.768764154023076,-0.19343576848823366,-9.13101213064474,-9.306785255647268,-2.943914986046214,-2.750291888962674,2140.0000000000127,628.5298482001031,0.009425738034679724,-3650.365725699906,-0.42518622692915625,1511.4701517999097
D,0.2,full_2020,D,late,62,-51.99968405372902,-23.248336943316588,-75.24802099704561,-40.54775736613369,-20.743706999204537,-52.88035638255908,-51.99968405372902,0.0,6800.000000000002,3838.1842659651784,0.11282008459712663,-9757.278809964842,-0.5453243911750264,2961.815734034823
D,0.2,full_2020,R,ALL,266,-20.301982092059752,-10.69757982095708,-30.999561913016745,-18.373793780025473,-10.145258081651415,-26.654983063302822,-22.476926458191798,-2.1749443661320447,3969.9999999999927,-7915.7168246013935,-0.23513835685583945,-15854.1782083974,-0.28624131578763895,11885.716824601386
D,0.2,full_2020,R,early,75,3.4127916909885814,19.27085554865919,22.68364723964778,3.4716956058704214,21.252935698961167,25.4624685396109,1.2378473248565371,-2.1749443661320447,-4739.999999999996,-7905.173095843844,-0.5449102812229238,1571.4490098441547,0.0005140537296806258,3165.1730958438466
D,0.2,full_2020,R,middle,93,-0.6343791293879045,2.778601145458687,2.144222016070765,-0.6323711932085897,2.817564306881071,2.1673756486456206,-0.6343791293879045,0.0,2770.0000000000005,-1544.1198671677646,-0.2923185822804038,-7082.956108331782,-0.20356231109912834,4314.119867167766
D,0.2,full_2020,R,late,98,-23.080394653660434,-32.74703651507495,-55.827431168735274,-20.610490333794402,-27.92553498818894,-42.78043563258222,-23.080394653660434,0.0,5939.999999999987,1533.5761384102154,0.05619486040962802,-10342.67110990977,-0.5841576438471333,4406.423861589772
D,0.2,full_2020,EDGE,ALL,5,6.560525761912494,19.331968325922812,25.89249408783528,6.780512602376492,21.327059382694394,29.55365593423076,5.40751964035874,-1.1530061215537553,-11939.999999999996,-12472.481338037967,-4.214980000741141,11401.553383038026,3.8496481367471356,532.4813380379696
D,0.2,full_2020,EDGE,early,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0
D,0.2,full_2020,EDGE,middle,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0
D,0.2,full_2020,EDGE,late,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0
D,0.2,primary,U,ALL,37,3.647303192064307,54.41437792728087,58.061681119345266,3.7146333795965254,72.31323689199883,78.7140419070524,3.647303192064307,0.0,-13920.000000000004,-15868.820683420909,-1.7385920016878276,11964.223982421103,1.3333237832877827,1948.820683420905
D,0.2,primary,U,early,29,4.589662236594406,44.02496706985312,48.614629306447604,4.696617247646735,55.30949324055815,62.603785687327075,4.589662236594406,0.0,-10280.000000000015,-11704.375748833943,-1.7889219448146294,8850.487657834103,1.380173774931704,1424.3757488339265
D,0.2,primary,U,middle,6,-1.2914774368425204,7.517354993855821,6.225877557013312,-1.283173652598847,7.807123384643912,6.423770781747443,-1.2914774368425204,0.0,-1849.9999999999977,-2153.517431453988,-1.5189981053751256,1545.5581199540013,1.1157181050791893,303.5174314539899
D,0.2,primary,U,late,2,0.34911839231241903,2.8720558635719327,3.221174255884343,0.34972852038816626,2.913697085086724,3.2736156351791488,0.34911839231241903,0.0,-1789.9999999999918,-2010.9275031329803,-1.6675895152873088,1568.1782046329977,1.3068159390767036,220.92750313298836
