candidate,mode,execution,date,buy_base,exit_at,reason,same_bar_ambiguous,rt_cash,baseline_cash,delta_cash
UR_VOL_v3,stop2_tp1,bar_touch_gap_aware,2025-12-10,66.1716,2025-12-10 09:35:00,tp,False,549.1510719527042,1511.371758501035,-962.2206865483307
UR_VOL_v3,stop2_tp1,bar_touch_gap_aware,2026-04-02,53.7132,2026-04-02 09:35:00,stop,False,-1148.1701748476307,566.1356489820128,-1714.3058238296435
UR_VOL_v3,stop2_tp1,bar_touch_gap_aware,2026-04-23,68.31960000000001,2026-04-23 09:50:00,stop,False,-1460.3957142289105,-1060.5377833379823,-399.8579308909282
UR_VOL_v3,stop2_tp1,bar_touch_gap_aware,2026-04-24,65.90429999999999,2026-04-24 09:40:00,tp,False,546.9327776764007,1441.810023911992,-894.8772462355912
UR_VOL_v3,stop2_tp1,bar_touch_gap_aware,2026-05-14,73.26,2026-05-14 09:35:00,tp,False,607.9769497980099,5270.984852580012,-4663.007902782002
UR_VOL_v3,stop2_tp1,bar_touch_gap_aware,2026-05-15,68.80499999999999,2026-05-15 09:50:00,tp,False,571.0053785265035,1756.7702636759875,-1185.7648851494841
UR_VOL_v3,stop2_tp1,bar_touch_gap_aware,2026-06-22,77.2992,2026-06-22 09:40:00,tp,False,641.4978410841504,-940.322522159996,1581.8203632441464
UR_VOL_v3,stop2_tp1,bar_touch_gap_aware,2026-08-07,67.5873,2026-08-07 14:30:00,tp,False,560.8998157123,-32.18275595699127,593.0825716692913
UR_VOL_v3,stop2_tp1,bar_touch_gap_aware,2026-09-08,65.637,2026-09-08 09:50:00,tp,False,544.7144834001119,1432.2870176850058,-887.5725342848939
UR_VOL_v3,stop2_tp1,confirm_bar_then_next_open,2024-01-19,14.14,2024-01-19 09:40:00,stop,False,-331.1863414999998,-391.2169417999986,60.03060029999881
UR_VOL_v3,stop2_tp1,confirm_bar_then_next_open,2024-01-22,14.7,2024-01-22 09:40:00,tp,False,-22.35042244999629,277.8025790500034,-300.1530014999997
UR_VOL_v3,stop2_tp1,confirm_bar_then_next_open,2024-02-21,17.58,2024-02-21 09:55:00,tp,False,113.1313332500048,143.14663340000058,-30.01530014999578
UR_VOL_v3,stop2_tp1,confirm_bar_then_next_open,2024-02-28,18.85,2024-02-28 10:15:00,tp,False,161.15076349999927,811.4822667500036,-650.3315032500044
UR_VOL_v3,stop2_tp1,confirm_bar_then_next_open,2024-03-14,22.94,2024-03-14 09:45:00,tp,False,-214.69140834999956,-124.64550789999768,-90.04590045000188
UR_VOL_v3,stop2_tp1,confirm_bar_then_next_open,2024-03-15,22.97,2024-03-15 10:00:00,stop,False,-524.4239798999996,-634.4800804499962,110.05610054999659
UR_VOL_v3,stop2_tp1,confirm_bar_then_next_open,2024-04-29,24.47,2024-04-29 09:40:00,tp,False,242.51889145000567,192.49339120000425,50.025500250001414
UR_VOL_v3,stop2_tp1,confirm_bar_then_next_open,2024-06-07,25.51,2024-06-07 09:55:00,tp,False,290.8878641999997,1271.3876691000014,-980.4998049000017
UR_VOL_v3,stop2_tp1,confirm_bar_then_next_open,2024-06-11,24.93,2024-06-11 09:45:00,stop,False,-477.4531771499965,242.9140264500041,-720.3672036000006
UR_VOL_v3,stop2_tp1,confirm_bar_then_next_open,2024-09-02,20.1,2024-09-02 09:40:00,tp,False,229.1803938499994,879.5118971000038,-650.3315032500044
UR_VOL_v3,stop2_tp1,confirm_bar_then_next_open,2024-11-11,25.89,2024-11-11 09:45:00,stop,False,-638.7505779499975,-1759.3217835499988,1120.5712056000013
UR_VOL_v3,stop2_tp1,confirm_bar_then_next_open,2024-11-12,26.37,2024-11-12 09:40:00,tp,False,589.2779557000013,1239.6094589500058,-650.3315032500045
UR_VOL_v3,stop2_tp1,confirm_bar_then_next_open,2024-12-20,22.02,15:00,close,False,-33.47499244999781,-33.47499244999781,0.0
UR_VOL_v3,stop2_tp1,confirm_bar_then_next_open,2025-02-05,19.92,2025-02-05 09:40:00,tp,False,599.0803431999984,519.0395428000048,80.0408003999936
UR_VOL_v3,stop2_tp1,confirm_bar_then_next_open,2025-07-04,24.17,2025-07-04 09:40:00,stop,False,-905.863976799998,-545.6803749999976,-360.18360180000036
UR_VOL_v3,stop2_tp1,confirm_bar_then_next_open,2025-07-07,24.15,2025-07-07 09:40:00,stop,False,-396.3485517499949,-226.26185089999575,-170.08670084999915
UR_VOL_v3,stop2_tp1,confirm_bar_then_next_open,2025-07-09,26.74,2025-07-09 09:40:00,tp,False,209.0993513000083,349.1707520000044,-140.07140069999613
UR_VOL_v3,stop2_tp1,confirm_bar_then_next_open,2025-07-10,26.38,2025-07-10 09:40:00,tp,False,469.38392760000056,689.4961287000011,-220.11220110000056
UR_VOL_v3,stop2_tp1,confirm_bar_then_next_open,2025-07-16,26.74,2025-07-16 13:55:00,tp,False,199.10944875000567,209.11454879999943,-10.005100049993757
UR_VOL_v3,stop2_tp1,confirm_bar_then_next_open,2025-08-01,33.81,2025-08-01 09:40:00,tp,False,128.42540095000115,938.8385050000072,-810.413104050006
UR_VOL_v3,stop2_tp1,confirm_bar_then_next_open,2025-11-25,57.59,2025-11-25 10:00:00,stop,False,-1331.7093294209985,-351.0767661749933,-980.6325632460052
UR_VOL_v3,stop2_tp1,confirm_bar_then_next_open,2025-11-27,62.22,2025-11-27 09:40:00,stop,False,-2308.8888509399953,-357.6301791749895,-1951.2586717650058
UR_VOL_v3,stop2_tp1,confirm_bar_then_next_open,2025-12-10,64.54,2025-12-10 09:40:00,tp,False,2181.804225210012,1511.371758501035,670.4324667089772
UR_VOL_v3,stop2_tp1,confirm_bar_then_next_open,2026-04-02,53.8,2026-04-02 09:40:00,stop,False,-1235.0262018779886,566.1356489820128,-1801.1618508600013
UR_VOL_v3,stop2_tp1,confirm_bar_then_next_open,2026-04-23,67.84,2026-04-23 09:55:00,stop,False,-980.486145521989,-1060.5377833379823,80.05163781599333
UR_VOL_v3,stop2_tp1,confirm_bar_then_next_open,2026-04-24,65.52,2026-04-24 09:45:00,tp,False,931.4808328350017,1441.810023911992,-510.32919107699024
UR_VOL_v3,stop2_tp1,confirm_bar_then_next_open,2026-05-14,72.5,2026-05-14 09:40:00,tp,False,1368.4675090500145,5270.984852580012,-3902.517343529997
UR_VOL_v3,stop2_tp1,confirm_bar_then_next_open,2026-05-15,68.43,2026-05-15 09:55:00,tp,False,946.2474307889889,1756.7702636759875,-810.5228328869986
UR_VOL_v3,stop2_tp1,confirm_bar_then_next_open,2026-06-22,77.89,2026-06-22 09:45:00,tp,False,50.31649581299942,-940.322522159996,990.6390179729954
UR_VOL_v3,stop2_tp1,confirm_bar_then_next_open,2026-08-07,67.73,2026-08-07 14:35:00,tp,False,418.10770675801456,-32.18275595699127,450.29046271500584
UR_VOL_v3,stop2_tp1,confirm_bar_then_next_open,2026-09-08,65.55,2026-09-08 09:55:00,tp,False,631.7706395250117,1432.2870176850058,-800.5163781599941
R_deceleration,stop2,bar_touch_gap_aware,2024-04-16,21.960600000000003,2024-04-16 09:40:00,stop,False,-473.5398256530009,-322.8630188999946,-150.6768067530063
R_deceleration,stop2,bar_touch_gap_aware,2024-04-19,22.05,15:00,close,False,316.1260042999968,316.1260042999968,0.0
R_deceleration,stop2,bar_touch_gap_aware,2024-04-30,24.5,15:00,close,False,751.9583290000058,751.9583290000058,0.0
R_deceleration,stop2,bar_touch_gap_aware,2024-06-11,24.990000000000002,2024-06-11 09:40:00,stop,False,-537.4837774499954,242.9140264500041,-780.3978038999994
R_deceleration,stop2,bar_touch_gap_aware,2024-07-15,26.96,15:00,close,False,138.8356884499997,138.8356884499997,0.0
R_deceleration,stop2,bar_touch_gap_aware,2024-11-12,25.72,15:00,close,False,1239.6094589500058,1239.6094589500058,0.0
R_deceleration,stop2,bar_touch_gap_aware,2024-11-15,23.92,15:00,close,False,832.759004400003,832.759004400003,0.0
R_deceleration,stop2,bar_touch_gap_aware,2024-12-04,21.88,15:00,close,False,326.37426435000134,326.37426435000134,0.0
R_deceleration,stop2,bar_touch_gap_aware,2024-12-09,22.13,15:00,close,False,445.87315745000365,445.8731574500037,-5.684341886080802e-14
R_deceleration,stop2,bar_touch_gap_aware,2025-03-18,21.54,15:00,close,False,-102.67483029999477,-102.67483029999477,0.0
R_deceleration,stop2,bar_touch_gap_aware,2025-03-19,21.02,15:00,close,False,337.6711519000009,337.6711519000009,0.0
R_deceleration,stop2,bar_touch_gap_aware,2025-06-03,18.79,15:00,close,False,-8.586394849996651,-8.586394849996651,0.0
R_deceleration,stop2,bar_touch_gap_aware,2025-12-01,59.81,15:00,close,False,112.65528749400174,112.65528749400174,0.0
R_deceleration,stop2,bar_touch_gap_aware,2025-12-02,61.0266,2025-12-02 09:55:00,stop,False,-1304.500979132811,-1237.8579906509894,-66.64298848182148
R_deceleration,stop2,bar_touch_gap_aware,2026-07-13,63.08,15:00,close,False,2104.510034394005,2104.510034394005,0.0
R_deceleration,stop2,confirm_bar_then_next_open,2024-04-16,21.96,2024-04-16 09:45:00,stop,False,-472.939519649999,-322.8630188999946,-150.0765007500044
R_deceleration,stop2,confirm_bar_then_next_open,2024-04-19,22.05,15:00,close,False,316.1260042999968,316.1260042999968,0.0
R_deceleration,stop2,confirm_bar_then_next_open,2024-04-30,24.5,15:00,close,False,751.9583290000058,751.9583290000058,0.0
R_deceleration,stop2,confirm_bar_then_next_open,2024-06-11,24.93,2024-06-11 09:45:00,stop,False,-477.4531771499965,242.9140264500041,-720.3672036000006
R_deceleration,stop2,confirm_bar_then_next_open,2024-07-15,26.96,15:00,close,False,138.8356884499997,138.8356884499997,0.0
R_deceleration,stop2,confirm_bar_then_next_open,2024-11-12,25.72,15:00,close,False,1239.6094589500058,1239.6094589500058,0.0
R_deceleration,stop2,confirm_bar_then_next_open,2024-11-15,23.92,15:00,close,False,832.759004400003,832.759004400003,0.0
R_deceleration,stop2,confirm_bar_then_next_open,2024-12-04,21.88,15:00,close,False,326.37426435000134,326.37426435000134,0.0
R_deceleration,stop2,confirm_bar_then_next_open,2024-12-09,22.13,15:00,close,False,445.87315745000365,445.8731574500037,-5.684341886080802e-14
R_deceleration,stop2,confirm_bar_then_next_open,2025-03-18,21.54,15:00,close,False,-102.67483029999477,-102.67483029999477,0.0
R_deceleration,stop2,confirm_bar_then_next_open,2025-03-19,21.02,15:00,close,False,337.6711519000009,337.6711519000009,0.0
R_deceleration,stop2,confirm_bar_then_next_open,2025-06-03,18.79,15:00,close,False,-8.586394849996651,-8.586394849996651,0.0
R_deceleration,stop2,confirm_bar_then_next_open,2025-12-01,59.81,15:00,close,False,112.65528749400174,112.65528749400174,0.0
R_deceleration,stop2,confirm_bar_then_next_open,2025-12-02,61.44,2025-12-02 10:00:00,stop,False,-1718.1678175469874,-1237.8579906509894,-480.30982689599796
R_deceleration,stop2,confirm_bar_then_next_open,2026-07-13,63.08,15:00,close,False,2104.510034394005,2104.510034394005,0.0
R_deceleration,stop2_tp1,bar_touch_gap_aware,2024-04-16,21.960600000000003,2024-04-16 09:40:00,stop,False,-473.5398256530009,-322.8630188999946,-150.6768067530063
R_deceleration,stop2_tp1,bar_touch_gap_aware,2024-04-19,22.1859,2024-04-19 09:40:00,tp,False,180.15669462049843,316.1260042999968,-135.96930967949837
R_deceleration,stop2_tp1,bar_touch_gap_aware,2024-04-30,25.047,2024-04-30 09:35:00,tp,False,204.67935626500287,751.9583290000058,-547.278972735003
R_deceleration,stop2_tp1,bar_touch_gap_aware,2024-06-11,24.990000000000002,2024-06-11 09:40:00,stop,False,-537.4837774499954,242.9140264500041,-780.3978038999994
R_deceleration,stop2_tp1,bar_touch_gap_aware,2024-07-15,26.8785,2024-07-15 09:35:00,tp,False,220.37725385750346,138.8356884499997,81.54156540750375
R_deceleration,stop2_tp1,bar_touch_gap_aware,2024-11-12,26.739900000000002,2024-11-12 09:35:00,tp,False,219.18930485050092,1239.6094589500058,-1020.4201540995049
R_deceleration,stop2_tp1,bar_touch_gap_aware,2024-11-15,24.552,2024-11-15 10:35:00,tp,False,200.43668124000416,832.759004400003,-632.3223231599989
R_deceleration,stop2_tp1,bar_touch_gap_aware,2024-12-04,22.0275,2024-12-04 09:55:00,tp,False,178.79903861250176,326.37426435000134,-147.57522573749958
R_deceleration,stop2_tp1,bar_touch_gap_aware,2024-12-09,22.393800000000002,2024-12-09 09:35:00,tp,False,181.9386181310004,445.8731574500037,-263.9345393190033
R_deceleration,stop2_tp1,bar_touch_gap_aware,2025-03-18,21.54,15:00,close,False,-102.67483029999477,-102.67483029999477,0.0
R_deceleration,stop2_tp1,bar_touch_gap_aware,2025-03-19,21.186,2025-03-19 09:50:00,tp,False,171.58649106999852,337.6711519000009,-166.08466083000238
R_deceleration,stop2_tp1,bar_touch_gap_aware,2025-06-03,18.79,15:00,close,False,-8.586394849996651,-8.586394849996651,0.0
R_deceleration,stop2_tp1,bar_touch_gap_aware,2025-12-01,59.429700000000004,2025-12-01 09:35:00,tp,False,493.20076076180953,112.65528749400174,380.5454732678078
R_deceleration,stop2_tp1,bar_touch_gap_aware,2025-12-02,61.0266,2025-12-02 09:55:00,stop,False,-1304.500979132811,-1237.8579906509894,-66.64298848182148
R_deceleration,stop2_tp1,bar_touch_gap_aware,2026-07-13,64.64699999999999,2026-07-13 10:00:00,tp,False,536.4985786731218,2104.510034394005,-1568.011455720883
R_deceleration,stop2_tp1,confirm_bar_then_next_open,2024-04-16,21.96,2024-04-16 09:45:00,stop,False,-472.939519649999,-322.8630188999946,-150.0765007500044
R_deceleration,stop2_tp1,confirm_bar_then_next_open,2024-04-19,22.18,2024-04-19 09:45:00,tp,False,186.0597036499981,316.1260042999968,-130.06630064999868
R_deceleration,stop2_tp1,confirm_bar_then_next_open,2024-04-30,24.93,2024-04-30 09:40:00,tp,False,321.739026850002,751.9583290000058,-430.21930215000384
R_deceleration,stop2_tp1,confirm_bar_then_next_open,2024-06-11,24.93,2024-06-11 09:45:00,stop,False,-477.4531771499965,242.9140264500041,-720.3672036000006
R_deceleration,stop2_tp1,confirm_bar_then_next_open,2024-07-15,26.88,2024-07-15 09:40:00,tp,False,218.87648885000058,138.8356884499997,80.04080040000088
R_deceleration,stop2_tp1,confirm_bar_then_next_open,2024-11-12,26.37,2024-11-12 09:40:00,tp,False,589.2779557000013,1239.6094589500058,-650.3315032500045
R_deceleration,stop2_tp1,confirm_bar_then_next_open,2024-11-15,24.47,2024-11-15 10:40:00,tp,False,282.4785016500052,832.759004400003,-550.2805027499978
R_deceleration,stop2_tp1,confirm_bar_then_next_open,2024-12-04,22.01,2024-12-04 10:00:00,tp,False,196.30796370000263,326.37426435000134,-130.0663006499987
R_deceleration,stop2_tp1,confirm_bar_then_next_open,2024-12-09,22.43,2024-12-09 09:40:00,tp,False,145.72015595000218,445.8731574500037,-300.15300150000155
R_deceleration,stop2_tp1,confirm_bar_then_next_open,2025-03-18,21.54,15:00,close,False,-102.67483029999477,-102.67483029999477,0.0
R_deceleration,stop2_tp1,confirm_bar_then_next_open,2025-03-19,21.19,2025-03-19 09:55:00,tp,False,167.5844510499981,337.6711519000009,-170.08670085000279
R_deceleration,stop2_tp1,confirm_bar_then_next_open,2025-06-03,18.79,15:00,close,False,-8.586394849996651,-8.586394849996651,0.0
R_deceleration,stop2_tp1,confirm_bar_then_next_open,2025-12-01,58.62,2025-12-01 09:40:00,tp,False,1303.4234000070103,112.65528749400174,1190.7681125130086
R_deceleration,stop2_tp1,confirm_bar_then_next_open,2025-12-02,61.44,2025-12-02 10:00:00,stop,False,-1718.1678175469874,-1237.8579906509894,-480.30982689599796
R_deceleration,stop2_tp1,confirm_bar_then_next_open,2026-07-13,64.5,2026-07-13 10:05:00,tp,False,683.5934631600131,2104.510034394005,-1420.9165712339918
