candidate,date,stage,stage_v3,rt_pct,rt_cash,gap,vr,clv,r3,future_mae_pct,future_mfe_pct
UR_VOL_frozen,2024-02-21,U,U,0.8073696187253275,143.14663340000058,-4.110329908058397,1.8102365916510748,0.6376811594202896,20.849673202614348,0.6768189509306355,2.6508742244782835
UR_VOL_frozen,2024-02-28,U,U,4.259749431758549,811.4822667500036,-1.4485256078634157,1.5259145349360774,0.9463414634146328,6.267179769103892,1.207349081364839,4.461942257217855
UR_VOL_frozen,2024-03-14,U,U,-0.5474111018884396,-124.64550789999768,-6.4887063655030826,1.887162689200294,0.0899653979238759,-2.090872537193411,1.9762845849802257,3.3816425120772875
UR_VOL_frozen,2024-03-15,U,U,-2.821165319919948,-634.4800804499962,-1.575492341356688,1.9694938312854529,0.6718750000000018,-11.502711076684747,3.3792796798577163,0.0
UR_VOL_frozen,2024-04-29,R,U,0.777436959612295,192.49339120000425,1.4338385907415097,1.9643487028385085,1.0,18.552695483244296,0.0,2.342487883683364
UR_VOL_frozen,2024-06-07,R,U,4.91832754003869,1271.3876691000014,-0.8438818565400852,2.159589969421542,1.0,9.216589861751157,0.9671179883945946,7.620889748549331
UR_VOL_frozen,2024-06-11,R,R,0.9914858222449148,242.9140264500041,-0.1222992254382382,1.9997201412771972,0.2876106194690273,3.110550651534272,2.0408163265306145,1.8367346938775508
UR_VOL_frozen,2024-11-11,R,U,-6.953841041699601,-1759.3217835499988,-2.617397998460358,2.1642999259614863,0.5142857142857148,4.969696969696957,7.351778656126484,0.35573122529644063
UR_VOL_frozen,2024-11-12,R,U,4.58944634931509,1239.6094589500058,0.0,1.9355786857292507,0.913705583756346,11.703887510339127,0.0,5.738615327656427
UR_VOL_frozen,2025-06-06,R,C,0.7265464680488039,148.9420259500048,-0.291828793774318,2.7815376391351543,0.8939393939393935,8.61067089276284,0.0,1.2195121951219523
UR_VOL_frozen,2025-07-04,U,U,-2.34097114972114,-545.6803749999976,0.1288659793814428,3.380902702026864,1.0,8.886810102899933,4.461604461604463,0.0
UR_VOL_frozen,2025-07-07,U,U,-0.9506800457983016,-226.26185089999575,-0.0419991600167923,2.862523928402035,0.4953271028037359,11.261682242990643,2.1008403361344463,1.8907563025210017
UR_VOL_frozen,2025-07-09,U,U,1.2932250074074236,349.1707520000044,2.3502653525398154,2.2468560243047637,1.0,13.316151202749117,0.4074074074074119,1.8148148148148135
UR_VOL_frozen,2025-07-10,U,U,2.563182634572495,689.4961287000011,1.1278195488721776,1.9243088536920656,0.1612903225806471,11.717765644687116,0.29739776951673846,3.7174721189591087
UR_VOL_frozen,2025-07-16,U,U,0.7747852864023691,209.11454879999943,-0.9541284403669748,1.8106305034424517,0.8709677419354835,4.166666666666674,1.482030381622823,1.2226750648388185
UR_VOL_frozen,2025-08-01,U,U,2.7612897205882567,938.8385050000072,-1.7624963883270728,1.631973275749706,0.5222222222222218,19.339287964086573,0.7058823529411784,4.411764705882348
UR_VOL_frozen,2025-11-25,R,R,-0.6229183218151051,-351.0767661749933,0.7508044333214281,1.875225307177588,0.1861111111111107,-14.01782969566554,3.44215755855215,0.319375443577008
UR_VOL_frozen,2025-11-27,R,R,-0.5958516813978499,-357.6301791749895,1.8496521296453403,1.542760919939036,0.6430921052631575,-2.8679742871270952,5.631456181272898,0.03332222592469236
UR_VOL_frozen,2026-04-23,U,U,-1.583364860164202,-1060.5377833379823,0.1345492599790665,1.8388676539936664,0.8987730061349698,9.70969329178284,3.12033442818751,0.4478948939982019
UR_VOL_frozen,2026-04-24,U,U,2.165855526381241,1441.810023911992,-1.9876325088339364,1.5477253352590234,0.5163934426229534,10.421069744756984,0.7961544239146745,4.326273095989174
UR_VOL_frozen,2026-05-14,U,U,7.122952503486502,5270.984852580012,4.460756634669671,1.7166934788679875,1.0,11.94690265486724,0.0,9.054054054054061
UR_VOL_frozen,2026-05-15,U,U,2.527726998094946,1756.7702636759875,1.3119533527696792,1.6031770770638747,0.1964285714285704,4.176157934700053,3.1654676258992875,3.035971223021583
UR_VOL_frozen,2026-06-22,U,U,-1.204306508913929,-940.322522159996,0.0,1.6775554245163815,0.7710691823899363,6.376021798365095,1.7033811475409832,2.8944672131147597
UR_VOL_v3,2024-01-19,C,R,-2.8267120072254235,-391.2169417999986,0.9482129832239172,2.674176816611122,0.9196428571428572,7.783018867924518,4.4797687861271696,0.28901734104045396
UR_VOL_v3,2024-01-22,C,R,1.8885287494901657,277.8025790500034,3.591549295774654,2.2205234487464014,0.6399999999999982,9.992254066615036,1.291638341264445,3.4670292318150997
UR_VOL_v3,2024-02-21,U,U,0.8073696187253275,143.14663340000058,-4.110329908058397,1.8102365916510748,0.6376811594202896,20.849673202614348,0.6768189509306355,2.6508742244782835
UR_VOL_v3,2024-02-28,U,U,4.259749431758549,811.4822667500036,-1.4485256078634157,1.5259145349360774,0.9463414634146328,6.267179769103892,1.207349081364839,4.461942257217855
UR_VOL_v3,2024-03-14,U,U,-0.5474111018884396,-124.64550789999768,-6.4887063655030826,1.887162689200294,0.0899653979238759,-2.090872537193411,1.9762845849802257,3.3816425120772875
UR_VOL_v3,2024-03-15,U,U,-2.821165319919948,-634.4800804499962,-1.575492341356688,1.9694938312854529,0.6718750000000018,-11.502711076684747,3.3792796798577163,0.0
UR_VOL_v3,2024-04-29,R,U,0.777436959612295,192.49339120000425,1.4338385907415097,1.9643487028385085,1.0,18.552695483244296,0.0,2.342487883683364
UR_VOL_v3,2024-06-07,R,U,4.91832754003869,1271.3876691000014,-0.8438818565400852,2.159589969421542,1.0,9.216589861751157,0.9671179883945946,7.620889748549331
UR_VOL_v3,2024-06-11,R,R,0.9914858222449148,242.9140264500041,-0.1222992254382382,1.9997201412771972,0.2876106194690273,3.110550651534272,2.0408163265306145,1.8367346938775508
UR_VOL_v3,2024-09-02,C,R,4.317682361806598,879.5118971000038,-0.488519785051289,1.563296654770854,0.8333333333333326,3.645569620253153,0.0,4.516445753559162
UR_VOL_v3,2024-11-11,R,U,-6.953841041699601,-1759.3217835499988,-2.617397998460358,2.1642999259614863,0.5142857142857148,4.969696969696957,7.351778656126484,0.35573122529644063
UR_VOL_v3,2024-11-12,R,U,4.58944634931509,1239.6094589500058,0.0,1.9355786857292507,0.913705583756346,11.703887510339127,0.0,5.738615327656427
UR_VOL_v3,2024-12-20,C,R,-0.1519518495233673,-33.47499244999781,-0.7210455159981977,1.5684309301607182,0.8571428571428575,5.365622032288719,1.4071720381298114,0.45392646391285707
UR_VOL_v3,2025-02-05,C,R,2.524511394941658,519.0395428000048,-4.149184149184149,1.6956996817595138,0.0499999999999989,-8.058294042005997,0.0,3.6478599221789865
UR_VOL_v3,2025-07-04,U,U,-2.34097114972114,-545.6803749999976,0.1288659793814428,3.380902702026864,1.0,8.886810102899933,4.461604461604463,0.0
UR_VOL_v3,2025-07-07,U,U,-0.9506800457983016,-226.26185089999575,-0.0419991600167923,2.862523928402035,0.4953271028037359,11.261682242990643,2.1008403361344463,1.8907563025210017
UR_VOL_v3,2025-07-09,U,U,1.2932250074074236,349.1707520000044,2.3502653525398154,2.2468560243047637,1.0,13.316151202749117,0.4074074074074119,1.8148148148148135
UR_VOL_v3,2025-07-10,U,U,2.563182634572495,689.4961287000011,1.1278195488721776,1.9243088536920656,0.1612903225806471,11.717765644687116,0.29739776951673846,3.7174721189591087
UR_VOL_v3,2025-07-16,U,U,0.7747852864023691,209.11454879999943,-0.9541284403669748,1.8106305034424517,0.8709677419354835,4.166666666666674,1.482030381622823,1.2226750648388185
UR_VOL_v3,2025-08-01,U,U,2.7612897205882567,938.8385050000072,-1.7624963883270728,1.631973275749706,0.5222222222222218,19.339287964086573,0.7058823529411784,4.411764705882348
UR_VOL_v3,2025-11-25,R,R,-0.6229183218151051,-351.0767661749933,0.7508044333214281,1.875225307177588,0.1861111111111107,-14.01782969566554,3.44215755855215,0.319375443577008
UR_VOL_v3,2025-11-27,R,R,-0.5958516813978499,-357.6301791749895,1.8496521296453403,1.542760919939036,0.6430921052631575,-2.8679742871270952,5.631456181272898,0.03332222592469236
UR_VOL_v3,2025-12-10,C,R,2.2611785734605547,1511.371758501035,-1.6914252095896365,1.5447328628337282,0.9249999999999998,10.732899022801302,0.0,4.248952722920407
UR_VOL_v3,2026-04-02,C,R,1.0750771913824777,566.1356489820128,-1.2378094523630925,1.684279970738485,0.911330049261084,7.651928124369056,3.3042157235093184,1.7280668439042857
