id,date,stage,open,close,rt_pct,rt_cash,gap,vr,clv,r3
U__distribution3,2025-07-14,U,26.0,25.92,0.1174126938461571,30.52730040000087,0.0,0.999600537299784,0.173913043478262,-1.4404852160728066
U__distribution3,2025-09-09,U,50.4,48.79,3.0174513711250124,1520.7954910470062,-1.945525291828798,1.119641574508948,0.1770833333333327,-5.235988200589981
U__distribution3,2025-11-03,U,70.36,74.89,-6.621527983699524,-4658.907089330985,-2.2777777777777786,1.328648261470476,0.0697350069735006,-2.689552642248949
U__distribution3,2025-11-04,U,74.77,73.49,1.533966539462345,1146.9467815559954,-0.160235011349985,1.1493400184595857,0.8082901554404148,-7.314356435643554
U__distribution3,2026-05-06,U,63.28,63.08,0.137204631068279,86.82309054000697,0.6361323155216203,1.3939737137596908,0.0487106017191981,-6.498141263940493
U__distribution3,2026-05-07,U,64.09,64.18,-0.3195731659275936,-204.8144420429948,1.6011414077362174,1.2328982328802829,0.6261682242990635,-7.507331378299121
U__distribution3,2026-05-08,U,63.0,63.28,-0.6237863211999876,-392.98538235599216,-1.8385789965721488,0.9540488621293132,0.7421383647798769,-3.1391488077271434
U__distribution3,2026-05-19,U,68.3,68.56,-0.5599742136193162,-382.462387901993,-0.9857929834734768,0.9773009584787072,0.7632575757575758,-2.625635234330881
U__relative_weak,2024-02-22,U,18.25,18.19,0.1221652756164519,22.295162800002476,3.988603988603989,1.412588259965649,0.4918032786885262,11.783439490445849
U__relative_weak,2024-02-26,U,17.6,17.67,-0.6067232974431727,-106.7833003499984,-3.1370390753990063,1.2080899057406405,0.1235955056179808,-1.7306652244456378
U__relative_weak,2024-03-21,U,25.08,24.99,0.1671872824960278,41.930570450003785,0.0,0.9779623241786108,0.4047619047619038,8.665511265164616
U__relative_weak,2024-03-27,U,23.37,22.41,3.9151606645271735,914.9730473000004,-1.5170670037926604,0.7976225955561844,0.5615384615384615,-5.042016806722671
U__relative_weak,2024-05-10,U,24.0,23.92,0.1398616683333369,33.56680040000087,-0.9083402146985886,0.7732438767051196,0.6216216216216193,-2.417405318291699
U__relative_weak,2024-05-13,U,23.93,24.0,-0.4864325860844135,-116.40331785000016,0.0418060200668923,0.5314421055705647,0.5970149253731359,-5.752561071710005
U__relative_weak,2024-05-23,U,26.0,25.62,1.2718473150000231,330.680301900006,2.2414471097129463,0.5848477904847978,0.3582089552238792,-1.0505836575875782
U__relative_weak,2024-07-03,U,27.15,27.38,-1.036384948987093,-281.3785136499958,-0.7675438596491224,0.5769350866517721,0.1639344262295048,2.051473330846698
U__relative_weak,2024-07-12,U,27.65,27.26,1.2230662367088676,338.1778144500019,-3.859527121001405,1.035581517820701,0.5562500000000011,6.676557863501476
U__relative_weak,2024-10-17,U,23.77,23.71,0.0585029145982416,13.906142800002035,1.0199745006374883,0.8386097281588317,0.3777777777777782,-4.310695404636034
U__relative_weak,2024-10-24,U,25.16,25.35,-0.9472726985294012,-238.33381094999737,-1.7571261226083543,0.6935618472957332,0.4499999999999989,-1.8021472392637627
U__relative_weak,2024-10-29,U,25.2,25.05,0.4038841299603175,101.77880075,-0.2375296912114133,0.6015729443425433,0.5068493150684942,-1.366653650917593
U__relative_weak,2025-02-27,U,22.9,21.96,3.9112538414847142,895.6771296999997,0.5709266578831862,0.7666009540277671,0.6615384615384625,-1.8534482758620907
U__relative_weak,2025-06-09,U,20.52,20.43,0.2381122341618004,48.86063045000145,1.0339734121122657,1.026078215054179,0.2399999999999948,8.089409260244839
U__relative_weak,2025-06-24,U,20.41,20.29,0.3872763503184962,79.04310310000508,1.0396039603960403,0.855426051945949,0.3235294117647043,-4.536862003780728
U__relative_weak,2025-07-11,U,26.1,26.0,0.1930479904214726,50.38552550000436,-0.2293577981651307,1.312884615917347,0.2522522522522534,9.090909090909062
U__relative_weak,2025-07-14,U,26.0,25.92,0.1174126938461571,30.52730040000087,0.0,0.999600537299784,0.173913043478262,-1.4404852160728066
U__relative_weak,2025-07-15,U,26.3,27.25,-3.804007337452449,-1000.453929749994,1.4660493827160392,0.7571019639471516,0.6341463414634182,-2.5563909774436344
U__relative_weak,2025-07-21,U,27.0,27.02,-0.2631238892592399,-71.04345009999477,-0.4057543341940195,0.7971482505195769,0.0537634408602158,-0.513761467889895
U__relative_weak,2025-07-22,U,27.0,26.96,-0.0407883325925775,-11.012849799995928,-0.074019245003698,0.5333858697764595,0.3374999999999992,1.0849233071455355
U__relative_weak,2025-07-23,U,26.5,26.58,-0.4917516052830084,-130.31417539999725,-1.7062314540059351,0.8561913063672199,0.1095890410958904,-1.9636363636363563
U__relative_weak,2025-07-24,U,27.19,28.45,-4.82517325781536,-1311.964608799996,2.2949586155003976,0.6886655135105493,0.5609756097560897,-1.9549981556621243
U__relative_weak,2025-08-05,U,33.5,35.05,-4.811051142537274,-1611.702132749987,1.607521989687588,0.7733496643809421,0.8539325842696601,1.0110294117646967
U__relative_weak,2025-08-07,U,36.2,35.65,1.3405125766574908,485.2655527500117,5.5393586005831,0.8656393275711343,0.657894736842105,3.939393939393932
U__relative_weak,2025-08-12,U,36.47,39.71,-9.068980315511393,-3307.457121067004,0.3301237964236536,1.0755401398264994,0.5980861244019149,5.976676384839652
U__relative_weak,2025-08-19,U,44.02,48.91,-11.294812295554268,-4971.976372502989,-0.9896536212325668,1.3170325359129342,0.7799442896935938,1.7857142857143016
U__relative_weak,2025-08-21,U,47.42,45.29,4.315619940638995,2046.4669758510115,-1.0227509914422783,1.1866381118372098,0.6677215189873408,6.798930004458303
U__relative_weak,2025-08-22,U,44.5,45.83,-3.169748210541558,-1410.5379536909936,-1.7443144181938597,1.0843423324931074,0.18798955613577,1.866846603688721
U__relative_weak,2025-09-09,U,50.4,48.79,3.0174513711250124,1520.7954910470062,-1.945525291828798,1.119641574508948,0.1770833333333327,-5.235988200589981
U__relative_weak,2025-09-17,U,58.9,61.12,-3.950588021042424,-2326.8963443939874,-1.3895864724594031,0.6513263461585993,0.2838283828382835,1.168699186991895
U__relative_weak,2025-09-25,U,67.88,68.46,-1.0340555512168297,-701.9169081659837,-1.092816552528053,0.714791804796574,0.4631147540983592,3.8275340393343127
U__relative_weak,2025-10-09,U,67.11,68.45,-2.1770656294411923,-1461.0287439179842,1.6664141796697285,0.6659876137612114,0.1237373737373757,-3.578732106339466
U__relative_weak,2025-11-11,U,72.0,68.03,5.3383929536375,3843.6429266190007,0.6993006993007089,1.1554724075170857,0.8313539192399062,-4.9707602339181145
U__relative_weak,2026-04-30,U,65.9,62.88,4.4066040706434,2903.9520825540008,-0.5433142167220018,1.370962408053344,0.5994694960212221,1.9227811105983816
U__relative_weak,2026-05-06,U,63.28,63.08,0.137204631068279,86.82309054000697,0.6361323155216203,1.3939737137596908,0.0487106017191981,-6.498141263940493
U__relative_weak,2026-05-20,U,68.2,68.15,-0.1056938949633474,-72.08323636500292,-0.5250875145857647,0.7414054540336972,0.8181818181818167,-0.0583090379008388
U__gapdown_red,2024-02-26,U,17.6,17.67,-0.6067232974431727,-106.7833003499984,-3.1370390753990063,1.2080899057406405,0.1235955056179808,-1.7306652244456378
U__gapdown_red,2024-03-14,U,22.77,22.85,-0.5474111018884396,-124.64550789999768,-6.4887063655030826,1.887162689200294,0.0899653979238759,-2.090872537193411
U__gapdown_red,2024-03-27,U,23.37,22.41,3.9151606645271735,914.9730473000004,-1.5170670037926604,0.7976225955561844,0.5615384615384615,-5.042016806722671
U__gapdown_red,2024-05-17,U,25.2,25.7,-2.1767964384920515,-548.552702499997,-1.4855355746677068,1.3380889419529398,0.1683168316831662,6.583333333333319
U__gapdown_red,2024-05-24,U,25.2,24.15,3.977134147817478,1002.2378052500044,-1.6393442622950838,1.0746833581229445,0.6781609195402303,-2.288329519450816
U__gapdown_red,2024-06-25,U,26.76,26.44,1.007080312406596,269.49469160000507,-2.867513611615246,0.7168340814236689,0.2000000000000006,-3.2314717246224256
U__gapdown_red,2024-07-12,U,27.65,27.26,1.2230662367088676,338.1778144500019,-3.859527121001405,1.035581517820701,0.5562500000000011,6.676557863501476
U__gapdown_red,2024-10-16,U,23.61,23.53,0.1446823502752929,34.15950289999665,-4.024390243902443,0.8452920964137904,0.0,-4.651162790697672
U__gapdown_red,2024-10-23,U,25.79,25.61,0.507551176424968,130.89744839999926,-1.7897943640518,0.83476472727345,0.4693877551020415,10.754955714888249
U__gapdown_red,2024-10-24,U,25.16,25.35,-0.9472726985294012,-238.33381094999737,-1.7571261226083543,0.6935618472957332,0.4499999999999989,-1.8021472392637627
U__gapdown_red,2025-02-25,U,22.8,23.08,-1.4245311464912065,-324.79310139999507,-1.7664799655320973,1.1216780445799424,0.353448275862069,-0.1290877796901735
U__gapdown_red,2025-07-23,U,26.5,26.58,-0.4917516052830084,-130.31417539999725,-1.7062314540059351,0.8561913063672199,0.1095890410958904,-1.9636363636363563
U__gapdown_red,2025-08-04,U,32.4,32.97,-1.942995687808624,-629.530602849994,-1.8181818181818188,1.2187717759066097,0.2857142857142873,7.877713445108725
U__gapdown_red,2025-08-15,U,42.59,44.86,-5.512384943716815,-2347.7247475289914,-1.45765849143914,1.3022297584278182,0.0857142857142863,18.899587345254453
U__gapdown_red,2025-08-22,U,44.5,45.83,-3.169748210541558,-1410.5379536909936,-1.7443144181938597,1.0843423324931074,0.18798955613577,1.866846603688721
U__gapdown_red,2025-08-27,U,45.0,45.72,-1.780087756319985,-801.0394903439933,-1.055408970976246,0.9629482791626556,0.0,0.4195186575402854
U__gapdown_red,2025-09-09,U,50.4,48.79,3.0174513711250124,1520.7954910470062,-1.945525291828798,1.119641574508948,0.1770833333333327,-5.235988200589981
U__gapdown_red,2025-09-17,U,58.9,61.12,-3.950588021042424,-2326.8963443939874,-1.3895864724594031,0.6513263461585993,0.2838283828382835,1.168699186991895
U__gapdown_red,2025-09-24,U,68.8,68.63,0.0681975150567122,46.91989035901804,-2.9208409764357346,0.9607484250747672,0.3810289389067532,10.114978247358586
U__gapdown_red,2025-09-25,U,67.88,68.46,-1.0340555512168297,-701.9169081659837,-1.092816552528053,0.714791804796574,0.4631147540983592,3.8275340393343127
U__gapdown_red,2025-10-13,U,61.0,63.48,-4.247252987370489,-2590.824322295998,-8.146363499472963,0.7653952481644927,0.2097130242825612,-0.2553319315109603
U__gapdown_red,2025-10-23,U,64.8,63.99,1.0717518408749938,694.4951928869959,-1.0082493125572856,0.8403173269796193,0.3839999999999975,9.081819696717195
U__gapdown_red,2025-11-03,U,70.36,74.89,-6.621527983699524,-4658.907089330985,-2.2777777777777786,1.328648261470476,0.0697350069735006,-2.689552642248949
U__gapdown_red,2025-11-05,U,70.31,75.24,-7.195385792790471,-5059.07575091098,-4.327119335964069,0.7082598837233913,0.3736263736263716,-5.745799666538409
U__gapdown_red,2026-05-18,U,65.88,68.98,-4.887617485382503,-3219.962399369993,-2.5732031943212164,1.3435405331910577,0.0569476082004555,4.999999999999982
U__gapdown_red,2026-06-05,U,77.5,74.06,4.2625197433393565,3303.4528010880013,-1.336728198599613,0.9846480803838644,0.3418803418803421,6.508474576271195
U__gapdown_red,2026-06-08,U,69.99,70.48,-0.8796069097342485,-615.6368761230005,-5.495544153389154,0.902417077998996,0.1878669275929565,-7.43657042869642
U__gapdown_red,2026-06-17,U,71.7,72.64,-1.4909193575146216,-1068.9891793379836,-1.6460905349794277,0.7115940060593405,0.1606425702811271,4.861910241657075
U__gapdown_red,2026-06-24,U,73.0,76.78,-5.360479502473951,-3913.1500368059847,-1.4844804318488447,0.9391199413802503,0.0770712909441217,2.0099118942731087
U__gapdown_red,2026-06-26,U,75.0,70.22,6.198392146008,4648.794109506,-2.584751266398222,0.7770888759177451,0.7508771929824541,-2.3960446247464406
U__gapup_weak,2024-03-07,U,22.47,22.61,-0.8198495024477119,-184.2201832000009,2.089959109495676,1.046200059890898,0.3647058823529432,9.940059940059951
U__gapup_weak,2024-03-25,U,24.85,23.91,3.592408922334,892.713617199999,1.7191977077363862,0.8453682421111477,0.2580645161290321,-4.233633869070975
U__gapup_weak,2024-05-06,U,25.0,24.82,0.5283922036000006,132.09805090000015,2.0408163265306145,1.2688585268257526,0.0588235294117654,10.410094637223978
U__gapup_weak,2024-05-14,U,24.4,23.8,2.26731189754099,553.2241030000015,1.6666666666666607,0.5552866831314044,0.3703703703703696,-1.880621422730988
U__gapup_weak,2024-05-23,U,26.0,25.62,1.2718473150000231,330.680301900006,2.2414471097129463,0.5848477904847978,0.3582089552238792,-1.0505836575875782
U__gapup_weak,2024-06-26,U,27.12,27.17,-0.373307965523587,-101.2411202499968,2.571860816944027,0.8364194549175795,0.2323232323232331,-7.584760573226157
U__gapup_weak,2024-10-17,U,23.77,23.71,0.0585029145982416,13.906142800002035,1.0199745006374883,0.8386097281588317,0.3777777777777782,-4.310695404636034
U__gapup_weak,2024-10-18,U,23.98,26.08,-8.955440431609654,-2147.514615499995,1.1387600168705214,0.7127330073543509,0.1639344262295106,-5.763116057233686
U__gapup_weak,2025-02-21,U,22.87,23.2,-1.6393746574114396,-374.92498414999625,1.105216622457994,0.7344534920792256,0.0754716981132124,-1.2227074235807711
U__gapup_weak,2025-06-09,U,20.52,20.43,0.2381122341618004,48.86063045000145,1.0339734121122657,1.026078215054179,0.2399999999999948,8.089409260244839
U__gapup_weak,2025-06-24,U,20.41,20.29,0.3872763503184962,79.04310310000508,1.0396039603960403,0.855426051945949,0.3235294117647043,-4.536862003780728
U__gapup_weak,2025-07-10,U,26.9,26.16,2.563182634572495,689.4961287000011,1.1278195488721776,1.9243088536920656,0.1612903225806471,11.717765644687116
U__gapup_weak,2025-10-09,U,67.11,68.45,-2.1770656294411923,-1461.0287439179842,1.6664141796697285,0.6659876137612114,0.1237373737373757,-3.578732106339466
U__gapup_weak,2026-04-27,U,66.01,67.25,-2.0587707796515757,-1358.9945916480046,1.5382248884787009,1.4128781157175758,0.3785310734463295,5.862237420615579
U__gapup_weak,2026-05-11,U,64.2,65.85,-2.750807383107456,-1766.018339954987,1.4538558786346467,0.7280624932423876,0.3566433566433553,0.6361323155215981
U__gapup_weak,2026-05-15,U,69.5,67.62,2.527726998094946,1756.7702636759875,1.3119533527696792,1.6031770770638747,0.1964285714285704,4.176157934700053
U__gapup_weak,2026-06-01,U,75.2,73.75,1.750381084328469,1316.2865754150089,2.452316076294281,1.3301890651091406,0.0459418070444121,4.887110603029443
U__gapup_weak,2026-06-02,U,75.0,80.01,-6.863366757636006,-5147.525068227004,1.6949152542372836,1.111462081856368,0.3619489559164736,5.236872146118721
R__failed_breakout,2024-11-11,R,25.3,27.01,-6.953841041699601,-1759.3217835499988,-2.617397998460358,2.1642999259614863,0.5142857142857148,4.969696969696957
R__failed_rebound,2024-04-22,R,20.38,20.84,-2.459308671736982,-501.20710729999695,-7.573696145124719,0.975491045842514,0.5754716981132078,1.1004126547455195
R__failed_rebound,2024-05-30,R,24.0,23.94,0.0564858345833436,13.556600300002472,-0.867410161090465,0.5778617125155441,0.1527777777777772,0.2484472049689712
R__failed_rebound,2024-06-11,R,24.5,24.21,0.9914858222449148,242.9140264500041,-0.1222992254382382,1.9997201412771972,0.2876106194690273,3.110550651534272
R__failed_rebound,2024-06-12,R,24.55,24.37,0.5408632928716941,132.78193840000088,1.404378356051228,1.0674675653155037,0.1683168316831697,2.151898734177249
R__failed_rebound,2024-11-07,R,23.96,24.64,-3.033222092654406,-726.7600133999956,-0.9098428453267138,1.077057102428935,0.1546391752577307,2.1114864864864917
R__failed_rebound,2024-11-22,R,23.49,22.84,2.573999896764592,604.6325757500027,0.2560819462227748,0.7545584983464482,0.3793103448275853,0.8175559380378505
R__failed_rebound,2024-12-04,R,22.25,21.88,1.4668506262921408,326.37426435000134,0.0449640287769836,0.5754105250332131,0.3015873015872984,1.7848970251716167
R__failed_rebound,2025-03-13,R,21.03,20.67,1.5131871578697342,318.2232593000051,0.5738880918221057,0.6042137953390079,0.3666666666666639,0.1916626736942817
R__failed_rebound,2025-03-18,R,21.48,21.54,-0.4780020032588211,-102.67483029999477,-0.1858736059479504,0.8151606744791705,0.342105263157893,2.917264466762326
R__failed_rebound,2025-06-03,R,18.82,18.79,-0.0456237770988132,-8.586394849996651,-0.5810882197569978,1.222330526523958,0.0,2.4905251759610447
R__failed_rebound,2025-06-04,R,18.95,19.43,-2.7390188121371963,-519.0440648999987,0.8515167642362931,0.6522169113113063,0.1499999999999884,1.1302475780409216
R__failed_rebound,2025-10-20,R,62.0,62.06,-0.2758916586483852,-171.05282836199882,3.316113981003177,0.6720839511524568,0.0326409495548959,0.485599464166131
R__failed_rebound,2025-10-24,R,65.18,67.25,-3.356925709556595,-2188.044177488989,1.85966557274575,0.5769997166205914,0.556034482758622,3.1098936513051623
R__failed_rebound,2025-11-21,R,63.05,60.67,3.5981634377890783,2268.642047526014,-4.382772217167119,0.8283815156620798,0.2822822822822817,1.5398829688943572
R__failed_rebound,2025-12-02,R,59.83,60.96,-2.068958700737071,-1237.8579906509894,0.0334392242099967,1.013265213293287,0.8190045248868786,1.4932971321907296
R__failed_rebound,2026-01-26,R,60.09,59.26,1.203098007723434,722.9415928410116,-0.033272334054224,1.1232373822669952,0.0152284263959396,0.7373889726831173
R__failed_rebound,2026-07-13,R,65.3,63.08,3.22283313077183,2104.510034394005,-1.4637090689603172,1.0635658684117717,0.0145833333333319,3.904045155221048
R__distribution3,2024-01-30,R,13.55,13.5,0.1434161457564871,19.432887750004,-0.2943340691685003,1.0443035402491685,0.1086956521739126,-6.275862068965488
R__distribution3,2024-06-13,R,24.8,25.9,-4.630043570564496,-1148.2508054999948,1.764464505539598,1.2495904969308391,0.0512820512820531,-6.520905255082465
R__distribution3,2024-07-19,R,24.97,24.66,1.0500998960752954,262.2099440500013,-1.7316017316017396,1.436268024033157,0.95575221238938,-5.749258160237414
R__distribution3,2024-07-22,R,24.49,24.91,-1.9086683527970632,-467.4328796000007,-0.6893755068937635,1.040374729270726,0.1466666666666659,-10.196649672250537
R__distribution3,2024-11-15,R,24.8,23.92,3.3578992112903348,832.759004400003,-0.2814636107760337,1.0561079304770826,0.0114285714285711,-7.9229914846353
R__distribution3,2025-11-25,R,56.36,56.61,-0.6229183218151051,-351.0767661749933,0.7508044333214281,1.875225307177588,0.1861111111111107,-14.01782969566554
R__distribution3,2025-11-26,R,55.31,58.93,-6.728208157067416,-3721.371931673988,-2.296414061119933,1.2692935837811932,0.2064220183486245,-14.14922656960873
R__distribution3,2025-11-27,R,60.02,60.27,-0.5958516813978499,-357.6301791749895,1.8496521296453403,1.542760919939036,0.6430921052631575,-2.8679742871270952
R__relative_weak,2024-04-01,R,22.9,23.31,-1.986949244759808,-455.01137704999593,0.5709266578831862,0.5454575549542521,0.51764705882353,-4.045512010113772
R__relative_weak,2024-04-10,R,21.69,21.1,2.5234556267865527,547.3375254500032,-0.9136592051164903,0.4896453257169965,0.6860465116279073,-4.41048034934497
R__relative_weak,2024-04-16,R,21.53,21.81,-1.4995960004644429,-322.8630188999946,-3.1924460431654533,0.6522994918434076,0.6352941176470568,5.402843601895757
R__relative_weak,2024-04-26,R,23.22,24.41,-5.322547377045629,-1235.895500949995,4.641730509238395,0.6900037455143216,0.6774193548387126,6.477927063339717
R__relative_weak,2024-06-05,R,23.67,23.7,-0.3210299224756824,-75.98778264999405,-0.5044136191677095,0.6144648819177362,0.7555555555555564,-0.6265664160400974
R__relative_weak,2024-06-11,R,24.5,24.21,0.9914858222449148,242.9140264500041,-0.1222992254382382,1.9997201412771972,0.2876106194690273,3.110550651534272
R__relative_weak,2024-07-15,R,27.15,26.96,0.5113653349907908,138.8356884499997,-0.4035216434336131,1.0859247749312206,0.1250000000000046,-6.000000000000005
R__relative_weak,2024-07-16,R,26.96,27.46,-2.044612249629063,-551.2274624999955,0.0,0.7493176031105818,0.4461538461538458,-6.873920552677026
R__relative_weak,2024-07-19,R,24.97,24.66,1.0500998960752954,262.2099440500013,-1.7316017316017396,1.436268024033157,0.95575221238938,-5.749258160237414
R__relative_weak,2024-07-22,R,24.49,24.91,-1.9086683527970632,-467.4328796000007,-0.6893755068937635,1.040374729270726,0.1466666666666659,-10.196649672250537
R__relative_weak,2024-11-01,R,23.85,23.68,0.5192480643606047,123.84066335000422,-1.6494845360824684,1.1091106899105525,0.5238095238095254,-3.998416468725285
R__relative_weak,2024-11-22,R,23.49,22.84,2.573999896764592,604.6325757500027,0.2560819462227748,0.7545584983464482,0.3793103448275853,0.8175559380378505
R__relative_weak,2024-12-04,R,22.25,21.88,1.4668506262921408,326.37426435000134,0.0449640287769836,0.5754105250332131,0.3015873015872984,1.7848970251716167
R__relative_weak,2025-02-28,R,21.1,21.19,-0.6261261869668096,-132.1126254499968,-3.916211293260474,0.9293429780263762,0.2109375,-5.385609651012513
R__relative_weak,2025-03-05,R,21.04,21.04,-0.1995035171102703,-41.97554000000088,0.0,0.6150881552652229,1.0,-4.189435336976322
R__relative_weak,2025-03-12,R,20.92,20.91,-0.151950621175895,-31.78806994999724,0.4803073967339255,0.5212864919141963,0.7428571428571443,-2.3452157598499057
R__relative_weak,2025-06-04,R,18.95,19.43,-2.7390188121371963,-519.0440648999987,0.8515167642362931,0.6522169113113063,0.1499999999999884,1.1302475780409216
R__relative_weak,2025-10-24,R,65.18,67.25,-3.356925709556595,-2188.044177488989,1.85966557274575,0.5769997166205914,0.556034482758622,3.1098936513051623
R__relative_weak,2025-11-14,R,65.8,64.27,2.147673834697585,1413.1693832310111,-3.221061920870716,0.6811859011820672,0.6716417910447734,-4.909090909090919
R__relative_weak,2025-11-25,R,56.36,56.61,-0.6229183218151051,-351.0767661749933,0.7508044333214281,1.875225307177588,0.1861111111111107,-14.01782969566554
R__relative_weak,2025-12-02,R,59.83,60.96,-2.068958700737071,-1237.8579906509894,0.0334392242099967,1.013265213293287,0.8190045248868786,1.4932971321907296
R__relative_weak,2026-01-05,R,63.29,63.67,-0.7798533561794848,-493.56918912599593,1.998388396454476,0.8672380505544307,0.0708955223880586,-2.8038847117794474
R__relative_weak,2026-01-26,R,60.09,59.26,1.203098007723434,722.9415928410116,-0.033272334054224,1.1232373822669952,0.0152284263959396,0.7373889726831173
R__relative_weak,2026-06-18,R,72.0,78.08,-8.628950102799992,-6212.844074015994,-0.8810572687224627,0.682010412963473,0.8961748633879792,3.5790674461714023
R__relative_weak,2026-06-30,R,69.56,72.15,-3.904862611117016,-2716.222432292996,-0.0718287602355927,0.8209724329307674,0.6270161290322588,-9.33836936702267
R__relative_weak,2026-07-02,R,67.46,64.02,4.9235545850696845,3321.429923088009,-3.628571428571437,0.7350029603296265,0.1141552511415526,-0.3133010538308167
R__relative_weak,2026-08-26,R,60.2,60.57,-0.7940696593006437,-478.0299348989875,0.0831255195345104,0.5356453010149753,0.6666666666666655,-3.1868662481892573
R__gapdown_red,2024-04-08,R,21.7,22.0,-1.5812515046082882,-343.1315764999986,-1.0036496350365076,0.5994001369743919,0.1800000000000032,-3.7329819938515696
