slip_each_bp,n,mean_pct,median_pct,win_pct,cash,pf_pct,pf_cash,worst_pct,mdd_cash,clusters
5.0,23,0.8112552102329732,0.777436959612295,60.86956521739131,8706.203697820081,2.0589290436085164,2.4510443853912,-6.953841041699601,-1769.2447286879656,12
10.0,23,0.7117802198129455,0.6779466171244136,60.86956521739131,7848.100063640118,1.8835668691113836,2.229797026062763,-7.057195522134378,-1953.278993375967,12
20.0,23,0.5128302389728713,0.47896593214862154,60.86956521739131,6131.892795279998,1.579790481831799,1.8582131683527223,-7.263904483003962,-2321.3475227519925,12
