date,cash,shares,open_equity,equity
2022-06-07,10092.828083000368,0,10092.828083000368,10092.828083000368
2022-06-08,10092.828083000368,0,10092.828083000368,10092.828083000368
2022-06-09,10092.828083000368,0,10092.828083000368,10092.828083000368
2022-06-10,10092.828083000368,0,10092.828083000368,10092.828083000368
2022-06-13,10092.828083000368,0,10092.828083000368,10092.828083000368
2022-06-14,10092.828083000368,0,10092.828083000368,10092.828083000368
2022-06-15,442.9116348003681,1000,10092.828083000368,10082.911634800368
2022-06-16,513.4138753003681,1000,10103.299723200367,10093.413875300368
2022-06-17,10024.02838795037,0,10024.02838795037,10024.02838795037
2022-06-20,10024.02838795037,0,10024.02838795037,10024.02838795037
2022-06-21,10024.02838795037,0,10024.02838795037,10024.02838795037
2022-06-22,464.15784020037063,1000,10024.02838795037,10014.15784020037
2022-06-23,9994.742162950371,0,9994.742162950371,9994.742162950371
2022-06-24,9994.742162950371,0,9994.742162950371,9994.742162950371
2022-06-27,9994.742162950371,0,9994.742162950371,9994.742162950371
2022-06-28,9994.742162950371,0,9994.742162950371,9994.742162950371
2022-06-29,144.72371375037073,1000,9994.742162950371,9984.72371375037
2022-06-30,9954.885377900371,0,9954.885377900371,9954.885377900371
2022-07-01,9954.885377900371,0,9954.885377900371,9954.885377900371
2022-07-04,9954.885377900371,0,9954.885377900371,9954.885377900371
2022-07-05,9954.885377900371,0,9954.885377900371,9954.885377900371
2022-07-06,9954.885377900371,0,9954.885377900371,9954.885377900371
2022-07-07,354.99442995037134,1000,9954.885377900371,9944.994429950371
2022-07-08,205.5056393503728,1000,9955.473088050372,9945.505639350373
2022-07-11,9945.772968150373,0,9945.772968150373,9945.772968150373
2022-07-12,305.8616200003744,1000,9945.772968150373,9935.861620000374
2022-07-13,9926.310088200375,0,9926.310088200375,9926.310088200375
2022-07-14,366.4395404503757,1000,9926.310088200375,9916.439540450376
2022-07-15,507.300601300376,1000,9867.069148050376,9857.300601300376
2022-07-18,9848.171728100375,0,9848.171728100375,9848.171728100375
2022-07-19,9848.171728100375,0,9848.171728100375,9848.171728100375
2022-07-20,9848.171728100375,0,9848.171728100375,9848.171728100375
2022-07-21,9848.171728100375,0,9848.171728100375,9848.171728100375
2022-07-22,9848.171728100375,0,9848.171728100375,9848.171728100375
2022-07-25,9848.171728100375,0,9848.171728100375,9848.171728100375
2022-07-26,9848.171728100375,0,9848.171728100375,9848.171728100375
2022-07-27,9848.171728100375,0,9848.171728100375,9848.171728100375
2022-07-28,9848.171728100375,0,9848.171728100375,9848.171728100375
2022-07-29,9848.171728100375,0,9848.171728100375,9848.171728100375
