date,cash,shares,open_equity,equity
2022-05-24,15290.183665350174,0,15290.183665350174,15290.183665350174
2022-05-25,15290.183665350174,0,15290.183665350174,15290.183665350174
2022-05-26,15290.183665350174,0,15290.183665350174,15290.183665350174
2022-05-27,6040.471219150175,1000,15290.183665350174,15280.471219150175
2022-05-30,15261.523485350175,0,15261.523485350175,15261.523485350175
2022-05-31,15261.523485350175,0,15261.523485350175,15261.523485350175
2022-06-01,5881.744738500176,1000,15261.523485350175,15251.744738500176
2022-06-02,15172.691340050178,0,15172.691340050178,15172.691340050178
2022-06-06,15172.691340050178,0,15172.691340050178,15172.691340050178
2022-06-07,5732.881992900178,1000,15172.691340050178,15162.881992900178
2022-06-08,15163.617265150178,0,15163.617265150178,15163.617265150178
2022-06-09,15163.617265150178,0,15163.617265150178,15163.617265150178
2022-06-10,15163.617265150178,0,15163.617265150178,15163.617265150178
2022-06-13,15163.617265150178,0,15163.617265150178,15163.617265150178
2022-06-14,15163.617265150178,0,15163.617265150178,15163.617265150178
2022-06-15,15163.617265150178,0,15163.617265150178,15163.617265150178
2022-06-16,15163.617265150178,0,15163.617265150178,15163.617265150178
2022-06-17,15163.617265150178,0,15163.617265150178,15163.617265150178
2022-06-20,15163.617265150178,0,15163.617265150178,15163.617265150178
2022-06-21,5433.66001655018,1000,15163.617265150178,15153.66001655018
2022-06-22,15124.00282010018,0,15124.00282010018,15124.00282010018
2022-06-23,15124.00282010018,0,15124.00282010018,15124.00282010018
2022-06-24,15124.00282010018,0,15124.00282010018,15124.00282010018
2022-06-27,5344.020071250181,1000,15124.00282010018,15114.020071250181
2022-06-28,15084.287400050182,0,15084.287400050182,15084.287400050182
2022-06-29,15084.287400050182,0,15084.287400050182,15084.287400050182
2022-06-30,5234.268950850181,1000,15084.287400050182,15074.26895085018
2022-07-01,15044.430615000181,0,15044.430615000181,15044.430615000181
2022-07-04,15044.430615000181,0,15044.430615000181,15044.430615000181
2022-07-05,15044.430615000181,0,15044.430615000181,15044.430615000181
2022-07-06,15044.430615000181,0,15044.430615000181,15044.430615000181
2022-07-07,5444.539667050181,1000,15044.430615000181,15034.539667050181
2022-07-08,5295.050876450183,1000,15045.018325150182,15035.050876450183
2022-07-11,15035.318205250183,0,15035.318205250183,15035.318205250183
2022-07-12,5395.406857100184,1000,15035.318205250183,15025.406857100184
2022-07-13,5365.938877100185,1000,15015.855325300185,15005.938877100185
2022-07-14,15006.357155400185,0,15006.357155400185,15006.357155400185
2022-07-15,15006.357155400185,0,15006.357155400185,15006.357155400185
2022-07-18,15006.357155400185,0,15006.357155400185,15006.357155400185
2022-07-19,15006.357155400185,0,15006.357155400185,15006.357155400185
2022-07-20,15006.357155400185,0,15006.357155400185,15006.357155400185
2022-07-21,4926.221405050184,1000,15006.357155400185,14996.221405050184
2022-07-22,14946.066075250186,0,14946.066075250186,14946.066075250186
2022-07-25,14946.066075250186,0,14946.066075250186,14946.066075250186
2022-07-26,14946.066075250186,0,14946.066075250186,14946.066075250186
2022-07-27,14946.066075250186,0,14946.066075250186,14946.066075250186
2022-07-28,4825.909924700187,1000,14946.066075250186,14935.909924700187
2022-07-29,14905.664025200187,0,14905.664025200187,14905.664025200187
