id,window,n,mean,median,win,cash,pf,pf_cash,worst,tail5,mdd_cash,max_loss_run,months,years,clusters,fee,gross,delete1,delete5,delete10,delete5_cash,ci_low,ci_high,increment,inc_low,inc_high,p_mean,p_inc
ON0_common,2024,242,-0.32477225879511235,-0.4669973393398083,31.818181818181817,-18367.835551299395,0.6434925271582517,0.6299275299687133,-7.757659565589339,-4.874818426096161,-18367.8355512994,12.0,12.0,1.0,1.0,5206.5455513,-0.12630788797128728,-0.36676407386955395,-0.4659802985153005,-0.5567015140000748,-25590.39484859941,,,,,,,
ON0_common,2025,243,-0.3074202467890301,-0.2194279575776029,38.2716049382716,-35924.10603937606,0.6315151451103199,0.5901832450768641,-10.16030222072976,-5.100454796465955,-38072.96040806915,8.0,12.0,1.0,1.0,7790.036039377,-0.11671921131505572,-0.34746590183150994,-0.4461978178956075,-0.5368746183447799,-51765.61375111008,,,,,,,
ON0_common,2026,168,-0.25919657874431745,-0.20376974525382552,41.66666666666667,-28078.486553949977,0.6839745917177392,0.6751452848307036,-5.664649953627819,-3.6369271571483828,-28078.48655394999,6.0,9.0,1.0,1.0,8269.211553951001,-0.08041016990510945,-0.29678536098710495,-0.4012440615707804,-0.4974836949520881,-42521.837171812,,,,,,,
L1_tail_up,main2020,708,-0.3869038972507064,-0.30451968400084023,28.954802259887007,-79753.49798623433,0.43328047434368216,0.41448135394944097,-10.23087722223011,-3.8284140469662256,-79753.49798623433,22.0,81.0,7.0,39.0,19076.827986236,-0.143332325842992,-0.40072360329135964,-0.43259550356980336,-0.4605789715134805,-89506.88063140133,-0.47140568549040057,-0.3035158270794418,-0.057768494625419275,-0.14203161655745009,0.01772248874319317,1.0,0.9185407296351824
L1_tail_up,old2020_2023,432,-0.3824695304147263,-0.3053730945373018,25.0,-25747.965193549386,0.3012801165274775,0.290906090858997,-10.23087722223011,-2.9579701573433,-25823.675091749385,22.0,48.0,4.0,25.0,10106.89519355,-0.10468014251770047,-0.3917354387795002,-0.42163010189377603,-0.4527445858579027,-28430.57057314939,-0.4789322841820932,-0.29646460523004653,-0.03469249264808277,-0.1106740432073309,0.043240237330951566,1.0,0.8020989505247377
L1_tail_up,recent2024,276,-0.3938446453418056,-0.28552769525539656,35.14492753623188,-54005.53279268494,0.5597120087750689,0.45939826502952535,-7.757659565589339,-4.413884872693372,-54930.91520808496,9.0,33.0,3.0,15.0,8969.932792686,-0.20383139539562214,-0.4293990923193796,-0.5125011139129517,-0.5852760290217875,-63758.91543785195,-0.5470078963521983,-0.23795333718890913,-0.09240049246707838,-0.2592956495830268,0.0731308499204785,1.0,0.8585707146426786
L1_tail_up,all,708,-0.3869038972507064,-0.30451968400084023,28.954802259887007,-79753.49798623433,0.43328047434368216,0.41448135394944097,-10.23087722223011,-3.8284140469662256,-79753.49798623433,22.0,81.0,7.0,39.0,19076.827986236,-0.143332325842992,-0.40072360329135964,-0.43259550356980336,-0.4605789715134805,-89506.88063140133,,,,,,,
L1_tail_up,2018,0,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_tail_up,2019,0,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_tail_up,2020,120,-0.446192543039123,-0.2764876990294735,32.5,-9107.499728699819,0.3185716127831848,0.28823361415985305,-10.23087722223011,-4.456231284468184,-9107.499728699813,8.0,12.0,1.0,4.0,3083.4847287000002,-0.17583935692877298,-0.47205146002961657,-0.5539973358614368,-0.6291786879064413,-10584.737810499826,,,,,,,
L1_tail_up,2021,106,-0.3435138712776654,-0.28691140769776025,13.20754716981132,-4607.06803029985,0.08323097218428467,0.08199938059669341,-1.6188097631237472,-1.1789634905166253,-4670.4019416998535,22.0,12.0,1.0,6.0,2444.5930303,-0.0599246735299427,-0.35314751953147144,-0.385379482537545,-0.4124294466319031,-4920.486330199858,,,,,,,
L1_tail_up,2022,106,-0.3352114193483008,-0.3908592317999352,22.641509433962266,-3464.7121948498816,0.2073048307433517,0.20564660457188708,-2.072140893672229,-1.4448850225434218,-3591.7930368998905,16.0,12.0,1.0,9.0,2125.65219485,-0.030371003448359832,-0.35976858901524056,-0.40977304974817824,-0.44831261993197025,-4036.3572910498865,,,,,,,
L1_tail_up,2023,100,-0.3973885116811459,-0.4710052154064063,31.0,-8568.685239699837,0.45825114781973586,0.39380445494384453,-3.874407134905013,-3.0391221822613206,-8797.650474249846,12.0,12.0,1.0,9.0,2453.1652397000003,-0.14549756976493775,-0.43787866811027687,-0.5724220690178597,-0.6892064193965268,-11251.290619299847,,,,,,,
L1_tail_up,2024,106,-0.3040085564571816,-0.32618868842401666,33.0188679245283,-7553.9096569997255,0.6687239505266777,0.6539056569990888,-7.757659565589339,-5.153634423464809,-8850.269713099828,9.0,12.0,1.0,5.0,2288.6296570000004,-0.10604972657801391,-0.35878055445096146,-0.5189030809871081,-0.6977695253780665,-11976.616335249746,,,,,,,
L1_tail_up,2025,99,-0.3468214885663586,-0.2194279575776029,38.38383838383838,-20635.51026422661,0.5916099117810182,0.4514425530703355,-5.097540108850419,-3.926864821553008,-22004.497996976632,6.0,12.0,1.0,7.0,3191.4252642270003,-0.15683581386859488,-0.44611179226082226,-0.6316543427521963,-0.7586446010810944,-29246.56620078863,,,,,,,
L1_tail_up,2026,71,-0.5935336304479942,-0.5365462949132048,33.80281690140845,-25816.112871458605,0.3569859167000285,0.36185597440517303,-4.509113854214751,-3.541040600635813,-25816.11287145861,7.0,9.0,1.0,4.0,3489.8778714590007,-0.4153443456187514,-0.6514103093658055,-0.7991180973895166,-0.9698474675187585,-32574.10531157662,,,,,,,
L2_tail_down,main2020,815,-0.29783530485799886,-0.2920863145321943,32.02453987730061,-53867.45923127389,0.5480456441965189,0.6519896740761509,-10.213887194477932,-4.128537162205415,-56074.921561910065,13.0,81.0,7.0,21.0,22343.279231276,-0.0580329405839744,-0.3102346789108285,-0.34340966165749565,-0.3783533006238989,-71680.5114133619,-0.39028098755295576,-0.19832335006469093,0.03130009776728826,-0.024759173734488164,0.09529601064603738,1.0,0.1584207896051974
L2_tail_down,old2020_2023,470,-0.3282790634162895,-0.29289363110568434,28.085106382978726,-21923.60586694932,0.3838233753402665,0.4084014115886866,-10.213887194477932,-3.1861453979845464,-23043.05492754936,13.0,48.0,4.0,18.0,10850.14586695,-0.052191789627371504,-0.34534205683386526,-0.3885570137644026,-0.4139815209630481,-26598.10940119932,-0.4274072302697782,-0.23545745643921828,0.019497974350354053,-0.05487863162045936,0.08892139071720814,1.0,0.3028485757121439
L2_tail_down,recent2024,345,-0.2563611989959798,-0.2537959377587691,37.391304347826086,-31943.85336432457,0.6914860014253669,0.7286655640960805,-10.16030222072976,-4.765778405457354,-33659.057742910845,12.0,33.0,3.0,4.0,11493.133364326,-0.06599045058282474,-0.28558101403418135,-0.3584648201208772,-0.4336224833646262,-49756.9055464126,-0.44311652100728605,-0.0603758910266972,0.04508295387874739,-0.049359315347075036,0.1517434318137877,0.9980009995002499,0.18340829585207397
L2_tail_down,all,815,-0.29783530485799886,-0.2920863145321943,32.02453987730061,-53867.45923127389,0.5480456441965189,0.6519896740761509,-10.213887194477932,-4.128537162205415,-56074.921561910065,13.0,81.0,7.0,21.0,22343.279231276,-0.0580329405839744,-0.3102346789108285,-0.34340966165749565,-0.3783533006238989,-71680.5114133619,,,,,,,
L2_tail_down,2018,0,,,,,,,,,,,,,,,,,,,,,,,,,,
L2_tail_down,2019,0,,,,,,,,,,,,,,,,,,,,,,,,,,
L2_tail_down,2020,113,-0.28558062179873783,-0.2754439815897619,32.743362831858406,-5043.374905099818,0.44921708833153556,0.4429564574185048,-4.58529445540711,-2.673474315687752,-5617.274453699829,10.0,12.0,1.0,5.0,2864.5199051000004,-0.01341857836366446,-0.3319802491757004,-0.42012686111168696,-0.49475529033274457,-7125.17880299983,,,,,,,
L2_tail_down,2021,121,-0.2944658698610272,-0.2892190988569496,22.31404958677686,-4724.384673499821,0.22870182335735673,0.2275360170286726,-1.949387564932994,-1.5067435703351002,-4724.384673499821,12.0,12.0,1.0,5.0,2822.7496735,-0.012150887559498101,-0.3158426793520916,-0.36273943366221445,-0.3986774448968694,-5580.085393999828,,,,,,,
L2_tail_down,2022,114,-0.3774413403780716,-0.3102601361430452,23.684210526315788,-4175.724930949875,0.1951252558698077,0.1870678756275713,-5.261079058846291,-2.198191679034067,-4180.78190154988,7.0,12.0,1.0,6.0,2272.57493095,-0.07105261440011171,-0.3925151560640807,-0.44296631509753,-0.49360285356733685,-4653.023614699882,,,,,,,
L2_tail_down,2023,122,-0.3554251351320838,-0.28096263320823134,33.60655737704918,-7980.121357399806,0.5294704895166397,0.523626182419697,-10.213887194477932,-4.950803123637095,-8624.744291349854,13.0,12.0,1.0,5.0,2890.3013574000006,-0.11019333060211897,-0.4217862093846365,-0.5589180461412571,-0.6484929895722529,-12066.129926599815,,,,,,,
L2_tail_down,2024,124,-0.38438054141450795,-0.4669973393398083,29.838709677419356,-10768.17104694969,0.5744597045014641,0.5707181773455985,-6.670425540886715,-4.4111204682435154,-10849.812643499823,12.0,12.0,1.0,3.0,2654.3560469500003,-0.18530205386382118,-0.46714180739466904,-0.6540437193552956,-0.7853167923636085,-17379.51229859971,,,,,,,
L2_tail_down,2025,127,-0.27499707559056374,-0.2289333527773318,37.79527559055118,-15777.292884068494,0.6616289922880891,0.664778643878637,-10.16030222072976,-5.560376504229882,-16620.682461761568,8.0,12.0,1.0,2.0,4198.552884069,-0.08481391861625968,-0.3231809024993912,-0.4759919585290696,-0.6099050126369892,-30786.663104642525,,,,,,,
L2_tail_down,2026,94,-0.06230636083204727,-0.170821326007715,46.808510638297875,-5398.389433306383,0.9180398868590106,0.8815603976348535,-5.664649953627819,-3.6816689331688175,-12438.156482738817,7.0,9.0,1.0,1.0,4640.224433307,0.11683103076919439,-0.12768739757003902,-0.29131996969354146,-0.440714854317991,-17909.44330390341,,,,,,,
L3_afternoon_recovery,main2020,337,-0.3855290232587181,-0.3549165320070885,28.486646884272997,-31668.66137792821,0.4342990362532562,0.5010145200816587,-7.757659565589339,-3.5402804232389307,-32463.579228085226,23.0,80.0,7.0,108.0,9138.931377929,-0.13990560229630514,-0.4045875324225869,-0.45713256451293854,-0.5086974421644527,-41962.10704972324,-0.5156532845508565,-0.2408061853848108,-0.05639362063343095,-0.19080936690553374,0.08398651214370216,1.0,0.775112443778111
L3_afternoon_recovery,old2020_2023,216,-0.40047751066877246,-0.3618091556184049,23.14814814814815,-11771.610215049694,0.2905093648923644,0.3299094311762788,-5.966708952003329,-2.6514887743845623,-11771.610215049697,23.0,48.0,4.0,66.0,5033.2952150500005,-0.12319420131033378,-0.42640965677726106,-0.48260608117273435,-0.5238982822245214,-14566.440909499705,-0.5237922970747586,-0.2526304654159297,-0.052700472902128925,-0.1771832964230849,0.10702080912202687,1.0,0.7866066966516742
L3_afternoon_recovery,recent2024,121,-0.35884412011349714,-0.2930533153861994,38.01652892561984,-19897.051162878517,0.5970097744462262,0.5665027070279711,-7.757659565589339,-4.08647806798628,-22441.710204485556,6.0,32.0,3.0,42.0,4105.636162879,-0.16973752471754325,-0.41198557157945287,-0.5426534822100236,-0.683418129891082,-30190.49683467355,-0.6641571407752666,-0.0522851245042531,-0.057399967238769944,-0.34567081790069903,0.23866824961723257,0.9880059970014993,0.6481759120439781
L3_afternoon_recovery,all,337,-0.3855290232587181,-0.3549165320070885,28.486646884272997,-31668.66137792821,0.4342990362532562,0.5010145200816587,-7.757659565589339,-3.5402804232389307,-32463.579228085226,23.0,80.0,7.0,108.0,9138.931377929,-0.13990560229630514,-0.4045875324225869,-0.45713256451293854,-0.5086974421644527,-41962.10704972324,,,,,,,
L3_afternoon_recovery,2018,0,,,,,,,,,,,,,,,,,,,,,,,,,,
L3_afternoon_recovery,2019,0,,,,,,,,,,,,,,,,,,,,,,,,,,
L3_afternoon_recovery,2020,61,-0.511973099156414,-0.4643664990590596,26.229508196721312,-5224.812079199912,0.29425777818569343,0.25570123705027165,-5.966708952003329,-3.5814749786808657,-5224.812079199912,11.0,12.0,1.0,15.0,1554.6520792000001,-0.24100724246097646,-0.5767651677212624,-0.7226258812675351,-0.8555407869828111,-6479.84381869992,,,,,,,
L3_afternoon_recovery,2021,49,-0.42279926651876265,-0.2907801589361435,8.16326530612245,-2622.596983699927,0.0320307105528044,0.03036780256187834,-1.6188097631237472,-1.3446576828713415,-2622.596983699926,21.0,12.0,1.0,19.0,1133.3119837,-0.1398468183217246,-0.43960531719696716,-0.485703578542388,-0.530999526098017,-2701.0504161999347,,,,,,,
L3_afternoon_recovery,2022,53,-0.41898216866080773,-0.3824948800012732,24.528301886792452,-2162.032519149944,0.1378616259468317,0.13184973892520974,-1.562323861056031,-1.4978179168154424,-2268.283115899952,15.0,12.0,1.0,16.0,1062.97251915,-0.1140873246728796,-0.44985858387896843,-0.522851796175699,-0.5973453129399297,-2427.6109017499502,,,,,,,
L3_afternoon_recovery,2023,53,-0.23301064636738525,-0.2915152937808178,32.075471698113205,-1762.1686329999106,0.5952479313375294,0.6707636870101767,-3.370969468673961,-2.6013238040680307,-2171.158367799961,6.0,12.0,1.0,17.0,1282.3586330000003,0.01869087948140746,-0.3370095800024559,-0.5043180183087052,-0.6690232560379549,-4294.913567049918,,,,,,,
L3_afternoon_recovery,2024,42,-0.3054117315835099,-0.4398147463450227,38.095238095238095,-3227.019339249892,0.6683394448097093,0.6455613648434844,-7.757659565589339,-4.944347131931272,-5108.885700399944,6.0,11.0,1.0,11.0,918.0743392499999,-0.1086102364881446,-0.39213989054282644,-0.719186637830292,-1.1043912865336982,-6378.531201149909,,,,,,,
L3_afternoon_recovery,2025,42,-0.3754523003926578,-0.21227428970534054,40.476190476190474,-6616.973860379811,0.5116408329726928,0.5105881795194166,-4.106739751266177,-3.3986558807516425,-6715.419263579813,3.0,12.0,1.0,18.0,1341.5088603800002,-0.18473376118751345,-0.4816894627132575,-0.7263675162192742,-0.9573298552378859,-11791.41075696485,,,,,,,
L3_afternoon_recovery,2026,37,-0.4006445727225434,-0.6439444396581809,35.13513513513514,-10053.057963248815,0.5969499036816788,0.5680573114745474,-3.345468608972592,-3.2855056955963544,-10847.975813405817,5.0,9.0,1.0,14.0,1846.0529632490002,-0.22210250239040802,-0.5789438679593136,-0.9337755733416633,-1.3303522642483114,-19112.982628076847,,,,,,,
L4_afternoon_reversal,main2020,415,-0.2782700437005342,-0.2923208976135618,29.87951807228916,-24905.51750181195,0.5480731938587486,0.6572707204758435,-6.670425540886715,-3.3923284642010807,-30733.1162751561,14.0,81.0,7.0,102.0,11371.372501813,-0.03773964332145633,-0.29377851551866935,-0.35083937505473123,-0.4066435112584161,-39403.79812231697,-0.41386201826890673,-0.15183850349969805,0.05086535892475291,-0.0902874270760585,0.18634103784808917,1.0,0.24887556221889057
L4_afternoon_reversal,old2020_2023,239,-0.3255923370986021,-0.3100835675613565,23.84937238493724,-11637.11225879969,0.3447315849719568,0.3558569108838029,-5.717791951694962,-2.607343543059518,-12891.918860649723,14.0,48.0,4.0,65.0,5549.957258799999,-0.04794639502072362,-0.34759557231507127,-0.3964132492705671,-0.43768603453741767,-14367.937880599706,-0.4479171125285837,-0.21190243799034106,0.022184700668041457,-0.10127020936146139,0.1517968790357233,1.0,0.3583208395802099
L4_afternoon_reversal,recent2024,176,-0.2140085202792944,-0.22877989562007314,38.06818181818182,-13268.405243012265,0.7246219556782505,0.756998515623975,-6.670425540886715,-3.940392282931152,-18549.9227090064,8.0,33.0,3.0,38.0,5821.415243013001,-0.023879338457110443,-0.2503299249037899,-0.3861261707945841,-0.5024927321180257,-27766.68586351727,-0.488362015852968,0.05028845658998732,0.0874356325954328,-0.20198665807147345,0.34173981385290236,0.9390304847576212,0.2733633183408296
L4_afternoon_reversal,all,415,-0.2782700437005342,-0.2923208976135618,29.87951807228916,-24905.51750181195,0.5480731938587486,0.6572707204758435,-6.670425540886715,-3.3923284642010807,-30733.1162751561,14.0,81.0,7.0,102.0,11371.372501813,-0.03773964332145633,-0.29377851551866935,-0.35083937505473123,-0.4066435112584161,-39403.79812231697,,,,,,,
L4_afternoon_reversal,2018,0,,,,,,,,,,,,,,,,,,,,,,,,,,
L4_afternoon_reversal,2019,0,,,,,,,,,,,,,,,,,,,,,,,,,,
L4_afternoon_reversal,2020,57,-0.27740067732115736,-0.2754439815897619,29.82456140350877,-2212.7735840999153,0.46823225648603106,0.506589581790547,-2.6808151803853426,-2.445634738399527,-3159.262761899931,10.0,12.0,1.0,17.0,1453.1885841000003,-0.005856132502636322,-0.3700538616379828,-0.5160034230835572,-0.6100111131028405,-4023.6416742999245,,,,,,,
L4_afternoon_reversal,2021,57,-0.26334644126383405,-0.2923208976135618,17.543859649122805,-1954.960389099932,0.20241286297915473,0.19600142511327306,-0.9263236994836388,-0.875336173387729,-1954.9603890999315,14.0,12.0,1.0,19.0,1321.7853891,0.019956036252227263,-0.3085981860911649,-0.3569734049157474,-0.40042972630236434,-2399.824405399938,,,,,,,
L4_afternoon_reversal,2022,65,-0.331109846315139,-0.3100835675613565,18.461538461538463,-2096.5604563999327,0.18213218053707622,0.168745095246223,-2.072140893672229,-1.523417237309181,-2100.8075718499354,9.0,12.0,1.0,13.0,1285.7754564000002,-0.02369258496907842,-0.3570006225410155,-0.4226377500887381,-0.4780876250441453,-2428.729763749937,,,,,,,
L4_afternoon_reversal,2023,60,-0.4245307132789556,-0.43531021758759375,30.0,-5372.81782919991,0.4195859319624261,0.3772577197641687,-5.717791951694962,-3.795528527978717,-5753.438959049929,8.0,12.0,1.0,18.0,1489.2078292000003,-0.1787144150114922,-0.49293186053457877,-0.6407149229939326,-0.8236059084998206,-7308.236935099922,,,,,,,
L4_afternoon_reversal,2024,60,-0.39803918010601846,-0.3706817678198917,35.0,-5558.773554499856,0.5944297812416235,0.5790939116215447,-6.670425540886715,-5.063083293400008,-6125.504483499865,6.0,12.0,1.0,15.0,1291.2235544999999,-0.20009796009537428,-0.5088913236503139,-0.8242184297167219,-1.0457807303582103,-10200.407028849873,,,,,,,
L4_afternoon_reversal,2025,70,0.013745593378115517,-0.21895291576857173,40.0,823.4338074832638,1.0227014904616138,1.0408756682274123,-3.816144133061872,-3.2097509057487086,-4399.570166912926,8.0,12.0,1.0,13.0,2299.6861925170006,0.2046987799605055,-0.07005758809353083,-0.34002344142744234,-0.5033737000632975,-13180.24839712576,,,,,,,
L4_afternoon_reversal,2026,46,-0.3205508760709303,-0.178939499438152,39.130434782608695,-8533.065495995672,0.584720836692312,0.5984559427123686,-3.0211267268053104,-2.8755661707293156,-13704.47651695487,8.0,9.0,1.0,11.0,2230.5054959960003,-0.14186522956444278,-0.39709563415501303,-0.6222572028339304,-0.8733937266470895,-15092.778547619717,,,,,,,
L5_breakout,main2020,97,-0.48158276825207347,-0.5376768402130789,25.773195876288657,-14958.609720233735,0.3643216228575004,0.3632569781915241,-5.097540108850419,-3.2068482954479753,-16922.541048083745,12.0,57.0,7.0,76.0,2826.7197202340003,-0.24218379307209428,-0.5843453832702313,-0.6856231181911369,-0.7825895453741784,-20572.04468286875,-0.7887802686349098,-0.1502871884261645,-0.15244736562678635,-0.45410505598457623,0.17696041479058297,0.9985007496251874,0.8345827086456772
L5_breakout,old2020_2023,55,-0.527461615039367,-0.6045124275124942,21.818181818181817,-4540.757134749918,0.16391510991120514,0.14012701850320752,-2.464435288135865,-2.2209334432083834,-4603.267140849921,12.0,33.0,4.0,48.0,1297.5871347500004,-0.2470115863598692,-0.5633370277316982,-0.6568444460785134,-0.7647482801150245,-5026.209824799926,-0.7618925836999905,-0.2941670155953349,-0.1796845772727234,-0.39082570252664467,0.02747899081681782,1.0,0.9495252373813093
L5_breakout,recent2024,42,-0.42150332603061763,-0.4607264356963132,30.952380952380953,-10417.852585483815,0.543594793639157,0.42795671876790375,-5.097540108850419,-3.6872362037731405,-12319.273907233825,6.0,24.0,3.0,28.0,1529.132585484,-0.23586168281429393,-0.6606528772384639,-0.9207175953820179,-1.182958901300026,-16031.287548118831,-0.9851701803296868,0.33414815261914776,-0.12005917315589043,-0.7008941594320307,0.6343763629638648,0.9170414792603698,0.638680659670165
L5_breakout,all,97,-0.48158276825207347,-0.5376768402130789,25.773195876288657,-14958.609720233735,0.3643216228575004,0.3632569781915241,-5.097540108850419,-3.2068482954479753,-16922.541048083745,12.0,57.0,7.0,76.0,2826.7197202340003,-0.24218379307209428,-0.5843453832702313,-0.6856231181911369,-0.7825895453741784,-20572.04468286875,,,,,,,
L5_breakout,2018,0,,,,,,,,,,,,,,,,,,,,,,,,,,
L5_breakout,2019,0,,,,,,,,,,,,,,,,,,,,,,,,,,
L5_breakout,2020,15,-0.426583942594431,-0.3482507625744267,26.666666666666668,-1048.8191242999749,0.21126901750450702,0.2046465649802579,-1.9265541715648655,-1.9265541715648655,-1113.7924481999894,7.0,8.0,1.0,13.0,388.8441243,-0.15701954942119198,-0.4989719877266442,-0.7979700307317226,-1.1511950375168838,-1299.936538899985,,,,,,,
L5_breakout,2021,13,-0.48554120868785294,-0.6924829741840177,23.076923076923077,-782.4825331999822,0.13462392761792166,0.13455846596485896,-1.517532882999988,-1.517532882999988,-782.4825331999822,5.0,8.0,1.0,12.0,299.3825332,-0.20228066577512477,-0.5706404852246535,-0.8505476784031871,-1.1416864572270937,-840.8148455999876,,,,,,,
L5_breakout,2022,15,-0.5866343366789761,-0.6631327066879026,13.333333333333334,-842.6792029999821,0.058361900614872494,0.058321872783274706,-1.562323861056031,-1.562323861056031,-854.7664431999833,8.0,10.0,1.0,13.0,298.07920299999995,-0.2807938516705399,-0.6577367625955984,-0.8622507917059122,-1.101529097593835,-823.040533749986,,,,,,,
L5_breakout,2023,12,-0.6250065770934996,-0.5710946338627866,25.0,-1866.776274249979,0.24594210150162585,0.13696427461570293,-2.464435288135865,-2.464435288135865,-2000.5965109499853,6.0,7.0,1.0,10.0,311.28127424999997,-0.3657322981950169,-0.8099899632244103,-1.2994793618633433,-2.368123079030142,-2060.564471099984,,,,,,,
L5_breakout,2024,8,-0.7803834425206682,-0.6326162835949531,12.5,-1720.5401341499821,0.18965544728152775,0.15546316473576607,-2.3557184087019167,-2.3557184087019167,-2004.0070962499908,5.0,6.0,1.0,7.0,185.98513415,-0.5902329615454616,-1.1006019457528728,-2.1004418340466318,,-1647.6337824999905,,,,,,,
L5_breakout,2025,19,-0.6325554889399804,-0.5401405116588517,21.052631578947366,-8758.762269475916,0.46727357445193696,0.18079775200672996,-5.097540108850419,-5.097540108850419,-9482.707286081943,4.0,11.0,1.0,12.0,608.907269476,-0.4438008634520034,-1.189010142408373,-1.5986801799371837,-2.2773404925004295,-10649.843593713938,,,,,,,
L5_breakout,2026,15,0.037232142449268896,0.370360453980502,53.333333333333336,61.44981814208256,1.0655223876797282,1.0112082079050408,-2.636402053907428,-2.636402053907428,-3586.751806283948,4.0,7.0,1.0,9.0,734.240181858,0.21652596131676102,-0.11566132221579642,-0.6833634878407908,-1.588470845031181,-4583.070945449937,,,,,,,
L6_breakdown,main2020,181,-0.5156441360723838,-0.3658256259342934,30.939226519337016,-23532.826106659548,0.3138964140364224,0.3591819530566485,-10.213887194477932,-5.170231219026323,-23880.86384996356,12.0,73.0,7.0,103.0,4822.67110666,-0.27460317024650177,-0.5359046070717115,-0.5918685885622913,-0.6553722687326211,-29700.433411249585,-0.7437313602580624,-0.30116947690194695,-0.18650873344709668,-0.3960694219150106,0.010720455164360784,1.0,0.9615192403798101
L6_breakdown,old2020_2023,104,-0.3851000846482932,-0.36027567732506655,29.807692307692307,-5695.671298599841,0.3356042048937078,0.3407326937099252,-10.213887194477932,-3.511676455511264,-5846.271322199854,12.0,44.0,4.0,63.0,2402.6912986,-0.1072352799946351,-0.4057972522623334,-0.4780750330516475,-0.5642581978950049,-6961.720903499851,-0.6595888600745722,-0.1799634723067835,-0.03732304688164967,-0.2799085079879271,0.1641421820393769,0.9955022488755623,0.6656671664167916
L6_breakdown,recent2024,77,-0.6919633743594671,-0.3773504927917313,32.467532467532465,-17837.154808059702,0.2966217011093635,0.36485750242289294,-10.16030222072976,-6.676331745450759,-18123.823678863708,8.0,29.0,3.0,40.0,2419.97980806,-0.500658502534737,-0.7422686903879679,-0.8903515191834478,-1.0542120857826358,-24004.76211264974,-1.1806881795645574,-0.2949229228136403,-0.3905192214847399,-0.8219556716836922,-0.033029914466294184,0.9960019990004998,0.9625187406296851
