id,window,kind,value,n,mean,median,win,cash,pf,pf_cash,worst,tail5,mdd_cash,max_loss_run,months,years,clusters,fee,gross,delete1,delete5,delete10,delete5_cash,excluded,matched_primary
L3_afternoon_recovery,main2020,slip,10.0,337,-0.48509229017821276,-0.45451197235716895,24.92581602373887,-39455.78735385719,0.35682585424257135,0.4267716692053599,-7.849856753764313,-3.6366922740024594,-40186.576420171215,31,80,7,108,9136.327353858,-0.13990560229630514,-0.504131745968514,-0.5566242450888857,-0.6081375646655195,-49481.08217929723,,
L3_afternoon_recovery,main2020,slip,20.0,337,-0.6839208190431899,-0.6534047757113016,19.287833827893174,-55030.03930571606,0.2482373186487703,0.31388486425985684,-8.03397515308295,-3.829227355498905,-55632.57080434405,38,80,7,108,9131.119305716,-0.13990560229630514,-0.7029222253961928,-0.7553098163479143,-0.8067201746478153,-64541.75790859606,,
L3_afternoon_recovery,main2020,exit0935close,0.0,337,-0.4074108174094788,-0.4155361334154354,35.01483679525222,-36892.82079352717,0.49233904914994187,0.531416632169051,-8.029293518907428,-4.388691030749601,-39385.79201227418,11,80,7,108,9135.705793528,-0.16179623546526278,-0.42498827592196875,-0.4826829567176216,-0.537135596606511,-49557.507027848216,0.0,-0.3855290232587181
L3_afternoon_recovery,main2020,exit0935open,0.0,337,-0.4104047124161775,-0.4157156813797585,35.90504451038576,-37282.36114391817,0.4913606277690694,0.5296282740037458,-8.029293518907428,-4.403562982833389,-39755.35526421117,11,80,7,108,9135.441143919,-0.16479641603679399,-0.4279358607933754,-0.4857050585642384,-0.5399721724678886,-49847.16188596921,0.0,-0.3855290232587181
L3_afternoon_recovery,main2020,early_entry_DIAGNOSTIC,1450.0,337,-0.3142631453105823,-0.30569331791898513,30.56379821958457,-26345.673546094113,0.5121611090808638,0.5673332400022127,-8.007921426946497,-3.4739748676574917,-27270.67530770211,16,80,7,108,9138.603546095,-0.06844558311576586,-0.3331095536472245,-0.39050705467403035,-0.443821552403624,-37407.186523414144,0.0,-0.3855290232587181
L3_afternoon_recovery,main2020,no_dividend,0.0,336,-0.38841538936543085,-0.3570710534749608,28.273809523809522,-31757.665772628214,0.43175497018961956,0.49961212734790156,-7.757659565589339,-3.5402804232389307,-32552.583622785227,23,80,7,108,9113.140772629002,-0.1428640692388756,-0.4075394056196596,-0.46027885621417625,-0.5120501643447017,-42051.111444423244,,
L3_afternoon_recovery,old2020_2023,slip,0.0,216,-0.30083051925191856,-0.26212106078966707,29.166666666666668,-8844.685900000006,0.38789254376831533,0.4269040948550752,-5.872627694124971,-2.5540911472670844,-9199.443100000008,11,48,4,66,5034.6859,-0.12319420131033375,-0.32678861861555325,-0.38304130391077157,-0.4243748715015863,-11735.098000000005,,
L3_afternoon_recovery,old2020_2023,slip,10.0,216,-0.5000249937142262,-0.46139769485254295,18.51851851851852,-14698.534530099678,0.22283460225128834,0.2599788401994908,-6.060696251760909,-2.7487891324764764,-14698.534530099694,31,48,4,66,5031.904530100001,-0.12319420131033375,-0.5259312125622128,-0.5820714323099634,-0.6233223083346365,-17397.78381899969,,
L3_afternoon_recovery,old2020_2023,slip,20.0,216,-0.698822030315788,-0.660276702481442,12.5,-20552.3831602,0.1406675185722403,0.17004343429027802,-6.248389539362824,-2.943098623845631,-20552.383160199992,38,48,4,66,5029.1231602,-0.12319420131033375,-0.7246764724706427,-0.7807044513418941,-0.8218728015983896,-23060.469638,,
L3_afternoon_recovery,old2020_2023,exit0935close,0.0,216,-0.39638980047863476,-0.41145553121175976,31.48148148148148,-13948.967091999686,0.3981889749257791,0.36806157203255924,-5.594913216129993,-3.5761318190180287,-14090.062448199686,11,48,4,66,5031.742092,-0.1190543953294412,-0.41969336259171,-0.48254847541118684,-0.5457262969943624,-16727.903089349697,0.0,-0.40047751066877246
L3_afternoon_recovery,old2020_2023,exit0935open,0.0,216,-0.3993151153014808,-0.4124901518395695,32.407407407407405,-14018.87522044967,0.39691761300667255,0.36720842389679387,-5.7188451280877715,-3.5976016217511075,-14149.980674099665,11,48,4,66,5031.685220450001,-0.12198654795669671,-0.4230672120949908,-0.48643772950243186,-0.5488511624314679,-16836.55221579968,0.0,-0.40047751066877246
L3_afternoon_recovery,old2020_2023,early_entry_DIAGNOSTIC,1450.0,216,-0.3294699419511184,-0.30494813696929773,25.0,-9590.483896899694,0.3705335751506396,0.41371682561081646,-5.908285027659967,-2.6073904804044363,-9845.982728799741,16,48,4,66,5033.258896900001,-0.05196619146252556,-0.35370059171416285,-0.41540687876197063,-0.4626877013551488,-12529.800121999704,0.0,-0.40047751066877246
L3_afternoon_recovery,old2020_2023,no_dividend,0.0,215,-0.40505782461884476,-0.3643927362939767,22.790697674418606,-11860.614609749695,0.2857170733749359,0.32484291908636215,-5.966708952003329,-2.6514887743845623,-11860.614609749699,23,48,4,66,5007.50460975,-0.12773993848111376,-0.43113255231639197,-0.48768653864782713,-0.529304078667552,-14655.445304199706,,
L3_afternoon_recovery,recent2024,slip,0.0,121,-0.2591530983800641,-0.1932964902890545,38.01652892561984,-15036.849502000028,0.6875151143590805,0.6491074428462953,-7.665370201127665,-3.9905162744328835,-17915.144636000023,6,32,3,42,4106.849502,-0.16973752471754325,-0.31234771771189623,-0.4431463544374507,-0.584051825878488,-25639.53070000003,,
L3_afternoon_recovery,recent2024,slip,10.0,121,-0.4584355632048334,-0.3927104833154358,36.36363636363637,-24757.252823757513,0.5184722714343714,0.49442516893080596,-7.849856753764313,-4.182344007160895,-27047.66257547153,8,32,3,42,4104.422823758,-0.16973752471754325,-0.511523900026232,-0.6420612151770159,-0.7826851795464785,-34741.46296934754,,
L3_afternoon_recovery,recent2024,slip,20.0,121,-0.6573203096640067,-0.5917264444196504,31.40495867768595,-34477.656145516055,0.3925481450205925,0.37813166742185006,-8.03397515308295,-4.373788896282975,-36322.46821494407,13,32,3,42,4101.996145516,-0.16973752471754325,-0.7103025765409217,-0.840579091795476,-0.9809221100472972,-43843.39523869605,,
L3_afternoon_recovery,recent2024,exit0935close,0.0,121,-0.42708469887280376,-0.48721142726307576,41.32231404958678,-22943.853701527485,0.5968389606923595,0.5950563321483171,-8.029293518907428,-4.962639225725496,-26333.121633624505,8,32,3,42,4103.9637015280005,-0.2380957186829277,-0.4764655317199697,-0.6300589171514698,-0.7771535010015358,-35608.53993584854,0.0,-0.35884412011349714
L3_afternoon_recovery,recent2024,exit0935open,0.0,121,-0.43020101800935506,-0.4941504392511496,42.14876033057851,-23263.485923468495,0.5961516748593729,0.5926367079986534,-8.029293518907428,-4.935332974190919,-26662.746464761527,8,32,3,42,4103.755923469001,-0.2412173375682074,-0.4794532026787859,-0.6319274781409715,-0.7784510137603045,-35828.28666551953,0.0,-0.35884412011349714
L3_afternoon_recovery,recent2024,early_entry_DIAGNOSTIC,1450.0,121,-0.2871171281671458,-0.3436946367745123,40.49586776859504,-16755.18964919442,0.6660680425128238,0.6237601375647889,-8.007921426946497,-4.122269648731315,-19518.54335410244,11,32,3,42,4105.344649195,-0.0978633401165915,-0.33966085470021523,-0.4907130987941803,-0.6313536631441495,-27816.702626514456,0.0,-0.35884412011349714
L3_afternoon_recovery,recent2024,no_dividend,0.0,121,-0.35884412011349714,-0.2930533153861994,38.01652892561984,-19897.051162878517,0.5970097744462262,0.5665027070279711,-7.757659565589339,-4.08647806798628,-22441.710204485556,6,32,3,42,4105.636162879,-0.16973752471754325,-0.41198557157945287,-0.5426534822100236,-0.683418129891082,-30190.49683467355,,
L3_afternoon_recovery,main2020,signal1445,1445.0,328,-0.4018500583310158,-0.3618091556184049,27.743902439024392,-35965.69259360423,0.4224801964276263,0.45144830339948233,-7.757659565589339,-3.6295804440153647,-35965.69259360424,22,80,7,113,8882.547593605,-0.1560724148990483,-0.42148302504090024,-0.4757013922993212,-0.527910828637819,-46247.775530324274,,
L4_afternoon_reversal,main2020,slip,0.0,415,-0.17850100294248436,-0.19256327494241673,35.42168674698795,-14820.616205999999,0.6741864548032396,0.775758440211223,-6.577048593252619,-3.2956721947155203,-21802.842358000005,14,81,7,102,11374.616205999999,-0.03773964332145635,-0.1940249948474968,-0.25114296657009677,-0.30700296300563606,-29624.59253599999,,
L4_afternoon_reversal,main2020,slip,10.0,415,-0.3779394434953281,-0.3919789064301007,26.265060240963855,-34990.418797624865,0.4497502683986088,0.5596863474975069,-6.763709223988362,-3.488888188712117,-39663.39019231296,22,81,7,102,11368.128797626,-0.03773964332145635,-0.3934324107182862,-0.4504362153096281,-0.5061845472533669,-49183.00370863492,,
L4_afternoon_reversal,main2020,slip,20.0,415,-0.5769799166777348,-0.5909966787256913,21.686746987951807,-55160.221389252016,0.3101624793743326,0.411174375874885,-6.9499973549500895,-3.6817185808360855,-57540.11135902796,59,81,7,102,11361.641389252003,-0.03773964332145635,-0.5924419210927525,-0.6493317871762272,-0.7049686781796366,-68741.41488127201,,
L4_afternoon_reversal,main2020,exit0935close,0.0,412,-0.2366319214149371,-0.4202799593357427,36.407766990291265,-22142.924550008873,0.6927676819650816,0.7591805804117154,-5.850486202619409,-3.957414883749073,-29431.93362492296,13,81,7,102,11269.679550010002,0.004364103658213851,-0.2581414949832965,-0.33409017256275925,-0.4017450709970823,-39391.28792140588,3.0,-0.27772229333954335
L4_afternoon_reversal,main2020,exit0935open,0.0,412,-0.2324148050401328,-0.37544841325983314,35.92233009708738,-22053.202967241894,0.6982457129884974,0.7608247400827157,-5.850486202619409,-3.9773327171010613,-29561.937660387986,13,81,7,102,11269.912967243003,0.008592305374857967,-0.2537847866075636,-0.3288612259695581,-0.3958916911342317,-38991.92131260193,3.0,-0.27772229333954335
L4_afternoon_reversal,main2020,early_entry_DIAGNOSTIC,1450.0,415,-0.2191272594280438,-0.2724728388507542,34.69879518072289,-18782.08957594093,0.6273630464031154,0.7296189097652296,-7.430593198360995,-3.4542824495938786,-25260.092851016074,13,81,7,102,11371.004575941999,0.02155147859578341,-0.23531172530908642,-0.2955857067960735,-0.35025200344066254,-33840.709986325935,0.0,-0.2782700437005342
L4_afternoon_reversal,main2020,no_dividend,0.0,414,-0.2764828531511472,-0.29069712148006044,29.951690821256037,-24687.671483611957,0.5502657210908616,0.6592470230733173,-6.670425540886715,-3.3923284642010807,-30515.2702569561,14,81,7,102,11350.586483613,-0.03584239789074234,-0.29202454841061104,-0.34920776733812475,-0.40512983942700936,-39185.952104116965,,
L4_afternoon_reversal,old2020_2023,slip,0.0,239,-0.2258680068411897,-0.21034369716109727,30.543933054393307,-8401.488400000004,0.46579449294533215,0.46425978445263066,-5.623461941497058,-2.5099018082279656,-10016.455300000001,14,48,4,65,5551.4884,-0.04794639502072363,-0.2478932533187373,-0.29675976414167426,-0.338073836688324,-11234.767000000005,,
L4_afternoon_reversal,old2020_2023,slip,10.0,239,-0.425217082147076,-0.40972385168256814,18.410041841004183,-14872.736117599656,0.2605909801387625,0.2773673595635486,-5.812027747099212,-2.7046879609575956,-15767.500421299685,22,48,4,65,5548.4261176,-0.04794639502072363,-0.4471983281414075,-0.49596722008346916,-0.5371987595594659,-17501.108761199663,,
L4_afternoon_reversal,old2020_2023,slip,20.0,239,-0.6241684126996404,-0.6087062570901919,12.97071129707113,-21343.983835200008,0.1579981877077616,0.1765092305571143,-6.00021725756174,-2.8990854285252556,-21920.170678800012,59,48,4,65,5545.3638352,-0.04794639502072363,-0.6461057462342527,-0.6947772144185167,-0.7359263865297531,-23767.450522400006,,
L4_afternoon_reversal,old2020_2023,exit0935close,0.0,239,-0.34755514217565925,-0.42059284115851947,30.962343096234306,-13184.64990289965,0.4627896710906378,0.44125757427883133,-5.361925976992706,-3.3925760201880304,-14696.433114299682,13,48,4,65,5548.2699029,-0.06996290064335546,-0.38007013338674256,-0.44715058200279123,-0.5141839221412303,-16466.61845079966,0.0,-0.3255923370986021
L4_afternoon_reversal,old2020_2023,exit0935open,0.0,239,-0.3337516070007959,-0.40560485348610525,30.962343096234306,-12625.442146649648,0.4795524271399125,0.4590969780686768,-5.406409223830483,-3.4039115371680073,-14297.033214149682,13,48,4,65,5548.782146650001,-0.05612844183485152,-0.3651904211519337,-0.43309571685532017,-0.5022460544685494,-15925.594569699657,0.0,-0.3255923370986021
L4_afternoon_reversal,old2020_2023,early_entry_DIAGNOSTIC,1450.0,239,-0.2802770665026447,-0.28842356619769227,28.03347280334728,-9916.230447899681,0.40827726741539244,0.423970746821573,-5.885591228651854,-2.542635963407864,-11381.145351399722,13,48,4,65,5549.9354479,-0.0024918220174515175,-0.3046670136261929,-0.35647016460891423,-0.39810246923092496,-13007.240671999694,0.0,-0.3255923370986021
L4_afternoon_reversal,old2020_2023,no_dividend,0.0,239,-0.3255923370986021,-0.3100835675613565,23.84937238493724,-11637.11225879969,0.3447315849719568,0.3558569108838029,-5.717791951694962,-2.607343543059518,-12891.918860649723,14,48,4,65,5549.957258799999,-0.04794639502072362,-0.34759557231507127,-0.3964132492705671,-0.43768603453741767,-14367.937880599706,,
L4_afternoon_reversal,recent2024,slip,0.0,176,-0.11417876469367426,-0.12895876495037095,42.04545454545455,-6419.127805999991,0.8409049688899868,0.8726620546533649,-6.577048593252619,-3.8442843120759664,-15341.885729999995,8,33,3,38,5823.127806,-0.023879338457110454,-0.15053653846753906,-0.2864687874777504,-0.4029519577357334,-21223.10413599999,,
L4_afternoon_reversal,recent2024,slip,10.0,176,-0.31373855918982957,-0.32850130488053303,36.93181818181818,-20117.68268002521,0.6258935716088462,0.6583605186245342,-6.763709223988362,-4.0364042559553335,-24288.244360013327,8,33,3,38,5819.702680026,-0.023879338457110454,-0.35002363088125354,-0.4856840096128444,-0.6019340785052179,-34310.26759103527,,
L4_afternoon_reversal,recent2024,slip,20.0,176,-0.5129000840116246,-0.5276455563078586,33.52272727272727,-33816.237554052015,0.46880172272868315,0.5009369796190554,-6.9499973549500895,-4.228140783263495,-35764.88766202797,9,33,3,38,5816.277554052,-0.023879338457110454,-0.5491125982696314,-0.6845016497487667,-0.8005190825917317,-47397.431046072,,
L4_afternoon_reversal,recent2024,exit0935close,0.0,173,-0.08339117134665626,-0.24063360357939606,43.93063583815029,-8958.274647109221,0.9113298288394384,0.8689376478045149,-5.850486202619409,-4.354402762692589,-26438.182773488697,8,33,3,38,5721.40964711,0.10704707491876338,-0.13389811312879274,-0.3051375337087293,-0.4570501923940863,-26206.63801850626,3.0,-0.2115896895336761
L4_afternoon_reversal,recent2024,exit0935open,0.0,173,-0.09241772025054604,-0.2869041816853434,42.77456647398844,-9427.760820592242,0.9025473775281252,0.8630955194560964,-5.850486202619409,-4.382363343675085,-26498.114068850708,12,33,3,38,5721.130820593001,0.09800420469925437,-0.14266810013092093,-0.31354938042570296,-0.46347180374549823,-26366.479165952274,3.0,-0.2115896895336761
L4_afternoon_reversal,recent2024,early_entry_DIAGNOSTIC,1450.0,176,-0.1360886009574209,-0.15191157219823814,43.75,-8865.859128041246,0.8169303284585901,0.8303199298972539,-7.430593198360995,-4.069034863754977,-16923.170787749732,8,33,3,38,5821.069128042001,0.054201187951255794,-0.17390191647902636,-0.3162955816019015,-0.4314488657753006,-23924.47953842626,0.0,-0.2140085202792944
L4_afternoon_reversal,recent2024,no_dividend,0.0,175,-0.2094133293600516,-0.2286264384628145,38.285714285714285,-13050.559224812267,0.7300564735739822,0.760030807638203,-6.670425540886715,-3.940392282931152,-18332.076690806403,8,33,3,38,5800.629224812999,-0.019311796096082207,-0.2459170685460716,-0.38240828396898296,-0.49936743394209376,-27548.839845317274,,
L4_afternoon_reversal,main2020,signal1445,1445.0,425,-0.2894130283932242,-0.2928904817447293,29.64705882352941,-28495.427132860925,0.5402740285717483,0.6342421415106624,-6.670425540886715,-3.469209222120803,-33524.81661777208,14,81,7,93,11745.332132862,-0.05071003339861273,-0.30458201499086734,-0.36038717310437723,-0.4149616650386919,-42993.70775336593,,
L5_breakout,main2020,slip,0.0,97,-0.3820167539532027,-0.4381647044479391,28.865979381443296,-12363.543648000006,0.4425520918769687,0.4315759441446259,-5.00259017399185,-3.110006676374087,-14679.686787999999,12,57,7,76,2827.543648,-0.24218379307209426,-0.48488219080803985,-0.5862613444647959,-0.6833224190054533,-18255.96774200001,,
L5_breakout,main2020,slip,10.0,97,-0.5810493425794269,-0.6370895841410884,25.773195876288657,-17553.675792467682,0.30080095188842104,0.30579934288094696,-5.192395188629222,-3.303593173327573,-19165.395308167717,12,57,7,76,2825.8957924680003,-0.24218379307209426,-0.6837092384086251,-0.7848856563415955,-0.8817575317590611,-22888.121623737723,,
L5_breakout,main2020,slip,20.0,97,-0.7796847666095837,-0.8356174915214726,20.618556701030926,-22743.807936936028,0.20763723051830976,0.21651652490089388,-5.381821350941982,-3.4967932847705043,-23651.103828336043,12,57,7,76,2824.247936936,-0.24218379307209426,-0.8821395313897907,-0.983113619978794,-1.0797966780626058,-27520.27550547604,,
L5_breakout,main2020,exit0935close,0.0,97,-0.46292390496952057,-0.4101399154528723,35.051546391752574,-16147.526370530706,0.4721947224409865,0.4105356536896299,-5.464904469719377,-4.668978631878859,-17250.09618118873,10,57,7,76,2826.2313705310003,-0.2234156190344562,-0.5559413343950935,-0.7008814458507916,-0.8436845816289492,-22111.649210501735,0.0,-0.48158276825207347
L5_breakout,main2020,exit0935open,0.0,97,-0.4640821182584328,-0.4101399154528723,36.08247422680412,-16227.4546384047,0.46929408910056747,0.40638841028321604,-5.464904469719377,-4.667002911468837,-17230.142700919736,10,57,7,76,2826.1996384050003,-0.22457504678386578,-0.5571116124057652,-0.7025188426593093,-0.8426825077669627,-21961.840846154737,0.0,-0.48158276825207347
L5_breakout,main2020,early_entry_DIAGNOSTIC,1450.0,97,-0.47918715683006213,-0.44898401767121937,29.896907216494846,-15108.688876310724,0.38224142130945143,0.37251713635760614,-5.097540108850419,-3.3472935402745643,-16732.40576195074,12,57,7,76,2826.723876311,-0.2397798245045279,-0.588943068091625,-0.6999040755986949,-0.7980414265823528,-20812.16838471874,0.0,-0.48158276825207347
L5_breakout,main2020,no_dividend,0.0,96,-0.49626913553239954,-0.5389086759359654,25.0,-15523.292704040738,0.3516891873828068,0.3392201220800405,-5.097540108850419,-3.2068482954479753,-17487.22403189075,12,56,7,75,2778.397704041,-0.2562558637218813,-0.6002680556273836,-0.7033586303763056,-0.7985132457768613,-21136.727666675753,,
L5_breakout,old2020_2023,slip,0.0,55,-0.42793921753963443,-0.5050670648364978,21.818181818181817,-3797.9493,0.22654275449491773,0.19191809863577658,-2.366850698330067,-2.1231052352515354,-3878.805099999999,12,33,4,48,1297.9493,-0.2470115863598692,-0.46385051622672363,-0.5574514709886041,-0.6654632425702961,-4352.9872000000005,,
L5_breakout,old2020_2023,slip,10.0,55,-0.6268846292840684,-0.7038584942201563,21.818181818181817,-5283.564969499914,0.11504878760818507,0.09859914779681422,-2.561922409238498,-2.3186639408935683,-5327.729181699916,12,33,4,48,1297.2249694999998,-0.2470115863598692,-0.6627241917704251,-0.7561381672871008,-0.8639341719814786,-5703.015849599922,,
L5_breakout,old2020_2023,slip,20.0,55,-0.825433102880166,-0.902253334017927,14.545454545454545,-6769.180639000007,0.0523518463967432,0.04391879047125404,-2.7566048288691944,-2.513832390419575,-6776.6532634000105,12,33,4,48,1296.5006390000003,-0.2470115863598692,-0.8612010721069848,-0.9544284421569226,-1.0620091121260238,-7056.627899200006,,
L5_breakout,old2020_2023,exit0935close,0.0,55,-0.39331005394503005,-0.34428884572195273,34.54545454545455,-4361.072022249904,0.4165998295810437,0.3042767251280368,-5.223398551464728,-3.7055269514463802,-4383.642807949907,10,33,4,48,1297.81202225,-0.1124914306969759,-0.460940279455597,-0.6536229409009594,-0.7864992072858457,-5686.434654799913,0.0,-0.527461615039367
L5_breakout,old2020_2023,exit0935open,0.0,55,-0.39018450930189486,-0.3468030754529734,36.36363636363637,-4311.147796849917,0.4183171759670479,0.3048418667686376,-5.10840162880731,-3.659114239545541,-4323.733777449919,10,33,4,48,1297.8627968500002,-0.10935876872272365,-0.45775685435610747,-0.6524996094872364,-0.7823227011368543,-5646.4953344499245,0.0,-0.527461615039367
L5_breakout,old2020_2023,early_entry_DIAGNOSTIC,1450.0,55,-0.5487298239508529,-0.44898401767121937,23.636363636363637,-4930.957337349912,0.1720164201761958,0.13970294040925912,-3.2749134596128067,-2.583249121903304,-4953.446543049915,12,33,4,48,1297.5923373500002,-0.26832365189881235,-0.602984360344238,-0.6966585049809589,-0.8068342010531525,-5501.29008234992,0.0,-0.527461615039367
L5_breakout,old2020_2023,no_dividend,0.0,55,-0.527461615039367,-0.6045124275124942,21.818181818181817,-4540.757134749918,0.16391510991120514,0.14012701850320752,-2.464435288135865,-2.2209334432083834,-4603.267140849921,12,33,4,48,1297.5871347500004,-0.2470115863598692,-0.5633370277316982,-0.6568444460785134,-0.7647482801150245,-5026.209824799926,,
L5_breakout,recent2024,slip,0.0,42,-0.3218801944947802,-0.3611373127519999,38.095238095238095,-8565.594348000006,0.6249236548951708,0.49763700875531147,-5.00259017399185,-3.590875259504786,-10800.881687999998,5,24,3,28,1529.5943479999999,-0.23586168281429387,-0.5612691061680956,-0.8215945843597258,-1.0840923845992214,-14458.018442000008,,
L5_breakout,recent2024,slip,10.0,42,-0.5210269433233484,-0.5602160926672068,30.952380952380953,-12270.110822967767,0.47456934933846934,0.3683231904505112,-5.192395188629222,-3.783500883361906,-13837.666126467802,6,24,3,28,1528.670822968,-0.23586168281429387,-0.7599373726001033,-1.0197415915121788,-1.2817266600916333,-17604.556654237807,,
L5_breakout,recent2024,slip,20.0,42,-0.7197762310171547,-0.7588976041519079,28.57142857142857,-15974.62729793602,0.3641170741915342,0.27219182974690087,-5.381821350941982,-3.975742024935906,-16874.450564936036,8,24,3,28,1527.747297936,-0.23586168281429387,-0.9582091306100191,-1.2174931319452589,-1.478966495253132,-20751.094866476033,,
L5_breakout,recent2024,exit0935close,0.0,42,-0.5540849003587345,-0.582533510146362,35.714285714285715,-11786.454348280802,0.5151437628272729,0.4420655236127621,-5.464904469719377,-4.847303212439517,-12866.45337323882,9,24,3,28,1528.419348281,-0.3686734847144898,-0.7741052471939593,-1.1003666179832539,-1.4241359061080727,-17750.57718825183,0.0,-0.42150332603061763
L5_breakout,recent2024,exit0935open,0.0,42,-0.5608527966538993,-0.5369686869861017,35.714285714285715,-11916.306841554786,0.5085329367068604,0.4361851848104123,-5.464904469719377,-4.852713568022204,-12906.408923469819,9,24,3,28,1528.336841555,-0.3754535061496472,-0.7810382141304695,-1.0996864243611872,-1.4183359630569639,-17650.69304930482,0.0,-0.42150332603061763
L5_breakout,recent2024,early_entry_DIAGNOSTIC,1450.0,42,-0.388119378457598,-0.44012640446328694,38.095238095238095,-10177.73153896081,0.579778165276877,0.44525116929939945,-5.097540108850419,-3.591024055851708,-11778.959218900829,5,24,3,28,1529.131538961,-0.2024010029167745,-0.6428876638902216,-0.8999217790299788,-1.1677733470708112,-15881.211047368826,0.0,-0.42150332603061763
L5_breakout,recent2024,no_dividend,0.0,41,-0.4544255654620771,-0.4821417150227878,29.268292682926827,-10982.53556929082,0.5196620429753562,0.39695003056010664,-5.097540108850419,-3.6872362037731405,-12883.956891040829,6,23,3,27,1480.810569291,-0.2686567235977513,-0.7003769114359061,-0.9720794311053856,-1.235486646591513,-16595.970531925836,,
L5_breakout,main2020,signal1445,1445.0,91,-0.5166138515327099,-0.6045124275124942,26.373626373626376,-15778.80078641876,0.3517472167147758,0.3310760451806956,-5.097540108850419,-3.2068482954479753,-16706.489374657776,11,52,7,65,2683.435786419,-0.27243978522724505,-0.6266165418107521,-0.7369262656117449,-0.8340870055897994,-21212.403732292772,,
L6_breakdown,main2020,slip,0.0,181,-0.4161099460849726,-0.2661415353124299,32.59668508287293,-19334.030135999998,0.39184821100917694,0.43178175746891617,-10.124054586730972,-5.075353499564766,-19885.053744,12,73,7,103,4824.030136000001,-0.27460317024650177,-0.4363906873180359,-0.49241065678615265,-0.5559778652179947,-25797.962015999998,,
L6_breakdown,main2020,slip,10.0,181,-0.6150789203648476,-0.46541017240828564,24.861878453038674,-27731.622077319553,0.2523396764640466,0.29965283007163823,-10.303630087073254,-5.265014171646554,-27888.083610927562,17,73,7,103,4821.312077320001,-0.27460317024650177,-0.6353191415418694,-0.6912271913717335,-0.7546674069338358,-33602.90480649958,,
L6_breakdown,main2020,slip,20.0,181,-0.8136508669348224,-0.6642812287441148,19.88950276243094,-36129.214018640014,0.16603747791001175,0.21109503740234586,-10.48284726385976,-5.454296343732874,-36129.214018640014,17,73,7,103,4818.59401864,-0.27460317024650177,-0.8338506495783322,-0.8896470046977022,-0.9529604816209208,-41407.84759700003,,
L6_breakdown,main2020,exit0935close,0.0,180,-0.4133454998346586,-0.2038806957369365,40.0,-20683.92834151155,0.48617382900668576,0.4612565580352365,-10.213887194477932,-5.919002944311385,-21111.780875456556,10,73,7,103,4806.513341512,-0.17203156152499677,-0.440346015556827,-0.5261325434573726,-0.6084020329353196,-26055.717177771578,1.0,-0.5168810844019769
L6_breakdown,main2020,exit0935open,0.0,180,-0.41430108313856295,-0.20388295153970792,40.55555555555556,-20614.05709661057,0.48784124919282895,0.46387491905768147,-10.213887194477932,-5.942353812567949,-20972.00850660159,10,73,7,103,4806.607096611,-0.17298810404111203,-0.44130693731494275,-0.5270238515166675,-0.6098580229139501,-25970.655276001584,1.0,-0.5168810844019769
L6_breakdown,main2020,early_entry_DIAGNOSTIC,1450.0,181,-0.48117283010296413,-0.3180791271751806,30.939226519337016,-22292.148858049495,0.3561759891566068,0.38889943864225984,-9.97131518981486,-5.1665645314065305,-22430.052306713536,11,73,7,103,4822.613858050001,-0.24003402307009625,-0.5009555090349925,-0.5636209766789336,-0.6297151912786845,-28438.11385268554,0.0,-0.5156441360723838
L6_breakdown,main2020,no_dividend,0.0,181,-0.5156441360723838,-0.3658256259342934,30.939226519337016,-23532.826106659548,0.3138964140364224,0.3591819530566485,-10.213887194477932,-5.170231219026323,-23880.86384996356,12,73,7,103,4822.67110666,-0.27460317024650177,-0.5359046070717115,-0.5918685885622913,-0.6553722687326211,-29700.433411249585,,
L6_breakdown,old2020_2023,slip,0.0,104,-0.2854352826370541,-0.26058605411069347,30.76923076923077,-4303.350600000002,0.4413165294539708,0.43999858312835877,-10.124054586730972,-3.4151393030151205,-4586.404200000001,12,44,4,63,2403.3506,-0.10723527999463514,-0.30615315521322617,-0.3785032356455309,-0.46477261196118447,-5659.794600000002,,
L6_breakdown,old2020_2023,slip,10.0,104,-0.48466536094876556,-0.45986574021009463,24.03846153846154,-7087.991997199845,0.25670823845175295,0.26516955858499713,-10.303630087073254,-3.6081171986093845,-7139.846988199847,17,44,4,63,2402.0319971999998,-0.10723527999463514,-0.5053418444498526,-0.5775473977606478,-0.6636444375669105,-8263.647206999854,,
L6_breakdown,old2020_2023,slip,20.0,104,-0.6834979321433798,-0.6587477809841233,19.230769230769234,-9872.63339440002,0.15253640512048924,0.1621841004331868,-10.48284726385976,-3.8007100337261015,-9894.235976400021,17,44,4,63,2400.7133944,-0.10723527999463514,-0.7041331098402667,-0.7761944242556919,-0.8621194727739411,-10867.499814000013,,
L6_breakdown,old2020_2023,exit0935close,0.0,103,-0.3432060557551825,-0.20387972684817793,37.86407766990291,-4345.632433099856,0.4603062031443801,0.5215940646330023,-10.213887194477932,-4.183324479692806,-4943.380484699866,10,44,4,63,2386.1424331000007,-0.0647481034475387,-0.3899016721295809,-0.4933247750830061,-0.5871886024379942,-6607.133612999864,1.0,-0.3859943239483191
L6_breakdown,old2020_2023,exit0935open,0.0,103,-0.34101671718888593,-0.20387972684817793,38.83495145631068,-4295.723400099856,0.4680381742220734,0.530559116094416,-10.213887194477932,-4.187591470129657,-4863.527231299862,10,44,4,63,2386.2084001000003,-0.06255334693573768,-0.38769086945969305,-0.49489444405152655,-0.5873123806549945,-6617.144005299864,1.0,-0.3859943239483191
