date,cash,shares,open_equity,equity
2020-04-20,20325.476767400003,0,20325.476767400003,20325.476767400003
2020-04-21,20325.476767400003,0,20325.476767400003,20325.476767400003
2020-04-22,20325.476767400003,0,20325.476767400003,20325.476767400003
2020-04-23,20325.476767400003,0,20325.476767400003,20325.476767400003
2020-04-24,20325.476767400003,0,20325.476767400003,20325.476767400003
2020-04-27,20325.476767400003,0,20325.476767400003,20325.476767400003
2020-04-28,20325.476767400003,0,20325.476767400003,20325.476767400003
2020-04-29,20325.476767400003,0,20325.476767400003,20325.476767400003
2020-04-30,20325.476767400003,0,20325.476767400003,20325.476767400003
2020-05-06,20325.476767400003,0,20325.476767400003,20325.476767400003
2020-05-07,20325.476767400003,0,20325.476767400003,20325.476767400003
2020-05-08,20325.476767400003,0,20325.476767400003,20325.476767400003
2020-05-11,20325.476767400003,0,20325.476767400003,20325.476767400003
2020-05-12,20325.476767400003,0,20325.476767400003,20325.476767400003
2020-05-13,20325.476767400003,0,20325.476767400003,20325.476767400003
2020-05-14,6623.357830500005,1000,20325.476767400003,20313.357830500005
2020-05-15,20337.480037900008,0,20337.480037900008,20337.480037900008
2020-05-18,20337.480037900008,0,20337.480037900008,20337.480037900008
2020-05-19,20337.480037900008,0,20337.480037900008,20337.480037900008
2020-05-20,20337.480037900008,0,20337.480037900008,20337.480037900008
2020-05-21,20337.480037900008,0,20337.480037900008,20337.480037900008
2020-05-22,20337.480037900008,0,20337.480037900008,20337.480037900008
2020-05-25,20337.480037900008,0,20337.480037900008,20337.480037900008
2020-05-26,20337.480037900008,0,20337.480037900008,20337.480037900008
2020-05-27,20337.480037900008,0,20337.480037900008,20337.480037900008
2020-05-28,20337.480037900008,0,20337.480037900008,20337.480037900008
2020-05-29,20337.480037900008,0,20337.480037900008,20337.480037900008
2020-06-01,20337.480037900008,0,20337.480037900008,20337.480037900008
2020-06-02,20337.480037900008,0,20337.480037900008,20337.480037900008
2020-06-03,20337.480037900008,0,20337.480037900008,20337.480037900008
2020-06-04,20337.480037900008,0,20337.480037900008,20337.480037900008
2020-06-05,20337.480037900008,0,20337.480037900008,20337.480037900008
2020-06-08,20337.480037900008,0,20337.480037900008,20337.480037900008
2020-06-09,20337.480037900008,0,20337.480037900008,20337.480037900008
2020-06-10,20337.480037900008,0,20337.480037900008,20337.480037900008
2020-06-11,6305.18949770001,1000,20337.480037900008,20325.189497700012
2020-06-12,19979.372484700012,0,19979.372484700012,19979.372484700012
2020-06-15,19979.372484700012,0,19979.372484700012,19979.372484700012
2020-06-16,19979.372484700012,0,19979.372484700012,19979.372484700012
2020-06-17,19979.372484700012,0,19979.372484700012,19979.372484700012
2020-06-18,19979.372484700012,0,19979.372484700012,19979.372484700012
2020-06-19,19979.372484700012,0,19979.372484700012,19979.372484700012
2020-06-22,5566.884340700013,1000,19979.372484700012,19966.884340700013
2020-06-23,19900.064464300012,0,19900.064464300012,19900.064464300012
2020-06-24,19900.064464300012,0,19900.064464300012,19900.064464300012
2020-06-29,19900.064464300012,0,19900.064464300012,19900.064464300012
2020-06-30,19900.064464300012,0,19900.064464300012,19900.064464300012
2020-07-01,19900.064464300012,0,19900.064464300012,19900.064464300012
2020-07-02,4276.947108200015,1000,19900.064464300012,19886.947108200016
2020-07-03,19898.167089700015,0,19898.167089700015,19898.167089700015
2020-07-06,19898.167089700015,0,19898.167089700015,19898.167089700015
2020-07-07,3504.6493259000163,1000,19898.167089700015,19884.649325900013
2020-07-08,19774.881638900017,0,19774.881638900017,19774.881638900017
2020-07-09,19774.881638900017,0,19774.881638900017,19774.881638900017
2020-07-10,3731.5458786000163,1000,19774.881638900017,19761.545878600016
2020-07-13,19662.29481820002,0,19662.29481820002,19662.29481820002
2020-07-14,19662.29481820002,0,19662.29481820002,19662.29481820002
2020-07-15,19662.29481820002,0,19662.29481820002,19662.29481820002
2020-07-16,4779.562269500018,1000,19662.29481820002,19649.56226950002
2020-07-17,19831.64836030002,0,19831.64836030002,19831.64836030002
2020-07-20,19831.64836030002,0,19831.64836030002,19831.64836030002
2020-07-21,19831.64836030002,0,19831.64836030002,19831.64836030002
2020-07-22,19831.64836030002,0,19831.64836030002,19831.64836030002
2020-07-23,19831.64836030002,0,19831.64836030002,19831.64836030002
2020-07-24,19831.64836030002,0,19831.64836030002,19831.64836030002
2020-07-27,19831.64836030002,0,19831.64836030002,19831.64836030002
2020-07-28,19831.64836030002,0,19831.64836030002,19831.64836030002
2020-07-29,19831.64836030002,0,19831.64836030002,19831.64836030002
2020-07-30,19831.64836030002,0,19831.64836030002,19831.64836030002
2020-07-31,19831.64836030002,0,19831.64836030002,19831.64836030002
2020-08-03,19831.64836030002,0,19831.64836030002,19831.64836030002
2020-08-04,19831.64836030002,0,19831.64836030002,19831.64836030002
2020-08-05,19831.64836030002,0,19831.64836030002,19831.64836030002
2020-08-06,19831.64836030002,0,19831.64836030002,19831.64836030002
2020-08-07,19831.64836030002,0,19831.64836030002,19831.64836030002
2020-08-10,19831.64836030002,0,19831.64836030002,19831.64836030002
2020-08-11,19831.64836030002,0,19831.64836030002,19831.64836030002
2020-08-12,19831.64836030002,0,19831.64836030002,19831.64836030002
2020-08-13,19831.64836030002,0,19831.64836030002,19831.64836030002
2020-08-14,19831.64836030002,0,19831.64836030002,19831.64836030002
2020-08-17,19831.64836030002,0,19831.64836030002,19831.64836030002
2020-08-18,19831.64836030002,0,19831.64836030002,19831.64836030002
2020-08-19,19831.64836030002,0,19831.64836030002,19831.64836030002
2020-08-20,19831.64836030002,0,19831.64836030002,19831.64836030002
2020-08-21,19831.64836030002,0,19831.64836030002,19831.64836030002
2020-08-24,19831.64836030002,0,19831.64836030002,19831.64836030002
2020-08-25,19831.64836030002,0,19831.64836030002,19831.64836030002
2020-08-26,19831.64836030002,0,19831.64836030002,19831.64836030002
2020-08-27,19831.64836030002,0,19831.64836030002,19831.64836030002
2020-08-28,19831.64836030002,0,19831.64836030002,19831.64836030002
2020-08-31,19831.64836030002,0,19831.64836030002,19831.64836030002
2020-09-01,19831.64836030002,0,19831.64836030002,19831.64836030002
2020-09-02,19831.64836030002,0,19831.64836030002,19831.64836030002
2020-09-03,19831.64836030002,0,19831.64836030002,19831.64836030002
2020-09-04,19831.64836030002,0,19831.64836030002,19831.64836030002
2020-09-07,5879.399420900021,1000,19831.64836030002,19819.399420900023
2020-09-08,19793.21773030002,0,19793.21773030002,19793.21773030002
2020-09-09,19793.21773030002,0,19793.21773030002,19793.21773030002
2020-09-10,19793.21773030002,0,19793.21773030002,19793.21773030002
2020-09-11,19793.21773030002,0,19793.21773030002,19793.21773030002
2020-09-14,19793.21773030002,0,19793.21773030002,19793.21773030002
2020-09-15,19793.21773030002,0,19793.21773030002,19793.21773030002
2020-09-16,19793.21773030002,0,19793.21773030002,19793.21773030002
2020-09-17,19793.21773030002,0,19793.21773030002,19793.21773030002
2020-09-18,19793.21773030002,0,19793.21773030002,19793.21773030002
2020-09-21,19793.21773030002,0,19793.21773030002,19793.21773030002
2020-09-22,19793.21773030002,0,19793.21773030002,19793.21773030002
2020-09-23,19793.21773030002,0,19793.21773030002,19793.21773030002
2020-09-24,19793.21773030002,0,19793.21773030002,19793.21773030002
2020-09-25,19793.21773030002,0,19793.21773030002,19793.21773030002
2020-09-28,19793.21773030002,0,19793.21773030002,19793.21773030002
2020-09-29,19793.21773030002,0,19793.21773030002,19793.21773030002
2020-09-30,19793.21773030002,0,19793.21773030002,19793.21773030002
2020-10-09,19793.21773030002,0,19793.21773030002,19793.21773030002
2020-10-12,19793.21773030002,0,19793.21773030002,19793.21773030002
2020-10-13,19793.21773030002,0,19793.21773030002,19793.21773030002
2020-10-14,19793.21773030002,0,19793.21773030002,19793.21773030002
2020-10-15,19793.21773030002,0,19793.21773030002,19793.21773030002
2020-10-16,19793.21773030002,0,19793.21773030002,19793.21773030002
2020-10-19,19793.21773030002,0,19793.21773030002,19793.21773030002
2020-10-20,19793.21773030002,0,19793.21773030002,19793.21773030002
2020-10-21,19793.21773030002,0,19793.21773030002,19793.21773030002
2020-10-22,19793.21773030002,0,19793.21773030002,19793.21773030002
2020-10-23,19793.21773030002,0,19793.21773030002,19793.21773030002
2020-10-26,19793.21773030002,0,19793.21773030002,19793.21773030002
2020-10-27,19793.21773030002,0,19793.21773030002,19793.21773030002
2020-10-28,5840.968790900022,1000,19793.21773030002,19780.96879090002
2020-10-29,19575.060608500025,0,19575.060608500025,19575.060608500025
2020-10-30,5912.9624720000265,1000,19575.060608500025,19562.96247200003
2020-11-02,19287.601306000026,0,19287.601306000026,19287.601306000026
2020-11-03,19287.601306000026,0,19287.601306000026,19287.601306000026
2020-11-04,19287.601306000026,0,19287.601306000026,19287.601306000026
2020-11-05,19287.601306000026,0,19287.601306000026,19287.601306000026
2020-11-06,19287.601306000026,0,19287.601306000026,19287.601306000026
2020-11-09,4875.113162000027,1000,19287.601306000026,19275.113162000027
2020-11-10,19198.308480500025,0,19198.308480500025,19198.308480500025
2020-11-11,19198.308480500025,0,19198.308480500025,19198.308480500025
2020-11-12,19198.308480500025,0,19198.308480500025,19198.308480500025
2020-11-13,19198.308480500025,0,19198.308480500025,19198.308480500025
2020-11-16,19198.308480500025,0,19198.308480500025,19198.308480500025
2020-11-17,19198.308480500025,0,19198.308480500025,19198.308480500025
2020-11-18,19198.308480500025,0,19198.308480500025,19198.308480500025
2020-11-19,19198.308480500025,0,19198.308480500025,19198.308480500025
2020-11-20,19198.308480500025,0,19198.308480500025,19198.308480500025
2020-11-23,19198.308480500025,0,19198.308480500025,19198.308480500025
2020-11-24,19198.308480500025,0,19198.308480500025,19198.308480500025
2020-11-25,19198.308480500025,0,19198.308480500025,19198.308480500025
2020-11-26,19198.308480500025,0,19198.308480500025,19198.308480500025
2020-11-27,19198.308480500025,0,19198.308480500025,19198.308480500025
2020-11-30,19198.308480500025,0,19198.308480500025,19198.308480500025
2020-12-01,19198.308480500025,0,19198.308480500025,19198.308480500025
2020-12-02,19198.308480500025,0,19198.308480500025,19198.308480500025
2020-12-03,19198.308480500025,0,19198.308480500025,19198.308480500025
2020-12-04,19198.308480500025,0,19198.308480500025,19198.308480500025
2020-12-07,19198.308480500025,0,19198.308480500025,19198.308480500025
2020-12-08,19198.308480500025,0,19198.308480500025,19198.308480500025
2020-12-09,19198.308480500025,0,19198.308480500025,19198.308480500025
2020-12-10,5756.324746200025,1000,19198.308480500025,19186.324746200025
2020-12-11,19110.993970000025,0,19110.993970000025,19110.993970000025
2020-12-14,19110.993970000025,0,19110.993970000025,19110.993970000025
2020-12-15,19110.993970000025,0,19110.993970000025,19110.993970000025
2020-12-16,19110.993970000025,0,19110.993970000025,19110.993970000025
2020-12-17,19110.993970000025,0,19110.993970000025,19110.993970000025
2020-12-18,19110.993970000025,0,19110.993970000025,19110.993970000025
2020-12-21,19110.993970000025,0,19110.993970000025,19110.993970000025
2020-12-22,5829.093437300027,1000,19110.993970000025,19099.093437300027
2020-12-23,19113.86902540003,0,19113.86902540003,19113.86902540003
2020-12-24,19113.86902540003,0,19113.86902540003,19113.86902540003
2020-12-25,19113.86902540003,0,19113.86902540003,19113.86902540003
2020-12-28,19113.86902540003,0,19113.86902540003,19113.86902540003
2020-12-29,19113.86902540003,0,19113.86902540003,19113.86902540003
2020-12-30,19113.86902540003,0,19113.86902540003,19113.86902540003
2020-12-31,19113.86902540003,0,19113.86902540003,19113.86902540003
2021-01-04,19113.86902540003,0,19113.86902540003,19113.86902540003
2021-01-05,19113.86902540003,0,19113.86902540003,19113.86902540003
2021-01-06,19113.86902540003,0,19113.86902540003,19113.86902540003
2021-01-07,19113.86902540003,0,19113.86902540003,19113.86902540003
2021-01-08,19113.86902540003,0,19113.86902540003,19113.86902540003
2021-01-11,19113.86902540003,0,19113.86902540003,19113.86902540003
2021-01-12,19113.86902540003,0,19113.86902540003,19113.86902540003
2021-01-13,3920.97527360003,1000,19113.86902540003,19100.97527360003
2021-01-14,3359.8064434000316,1000,19042.95500010003,19029.806443400033
2021-01-15,18901.147984100033,0,18901.147984100033,18901.147984100033
2021-01-18,18901.147984100033,0,18901.147984100033,18901.147984100033
2021-01-19,3788.2958331000336,1000,18901.147984100033,18888.295833100034
2021-01-20,19109.971661600037,0,19109.971661600037,19109.971661600037
2021-01-21,19109.971661600037,0,19109.971661600037,19109.971661600037
2021-01-22,19109.971661600037,0,19109.971661600037,19109.971661600037
2021-01-25,19109.971661600037,0,19109.971661600037,19109.971661600037
2021-01-26,19109.971661600037,0,19109.971661600037,19109.971661600037
2021-01-27,19109.971661600037,0,19109.971661600037,19109.971661600037
2021-01-28,19109.971661600037,0,19109.971661600037,19109.971661600037
2021-01-29,19109.971661600037,0,19109.971661600037,19109.971661600037
2021-02-01,19109.971661600037,0,19109.971661600037,19109.971661600037
2021-02-02,5397.847524600038,1000,19109.971661600037,19097.847524600038
2021-02-03,19042.07609630004,0,19042.07609630004,19042.07609630004
2021-02-04,19042.07609630004,0,19042.07609630004,19042.07609630004
2021-02-05,19042.07609630004,0,19042.07609630004,19042.07609630004
2021-02-08,19042.07609630004,0,19042.07609630004,19042.07609630004
2021-02-09,19042.07609630004,0,19042.07609630004,19042.07609630004
2021-02-10,19042.07609630004,0,19042.07609630004,19042.07609630004
2021-02-18,19042.07609630004,0,19042.07609630004,19042.07609630004
2021-02-19,19042.07609630004,0,19042.07609630004,19042.07609630004
2021-02-22,19042.07609630004,0,19042.07609630004,19042.07609630004
2021-02-23,19042.07609630004,0,19042.07609630004,19042.07609630004
2021-02-24,19042.07609630004,0,19042.07609630004,19042.07609630004
2021-02-25,19042.07609630004,0,19042.07609630004,19042.07609630004
2021-02-26,19042.07609630004,0,19042.07609630004,19042.07609630004
2021-03-01,19042.07609630004,0,19042.07609630004,19042.07609630004
2021-03-02,19042.07609630004,0,19042.07609630004,19042.07609630004
2021-03-03,19042.07609630004,0,19042.07609630004,19042.07609630004
2021-03-04,19042.07609630004,0,19042.07609630004,19042.07609630004
2021-03-05,19042.07609630004,0,19042.07609630004,19042.07609630004
2021-03-08,19042.07609630004,0,19042.07609630004,19042.07609630004
2021-03-09,19042.07609630004,0,19042.07609630004,19042.07609630004
2021-03-10,19042.07609630004,0,19042.07609630004,19042.07609630004
2021-03-11,19042.07609630004,0,19042.07609630004,19042.07609630004
2021-03-12,19042.07609630004,0,19042.07609630004,19042.07609630004
2021-03-15,19042.07609630004,0,19042.07609630004,19042.07609630004
2021-03-16,19042.07609630004,0,19042.07609630004,19042.07609630004
2021-03-17,19042.07609630004,0,19042.07609630004,19042.07609630004
2021-03-18,19042.07609630004,0,19042.07609630004,19042.07609630004
2021-03-19,19042.07609630004,0,19042.07609630004,19042.07609630004
2021-03-22,19042.07609630004,0,19042.07609630004,19042.07609630004
2021-03-23,19042.07609630004,0,19042.07609630004,19042.07609630004
2021-03-24,19042.07609630004,0,19042.07609630004,19042.07609630004
2021-03-25,19042.07609630004,0,19042.07609630004,19042.07609630004
2021-03-26,19042.07609630004,0,19042.07609630004,19042.07609630004
2021-03-29,19042.07609630004,0,19042.07609630004,19042.07609630004
2021-03-30,19042.07609630004,0,19042.07609630004,19042.07609630004
2021-03-31,19042.07609630004,0,19042.07609630004,19042.07609630004
2021-04-01,19042.07609630004,0,19042.07609630004,19042.07609630004
2021-04-02,19042.07609630004,0,19042.07609630004,19042.07609630004
2021-04-06,19042.07609630004,0,19042.07609630004,19042.07609630004
2021-04-07,19042.07609630004,0,19042.07609630004,19042.07609630004
2021-04-08,19042.07609630004,0,19042.07609630004,19042.07609630004
2021-04-09,19042.07609630004,0,19042.07609630004,19042.07609630004
2021-04-12,19042.07609630004,0,19042.07609630004,19042.07609630004
2021-04-13,19042.07609630004,0,19042.07609630004,19042.07609630004
2021-04-14,19042.07609630004,0,19042.07609630004,19042.07609630004
2021-04-15,19042.07609630004,0,19042.07609630004,19042.07609630004
2021-04-16,19042.07609630004,0,19042.07609630004,19042.07609630004
2021-04-19,19042.07609630004,0,19042.07609630004,19042.07609630004
2021-04-20,19042.07609630004,0,19042.07609630004,19042.07609630004
2021-04-21,19042.07609630004,0,19042.07609630004,19042.07609630004
2021-04-22,19042.07609630004,0,19042.07609630004,19042.07609630004
2021-04-23,19042.07609630004,0,19042.07609630004,19042.07609630004
2021-04-26,4679.61395280004,1000,19042.07609630004,19029.613952800042
2021-04-27,18992.82446620004,0,18992.82446620004,18992.82446620004
2021-04-28,18992.82446620004,0,18992.82446620004,18992.82446620004
2021-04-29,18992.82446620004,0,18992.82446620004,18992.82446620004
2021-04-30,5220.6691286000405,1000,18992.82446620004,18980.669128600042
2021-05-06,18804.988869700042,0,18804.988869700042,18804.988869700042
2021-05-07,18804.988869700042,0,18804.988869700042,18804.988869700042
2021-05-10,18804.988869700042,0,18804.988869700042,18804.988869700042
2021-05-11,18804.988869700042,0,18804.988869700042,18804.988869700042
2021-05-12,18804.988869700042,0,18804.988869700042,18804.988869700042
2021-05-13,18804.988869700042,0,18804.988869700042,18804.988869700042
2021-05-14,18804.988869700042,0,18804.988869700042,18804.988869700042
2021-05-17,5493.072736700044,1000,18804.988869700042,18793.072736700044
2021-05-18,18777.848324800045,0,18777.848324800045,18777.848324800045
2021-05-19,18777.848324800045,0,18777.848324800045,18777.848324800045
2021-05-20,18777.848324800045,0,18777.848324800045,18777.848324800045
2021-05-21,18777.848324800045,0,18777.848324800045,18777.848324800045
2021-05-24,6216.322199300044,1000,18777.848324800045,18766.322199300044
2021-05-25,18752.237404900043,0,18752.237404900043,18752.237404900043
2021-05-26,18752.237404900043,0,18752.237404900043,18752.237404900043
2021-05-27,18752.237404900043,0,18752.237404900043,18752.237404900043
2021-05-28,18752.237404900043,0,18752.237404900043,18752.237404900043
2021-05-31,18752.237404900043,0,18752.237404900043,18752.237404900043
2021-06-01,18752.237404900043,0,18752.237404900043,18752.237404900043
2021-06-02,18752.237404900043,0,18752.237404900043,18752.237404900043
2021-06-03,18752.237404900043,0,18752.237404900043,18752.237404900043
2021-06-04,18752.237404900043,0,18752.237404900043,18752.237404900043
2021-06-07,18752.237404900043,0,18752.237404900043,18752.237404900043
2021-06-08,18752.237404900043,0,18752.237404900043,18752.237404900043
2021-06-09,18752.237404900043,0,18752.237404900043,18752.237404900043
2021-06-10,18752.237404900043,0,18752.237404900043,18752.237404900043
2021-06-11,18752.237404900043,0,18752.237404900043,18752.237404900043
2021-06-15,18752.237404900043,0,18752.237404900043,18752.237404900043
2021-06-16,18752.237404900043,0,18752.237404900043,18752.237404900043
2021-06-17,18752.237404900043,0,18752.237404900043,18752.237404900043
2021-06-18,18752.237404900043,0,18752.237404900043,18752.237404900043
2021-06-21,18752.237404900043,0,18752.237404900043,18752.237404900043
2021-06-22,18752.237404900043,0,18752.237404900043,18752.237404900043
2021-06-23,18752.237404900043,0,18752.237404900043,18752.237404900043
2021-06-24,18752.237404900043,0,18752.237404900043,18752.237404900043
2021-06-25,18752.237404900043,0,18752.237404900043,18752.237404900043
2021-06-28,18752.237404900043,0,18752.237404900043,18752.237404900043
2021-06-29,18752.237404900043,0,18752.237404900043,18752.237404900043
2021-06-30,18752.237404900043,0,18752.237404900043,18752.237404900043
2021-07-01,18752.237404900043,0,18752.237404900043,18752.237404900043
2021-07-02,6771.0128852000435,1000,18752.237404900043,18741.01288520004
2021-07-05,18697.854979700045,0,18697.854979700045,18697.854979700045
2021-07-06,18697.854979700045,0,18697.854979700045,18697.854979700045
2021-07-07,18697.854979700045,0,18697.854979700045,18697.854979700045
2021-07-08,18697.854979700045,0,18697.854979700045,18697.854979700045
2021-07-09,18697.854979700045,0,18697.854979700045,18697.854979700045
2021-07-12,18697.854979700045,0,18697.854979700045,18697.854979700045
2021-07-13,18697.854979700045,0,18697.854979700045,18697.854979700045
2021-07-14,18697.854979700045,0,18697.854979700045,18697.854979700045
2021-07-15,18697.854979700045,0,18697.854979700045,18697.854979700045
2021-07-16,7196.880064800047,1000,18697.854979700045,18686.880064800047
2021-07-19,18674.405929800047,0,18674.405929800047,18674.405929800047
2021-07-20,18674.405929800047,0,18674.405929800047,18674.405929800047
2021-07-21,18674.405929800047,0,18674.405929800047,18674.405929800047
2021-07-22,18674.405929800047,0,18674.405929800047,18674.405929800047
2021-07-23,18674.405929800047,0,18674.405929800047,18674.405929800047
2021-07-26,18674.405929800047,0,18674.405929800047,18674.405929800047
2021-07-27,18674.405929800047,0,18674.405929800047,18674.405929800047
2021-07-28,18674.405929800047,0,18674.405929800047,18674.405929800047
2021-07-29,7673.691019900047,1000,18674.405929800047,18663.69101990005
2021-07-30,18612.037409500048,0,18612.037409500048,18612.037409500048
2021-08-02,18612.037409500048,0,18612.037409500048,18612.037409500048
2021-08-03,18612.037409500048,0,18612.037409500048,18612.037409500048
2021-08-04,18612.037409500048,0,18612.037409500048,18612.037409500048
2021-08-05,18612.037409500048,0,18612.037409500048,18612.037409500048
2021-08-06,18612.037409500048,0,18612.037409500048,18612.037409500048
2021-08-09,18612.037409500048,0,18612.037409500048,18612.037409500048
2021-08-10,18612.037409500048,0,18612.037409500048,18612.037409500048
2021-08-11,6820.911691700048,1000,18612.037409500048,18600.91169170005
2021-08-12,18558.04248930005,0,18558.04248930005,18558.04248930005
2021-08-13,18558.04248930005,0,18558.04248930005,18558.04248930005
2021-08-16,18558.04248930005,0,18558.04248930005,18558.04248930005
2021-08-17,18558.04248930005,0,18558.04248930005,18558.04248930005
2021-08-18,18558.04248930005,0,18558.04248930005,18558.04248930005
2021-08-19,18558.04248930005,0,18558.04248930005,18558.04248930005
2021-08-20,18558.04248930005,0,18558.04248930005,18558.04248930005
2021-08-23,18558.04248930005,0,18558.04248930005,18558.04248930005
2021-08-24,18558.04248930005,0,18558.04248930005,18558.04248930005
2021-08-25,18558.04248930005,0,18558.04248930005,18558.04248930005
2021-08-26,6856.963572400049,1000,18558.04248930005,18546.963572400047
2021-08-27,18524.20073430005,0,18524.20073430005,18524.20073430005
2021-08-30,18524.20073430005,0,18524.20073430005,18524.20073430005
2021-08-31,18524.20073430005,0,18524.20073430005,18524.20073430005
2021-09-01,18524.20073430005,0,18524.20073430005,18524.20073430005
2021-09-02,18524.20073430005,0,18524.20073430005,18524.20073430005
2021-09-03,18524.20073430005,0,18524.20073430005,18524.20073430005
2021-09-06,18524.20073430005,0,18524.20073430005,18524.20073430005
2021-09-07,18524.20073430005,0,18524.20073430005,18524.20073430005
2021-09-08,18524.20073430005,0,18524.20073430005,18524.20073430005
2021-09-09,18524.20073430005,0,18524.20073430005,18524.20073430005
2021-09-10,18524.20073430005,0,18524.20073430005,18524.20073430005
2021-09-13,18524.20073430005,0,18524.20073430005,18524.20073430005
2021-09-14,18524.20073430005,0,18524.20073430005,18524.20073430005
2021-09-15,18524.20073430005,0,18524.20073430005,18524.20073430005
2021-09-16,18524.20073430005,0,18524.20073430005,18524.20073430005
2021-09-17,18524.20073430005,0,18524.20073430005,18524.20073430005
2021-09-22,18524.20073430005,0,18524.20073430005,18524.20073430005
2021-09-23,18524.20073430005,0,18524.20073430005,18524.20073430005
2021-09-24,18524.20073430005,0,18524.20073430005,18524.20073430005
2021-09-27,18524.20073430005,0,18524.20073430005,18524.20073430005
2021-09-28,18524.20073430005,0,18524.20073430005,18524.20073430005
2021-09-29,18524.20073430005,0,18524.20073430005,18524.20073430005
2021-09-30,6893.158218100052,1000,18524.20073430005,18513.158218100052
2021-10-08,18610.319405500053,0,18610.319405500053,18610.319405500053
2021-10-11,18610.319405500053,0,18610.319405500053,18610.319405500053
2021-10-12,18610.319405500053,0,18610.319405500053,18610.319405500053
2021-10-13,18610.319405500053,0,18610.319405500053,18610.319405500053
2021-10-14,18610.319405500053,0,18610.319405500053,18610.319405500053
2021-10-15,18610.319405500053,0,18610.319405500053,18610.319405500053
2021-10-18,18610.319405500053,0,18610.319405500053,18610.319405500053
