entry_i,entry,sell_ref,exit_i,exit,buy_ref,buy_clock,kind,trigger,missing_windows,delayed,sale_net,buy_cost,dividend_tax,missed_dividend,cash_increment,net_pct
393,2020-01-16,18.41,394,2020-01-17,18.41,09:25,daily_open,planned_open,0,False,18377.0261891,18424.573384099996,0.0,0.0,-47.547194999995554,-0.2582683052688515
418,2020-02-28,17.08,419,2020-03-02,17.3,09:25,daily_open,planned_open,0,False,17049.0471108,17313.996173,0.0,0.0,-264.9490622000012,-1.5512240175644099
426,2020-03-11,16.54,427,2020-03-12,16.25,09:25,daily_open,planned_open,0,False,16509.867635399998,16263.4501625,0.0,0.0,246.41747289999876,1.489827526602169
450,2020-04-15,13.87,451,2020-04-16,13.75,09:25,daily_open,planned_open,0,False,13843.924673700001,13762.1501375,0.0,0.0,81.77453620000051,0.5895784873828444
452,2020-04-17,13.99,453,2020-04-20,14.06,09:25,daily_open,planned_open,0,False,13963.742334900002,14072.3113406,0.0,0.0,-108.56900569999743,-0.7760472172980517
456,2020-04-23,13.96,457,2020-04-24,13.96,09:25,daily_open,planned_open,0,False,13933.787919600001,13972.2593396,0.0,0.0,-38.471419999998034,-0.27558323782233546
472,2020-05-20,13.85,473,2020-05-21,13.88,09:25,daily_open,planned_open,0,False,13823.955063500001,13892.217738799998,0.0,0.0,-68.26267529999677,-0.49287130180503086
477,2020-05-27,13.48,478,2020-05-28,13.5,09:25,daily_open,planned_open,0,False,13454.5172748,13512.020135,0.0,0.0,-57.502860200000214,-0.42657908160237545
480,2020-06-01,13.88,481,2020-06-02,13.9,09:25,daily_open,planned_open,0,False,13853.909478800002,13912.228138999999,0.0,0.0,-58.318660199996884,-0.4201632579250496
492,2020-06-17,14.25,493,2020-06-18,14.25,09:25,daily_open,planned_open,0,False,14223.3472675,14262.4101425,0.0,0.0,-39.06287500000144,-0.27412543859650135
514,2020-07-21,15.43,515,2020-07-22,15.44,09:25,daily_open,planned_open,0,False,15381.554269300002,15453.028954399999,20.0,0.0,-71.47468509999635,-0.4632189572261591
515,2020-07-22,15.36,516,2020-07-23,15.17,09:25,daily_open,planned_open,0,False,15311.660633600002,15182.8885517,20.0,0.0,128.77208190000238,0.8383599082031404
521,2020-07-30,14.29,522,2020-07-31,14.28,09:25,daily_open,planned_open,0,False,14243.2864879,14292.4257428,20.0,0.0,-49.13925489999929,-0.3438716228131511
542,2020-08-28,14.75,543,2020-08-31,14.84,09:25,daily_open,planned_open,0,False,14722.5875225,14852.7169484,0.0,0.0,-130.12942590000057,-0.8822333959322073
543,2020-08-31,14.74,544,2020-09-01,14.67,09:25,daily_open,planned_open,0,False,14712.602717400001,14682.6285467,0.0,0.0,29.974170700001196,0.2033525827679864
545,2020-09-02,14.77,546,2020-09-03,14.84,09:25,daily_open,planned_open,0,False,14742.557132700002,14852.7169484,0.0,0.0,-110.15981569999894,-0.7458349065673592
550,2020-09-09,13.91,551,2020-09-10,14.0,09:25,daily_open,planned_open,0,False,13883.8638941,14012.28014,0.0,0.0,-128.41624589999992,-0.9231937160316314
553,2020-09-14,13.85,554,2020-09-15,13.83,09:25,daily_open,planned_open,0,False,13823.955063500001,13842.191738299998,0.0,0.0,-18.236674799996763,-0.13167274223824377
554,2020-09-15,13.73,555,2020-09-16,13.69,09:25,daily_open,planned_open,0,False,13704.1374023,13702.118936899999,0.0,0.0,2.018465400002242,0.01470113182812995
558,2020-09-21,13.74,559,2020-09-22,13.65,09:25,daily_open,planned_open,0,False,13714.122207400002,13662.098136499999,0.0,0.0,52.0240709000027,0.37863224818051455
574,2020-10-21,13.64,575,2020-10-22,13.58,09:25,daily_open,planned_open,0,False,13614.2741564,13592.0617358,0.0,0.0,22.21242060000077,0.1628476583577769
576,2020-10-23,13.59,577,2020-10-26,13.57,09:25,daily_open,planned_open,0,False,13564.3501309,13582.0565357,0.0,0.0,-17.70640479999929,-0.13028995437821406
579,2020-10-28,13.94,580,2020-10-29,13.76,09:25,daily_open,planned_open,0,False,13913.818309400001,13772.1553376,0.0,0.0,141.6629718000022,1.0162336571018808
592,2020-11-16,14.28,593,2020-11-17,14.26,09:25,daily_open,planned_open,0,False,14253.3016828,14272.4153426,0.0,0.0,-19.11365979999937,-0.1338491582633009
604,2020-12-02,14.05,605,2020-12-03,14.0,09:25,daily_open,planned_open,0,False,14023.6511655,14012.28014,0.0,0.0,11.371025499998723,0.08093256583628984
613,2020-12-15,13.56,614,2020-12-16,13.56,09:25,daily_open,planned_open,0,False,13534.395715600001,13572.0513356,0.0,0.0,-37.655619999997725,-0.277696312684349
616,2020-12-18,13.65,617,2020-12-21,13.6,09:25,daily_open,planned_open,0,False,13624.258961500002,13612.072135999999,0.0,0.0,12.18682550000267,0.08928077289379245
622,2020-12-28,13.27,623,2020-12-29,13.32,09:25,daily_open,planned_open,0,False,13244.836367700002,13331.9265332,0.0,0.0,-87.09016549999797,-0.6562936360210849
650,2021-02-05,13.21,651,2021-02-08,13.15,09:25,daily_open,planned_open,0,False,13184.9275371,13161.838131499999,0.0,0.0,23.089405600001555,0.17478732475398603
653,2021-02-10,14.04,654,2021-02-18,14.12,09:25,daily_open,planned_open,0,False,14013.6663604,14132.3425412,0.0,0.0,-118.6761807999992,-0.8452719430199374
654,2021-02-18,13.96,655,2021-02-19,13.89,09:25,daily_open,planned_open,0,False,13933.787919600001,13902.2229389,0.0,0.0,31.564980700000888,0.2261101769341038
656,2021-02-22,13.97,657,2021-02-23,13.85,09:25,daily_open,planned_open,0,False,13943.772724700002,13862.202138499999,0.0,0.0,81.57058620000316,0.583898254831805
659,2021-02-25,13.92,660,2021-02-26,13.77,09:25,daily_open,planned_open,0,False,13893.848699200002,13782.160537699998,0.0,0.0,111.68816150000384,0.8023574820402575
