entry_i,entry,sell_ref,exit_i,exit,buy_ref,buy_clock,kind,trigger,missing_windows,delayed,sale_net,buy_cost,dividend_tax,missed_dividend,cash_increment,net_pct
390,2020-01-13,18.61,391,2020-01-14,18.4,14:50,fixed_or_trigger_next_interval,fixed,0,False,18548.8357644,18442.168736,0.0,0.0,106.66702839999925,0.573170491133795
397,2020-01-22,20.85,398,2020-01-23,19.94,14:50,fixed_or_trigger_next_interval,fixed,0,False,20782.075534,19985.2795976,0.0,0.0,796.795936399998,3.821563244124691
414,2020-02-24,20.14,415,2020-02-25,19.99,14:50,fixed_or_trigger_next_interval,fixed,0,False,20074.2182856,20035.3805996,0.0,0.0,38.83768599999894,0.19283856007943861
415,2020-02-25,19.96,416,2020-02-26,18.76,14:50,fixed_or_trigger_next_interval,fixed,0,False,19894.761518400002,18802.8959504,0.0,0.0,1091.865568000001,5.470268376753513
437,2020-03-26,13.29,438,2020-03-27,13.06,14:50,fixed_or_trigger_next_interval,fixed,0,False,13244.8913116,13091.381722400001,0.0,0.0,153.50958919999903,1.1550759157261026
442,2020-04-02,13.98,443,2020-04-03,13.97,14:50,fixed_or_trigger_next_interval,fixed,0,False,13932.8089192,14003.2199588,0.0,0.0,-70.41103959999964,-0.5036555050071505
451,2020-04-16,14.05,452,2020-04-17,13.99,14:50,fixed_or_trigger_next_interval,fixed,0,False,14002.597662,14023.260359599999,0.0,0.0,-20.662697599998864,-0.14706546334518764
497,2020-06-24,15.52,498,2020-06-29,15.16,14:50,fixed_or_trigger_next_interval,fixed,0,False,15468.1612608,15195.623806399999,0.0,0.0,272.53745440000057,1.7560402989690758
499,2020-06-30,15.15,500,2020-07-01,15.24,14:50,fixed_or_trigger_next_interval,fixed,0,False,15079.277906000001,15275.7854096,20.0,0.0,-196.50750359999802,-1.2970792316831552
503,2020-07-06,16.49,504,2020-07-07,16.47,14:50,fixed_or_trigger_next_interval,fixed,0,False,16415.2338396,16508.270058799997,20.0,0.0,-93.03621919999568,-0.5641978120072509
532,2020-08-14,15.03,533,2020-08-17,15.26,14:50,fixed_or_trigger_next_interval,fixed,0,False,14959.6400612,15295.8258104,20.0,0.0,-336.1857491999999,-2.236764798403193
587,2020-11-09,14.4,588,2020-11-10,15.12,14:50,fixed_or_trigger_next_interval,fixed,0,False,14351.541376000001,15155.5430048,0.0,0.0,-804.0016287999988,-5.583344644444436
588,2020-11-10,15.06,589,2020-11-11,14.49,14:50,fixed_or_trigger_next_interval,fixed,0,False,15009.549522399999,14524.270379599999,0.0,0.0,485.27914280000005,3.2223050650730416
634,2021-01-14,15.67,635,2021-01-15,15.26,14:50,fixed_or_trigger_next_interval,fixed,0,False,15617.7085668,15295.8258104,0.0,0.0,321.8827564000003,2.054133735800895
653,2021-02-10,14.04,654,2021-02-18,13.96,14:50,fixed_or_trigger_next_interval,fixed,0,False,13992.6278416,13993.1997584,0.0,0.0,-0.5719167999995989,-0.004073481481478625
766,2021-08-02,11.81,767,2021-08-03,11.81,14:50,fixed_or_trigger_next_interval,fixed,0,False,11744.3578924,11838.856672400001,25.0,0.0,-94.49878000000172,-0.8001590177815556
767,2021-08-03,11.83,768,2021-08-04,11.93,14:50,fixed_or_trigger_next_interval,fixed,0,False,11764.2975332,11959.0990772,25.0,0.0,-194.80154399999992,-1.646674082840236
768,2021-08-04,11.91,769,2021-08-05,11.85,14:50,fixed_or_trigger_next_interval,fixed,0,False,11844.0560964,11878.937474,25.0,0.0,-34.88137760000063,-0.29287470696893897
999,2022-07-20,9.94,1000,2022-07-21,10.08,14:50,fixed_or_trigger_next_interval,fixed,0,False,9905.100678800001,10105.2610016,0.0,0.0,-200.16032279999854,-2.013685340040227
1148,2023-03-02,10.34,1149,2023-03-03,11.2,14:50,fixed_or_trigger_next_interval,fixed,0,False,10303.8974868,11227.512224,0.0,0.0,-923.6147371999996,-8.93244426692456
1149,2023-03-03,11.37,1150,2023-03-06,11.05,14:50,fixed_or_trigger_next_interval,fixed,0,False,11330.7992674,11077.210721,0.0,0.0,253.58854640000027,2.230330223394901
1150,2023-03-06,11.06,1151,2023-03-07,10.48,14:50,fixed_or_trigger_next_interval,fixed,0,False,10971.7317412,10506.065009599999,50.0,0.0,465.6667316000003,4.210368278481015
1155,2023-03-13,11.61,1156,2023-03-14,11.86,14:50,fixed_or_trigger_next_interval,fixed,0,False,11570.0773522,11888.838837199999,0.0,0.0,-318.7614849999991,-2.745576959517649
1156,2023-03-14,11.76,1157,2023-03-15,12.08,14:50,fixed_or_trigger_next_interval,fixed,0,False,11719.6261552,12109.2810416,0.0,0.0,-389.65488639999967,-3.31339189115646
1157,2023-03-15,12.07,1158,2023-03-16,12.35,14:50,fixed_or_trigger_next_interval,fixed,0,False,12028.6936814,12379.823747,0.0,0.0,-351.1300656000003,-2.9091140480530266
1158,2023-03-16,12.35,1160,2023-03-20,14.39,09:25,forced_open_retry,next_open_forced_retry,0,True,12307.851447,14423.924187800001,0.0,0.0,-2116.072740800002,-17.134192233198398
1159,2023-03-17,13.59,1160,2023-03-20,14.89,14:50,fixed_or_trigger_next_interval,fixed,0,False,13544.121551799999,14924.9291978,0.0,0.0,-1380.8076460000011,-10.160468329654165
1160,2023-03-20,14.88,1161,2023-03-21,14.59,14:50,fixed_or_trigger_next_interval,fixed,0,False,14830.2412576,14624.3261918,0.0,0.0,205.91506579999987,1.383837807795698
