entry_i,entry,sell_ref,exit_i,exit,buy_ref,buy_clock,kind,trigger,missing_windows,delayed,sale_net,buy_cost,dividend_tax,missed_dividend,cash_increment,net_pct
389,2020-01-10,18.03,390,2020-01-13,17.85,09:40,fixed_or_trigger_next_interval,target_close,0,False,17986.796629660003,17874.9923927,0.0,0.0,111.80423696000071,0.620101147864674
391,2020-01-14,18.39,392,2020-01-15,18.36,10:30,fixed_or_trigger_next_interval,deadline,0,False,18346.03383358,18385.563603920004,0.0,0.0,-39.52977034000287,-0.21495253039697046
398,2020-01-23,20.0,399,2020-02-03,18.0,09:40,fixed_or_trigger_next_interval,target_close,0,False,19952.62244,18025.160396000003,0.0,0.0,1927.4620439999962,9.637310219999982
405,2020-02-11,19.23,406,2020-02-12,18.92,09:40,fixed_or_trigger_next_interval,target_close,0,False,19184.25397606,18946.190816240003,0.0,0.0,238.06315981999796,1.2379779501819967
410,2020-02-18,18.85,411,2020-02-19,18.62,09:40,fixed_or_trigger_next_interval,target_close,0,False,18805.0591497,18645.854809640005,0.0,0.0,159.20434005999414,0.8445853584084569
414,2020-02-24,20.14,415,2020-02-25,19.96,09:40,fixed_or_trigger_next_interval,target_close,0,False,20092.32579708,19987.355639120004,0.0,0.0,104.97015795999687,0.5212023731876706
426,2020-03-11,16.54,427,2020-03-12,16.31,09:40,fixed_or_trigger_next_interval,target_close,0,False,16499.95375788,16333.26755882,0.0,0.0,166.68619906000094,1.0077762941958945
450,2020-04-15,13.87,451,2020-04-16,13.62,09:40,fixed_or_trigger_next_interval,target_close,0,False,13835.61116214,13640.254699640001,0.0,0.0,195.3564624999981,1.4084820656092147
454,2020-04-21,14.16,455,2020-04-22,14.0,09:40,fixed_or_trigger_next_interval,target_close,0,False,14124.99668752,14020.680308,0.0,0.0,104.31637951999983,0.7366975954802247
472,2020-05-20,13.85,473,2020-05-21,13.82,10:30,fixed_or_trigger_next_interval,deadline,0,False,13815.653539699999,13840.47870404,0.0,0.0,-24.82516434000172,-0.17924306382672722
492,2020-06-17,14.25,493,2020-06-18,14.2,09:45,fixed_or_trigger_next_interval,target_close,0,False,14214.8059885,14220.9043124,0.0,0.0,-6.098323899999741,-0.04279525543859467
