entry_i,entry,sell_ref,exit_i,exit,buy_ref,buy_clock,kind,trigger,missing_windows,delayed,missed_dividend,terminal_mark,path
143,2019-01-08,11.73,145,2019-01-10,12.08,09:25,forced_open_retry,next_open_forced_retry,2,True,0.0,64.07,fixed_0940
144,2019-01-09,12.12,146,2019-01-11,12.02,09:25,forced_open_retry,next_open_forced_retry,2,True,0.0,64.07,fixed_0940
145,2019-01-10,12.03,147,2019-01-14,12.21,09:25,forced_open_retry,next_open_forced_retry,2,True,0.0,64.07,fixed_0940
146,2019-01-11,12.17,148,2019-01-15,12.07,09:25,forced_open_retry,next_open_forced_retry,2,True,0.0,64.07,fixed_0940
147,2019-01-14,12.1,149,2019-01-16,12.3,09:25,forced_open_retry,next_open_forced_retry,2,True,0.0,64.07,fixed_0940
148,2019-01-15,12.28,150,2019-01-17,12.15,09:25,forced_open_retry,next_open_forced_retry,2,True,0.0,64.07,fixed_0940
149,2019-01-16,12.12,151,2019-01-18,11.91,09:25,forced_open_retry,next_open_forced_retry,2,True,0.0,64.07,fixed_0940
150,2019-01-17,11.95,152,2019-01-21,12.02,09:25,forced_open_retry,next_open_forced_retry,2,True,0.0,64.07,fixed_0940
151,2019-01-18,12.05,153,2019-01-22,12.07,09:25,forced_open_retry,next_open_forced_retry,2,True,0.0,64.07,fixed_0940
152,2019-01-21,12.07,154,2019-01-23,11.86,09:25,forced_open_retry,next_open_forced_retry,2,True,0.0,64.07,fixed_0940
153,2019-01-22,11.88,155,2019-01-24,11.85,09:25,forced_open_retry,next_open_forced_retry,2,True,0.0,64.07,fixed_0940
154,2019-01-23,11.84,156,2019-01-25,11.87,09:25,forced_open_retry,next_open_forced_retry,2,True,0.0,64.07,fixed_0940
155,2019-01-24,11.85,157,2019-01-28,11.88,09:25,forced_open_retry,next_open_forced_retry,2,True,0.0,64.07,fixed_0940
156,2019-01-25,11.8,158,2019-01-29,11.73,09:25,forced_open_retry,next_open_forced_retry,2,True,0.0,64.07,fixed_0940
157,2019-01-28,11.76,159,2019-01-30,11.57,09:25,forced_open_retry,next_open_forced_retry,2,True,0.0,64.07,fixed_0940
158,2019-01-29,11.56,160,2019-01-31,11.64,09:25,forced_open_retry,next_open_forced_retry,2,True,0.0,64.07,fixed_0940
159,2019-01-30,11.58,161,2019-02-01,11.58,09:25,forced_open_retry,next_open_forced_retry,2,True,0.0,64.07,fixed_0940
160,2019-01-31,11.5,162,2019-02-11,11.87,09:25,forced_open_retry,next_open_forced_retry,2,True,0.0,64.07,fixed_0940
161,2019-02-01,11.9,163,2019-02-12,12.29,09:25,forced_open_retry,next_open_forced_retry,2,True,0.0,64.07,fixed_0940
162,2019-02-11,12.15,164,2019-02-13,12.6,09:25,forced_open_retry,next_open_forced_retry,2,True,0.0,64.07,fixed_0940
163,2019-02-12,12.54,165,2019-02-14,14.3,09:25,forced_open_retry,next_open_forced_retry,2,True,0.0,64.07,fixed_0940
164,2019-02-13,13.79,166,2019-02-15,13.72,09:25,forced_open_retry,next_open_forced_retry,2,True,0.0,64.07,fixed_0940
165,2019-02-14,13.86,167,2019-02-18,13.69,09:25,forced_open_retry,next_open_forced_retry,2,True,0.0,64.07,fixed_0940
166,2019-02-15,13.55,168,2019-02-19,13.97,09:25,forced_open_retry,next_open_forced_retry,2,True,0.0,64.07,fixed_0940
167,2019-02-18,13.95,169,2019-02-20,13.93,09:25,forced_open_retry,next_open_forced_retry,2,True,0.0,64.07,fixed_0940
168,2019-02-19,13.92,170,2019-02-21,13.82,09:25,forced_open_retry,next_open_forced_retry,2,True,0.0,64.07,fixed_0940
169,2019-02-20,13.86,171,2019-02-22,13.65,09:25,forced_open_retry,next_open_forced_retry,2,True,0.0,64.07,fixed_0940
170,2019-02-21,13.68,172,2019-02-25,14.45,09:25,forced_open_retry,next_open_forced_retry,2,True,0.0,64.07,fixed_0940
171,2019-02-22,14.09,173,2019-02-26,15.18,09:25,forced_open_retry,next_open_forced_retry,2,True,0.0,64.07,fixed_0940
172,2019-02-25,15.16,174,2019-02-27,15.05,09:25,forced_open_retry,next_open_forced_retry,2,True,0.0,64.07,fixed_0940
173,2019-02-26,15.1,175,2019-02-28,14.85,09:25,forced_open_retry,next_open_forced_retry,2,True,0.0,64.07,fixed_0940
174,2019-02-27,14.93,176,2019-03-01,15.21,09:25,forced_open_retry,next_open_forced_retry,2,True,0.0,64.07,fixed_0940
175,2019-02-28,15.09,177,2019-03-04,15.13,09:25,forced_open_retry,next_open_forced_retry,2,True,0.0,64.07,fixed_0940
176,2019-03-01,15.08,178,2019-03-05,15.31,09:25,forced_open_retry,next_open_forced_retry,2,True,0.0,64.07,fixed_0940
177,2019-03-04,15.31,179,2019-03-06,15.55,09:25,forced_open_retry,next_open_forced_retry,2,True,0.0,64.07,fixed_0940
178,2019-03-05,15.45,180,2019-03-07,16.75,09:25,forced_open_retry,next_open_forced_retry,2,True,0.0,64.07,fixed_0940
179,2019-03-06,16.72,181,2019-03-08,16.5,09:25,forced_open_retry,next_open_forced_retry,2,True,0.0,64.07,fixed_0940
180,2019-03-07,17.19,182,2019-03-11,15.83,09:25,forced_open_retry,next_open_forced_retry,2,True,0.0,64.07,fixed_0940
181,2019-03-08,15.82,183,2019-03-12,16.5,09:25,forced_open_retry,next_open_forced_retry,2,True,0.0,64.07,fixed_0940
182,2019-03-11,16.32,184,2019-03-13,16.0,09:25,forced_open_retry,next_open_forced_retry,2,True,0.0,64.07,fixed_0940
183,2019-03-12,16.18,185,2019-03-14,15.3,09:25,forced_open_retry,next_open_forced_retry,2,True,0.0,64.07,fixed_0940
184,2019-03-13,15.32,186,2019-03-15,14.84,09:25,forced_open_retry,next_open_forced_retry,2,True,0.0,64.07,fixed_0940
185,2019-03-14,14.73,187,2019-03-18,14.95,09:25,forced_open_retry,next_open_forced_retry,2,True,0.0,64.07,fixed_0940
186,2019-03-15,14.86,188,2019-03-19,15.24,09:25,forced_open_retry,next_open_forced_retry,2,True,0.0,64.07,fixed_0940
187,2019-03-18,15.19,189,2019-03-20,15.2,09:25,forced_open_retry,next_open_forced_retry,2,True,0.0,64.07,fixed_0940
188,2019-03-19,15.26,190,2019-03-21,15.11,09:25,forced_open_retry,next_open_forced_retry,2,True,0.0,64.07,fixed_0940
189,2019-03-20,15.06,191,2019-03-22,15.29,09:25,forced_open_retry,next_open_forced_retry,2,True,0.0,64.07,fixed_0940
190,2019-03-21,15.3,192,2019-03-25,14.78,09:25,forced_open_retry,next_open_forced_retry,2,True,0.0,64.07,fixed_0940
191,2019-03-22,15.09,193,2019-03-26,14.72,09:25,forced_open_retry,next_open_forced_retry,2,True,0.0,64.07,fixed_0940
192,2019-03-25,14.67,194,2019-03-27,14.35,09:25,forced_open_retry,next_open_forced_retry,2,True,0.0,64.07,fixed_0940
193,2019-03-26,14.24,195,2019-03-28,14.24,09:25,forced_open_retry,next_open_forced_retry,2,True,0.0,64.07,fixed_0940
194,2019-03-27,14.25,196,2019-03-29,14.28,09:25,forced_open_retry,next_open_forced_retry,2,True,0.0,64.07,fixed_0940
195,2019-03-28,14.3,197,2019-04-01,15.2,09:25,forced_open_retry,next_open_forced_retry,2,True,0.0,64.07,fixed_0940
196,2019-03-29,14.75,198,2019-04-02,15.66,09:25,forced_open_retry,next_open_forced_retry,2,True,0.0,64.07,fixed_0940
197,2019-04-01,15.56,199,2019-04-03,16.03,09:25,forced_open_retry,next_open_forced_retry,2,True,0.0,64.07,fixed_0940
198,2019-04-02,16.01,200,2019-04-04,16.1,09:25,forced_open_retry,next_open_forced_retry,2,True,0.0,64.07,fixed_0940
199,2019-04-03,16.08,201,2019-04-08,15.91,09:25,forced_open_retry,next_open_forced_retry,2,True,0.0,64.07,fixed_0940
200,2019-04-04,15.84,202,2019-04-09,15.95,09:25,forced_open_retry,next_open_forced_retry,2,True,0.0,64.07,fixed_0940
201,2019-04-08,15.62,203,2019-04-10,15.99,09:25,forced_open_retry,next_open_forced_retry,2,True,0.0,64.07,fixed_0940
202,2019-04-09,16.21,204,2019-04-11,15.88,09:25,forced_open_retry,next_open_forced_retry,2,True,0.0,64.07,fixed_0940
203,2019-04-10,15.9,205,2019-04-12,15.73,09:25,forced_open_retry,next_open_forced_retry,2,True,0.0,64.07,fixed_0940
204,2019-04-11,15.67,206,2019-04-15,15.96,09:25,forced_open_retry,next_open_forced_retry,2,True,0.0,64.07,fixed_0940
205,2019-04-12,15.71,207,2019-04-16,15.48,09:25,forced_open_retry,next_open_forced_retry,2,True,0.0,64.07,fixed_0940
