date,clock,side,quantity,reference,value,fee,tax,deposit,cash,shares,entry
2020-02-28,15:00,SELL,1000,17.08,17061.212,22.40243624,0.0,0.0,17038.809563759998,2000,2020-02-28
2020-03-02,09:25,BUY,1000,17.3,17319.030000000002,5.3463806,0.0,285.5668168400043,0.0,3000,2020-02-28
2020-03-31,15:00,SELL,1000,13.21,13195.469000000001,18.459378380000004,0.0,0.0,13177.009621620002,2000,2020-03-31
2020-04-01,09:25,BUY,1000,13.13,13144.443000000001,5.26288886,0.0,0.0,27.303732760001367,3000,2020-03-31
2020-07-21,15:00,SELL,1000,15.43,15413.027,20.72128754,0.0,0.0,16019.609445220001,2000,2020-07-21
2020-07-22,09:25,BUY,1000,15.44,15456.984000000002,5.30913968,0.0,0.0,557.31630554,3000,2020-07-21
2020-09-14,15:00,SELL,1000,13.85,13834.765,19.1114603,20.0,0.0,14352.969845239999,2000,2020-09-14
2020-09-15,09:25,BUY,1000,13.83,13845.213000000002,5.27690426,0.0,0.0,502.479940979998,3000,2020-09-14
2020-11-04,15:00,SELL,1000,13.47,13455.183,18.724286660000004,20.0,0.0,13918.938654319998,2000,2020-11-04
2020-11-05,09:25,BUY,1000,13.68,13695.048,5.27390096,0.0,0.0,218.61675335999644,3000,2020-11-04
2020-11-16,15:00,SELL,1000,14.28,14264.292,19.54957784,0.0,0.0,14463.359175519996,2000,2020-11-16
2020-11-17,09:25,BUY,1000,14.26,14275.686000000002,5.28551372,0.0,0.0,182.38766179999402,3000,2020-11-16
2020-12-14,15:00,SELL,1000,13.54,13525.106,18.79560812,0.0,0.0,13688.698053679993,2000,2020-12-14
2020-12-15,09:25,BUY,1000,13.36,13374.696000000002,5.26749392,0.0,0.0,308.7345597599906,3000,2020-12-14
2021-05-07,15:00,SELL,1000,13.45,13435.205,18.7039091,0.0,0.0,13725.23565065999,2000,2021-05-07
2021-05-10,09:25,BUY,1000,13.5,13514.850000000002,5.270297,0.0,0.0,205.1153536599886,3000,2021-05-07
2021-05-26,15:00,SELL,1000,12.56,12546.184,17.79710768,0.0,0.0,12733.502245979987,2000,2021-05-26
2021-05-27,09:25,BUY,1000,12.53,12543.783000000001,5.25087566,0.0,0.0,184.4683703199862,3000,2021-05-26
2022-09-22,15:00,SELL,1000,8.68,8670.452,13.75715652,0.0,0.0,11091.163213799986,2000,2022-09-22
2022-09-23,09:25,BUY,1000,8.7,8709.570000000002,5.0870957,0.0,0.0,2376.5061180999837,3000,2022-09-22
2023-03-31,15:00,SELL,1000,17.22,17201.058,22.37306858,0.0,0.0,19555.191049519985,2000,2023-03-31
2023-04-03,09:25,BUY,1000,17.09,17108.799000000003,5.17108799,0.0,0.0,2441.2209615299835,3000,2023-03-31
2023-05-09,15:00,SELL,1000,14.7,14683.83,19.8306683,0.0,0.0,17105.220293229984,2000,2023-05-09
2023-05-10,09:25,BUY,1000,14.7,14716.170000000002,5.1471617,0.0,0.0,2383.9031315299817,3000,2023-05-09
2023-06-29,15:00,SELL,1000,23.8,23773.82,29.0115582,0.0,0.0,26128.71157332998,2000,2023-06-29
2023-06-30,09:25,BUY,1000,23.55,23575.905000000002,5.23575905,0.0,0.0,2547.5708142799776,3000,2023-06-29
2023-09-07,15:00,SELL,1000,19.2,19178.88,14.781228800000001,55.0,0.0,23306.66958547998,2000,2023-09-07
2023-09-08,09:25,BUY,1000,19.01,19030.911000000004,5.19030911,0.0,0.0,4270.568276369977,3000,2023-09-07
2023-09-11,15:00,SELL,1000,19.46,19438.594,14.913682940000001,55.0,0.0,23639.248593429977,2000,2023-09-11
2023-09-12,09:25,BUY,1000,19.19,19211.109,5.19211109,0.0,0.0,4422.947482339976,3000,2023-09-11
2023-10-19,15:00,SELL,1000,16.53,16511.817,13.42102667,55.0,0.0,20866.343455669976,2000,2023-10-19
2023-10-20,09:25,BUY,1000,16.56,16578.216,5.16578216,0.0,0.0,4282.961673509977,3000,2023-10-19
