entry_i,entry,sell_ref,exit_i,exit,buy_ref,buy_clock,kind,trigger,missing_windows,delayed,sale_net,buy_cost,dividend_tax,missed_dividend,cash_increment,net_pct
592,2020-11-16,14.28,593,2020-11-17,14.26,09:25,daily_open,planned_open,0,False,14231.9035312,14293.8057704,0.0,0.0,-61.90223920000062,-0.43348907002801557
604,2020-12-02,14.05,605,2020-12-03,14.0,09:25,daily_open,planned_open,0,False,14002.597662,14033.28056,0.0,0.0,-30.682897999999113,-0.21838361565835668
613,2020-12-15,13.56,614,2020-12-16,13.56,09:25,daily_open,planned_open,0,False,13514.076462399998,13592.391742400001,0.0,0.0,-78.31528000000253,-0.5775463126843845
616,2020-12-18,13.65,617,2020-12-21,13.6,09:25,daily_open,planned_open,0,False,13603.804846,13632.472544,0.0,0.0,-28.66769799999929,-0.21001976556776036
622,2020-12-28,13.27,623,2020-12-29,13.32,09:25,daily_open,planned_open,0,False,13224.9516708,13351.906932799999,0.0,0.0,-126.9552619999995,-0.9567088319517671
650,2021-02-05,13.21,651,2021-02-08,13.15,09:25,daily_open,planned_open,0,False,13165.1327484,13181.563526,0.0,0.0,-16.43077760000051,-0.1243813595760826
653,2021-02-10,14.04,654,2021-02-18,14.12,09:25,daily_open,planned_open,0,False,13992.6278416,14153.5229648,0.0,0.0,-160.89512319999994,-1.1459766609686606
654,2021-02-18,13.96,655,2021-02-19,13.89,09:25,daily_open,planned_open,0,False,13912.8692784,13923.0583556,0.0,0.0,-10.189077200000611,-0.07298765902579234
656,2021-02-22,13.97,657,2021-02-23,13.85,09:25,daily_open,planned_open,0,False,13922.8390988,13882.977554000001,0.0,0.0,39.86154479999823,0.2853367559054991
659,2021-02-25,13.92,660,2021-02-26,13.77,09:25,daily_open,planned_open,0,False,13872.989996799999,13802.8159508,0.0,0.0,70.17404599999827,0.5041238936781485
664,2021-03-04,13.63,665,2021-03-05,13.5,09:25,daily_open,planned_open,0,False,13583.8652052,13532.27054,0.0,0.0,51.594665200000236,0.3785375289801925
666,2021-03-08,13.7,667,2021-03-09,13.68,09:25,daily_open,planned_open,0,False,13653.653948000001,13712.6341472,0.0,0.0,-58.98019919999933,-0.43051240291970316
673,2021-03-17,13.55,674,2021-03-18,13.57,09:25,daily_open,planned_open,0,False,13504.106641999999,13602.4119428,0.0,0.0,-98.30530080000062,-0.7255003749077537
674,2021-03-18,13.52,675,2021-03-19,13.52,09:25,daily_open,planned_open,0,False,13474.1971808,13552.3109408,0.0,0.0,-78.11376000000018,-0.5777644970414215
698,2021-04-22,14.18,699,2021-04-23,14.15,09:25,daily_open,planned_open,0,False,14132.2053272,14183.583566,0.0,0.0,-51.37823879999996,-0.36232890550070496
702,2021-04-28,14.55,703,2021-04-29,14.65,09:25,daily_open,planned_open,0,False,14501.088682,14684.593585999999,0.0,0.0,-183.50490399999944,-1.2612020893470752
710,2021-05-13,13.38,711,2021-05-14,13.4,09:25,daily_open,planned_open,0,False,13334.6196952,13432.068535999999,0.0,0.0,-97.44884079999974,-0.7283171958146468
714,2021-05-19,13.21,715,2021-05-20,13.2,09:25,daily_open,planned_open,0,False,13165.1327484,13231.664528,0.0,0.0,-66.53177959999994,-0.5036470825132471
723,2021-06-01,12.43,724,2021-06-02,12.42,09:25,daily_open,planned_open,0,False,12387.4867572,12450.0888968,0.0,0.0,-62.602139599999646,-0.5036374867256609
724,2021-06-02,12.22,725,2021-06-03,12.22,09:25,daily_open,planned_open,0,False,12178.1205288,12249.6848888,0.0,0.0,-71.5643600000003,-0.5856330605564674
735,2021-06-18,12.49,736,2021-06-21,12.4,09:25,daily_open,planned_open,0,False,12447.3056796,12430.048496,0.0,0.0,17.257183600000644,0.1381680032025672
740,2021-06-25,12.61,741,2021-06-28,12.66,09:25,daily_open,planned_open,0,False,12566.943524400001,12690.5737064,0.0,0.0,-123.63018199999897,-0.9804138144329815
747,2021-07-06,12.23,748,2021-07-07,12.19,09:25,daily_open,planned_open,0,False,12188.090349200002,12219.6242876,0.0,0.0,-31.53393839999808,-0.25784086999180766
748,2021-07-07,12.15,749,2021-07-08,12.16,09:25,daily_open,planned_open,0,False,12108.331786,12189.563686399999,0.0,0.0,-81.23190039999827,-0.6685753119341421
757,2021-07-20,11.72,758,2021-07-21,11.7,09:25,daily_open,planned_open,0,False,11679.629508799999,11728.634468,0.0,0.0,-49.004959200001394,-0.41813105119455113
758,2021-07-21,11.77,759,2021-07-22,11.76,09:25,daily_open,planned_open,0,False,11729.478610799999,11788.7556704,0.0,0.0,-59.27705960000094,-0.5036283738317837
773,2021-08-11,11.78,774,2021-08-12,11.76,09:25,daily_open,planned_open,0,False,11714.4484312,11788.7556704,25.0,0.0,-74.30723919999946,-0.6307915042444776
789,2021-09-02,11.75,790,2021-09-03,11.8,09:25,daily_open,planned_open,0,False,11684.53897,11828.836472,25.0,0.0,-144.29750200000126,-1.2280638468085214
812,2021-10-14,11.86,813,2021-10-15,11.86,09:25,daily_open,planned_open,0,False,11794.206994400001,11888.957674399999,25.0,0.0,-94.75067999999737,-0.7989096121416305
816,2021-10-20,11.59,817,2021-10-21,11.6,09:25,daily_open,planned_open,0,False,11550.0218436,11628.432464000001,0.0,0.0,-78.41062040000179,-0.6765368455565297
819,2021-10-25,11.38,820,2021-10-26,11.42,09:25,daily_open,planned_open,0,False,11340.6556152,11448.0688568,0.0,0.0,-107.41324160000113,-0.9438773427065126
824,2021-11-01,11.44,825,2021-11-02,11.5,09:25,daily_open,planned_open,0,False,11400.474537600001,11528.23046,0.0,0.0,-127.75592239999969,-1.1167475734265708
849,2021-12-06,11.28,850,2021-12-07,11.32,09:25,daily_open,planned_open,0,False,11240.957411200001,11347.8668528,0.0,0.0,-106.9094415999989,-0.9477787375886427
863,2021-12-24,11.98,864,2021-12-27,11.98,09:25,daily_open,planned_open,0,False,11938.844839200001,12009.2000792,0.0,0.0,-70.35523999999896,-0.5872724540901415
869,2022-01-04,12.04,870,2022-01-05,12.03,09:25,daily_open,planned_open,0,False,11998.6637616,12059.3010812,0.0,0.0,-60.63731959999859,-0.5036322225913504
890,2022-02-09,11.35,891,2022-02-10,11.37,09:25,daily_open,planned_open,0,False,11310.746153999999,11397.9678548,0.0,0.0,-87.22170080000069,-0.7684731348017682
892,2022-02-11,11.33,893,2022-02-14,11.27,09:25,daily_open,planned_open,0,False,11290.8065132,11297.7658508,0.0,0.0,-6.959337600001163,-0.061423985878209734
898,2022-02-21,11.4,899,2022-02-22,11.34,09:25,daily_open,planned_open,0,False,11360.595256,11367.9072536,0.0,0.0,-7.311997599999813,-0.06414032982455976
899,2022-02-22,11.27,900,2022-02-23,11.27,09:25,daily_open,planned_open,0,False,11230.9875908,11297.7658508,0.0,0.0,-66.77826000000096,-0.5925311446317743
906,2022-03-03,11.2,907,2022-03-04,11.13,09:25,daily_open,planned_open,0,False,11161.198848,11157.4830452,0.0,0.0,3.7158027999994374,0.03317681071428069
920,2022-03-23,10.39,921,2022-03-24,10.42,09:25,daily_open,planned_open,0,False,10353.6433956,10446.0488168,0.0,0.0,-92.40542119999918,-0.8893688277189526
924,2022-03-29,10.08,925,2022-03-30,10.12,09:25,daily_open,planned_open,0,False,10044.5789632,10145.442804799999,0.0,0.0,-100.86384159999943,-1.0006333492063435
926,2022-03-31,10.15,927,2022-04-01,10.07,09:25,daily_open,planned_open,0,False,10114.367706,10095.3418028,0.0,0.0,19.025903200001267,0.18744732216750015
928,2022-04-06,10.2,929,2022-04-07,10.17,09:25,daily_open,planned_open,0,False,10164.216808000001,10195.5438068,0.0,0.0,-31.326998799999274,-0.30712743921567914
931,2022-04-11,9.93,932,2022-04-12,9.93,09:25,daily_open,planned_open,0,False,9895.0316572,9955.0589972,0.0,0.0,-60.02734000000055,-0.6045049345417981
944,2022-04-28,9.42,945,2022-04-29,9.46,09:25,daily_open,planned_open,0,False,9386.5708168,9484.0147892,0.0,0.0,-97.44397240000035,-1.0344370743099824
945,2022-04-29,9.52,946,2022-05-05,9.56,09:25,daily_open,planned_open,0,False,9486.364030399998,9584.2157912,0.0,0.0,-97.85176080000201,-1.0278546302521219
955,2022-05-18,9.42,956,2022-05-19,9.33,09:25,daily_open,planned_open,0,False,9386.6648284,9353.7534866,0.0,0.0,32.91134179999972,0.34937730148619656
961,2022-05-26,9.22,962,2022-05-27,9.23,09:25,daily_open,planned_open,0,False,9187.266424399999,9253.552484599999,0.0,0.0,-66.28606020000007,-0.7189377462039053
967,2022-06-06,9.43,968,2022-06-07,9.44,09:25,daily_open,planned_open,0,False,9396.6347486,9463.9745888,0.0,0.0,-67.33984020000025,-0.7141022290562062
977,2022-06-20,9.69,978,2022-06-21,9.69,09:25,daily_open,planned_open,0,False,9655.8526738,9714.477093799998,0.0,0.0,-58.62441999999828,-0.604999174406587
981,2022-06-24,9.75,982,2022-06-27,9.75,09:25,daily_open,planned_open,0,False,9715.672195,9774.597695,0.0,0.0,-58.92550000000119,-0.6043641025641148
982,2022-06-27,9.77,983,2022-06-28,9.76,09:25,daily_open,planned_open,0,False,9735.6120354,9784.6177952,0.0,0.0,-49.005759800000305,-0.5015942661207811
984,2022-06-29,9.84,985,2022-06-30,9.83,09:25,daily_open,planned_open,0,False,9805.4014768,9854.7584966,0.0,0.0,-49.35701979999976,-0.5015957296747944
1004,2022-07-27,9.94,1005,2022-07-28,9.99,09:25,daily_open,planned_open,0,False,9905.100678800001,10015.0800998,0.0,0.0,-109.97942099999818,-1.106432806841028
1008,2022-08-02,9.91,1009,2022-08-03,9.91,09:25,daily_open,planned_open,0,False,9875.1909182,9934.9192982,0.0,0.0,-59.72838000000047,-0.6027081735620633
1014,2022-08-10,9.57,1015,2022-08-11,9.6,09:25,daily_open,planned_open,0,False,9486.2136314,9624.296192000002,50.0,0.0,-138.08256060000167,-1.4428689717868513
1021,2022-08-19,9.52,1022,2022-08-22,9.43,09:25,daily_open,planned_open,0,False,9386.364030399998,9453.9544886,100.0,0.0,-67.5904582000021,-0.7099838046218708
1023,2022-08-23,9.44,1024,2022-08-24,9.42,09:25,daily_open,planned_open,0,False,9306.6046688,9443.9343884,100.0,0.0,-137.32971960000032,-1.4547639788135627
1033,2022-09-06,9.44,1034,2022-09-07,9.43,09:25,daily_open,planned_open,0,False,9406.6046688,9453.9544886,0.0,0.0,-47.34981979999975,-0.5015870741525398
1048,2022-09-28,8.56,1049,2022-09-29,8.67,09:25,daily_open,planned_open,0,False,8529.2516912,8692.4268734,0.0,0.0,-163.17518220000056,-1.9062521285046794
1054,2022-10-13,8.35,1055,2022-10-14,8.41,09:25,daily_open,planned_open,0,False,8319.883366999999,8431.9042682,0.0,0.0,-112.02090120000139,-1.3415676790419329
1057,2022-10-18,8.5,1058,2022-10-19,8.49,09:25,daily_open,planned_open,0,False,8469.43217,8512.065069799999,0.0,0.0,-42.632899799998995,-0.5015635270588117
1073,2022-11-09,8.64,1074,2022-11-10,8.63,09:25,daily_open,planned_open,0,False,8609.011052799999,8652.3464726,0.0,0.0,-43.335419800001546,-0.5015673587963142
1096,2022-12-12,9.46,1097,2022-12-13,9.48,09:25,daily_open,planned_open,0,False,9426.544509199999,9504.0549896,0.0,0.0,-77.51048040000023,-0.8193496871035966
1101,2022-12-19,9.37,1102,2022-12-20,9.32,09:25,daily_open,planned_open,0,False,9336.8152274,9343.7333864,0.0,0.0,-6.918158999998923,-0.07383307363926278
1120,2023-01-16,9.5,1121,2023-01-17,9.52,09:25,daily_open,planned_open,0,False,9466.42419,9544.1353904,0.0,0.0,-77.71120040000096,-0.8180126357894838
1141,2023-02-21,9.88,1142,2023-02-22,9.81,09:25,daily_open,planned_open,0,False,9845.2811576,9834.7182962,0.0,0.0,10.562861399999747,0.10691155263157638
1238,2023-07-14,27.26,1239,2023-07-17,26.89,09:25,daily_open,planned_open,0,False,27173.0024652,26949.0494378,0.0,0.0,223.95302739999897,0.821544487894347
1277,2023-09-07,19.2,1278,2023-09-08,19.01,09:25,daily_open,planned_open,0,False,19091.827584,19053.2104802,55.0,0.0,38.61710379999931,0.20113074895832975
1279,2023-09-11,19.46,1280,2023-09-12,19.19,09:25,daily_open,planned_open,0,False,19351.1752492,19233.5722838,55.0,0.0,117.60296540000127,0.6043317852004176
1323,2023-11-20,16.12,1324,2023-11-21,16.19,09:25,daily_open,planned_open,0,False,16019.555242400002,16227.542223800001,55.0,0.0,-207.98698139999942,-1.2902418200992518
1330,2023-11-29,14.95,1331,2023-11-30,15.08,09:25,daily_open,planned_open,0,False,14907.490749,15115.3111016,0.0,0.0,-207.82035259999975,-1.390102692976587
1345,2023-12-20,14.55,1346,2023-12-21,14.55,09:25,daily_open,planned_open,0,False,14508.494341,14584.245791000001,0.0,0.0,-75.75145000000157,-0.5206285223367806
1361,2024-01-12,12.86,1362,2024-01-15,12.8,09:25,daily_open,planned_open,0,False,12822.7345172,12830.728256,0.0,0.0,-7.993738799999846,-0.06215971073094748
1441,2024-05-20,26.22,1442,2024-05-21,25.94,09:25,daily_open,planned_open,0,False,26149.2145444,25997.1399188,0.0,0.0,152.07462560000204,0.5799947581998552
1442,2024-05-21,25.72,1443,2024-05-22,25.69,09:25,daily_open,planned_open,0,False,25650.4690344,25746.637413800003,0.0,0.0,-96.16837940000187,-0.3739050520995407
1471,2024-07-02,27.36,1472,2024-07-03,27.15,09:25,daily_open,planned_open,0,False,27286.3543072,27209.572043,0.0,0.0,76.78226419999919,0.2806369305555526
1475,2024-07-08,26.96,1476,2024-07-09,27.1,09:25,daily_open,planned_open,0,False,26887.3578992,27159.471542,0.0,0.0,-272.11364279999907,-1.0093236008902042
1486,2024-07-23,24.54,1487,2024-07-24,24.4,09:25,daily_open,planned_open,0,False,24473.429630799998,24454.044488,0.0,0.0,19.385142799997993,0.07899406193968213
1510,2024-08-26,20.12,1511,2024-08-27,20.0,09:25,daily_open,planned_open,0,False,20006.5193224,20045.2004,58.0,0.0,-38.68107760000203,-0.1922518767395727
1521,2024-09-10,18.82,1522,2024-09-11,18.72,09:25,daily_open,planned_open,0,False,18709.7809964,18762.627574399998,58.0,0.0,-52.84657799999695,-0.28080009564291686
1539,2024-10-15,24.6,1540,2024-10-16,23.61,09:25,daily_open,planned_open,0,False,24475.279092,23662.4565722,58.0,0.0,812.8225198,3.3041565845528456
1565,2024-11-20,24.0,1566,2024-11-21,23.6,09:25,daily_open,planned_open,0,False,23934.78448,23652.436472,0.0,0.0,282.3480079999972,1.1764500333333217
1571,2024-11-28,21.85,1572,2024-11-29,21.85,09:25,daily_open,planned_open,0,False,21790.178787,21898.918937000002,0.0,0.0,-108.74015000000145,-0.49766659038902267
1577,2024-12-06,22.6,1578,2024-12-09,22.62,09:25,daily_open,planned_open,0,False,22538.297051999998,22670.466652400002,0.0,0.0,-132.16960040000413,-0.5848212407079829
1578,2024-12-09,22.13,1579,2024-12-10,22.61,09:25,daily_open,planned_open,0,False,22069.4762726,22660.446552200003,0.0,0.0,-590.970279600002,-2.6704486199728965
1599,2025-01-08,20.63,1600,2025-01-09,20.62,09:25,daily_open,planned_open,0,False,20573.239742600003,20666.446612400003,0.0,0.0,-93.20686980000028,-0.4518025681047032
1619,2025-02-13,21.79,1620,2025-02-14,21.81,09:25,daily_open,planned_open,0,False,21730.329325799998,21858.838536199997,0.0,0.0,-128.50921039999957,-0.5897623240018337
1633,2025-03-05,21.04,1634,2025-03-06,21.2,09:25,daily_open,planned_open,0,False,20982.211060799997,21247.612424000003,0.0,0.0,-265.401363200006,-1.261413323193945
1637,2025-03-11,20.82,1638,2025-03-12,20.92,09:25,daily_open,planned_open,0,False,20762.7630364,20967.0496184,0.0,0.0,-204.28658200000064,-0.9812035638808868
1641,2025-03-17,21.52,1642,2025-03-18,21.48,09:25,daily_open,planned_open,0,False,21461.0067504,21528.175229599998,0.0,0.0,-67.16847919999782,-0.31212118587359583
1647,2025-03-25,20.51,1648,2025-03-26,20.43,09:25,daily_open,planned_open,0,False,20453.5408202,20476.0647086,0.0,0.0,-22.523888399999123,-0.10981905607020538
1666,2025-04-22,17.78,1667,2025-04-23,18.19,09:25,daily_open,planned_open,0,False,17730.390335599997,18231.562263800002,0.0,0.0,-501.1719282000049,-2.8187397536558207
1667,2025-04-23,18.24,1668,2025-04-24,18.26,09:25,daily_open,planned_open,0,False,18189.2362048,18301.702965200002,0.0,0.0,-112.46676040000239,-0.616594081140364
1672,2025-04-30,18.06,1673,2025-05-06,18.3,09:25,daily_open,planned_open,0,False,18009.6878212,18341.783366,0.0,0.0,-332.0955447999986,-1.838845763012174
1674,2025-05-07,18.63,1675,2025-05-08,18.7,09:25,daily_open,planned_open,0,False,18578.2577026,18742.587374000002,0.0,0.0,-164.32967140000255,-0.8820701631776842
1682,2025-05-19,19.05,1683,2025-05-20,19.05,09:25,daily_open,planned_open,0,False,18997.203931,19093.290880999997,0.0,0.0,-96.08694999999716,-0.504393438320195
1732,2025-07-29,31.19,1733,2025-07-30,31.0,09:25,daily_open,planned_open,0,False,31106.744913799997,31067.31062,0.0,0.0,39.43429379999725,0.1264324905418315
1737,2025-08-05,35.05,1738,2025-08-06,34.1,09:25,daily_open,planned_open,0,False,34893.060251,34173.541681999995,64.0,0.0,719.5185690000071,2.052834718972916
1765,2025-09-12,61.9,1766,2025-09-15,60.0,09:25,daily_open,planned_open,0,False,61672.329640519994,60128.741448,64.0,0.0,1543.5881925199938,2.4936804402584714
1772,2025-09-23,70.87,1773,2025-09-24,68.8,09:25,daily_open,planned_open,0,False,70618.611980996,68947.62352704,64.0,0.0,1670.9884539559862,2.357822003606584
1783,2025-10-16,63.59,1784,2025-10-17,63.0,09:25,daily_open,planned_open,0,False,63421.861095972,63135.1785204,0.0,0.0,286.6825755720056,0.45082965178802575
1790,2025-10-27,72.76,1791,2025-10-28,71.18,09:25,daily_open,planned_open,0,False,72567.614614608,71332.730271144,0.0,0.0,1234.8843434640003,1.6972022312589339
1798,2025-11-06,76.22,1799,2025-11-07,74.07,09:25,daily_open,planned_open,0,False,76018.465996776,74228.931317556,0.0,0.0,1789.5346792199998,2.3478544728680135
1799,2025-11-07,72.7,1800,2025-11-10,72.0,09:25,daily_open,planned_open,0,False,72507.77326116001,72154.4897376,0.0,0.0,353.28352356000687,0.4859470750481525
1815,2025-12-01,59.81,1816,2025-12-02,59.83,09:25,daily_open,planned_open,0,False,59651.855828748,59958.376680564004,0.0,0.0,-306.52085181600705,-0.5124909744457566
1828,2025-12-18,58.28,1829,2025-12-19,59.19,09:25,daily_open,planned_open,0,False,58125.901315824005,59317.003438452,0.0,0.0,-1191.1021226279918,-2.0437579317570207
1843,2026-01-12,60.93,1844,2026-01-13,60.78,09:25,daily_open,planned_open,0,False,60768.894426444,60910.415086823996,0.0,0.0,-141.52066037999612,-0.232267619202357
1847,2026-01-16,63.0,1848,2026-01-19,62.11,09:25,daily_open,planned_open,0,False,62800.4211204,62243.268855588,33.0,0.0,557.1522648120008,0.8843686743047632
1851,2026-01-22,62.75,1852,2026-01-23,62.0,09:25,daily_open,planned_open,0,False,62551.0821477,62133.0328296,33.0,0.0,418.04931809999835,0.6662140527490014
1858,2026-02-02,55.68,1859,2026-02-03,56.3,09:25,daily_open,planned_open,0,False,55466.775999744,56420.80239204,66.0,0.0,-954.0263922960003,-1.7134094689224142
1879,2026-03-11,53.89,1880,2026-03-12,53.9,09:25,daily_open,planned_open,0,False,53747.508955212004,54015.652734120005,0.0,0.0,-268.14377890800097,-0.49757613454815547
1883,2026-03-17,50.9,1884,2026-03-18,51.3,09:25,daily_open,planned_open,0,False,50765.41484172,51410.07393804,0.0,0.0,-644.6590963199997,-1.2665208179174845
1885,2026-03-19,50.46,1886,2026-03-20,50.98,09:25,daily_open,planned_open,0,False,50326.578249768005,51089.387316984,0.0,0.0,-762.809067215996,-1.511710398763369
1889,2026-03-25,50.31,1890,2026-03-26,50.0,09:25,daily_open,planned_open,0,False,50176.974866148,50107.28454,0.0,0.0,69.69032614799653,0.13852181703040456
1893,2026-03-31,51.46,1894,2026-04-01,53.0,09:25,daily_open,planned_open,0,False,51323.934140568,53113.7216124,0.0,0.0,-1789.7874718319945,-3.4780168515973466
1908,2026-04-22,66.89,1909,2026-04-23,66.98,09:25,daily_open,planned_open,0,False,66713.135535612,67123.71836978401,0.0,0.0,-410.58283417200437,-0.6138179610883605
1925,2026-05-20,68.15,1926,2026-05-21,69.2,09:25,daily_open,planned_open,0,False,67969.80395802,69348.48180335999,0.0,0.0,-1378.6778453399893,-2.0230049087894195
1926,2026-05-21,65.5,1927,2026-05-22,66.11,09:25,daily_open,planned_open,0,False,65326.8108474,66251.851618788,0.0,0.0,-925.0407713880049,-1.412275986851916
1928,2026-05-25,70.3,1929,2026-05-26,69.86,09:25,daily_open,planned_open,0,False,70114.11912323999,70009.897959288,0.0,0.0,104.221163951981,0.148252011311495
1940,2026-06-10,71.13,1941,2026-06-11,69.82,09:25,daily_open,planned_open,0,False,70941.924512604,69969.812131656,0.0,0.0,972.112380948005,1.3666700139856671
1944,2026-06-16,72.9,1945,2026-06-17,71.7,09:25,daily_open,planned_open,0,False,72707.24443932,71853.84603036,0.0,0.0,853.398408959998,1.1706425362962936
1946,2026-06-18,78.08,1947,2026-06-22,78.08,09:25,daily_open,planned_open,0,False,77873.54795366399,78247.53553766401,0.0,0.0,-373.9875840000168,-0.4789800000000215
1950,2026-06-25,76.99,1951,2026-06-26,75.0,09:25,daily_open,planned_open,0,False,76786.430032692,75160.92681,0.0,0.0,1625.5032226920011,2.111317343410834
1961,2026-07-10,66.27,1962,2026-07-13,65.3,09:25,daily_open,planned_open,0,False,66094.774883316,65440.11360924,0.0,0.0,654.6612740760029,0.987869736043463
1964,2026-07-15,63.62,1965,2026-07-16,62.35,09:25,daily_open,planned_open,0,False,63451.781772696006,62483.78382138,0.0,0.0,967.997951316007,1.5215308885822179
1973,2026-07-28,58.08,1974,2026-07-29,58.08,09:25,daily_open,planned_open,0,False,57926.430137664,58204.62172166401,0.0,0.0,-278.1915840000074,-0.4789800000000128
1987,2026-08-17,68.23,1988,2026-08-18,67.7,09:25,daily_open,planned_open,0,False,67984.59242928399,67845.26326716,65.0,0.0,139.3291621239914,0.204205132821327
1995,2026-08-27,63.86,1996,2026-08-28,64.04,09:25,daily_open,planned_open,0,False,63626.147186488,64177.41003883201,65.0,0.0,-551.2628523440071,-0.8632365367115676
1998,2026-09-01,62.94,1999,2026-09-02,61.72,09:25,daily_open,planned_open,0,False,62708.579766952,61852.432036176004,65.0,0.0,856.1477307759997,1.3602601378709878
