date,clock,side,quantity,reference,value,fee,tax,deposit,cash,shares,entry
2020-01-13,15:00,SELL,1000,18.61,18600.695,23.9727089,0.0,0.0,18576.7222911,2000,2020-01-13
2020-01-14,14:50,BUY,1000,18.4,18409.2,5.368184,0.0,0.0,162.15410709999924,3000,2020-01-13
2020-01-22,15:00,SELL,1000,20.85,20839.575,26.256366500000002,0.0,0.0,20975.4727406,2000,2020-01-22
2020-01-23,14:50,BUY,1000,19.94,19949.969999999998,5.3989994,0.0,0.0,1020.1037412000005,3000,2020-01-22
2020-02-24,15:00,SELL,1000,20.14,20129.93,25.532528600000003,0.0,0.0,21124.5012126,2000,2020-02-24
2020-02-25,14:50,BUY,1000,19.99,19999.995,5.3999999,0.0,0.0,1119.1062127000005,3000,2020-02-24
2020-02-25,15:00,SELL,1000,19.96,19950.02,25.3490204,0.0,0.0,21043.7771923,2000,2020-02-25
2020-02-26,14:50,BUY,1000,18.76,18769.379999999997,5.3753876,0.0,0.0,2269.0218047000017,3000,2020-02-25
2020-03-26,15:00,SELL,1000,13.29,13283.355000000001,18.549022100000002,0.0,0.0,15533.827782600003,2000,2020-03-26
2020-03-27,14:50,BUY,1000,13.06,13066.529999999999,5.2613306,0.0,0.0,2462.036452000004,3000,2020-03-26
2020-04-02,15:00,SELL,1000,13.98,13973.01,19.2524702,0.0,0.0,16415.793981800005,2000,2020-04-02
2020-04-03,14:50,BUY,1000,13.97,13976.984999999999,5.2795397,0.0,0.0,2433.5294421000053,3000,2020-04-02
2020-04-16,15:00,SELL,1000,14.05,14042.975,19.323834500000004,0.0,0.0,16457.180607600007,2000,2020-04-16
2020-04-17,14:50,BUY,1000,13.99,13996.994999999999,5.2799399000000005,0.0,0.0,2454.905667700008,3000,2020-04-16
2020-06-24,15:00,SELL,1000,15.52,15512.240000000002,20.822484800000005,0.0,0.0,17946.323182900007,2000,2020-06-24
2020-06-29,14:50,BUY,1000,15.16,15167.58,5.3033516,0.0,0.0,2773.4398313000074,3000,2020-06-24
2020-06-30,15:00,SELL,1000,15.15,15142.425000000001,20.445273500000003,20.0,0.0,18475.419557800007,2000,2020-06-30
2020-07-01,14:50,BUY,1000,15.24,15247.619999999999,5.3049524,0.0,0.0,3222.4946054000084,3000,2020-06-30
2020-07-06,15:00,SELL,1000,16.49,16481.755,21.8113901,20.0,0.0,19662.43821530001,2000,2020-07-06
2020-07-07,14:50,BUY,1000,16.47,16478.235,5.3295647,0.0,0.0,3178.8736506000096,3000,2020-07-06
2020-08-14,15:00,SELL,1000,15.03,15022.485,20.3229347,20.0,0.0,18161.035715900012,2000,2020-08-14
2020-08-17,14:50,BUY,1000,15.26,15267.63,5.3053526,0.0,0.0,2888.1003633000128,3000,2020-08-14
2020-11-09,15:00,SELL,1000,14.4,14392.800000000001,19.680656000000003,0.0,0.0,17261.219707300013,2000,2020-11-09
