entry_i,entry,sell_ref,exit_i,exit,buy_ref,buy_clock,kind,trigger,missing_windows,delayed,sale_net,buy_cost,dividend_tax,missed_dividend,cash_increment,net_pct
418,2020-02-28,17.08,419,2020-03-02,17.3,09:25,daily_open,planned_open,0,False,17038.809563759998,17324.376380600002,0.0,0.0,-285.5668168400043,-1.671936866744756
440,2020-03-31,13.21,441,2020-04-01,13.13,09:25,daily_open,planned_open,0,False,13177.009621620002,13149.70588886,0.0,0.0,27.303732760001367,0.20668987706284153
514,2020-07-21,15.43,515,2020-07-22,15.44,09:25,daily_open,planned_open,0,False,15392.30571246,15462.293139680001,0.0,0.0,-69.98742722000134,-0.4535802152948888
553,2020-09-14,13.85,554,2020-09-15,13.83,09:25,daily_open,planned_open,0,False,13795.653539699999,13850.489904260001,20.0,0.0,-54.83636456000204,-0.39593043003611583
584,2020-11-04,13.47,585,2020-11-05,13.68,09:25,daily_open,planned_open,0,False,13416.45871334,13700.321900960002,20.0,0.0,-283.86318762000155,-2.107373330512261
592,2020-11-16,14.28,593,2020-11-17,14.26,09:25,daily_open,planned_open,0,False,14244.74242216,14280.971513720002,0.0,0.0,-36.229091560002416,-0.2537051229692046
612,2020-12-14,13.54,613,2020-12-15,13.36,09:25,daily_open,planned_open,0,False,13506.310391879999,13379.963493920002,0.0,0.0,126.34689795999657,0.9331380942392656
706,2021-05-07,13.45,707,2021-05-10,13.5,09:25,daily_open,planned_open,0,False,13416.5010909,13520.120297000001,0.0,0.0,-103.61920610000197,-0.7704030193308697
719,2021-05-26,12.56,720,2021-05-27,12.53,09:25,daily_open,planned_open,0,False,12528.386892319999,12549.033875660001,0.0,0.0,-20.646983340002407,-0.1643868100318663
1044,2022-09-22,8.68,1045,2022-09-23,8.7,09:25,daily_open,planned_open,0,False,8656.69484348,8714.657095700002,0.0,0.0,-57.96225222000248,-0.6677678827189226
1169,2023-03-31,17.22,1170,2023-04-03,17.09,09:25,daily_open,planned_open,0,False,17178.68493142,17113.97008799,0.0,0.0,64.71484342999975,0.37581209889663036
1192,2023-05-09,14.7,1193,2023-05-10,14.7,09:25,daily_open,planned_open,0,False,14663.9993317,14721.317161700003,0.0,0.0,-57.31783000000178,-0.3899172108843658
1227,2023-06-29,23.8,1228,2023-06-30,23.55,09:25,daily_open,planned_open,0,False,23744.8084418,23581.140759050002,0.0,0.0,163.66768274999777,0.6876793392857049
1277,2023-09-07,19.2,1278,2023-09-08,19.01,09:25,daily_open,planned_open,0,False,19109.098771200002,19036.101309110003,55.0,0.0,72.99746208999932,0.38019511505207976
1279,2023-09-11,19.46,1280,2023-09-12,19.19,09:25,daily_open,planned_open,0,False,19368.68031706,19216.30111109,55.0,0.0,152.37920596999902,0.7830380573997894
1301,2023-10-19,16.53,1302,2023-10-20,16.56,09:25,daily_open,planned_open,0,False,16443.39597333,16583.38178216,55.0,0.0,-139.98580882999886,-0.8468590975801504
1307,2023-10-27,14.07,1308,2023-10-30,14.07,09:25,daily_open,planned_open,0,False,14042.355193270001,14090.61785477,0.0,0.0,-48.26266149999901,-0.3430182054015566
1401,2024-03-18,25.01,1402,2024-03-19,24.4,09:25,daily_open,planned_open,0,False,24964.747930610003,24432.084268400005,0.0,0.0,532.6636622099977,2.129802727748891
1425,2024-04-23,20.59,1426,2024-04-24,21.02,09:25,daily_open,planned_open,0,False,20551.86165099,21048.332431220002,0.0,0.0,-496.4707802300036,-2.411222827731926
1468,2024-06-27,26.81,1469,2024-06-28,26.7,09:25,daily_open,planned_open,0,False,26761.85094041,26734.6372937,0.0,0.0,27.21364670999901,0.1015055826557218
1482,2024-07-17,25.95,1483,2024-07-18,24.82,09:25,daily_open,planned_open,0,False,25903.23505795,24852.550473020005,0.0,0.0,1050.684584929997,4.0488808667822624
1484,2024-07-19,24.66,1485,2024-07-22,24.49,09:25,daily_open,planned_open,0,False,24615.31123426,24522.184169390002,0.0,0.0,93.12706486999741,0.3776442208840122
1486,2024-07-23,24.54,1487,2024-07-24,24.4,09:25,daily_open,planned_open,0,False,24495.50436694,24432.084268400005,0.0,0.0,63.4200985399948,0.25843560937243193
1490,2024-07-29,23.8,1491,2024-07-30,23.49,09:25,daily_open,planned_open,0,False,23756.6953518,23521.074158390005,0.0,0.0,235.6211934099956,0.9900050143277127
1514,2024-08-30,20.47,1515,2024-09-02,20.37,09:25,daily_open,planned_open,0,False,20374.05478367,20397.610924070003,58.0,0.0,-23.556140400003642,-0.11507640644847895
1518,2024-09-05,18.88,1519,2024-09-06,18.87,09:25,daily_open,planned_open,0,False,18786.61379168,18895.94590757,58.0,0.0,-109.33211588999984,-0.5790895968749992
1565,2024-11-20,24.0,1566,2024-11-21,23.6,09:25,daily_open,planned_open,0,False,23898.373464,23631.1962596,58.0,0.0,267.177204399999,1.1132383516666626
1615,2025-02-07,21.55,1616,2025-02-10,21.66,09:25,daily_open,planned_open,0,False,21510.316589550002,21689.04283826,0.0,0.0,-178.7262487099979,-0.8293561425057907
1633,2025-03-05,21.04,1634,2025-03-06,21.2,09:25,daily_open,planned_open,0,False,21001.13740344,21228.532233200003,0.0,0.0,-227.39482976000363,-1.0807739057034393
1658,2025-04-10,17.96,1659,2025-04-11,17.65,09:25,daily_open,planned_open,0,False,17926.09447556,17674.59169415,0.0,0.0,251.50278140999944,1.400349562416478
1783,2025-10-16,63.59,1784,2025-10-17,63.0,09:25,daily_open,planned_open,0,False,63415.0551590846,63078.47027622,64.0,0.0,336.5848828645976,0.529304737953448
1796,2025-11-04,73.49,1797,2025-11-05,70.31,09:25,daily_open,planned_open,0,False,73297.7827274906,70397.5753193814,64.0,0.0,2900.2074081091996,3.946397344004898
1801,2025-11-11,68.03,1802,2025-11-12,66.45,09:25,daily_open,planned_open,0,False,67847.3087352182,66532.767458013,64.0,0.0,1314.5412772052077,1.9322964533370686
1803,2025-11-13,67.99,1804,2025-11-14,65.8,09:25,daily_open,planned_open,0,False,67871.3785228206,65881.957844052,0.0,0.0,1989.420678768598,2.9260489465636095
1825,2025-12-15,59.14,1826,2025-12-16,58.95,09:25,daily_open,planned_open,0,False,59036.819029851606,59023.42575846301,0.0,0.0,13.393271388595167,0.02264672199627184
1843,2026-01-12,60.93,1844,2026-01-13,60.78,09:25,daily_open,planned_open,0,False,60823.6960346442,60855.705133153206,0.0,0.0,-32.009098509006435,-0.052534217149198155
1858,2026-02-02,55.68,1859,2026-02-03,56.3,09:25,daily_open,planned_open,0,False,55549.8556574592,56370.12502462201,33.0,0.0,-820.2693671628076,-1.4731849266573414
1940,2026-06-10,71.13,1941,2026-06-11,69.82,09:25,daily_open,planned_open,0,False,70972.90019603219,69906.96499501081,33.0,0.0,1065.935201021377,1.4985733178987446
1954,2026-07-01,70.0,1955,2026-07-02,67.46,09:25,daily_open,planned_open,0,False,69844.8716958,67544.0254735524,33.0,0.0,2300.8462222475937,3.2869231746394196
1964,2026-07-15,63.62,1965,2026-07-16,62.35,09:25,daily_open,planned_open,0,False,63509.0028183828,62427.660662259004,0.0,0.0,1081.3421561237992,1.6996890225146168
1992,2026-08-24,60.4,1993,2026-08-25,58.75,09:25,daily_open,planned_open,0,False,60229.620720376,58823.17664647501,65.0,0.0,1406.4440739009879,2.328549791226801
