date,clock,side,quantity,reference,value,fee,tax,deposit,cash,shares,entry
2020-01-16,15:00,SELL,1000,18.41,18389.749,23.75754398,0.0,0.0,18365.99145602,2000,2020-01-16
2020-01-17,09:25,BUY,1000,18.41,18430.251,5.36860502,0.0,69.62814900000012,0.0,3000,2020-01-16
2020-02-28,15:00,SELL,1000,17.08,17061.212,22.40243624,0.0,0.0,17038.809563759998,2000,2020-02-28
2020-03-02,09:25,BUY,1000,17.3,17319.030000000002,5.3463806,0.0,285.5668168400043,0.0,3000,2020-02-28
2020-03-11,15:00,SELL,1000,16.54,16521.806,21.852242120000003,0.0,0.0,16499.95375788,2000,2020-03-11
2020-03-12,09:25,BUY,1000,16.25,16267.875000000002,5.3253575,0.0,0.0,226.75340037999922,3000,2020-03-11
2020-04-15,15:00,SELL,1000,13.87,13854.743,19.13183786,0.0,0.0,14062.364562519999,2000,2020-04-15
2020-04-16,09:25,BUY,1000,13.75,13765.125000000002,5.2753025000000004,0.0,0.0,291.9642600199968,3000,2020-04-15
2020-04-17,15:00,SELL,1000,13.99,13974.611,19.25410322,0.0,0.0,14247.321156799997,2000,2020-04-17
2020-04-20,09:25,BUY,1000,14.06,14075.466000000002,5.28150932,0.0,0.0,166.57364747999418,3000,2020-04-17
2020-04-23,15:00,SELL,1000,13.96,13944.644,19.22353688,0.0,0.0,14091.994110599995,2000,2020-04-23
2020-04-24,09:25,BUY,1000,13.96,13975.356000000002,5.27950712,0.0,0.0,111.35860347999369,3000,2020-04-23
2020-05-20,15:00,SELL,1000,13.85,13834.765,19.1114603,0.0,0.0,13927.012143179993,2000,2020-05-20
2020-05-21,09:25,BUY,1000,13.88,13895.268000000002,5.27790536,0.0,0.0,26.466237819990056,3000,2020-05-20
2020-05-27,15:00,SELL,1000,13.48,13465.172,18.73447544,0.0,0.0,13472.90376237999,2000,2020-05-27
2020-05-28,09:25,BUY,1000,13.5,13514.850000000002,5.270297,0.0,47.21653462001086,0.0,3000,2020-05-27
2020-06-01,15:00,SELL,1000,13.88,13864.732,19.14202664,0.0,0.0,13845.58997336,2000,2020-06-01
2020-06-02,09:25,BUY,1000,13.9,13915.29,5.2783058,0.0,74.9783324400014,0.0,3000,2020-06-01
2020-06-17,15:00,SELL,1000,14.25,14234.325,19.5190115,0.0,0.0,14214.8059885,2000,2020-06-17
2020-06-18,09:25,BUY,1000,14.25,14265.675000000001,5.2853135,0.0,56.154325000001336,0.0,3000,2020-06-17
2020-07-21,15:00,SELL,1000,15.43,15413.027,20.72128754,20.0,0.0,15972.30571246,2000,2020-07-21
2020-07-22,09:25,BUY,1000,15.44,15456.984000000002,5.30913968,0.0,0.0,510.01257277999866,3000,2020-07-21
2020-07-22,15:00,SELL,1000,15.36,15343.104,20.64996608,20.0,0.0,15812.466606699998,2000,2020-07-22
2020-07-23,09:25,BUY,1000,15.17,15186.687000000002,5.30373374,0.0,0.0,620.4758729599962,3000,2020-07-22
2020-07-30,15:00,SELL,1000,14.29,14274.281,19.55976662,20.0,0.0,14855.197106339998,2000,2020-07-30
2020-07-31,09:25,BUY,1000,14.28,14295.708,5.28591416,0.0,0.0,554.2031921799971,3000,2020-07-30
2020-08-28,15:00,SELL,1000,14.75,14733.775,20.028450499999998,0.0,0.0,15267.949741679997,2000,2020-08-28
2020-08-31,09:25,BUY,1000,14.84,14856.324000000002,5.29712648,0.0,0.0,406.3286151999946,3000,2020-08-28
2020-08-31,15:00,SELL,1000,14.74,14723.786,20.01826172,0.0,0.0,15110.096353479994,2000,2020-08-31
2020-09-01,09:25,BUY,1000,14.67,14686.137,5.29372274,0.0,0.0,418.6656307399935,3000,2020-08-31
2020-09-02,15:00,SELL,1000,14.77,14753.753,20.04882806,0.0,0.0,15152.369802679994,2000,2020-09-02
2020-09-03,09:25,BUY,1000,14.84,14856.324000000002,5.29712648,0.0,0.0,290.7486761999917,3000,2020-09-02
2020-09-09,15:00,SELL,1000,13.91,13894.699,19.17259298,0.0,0.0,14166.275083219993,2000,2020-09-09
2020-09-10,09:25,BUY,1000,14.0,14015.400000000001,5.280308,0.0,0.0,145.5947752199918,3000,2020-09-09
2020-09-14,15:00,SELL,1000,13.85,13834.765,19.1114603,0.0,0.0,13961.24831491999,2000,2020-09-14
2020-09-15,09:25,BUY,1000,13.83,13845.213000000002,5.27690426,0.0,0.0,110.75841065998975,3000,2020-09-14
2020-09-15,15:00,SELL,1000,13.73,13714.897,18.989194940000004,0.0,0.0,13806.66621571999,2000,2020-09-15
2020-09-16,09:25,BUY,1000,13.69,13705.059000000001,5.27410118,0.0,0.0,96.33311453998795,3000,2020-09-15
2020-09-21,15:00,SELL,1000,13.74,13724.886,18.99938372,0.0,0.0,13802.219730819988,2000,2020-09-21
2020-09-22,09:25,BUY,1000,13.65,13665.015000000001,5.2733003,0.0,0.0,131.93143051998777,3000,2020-09-21
2020-10-21,15:00,SELL,1000,13.64,13624.996000000001,18.897495920000004,0.0,0.0,13738.029934599988,2000,2020-10-21
2020-10-22,09:25,BUY,1000,13.58,13594.938000000002,5.27189876,0.0,0.0,137.8200358399863,3000,2020-10-21
2020-10-23,15:00,SELL,1000,13.59,13575.051,18.84655202,0.0,0.0,13694.024483819985,2000,2020-10-23
