entry_i,entry,sell_ref,exit_i,exit,buy_ref,buy_clock,kind,trigger,missing_windows,delayed,sale_net,buy_cost,dividend_tax,missed_dividend,cash_increment,net_pct
393,2020-01-16,18.41,394,2020-01-17,19.09,14:50,fixed_or_trigger_next_interval,fixed,0,False,18377.0261891,19104.9269909,0.0,0.0,-727.9008017999986,-3.9538337957631646
418,2020-02-28,17.08,419,2020-03-02,17.45,14:50,fixed_or_trigger_next_interval,fixed,0,False,17049.0471108,17464.074174499998,0.0,0.0,-415.0270636999994,-2.429900841334891
426,2020-03-11,16.54,427,2020-03-12,16.09,14:50,fixed_or_trigger_next_interval,fixed,0,False,16509.867635399998,16103.366960899999,0.0,0.0,406.50067449999915,2.4576824334945533
450,2020-04-15,13.87,451,2020-04-16,14.04,14:50,fixed_or_trigger_next_interval,fixed,0,False,13843.924673700001,14052.300940399999,0.0,0.0,-208.37626669999736,-1.5023523193943573
452,2020-04-17,13.99,453,2020-04-20,14.44,14:50,fixed_or_trigger_next_interval,fixed,0,False,13963.742334900002,14452.508944399999,0.0,0.0,-488.7666094999968,-3.493685557541078
456,2020-04-23,13.96,457,2020-04-24,13.94,14:50,fixed_or_trigger_next_interval,fixed,0,False,13933.787919600001,13952.248939399999,0.0,0.0,-18.461019799997302,-0.1322422621776311
472,2020-05-20,13.85,473,2020-05-21,13.6,14:50,fixed_or_trigger_next_interval,fixed,0,False,13823.955063500001,13612.072135999999,0.0,0.0,211.88292750000255,1.5298406317689714
477,2020-05-27,13.48,478,2020-05-28,13.45,14:50,fixed_or_trigger_next_interval,fixed,0,False,13454.5172748,13461.994134499999,0.0,0.0,-7.476859699998386,-0.05546631824924619
480,2020-06-01,13.88,481,2020-06-02,14.14,14:50,fixed_or_trigger_next_interval,fixed,0,False,13853.909478800002,14152.3529414,0.0,0.0,-298.4434625999984,-2.1501690389048873
492,2020-06-17,14.25,493,2020-06-18,14.38,14:50,fixed_or_trigger_next_interval,fixed,0,False,14223.3472675,14392.477743799998,0.0,0.0,-169.13047629999892,-1.186880535438589
514,2020-07-21,15.43,515,2020-07-22,15.35,14:50,fixed_or_trigger_next_interval,fixed,0,False,15381.554269300002,15362.9821535,20.0,0.0,18.572115800003303,0.12036367984448025
515,2020-07-22,15.36,516,2020-07-23,14.94,14:50,fixed_or_trigger_next_interval,fixed,0,False,15311.660633600002,14952.768949399999,20.0,0.0,358.8916842000035,2.336534402343773
521,2020-07-30,14.29,522,2020-07-31,14.6,14:50,fixed_or_trigger_next_interval,fixed,0,False,14243.2864879,14612.592145999999,20.0,0.0,-369.30565809999825,-2.5843642974107643
542,2020-08-28,14.75,543,2020-08-31,14.72,14:50,fixed_or_trigger_next_interval,fixed,0,False,14722.5875225,14732.654547199998,0.0,0.0,-10.067024699998,-0.06825101491524069
543,2020-08-31,14.74,544,2020-09-01,14.62,14:50,fixed_or_trigger_next_interval,fixed,0,False,14712.602717400001,14632.6025462,0.0,0.0,80.0001712000012,0.5427420027137124
545,2020-09-02,14.77,546,2020-09-03,14.51,14:50,fixed_or_trigger_next_interval,fixed,0,False,14742.557132700002,14522.5453451,0.0,0.0,220.0117876000022,1.4895855626269614
550,2020-09-09,13.91,551,2020-09-10,13.59,14:50,fixed_or_trigger_next_interval,fixed,0,False,13883.8638941,13602.0669359,0.0,0.0,281.7969582000005,2.0258587936736197
553,2020-09-14,13.85,554,2020-09-15,13.73,14:50,fixed_or_trigger_next_interval,fixed,0,False,13823.955063500001,13742.1397373,0.0,0.0,81.81532620000144,0.5907243768953172
554,2020-09-15,13.73,555,2020-09-16,13.6,14:50,fixed_or_trigger_next_interval,fixed,0,False,13704.1374023,13612.072135999999,0.0,0.0,92.0652663000019,0.6705409053168383
558,2020-09-21,13.74,559,2020-09-22,13.54,14:50,fixed_or_trigger_next_interval,fixed,0,False,13714.122207400002,13552.040935399998,0.0,0.0,162.08127200000308,1.179630800582264
574,2020-10-21,13.64,575,2020-10-22,13.68,14:50,fixed_or_trigger_next_interval,fixed,0,False,13614.2741564,13692.1137368,0.0,0.0,-77.83958039999925,-0.5706714105571793
576,2020-10-23,13.59,577,2020-10-26,13.67,14:50,fixed_or_trigger_next_interval,fixed,0,False,13564.3501309,13682.1085367,0.0,0.0,-117.75840579999931,-0.8665077689477506
579,2020-10-28,13.94,580,2020-10-29,13.99,14:50,fixed_or_trigger_next_interval,fixed,0,False,13913.818309400001,14002.274939899999,0.0,0.0,-88.45663049999712,-0.6345525860831931
592,2020-11-16,14.28,593,2020-11-17,14.17,14:50,fixed_or_trigger_next_interval,fixed,0,False,14253.3016828,14182.3685417,0.0,0.0,70.93314110000028,0.4967306799719908
604,2020-12-02,14.05,605,2020-12-03,13.89,14:50,fixed_or_trigger_next_interval,fixed,0,False,14023.6511655,13902.2229389,0.0,0.0,121.4282265999991,0.8642578405693887
613,2020-12-15,13.56,614,2020-12-16,13.56,14:50,fixed_or_trigger_next_interval,fixed,0,False,13534.395715600001,13572.0513356,0.0,0.0,-37.655619999997725,-0.277696312684349
616,2020-12-18,13.65,617,2020-12-21,13.62,14:50,fixed_or_trigger_next_interval,fixed,0,False,13624.258961500002,13632.0825362,0.0,0.0,-7.823574699998062,-0.05731556556775137
622,2020-12-28,13.27,623,2020-12-29,13.51,14:50,fixed_or_trigger_next_interval,fixed,0,False,13244.836367700002,13522.0253351,0.0,0.0,-277.18896739999764,-2.0888392418990027
650,2021-02-05,13.21,651,2021-02-08,13.24,14:50,fixed_or_trigger_next_interval,fixed,0,False,13184.9275371,13251.884932399998,0.0,0.0,-66.9573952999981,-0.5068690030279946
653,2021-02-10,14.04,654,2021-02-18,13.96,14:50,fixed_or_trigger_next_interval,fixed,0,False,14013.6663604,13972.2593396,0.0,0.0,41.40702080000119,0.29492180056980905
654,2021-02-18,13.96,655,2021-02-19,14.19,14:50,fixed_or_trigger_next_interval,fixed,0,False,13933.787919600001,14202.378941899999,0.0,0.0,-268.59102229999735,-1.9240044577363706
656,2021-02-22,13.97,657,2021-02-23,13.76,14:50,fixed_or_trigger_next_interval,fixed,0,False,13943.772724700002,13772.1553376,0.0,0.0,171.61738710000282,1.228470916964945
659,2021-02-25,13.92,660,2021-02-26,13.81,14:50,fixed_or_trigger_next_interval,fixed,0,False,13893.848699200002,13822.1813381,0.0,0.0,71.66736110000238,0.514851732040247
664,2021-03-04,13.63,665,2021-03-05,13.75,14:50,fixed_or_trigger_next_interval,fixed,0,False,13604.289351300002,13762.1501375,0.0,0.0,-157.86078619999898,-1.1581862523844386
666,2021-03-08,13.7,667,2021-03-09,13.9,14:50,fixed_or_trigger_next_interval,fixed,0,False,13674.182987000002,13912.228138999999,0.0,0.0,-238.04515199999696,-1.7375558540145764
673,2021-03-17,13.55,674,2021-03-18,13.5,14:50,fixed_or_trigger_next_interval,fixed,0,False,13524.4109105,13512.020135,0.0,0.0,12.390775500000018,0.09144483763837652
674,2021-03-18,13.52,675,2021-03-19,13.5,14:50,fixed_or_trigger_next_interval,fixed,0,False,13494.456495200002,13512.020135,0.0,0.0,-17.563639799998782,-0.12990857840235787
