entry_i,entry,sell_ref,exit_i,exit,buy_ref,buy_clock,kind,trigger,missing_windows,delayed,sale_net,buy_cost,dividend_tax,missed_dividend,cash_increment,net_pct
390,2020-01-13,18.61,391,2020-01-14,18.4,14:50,fixed_or_trigger_next_interval,fixed,0,False,18576.7222911,18414.568184,0.0,0.0,162.15410709999924,0.871327818914558
397,2020-01-22,20.85,398,2020-01-23,19.94,14:50,fixed_or_trigger_next_interval,fixed,0,False,20813.3186335,19955.368999399998,0.0,0.0,857.9496341000013,4.114866350599526
414,2020-02-24,20.14,415,2020-02-25,19.99,14:50,fixed_or_trigger_next_interval,fixed,0,False,20104.3974714,20005.3949999,0.0,0.0,99.00247149999996,0.4915713579940415
415,2020-02-25,19.96,416,2020-02-26,18.76,14:50,fixed_or_trigger_next_interval,fixed,0,False,19924.6709796,18774.7553876,0.0,0.0,1149.9155920000012,5.761100160320647
437,2020-03-26,13.29,438,2020-03-27,13.06,14:50,fixed_or_trigger_next_interval,fixed,0,False,13264.805977900001,13071.7913306,0.0,0.0,193.01464730000225,1.4523299270128085
442,2020-04-02,13.98,443,2020-04-03,13.97,14:50,fixed_or_trigger_next_interval,fixed,0,False,13953.757529800001,13982.2645397,0.0,0.0,-28.507009899998593,-0.20391280329040481
451,2020-04-16,14.05,452,2020-04-17,13.99,14:50,fixed_or_trigger_next_interval,fixed,0,False,14023.6511655,14002.274939899999,0.0,0.0,21.376225600000907,0.15214395444840503
497,2020-06-24,15.52,498,2020-06-29,15.16,14:50,fixed_or_trigger_next_interval,fixed,0,False,15491.4175152,15172.8833516,0.0,0.0,318.5341636000012,2.052410847938152
499,2020-06-30,15.15,500,2020-07-01,15.24,14:50,fixed_or_trigger_next_interval,fixed,0,False,15101.979726500002,15252.924952399999,20.0,0.0,-150.94522589999724,-0.996338124752457
503,2020-07-06,16.49,504,2020-07-07,16.47,14:50,fixed_or_trigger_next_interval,fixed,0,False,16439.9436099,16483.564564700002,20.0,0.0,-43.62095480000062,-0.2645297440873294
532,2020-08-14,15.03,533,2020-08-17,15.26,14:50,fixed_or_trigger_next_interval,fixed,0,False,14982.1620653,15272.9353526,20.0,0.0,-290.77328729999863,-1.934619343313364
587,2020-11-09,14.4,588,2020-11-10,15.12,14:50,fixed_or_trigger_next_interval,fixed,0,False,14373.119344,15132.8625512,0.0,0.0,-759.7432071999992,-5.27599449444444
