entry_i,entry,sell_ref,exit_i,exit,buy_ref,buy_clock,kind,trigger,missing_windows,delayed,sale_net,buy_cost,dividend_tax,missed_dividend,cash_increment,net_pct
393,2020-01-16,18.41,394,2020-01-17,19.09,14:50,fixed_or_trigger_next_interval,fixed,0,False,18349.439356400002,19133.5625636,0.0,0.0,-784.1232071999984,-4.259224373709932
418,2020-02-28,17.08,419,2020-03-02,17.45,14:50,fixed_or_trigger_next_interval,fixed,0,False,17023.4532432,17490.249698000003,0.0,0.0,-466.7964548000018,-2.733000320843102
426,2020-03-11,16.54,427,2020-03-12,16.09,14:50,fixed_or_trigger_next_interval,fixed,0,False,16485.082941599998,16127.5024436,0.0,0.0,357.58049799999753,2.161913530834326
450,2020-04-15,13.87,451,2020-04-16,14.04,14:50,fixed_or_trigger_next_interval,fixed,0,False,13823.1408948,14073.3613616,0.0,0.0,-250.22046679999949,-1.8040408565248702
452,2020-04-17,13.99,453,2020-04-20,14.44,14:50,fixed_or_trigger_next_interval,fixed,0,False,13942.7787396,14474.1693776,0.0,0.0,-531.390637999999,-3.798360528949242
456,2020-04-23,13.96,457,2020-04-24,13.94,14:50,fixed_or_trigger_next_interval,fixed,0,False,13912.8692784,13973.1593576,0.0,0.0,-60.29007920000004,-0.4318773581661894
472,2020-05-20,13.85,473,2020-05-21,13.6,14:50,fixed_or_trigger_next_interval,fixed,0,False,13803.201254,13632.472544,0.0,0.0,170.7287099999994,1.2326982671480102
477,2020-05-27,13.48,478,2020-05-28,13.45,14:50,fixed_or_trigger_next_interval,fixed,0,False,13434.317899200001,13482.169538,0.0,0.0,-47.85163879999891,-0.3549824836795171
480,2020-06-01,13.88,481,2020-06-02,14.14,14:50,fixed_or_trigger_next_interval,fixed,0,False,13833.1107152,14173.5633656,0.0,0.0,-340.4526504000005,-2.4528288933717617
492,2020-06-17,14.25,493,2020-06-18,14.38,14:50,fixed_or_trigger_next_interval,fixed,0,False,14201.99407,14414.0481752,0.0,0.0,-212.05410519999896,-1.488098983859642
514,2020-07-21,15.43,515,2020-07-22,15.35,14:50,fixed_or_trigger_next_interval,fixed,0,False,15358.432877199999,15386.007614,20.0,0.0,-27.57473680000112,-0.1787085988334486
515,2020-07-22,15.36,516,2020-07-23,14.94,14:50,fixed_or_trigger_next_interval,fixed,0,False,15288.644134400001,14975.179397599999,20.0,0.0,313.46473680000236,2.040786046875015
521,2020-07-30,14.29,522,2020-07-31,14.6,14:50,fixed_or_trigger_next_interval,fixed,0,False,14221.8733516,14634.492584000001,20.0,0.0,-412.61923240000215,-2.8874683862841297
542,2020-08-28,14.75,543,2020-08-31,14.72,14:50,fixed_or_trigger_next_interval,fixed,0,False,14700.48509,14754.7349888,0.0,0.0,-54.249898800000665,-0.3677959240678011
543,2020-08-31,14.74,544,2020-09-01,14.62,14:50,fixed_or_trigger_next_interval,fixed,0,False,14690.5152696,14654.5329848,0.0,0.0,35.98228480000034,0.24411319402985307
545,2020-09-02,14.77,546,2020-09-03,14.51,14:50,fixed_or_trigger_next_interval,fixed,0,False,14720.4247308,14544.310780400001,0.0,0.0,176.11395039999843,1.192376102911296
550,2020-09-09,13.91,551,2020-09-10,13.59,14:50,fixed_or_trigger_next_interval,fixed,0,False,13863.0201764,13622.4523436,0.0,0.0,240.56783279999945,1.7294596175413333
