date,clock,side,quantity,reference,value,fee,tax,deposit,cash,shares,entry
2020-01-16,15:00,SELL,1000,18.41,18373.18,23.740643600000002,0.0,0.0,18349.439356400002,2000,2020-01-16
2020-01-17,14:50,BUY,1000,19.09,19128.18,5.3825636,0.0,784.1232071999984,0.0,3000,2020-01-16
2020-02-28,15:00,SELL,1000,17.08,17045.84,22.3867568,0.0,0.0,17023.4532432,2000,2020-02-28
2020-03-02,14:50,BUY,1000,17.45,17484.9,5.349698,0.0,466.7964548000018,0.0,3000,2020-02-28
2020-03-11,15:00,SELL,1000,16.54,16506.92,21.8370584,0.0,0.0,16485.082941599998,2000,2020-03-11
2020-03-12,14:50,BUY,1000,16.09,16122.18,5.3224436,0.0,0.0,357.58049799999753,3000,2020-03-11
2020-04-15,15:00,SELL,1000,13.87,13842.26,19.1191052,0.0,0.0,14180.721392799998,2000,2020-04-15
2020-04-16,14:50,BUY,1000,14.04,14068.08,5.2813616,0.0,0.0,107.36003119999805,3000,2020-04-15
2020-04-17,15:00,SELL,1000,13.99,13962.02,19.2412604,0.0,0.0,14050.138770799998,2000,2020-04-17
2020-04-20,14:50,BUY,1000,14.44,14468.88,5.2893776,0.0,424.0306068000009,0.0,3000,2020-04-17
2020-04-23,15:00,SELL,1000,13.96,13932.08,19.2107216,0.0,0.0,13912.8692784,2000,2020-04-23
2020-04-24,14:50,BUY,1000,13.94,13967.88,5.2793576,0.0,60.29007920000004,0.0,3000,2020-04-23
2020-05-20,15:00,SELL,1000,13.85,13822.3,19.098746,0.0,0.0,13803.201254,2000,2020-05-20
2020-05-21,14:50,BUY,1000,13.6,13627.2,5.272544,0.0,0.0,170.7287099999994,3000,2020-05-20
2020-05-27,15:00,SELL,1000,13.48,13453.04,18.7221008,0.0,0.0,13605.0466092,2000,2020-05-27
2020-05-28,14:50,BUY,1000,13.45,13476.9,5.269538,0.0,0.0,122.8770712000005,3000,2020-05-27
2020-06-01,15:00,SELL,1000,13.88,13852.24,19.1292848,0.0,0.0,13955.987786400001,2000,2020-06-01
2020-06-02,14:50,BUY,1000,14.14,14168.28,5.2833656,0.0,217.5755792,0.0,3000,2020-06-01
2020-06-17,15:00,SELL,1000,14.25,14221.5,19.50593,0.0,0.0,14201.99407,2000,2020-06-17
2020-06-18,14:50,BUY,1000,14.38,14408.76,5.2881752,0.0,212.05410519999896,0.0,3000,2020-06-17
2020-07-21,15:00,SELL,1000,15.43,15399.14,20.7071228,20.0,0.0,15958.432877199999,2000,2020-07-21
2020-07-22,14:50,BUY,1000,15.35,15380.7,5.307614,0.0,0.0,572.4252631999989,3000,2020-07-21
2020-07-22,15:00,SELL,1000,15.36,15329.28,20.635865600000002,20.0,0.0,15861.0693976,2000,2020-07-22
2020-07-23,14:50,BUY,1000,14.94,14969.88,5.2993976,0.0,0.0,885.8900000000012,3000,2020-07-22
2020-07-30,15:00,SELL,1000,14.29,14261.42,19.546648400000002,20.0,0.0,15107.7633516,2000,2020-07-30
2020-07-31,14:50,BUY,1000,14.6,14629.2,5.292584,0.0,0.0,473.2707675999991,3000,2020-07-30
2020-08-28,15:00,SELL,1000,14.75,14720.5,20.01491,0.0,0.0,15173.7558576,2000,2020-08-28
2020-08-31,14:50,BUY,1000,14.72,14749.44,5.2949888000000005,0.0,0.0,419.0208687999984,3000,2020-08-28
2020-08-31,15:00,SELL,1000,14.74,14710.52,20.0047304,0.0,0.0,15109.536138399999,2000,2020-08-31
2020-09-01,14:50,BUY,1000,14.62,14649.24,5.2929848,0.0,0.0,455.00315359999877,3000,2020-08-31
