date,clock,side,quantity,reference,value,fee,tax,deposit,cash,shares,entry
2020-02-28,15:00,SELL,1000,17.08,17061.212,22.40243624,0.0,0.0,17038.809563759998,2000,2020-02-28
2020-03-02,09:40,BUY,1000,17.17,17188.887000000002,5.34377774,0.0,155.4212139800038,0.0,3000,2020-02-28
2020-03-03,15:00,SELL,1000,17.44,17420.816,22.76923232,0.0,0.0,17398.04676768,2000,2020-03-03
2020-03-04,09:30,BUY,1000,17.23,17248.953,5.34497906,0.0,0.0,143.7487886199997,3000,2020-03-03
2020-03-16,15:00,SELL,1000,14.3,14284.27,19.5699554,0.0,0.0,14408.44883322,2000,2020-03-16
2020-03-17,09:45,BUY,1000,14.15,14165.565000000002,5.2833113,0.0,0.0,237.60052191999785,3000,2020-03-16
2020-03-18,15:00,SELL,1000,13.56,13545.084,18.815985680000004,0.0,0.0,13763.86853624,2000,2020-03-18
2020-03-19,09:55,BUY,1000,13.52,13534.872000000001,5.27069744,0.0,0.0,223.7258387999973,3000,2020-03-18
2020-03-23,15:00,SELL,1000,12.52,12506.228000000001,17.756352560000003,0.0,0.0,12712.197486239998,2000,2020-03-23
2020-03-24,09:40,BUY,1000,12.81,12824.091000000002,5.25648182,0.0,117.14999558000454,0.0,3000,2020-03-23
2020-05-14,15:00,SELL,1000,13.69,13674.941,18.948439820000004,0.0,0.0,13655.99256018,2000,2020-05-14
2020-05-15,10:25,BUY,1000,13.62,13634.982000000002,5.27269964,0.0,0.0,15.73786053999902,3000,2020-05-14
2020-07-16,15:00,SELL,1000,14.87,14853.643,20.150715860000002,20.0,0.0,15429.23014468,2000,2020-07-16
2020-07-17,09:45,BUY,1000,15.02,15036.522,5.30073044,0.0,0.0,387.4074142399986,3000,2020-07-16
2020-07-24,15:00,SELL,1000,14.16,14144.424,19.42731248,20.0,0.0,14492.40410176,2000,2020-07-24
2020-07-27,09:50,BUY,1000,14.1,14115.510000000002,5.2823102,0.0,0.0,371.6117915599971,3000,2020-07-24
2021-01-28,15:00,SELL,1000,14.21,14194.369,19.47825638,20.0,0.0,14526.502535179998,2000,2021-01-28
2021-01-29,10:30,BUY,1000,14.14,14155.554000000002,5.28311108,0.0,0.0,365.665424099996,3000,2021-01-28
2021-02-02,15:00,SELL,1000,13.7,13684.93,18.9586286,0.0,0.0,14031.636795499997,2000,2021-02-02
2021-02-03,09:40,BUY,1000,13.57,13584.927000000001,5.27169854,0.0,0.0,441.43809695999516,3000,2021-02-02
2021-02-03,15:00,SELL,1000,13.27,13255.403,18.52051106,0.0,0.0,13678.320585899995,2000,2021-02-03
2021-02-04,09:30,BUY,1000,13.2,13214.52,5.2642904,0.0,0.0,458.5362954999946,3000,2021-02-03
2021-04-30,15:00,SELL,1000,13.76,13744.864,19.01976128,0.0,0.0,14184.380534219994,2000,2021-04-30
2021-05-06,09:30,BUY,1000,13.61,13624.971000000001,5.27249942,0.0,0.0,554.1370347999928,3000,2021-04-30
2021-05-07,15:00,SELL,1000,13.45,13435.205,18.7039091,0.0,0.0,13970.638125699992,2000,2021-05-07
2021-05-10,10:30,BUY,1000,13.54,13554.894000000002,5.27109788,0.0,0.0,410.4730278199895,3000,2021-05-07
2021-05-24,15:00,SELL,1000,12.55,12536.195,17.7869189,0.0,0.0,12928.88110891999,2000,2021-05-24
2021-05-25,09:40,BUY,1000,12.46,12473.706000000002,5.24947412,0.0,0.0,449.92563479998717,3000,2021-05-24
2021-07-16,15:00,SELL,1000,11.49,11477.361,16.706908220000003,0.0,0.0,11910.579726579988,2000,2021-07-16
2021-07-19,10:05,BUY,1000,11.42,11432.562000000002,5.2286512400000005,0.0,0.0,472.7890753399861,3000,2021-07-16
2021-07-28,15:00,SELL,1000,11.0,10987.9,16.207658000000002,25.0,0.0,12169.481417339986,2000,2021-07-28
2021-07-29,10:20,BUY,1000,11.1,11112.210000000001,5.2222442000000004,0.0,0.0,1052.0491731399852,3000,2021-07-28
2021-08-30,15:00,SELL,1000,11.51,11497.339,16.727285780000003,25.0,0.0,12507.660887359985,2000,2021-08-30
2021-08-31,10:15,BUY,1000,11.42,11432.562000000002,5.2286512400000005,0.0,0.0,1069.870236119983,3000,2021-08-30
2021-11-26,15:00,SELL,1000,11.17,11157.713,16.380867260000002,25.0,0.0,12186.202368859982,2000,2021-11-26
2021-11-29,09:30,BUY,1000,11.09,11102.199,5.2220439800000005,0.0,0.0,1078.7813248799812,3000,2021-11-26
2021-11-29,15:00,SELL,1000,10.98,10967.922,16.187280440000002,0.0,0.0,12030.51604443998,2000,2021-11-29
