date,clock,entry,buy_cost,sale_net,single_gap,cash_before,tax_reserve,receivable,deposit,cumulative_deposit,zero_capital_pool_before
2020-03-02,09:40,2020-02-28,17194.230777740002,17038.809563759998,155.4212139800038,17038.809563759998,0.0,0,155.4212139800038,155.4212139800038,17038.809563759998
2020-04-01,09:30,2020-03-31,13149.70588886,13177.009621620002,0.0,13177.009621620002,0.0,0,0.0,155.4212139800038,13021.588407639998
2020-07-22,09:45,2020-07-21,15372.192337700002,15392.30571246,0.0,16019.609445220001,40.0,0,0.0,155.4212139800038,15864.188231239998
2020-09-15,09:40,2020-09-14,13760.389102280002,13795.653539699999,0.0,14443.070647219998,20.0,0,0.0,155.4212139800038,14287.649433239994
2020-11-05,09:40,2020-11-04,13720.344301400002,13416.45871334,303.8855880600022,14099.140258279996,0.0,0,0.0,155.4212139800038,13943.719044299993
2020-11-17,09:40,2020-11-16,14160.837111080002,14244.74242216,0.0,14623.538379039994,0.0,0,0.0,155.4212139800038,14468.11716505999
2020-12-15,09:30,2020-12-14,13379.963493920002,13506.310391879999,0.0,13969.01165983999,0.0,0,0.0,155.4212139800038,13813.590445859987
2021-05-10,10:30,2021-05-07,13560.165097880003,13416.5010909,143.66400698000325,14005.549256819988,0.0,0,0.0,155.4212139800038,13850.128042839984
2021-05-27,10:00,2021-05-26,12519.000275000002,12528.386892319999,0.0,12973.771051259984,0.0,0,0.0,155.4212139800038,12818.34983727998
2022-09-23,10:30,2022-09-22,8664.601595150001,8656.69484348,7.90675167000154,11361.465619739982,0.0,0,0.0,155.4212139800038,11206.044405759978
2023-04-03,09:30,2023-03-31,17113.97008799,17178.68493142,0.0,19875.54895600998,0.0,0,0.0,155.4212139800038,19720.127742029978
2023-05-10,09:40,2023-05-09,14911.528063790001,14663.9993317,247.52873209000063,17425.57819971998,0.0,0,0.0,155.4212139800038,17270.156985739977
2023-06-30,09:30,2023-06-29,23581.140759050002,23744.8084418,0.0,26258.85857772998,0.0,0,0.0,155.4212139800038,26103.437363749978
2023-09-08,09:30,2023-09-07,19036.101309110003,19109.098771200002,0.0,23436.81658987998,110.0,0,0.0,155.4212139800038,23281.395375899978
2023-09-12,09:30,2023-09-11,19216.30111109,19368.68031706,0.0,23769.39559782998,55.0,0,0.0,155.4212139800038,23613.974383849974
2023-10-20,09:45,2023-10-19,16423.2041804,16443.39597333,0.0,20996.490460069977,0.0,0,0.0,155.4212139800038,20841.069246089974
2023-10-30,09:50,2023-10-27,14230.773256310002,14042.355193270001,188.41806304000056,18615.641472939977,0.0,0,0.0,155.4212139800038,18460.220258959973
2024-03-19,09:30,2024-03-18,24432.084268400005,24964.747930610003,0.0,29349.616147239976,0.0,0,0.0,155.4212139800038,29194.194933259972
2024-04-24,09:40,2024-04-23,21408.732035180004,20551.86165099,856.870384190006,25469.39352982997,0.0,0,0.0,155.4212139800038,25313.972315849966
2024-06-28,09:40,2024-06-27,27315.281100080003,26761.85094041,553.4301596700025,30822.512435059965,0.0,0,0.0,155.4212139800038,30667.09122107996
2024-07-18,09:30,2024-07-17,24852.550473020005,25903.23505795,0.0,29410.466392929964,0.0,0,0.0,155.4212139800038,29255.04517894996
2024-07-22,09:30,2024-07-19,24522.184169390002,24615.31123426,0.0,29173.22715416996,0.0,0,0.0,155.4212139800038,29017.805940189955
2024-07-24,09:30,2024-07-23,24432.084268400005,24495.50436694,0.0,29146.547351719957,0.0,0,0.0,155.4212139800038,28991.126137739953
2024-07-30,09:30,2024-07-29,23521.074158390005,23756.6953518,0.0,28471.158435119953,0.0,0,0.0,155.4212139800038,28315.73722113995
2024-09-02,09:40,2024-08-30,19897.055918570004,20374.05478367,0.0,27064.139060399946,116.0,0,0.0,155.4212139800038,26908.717846419942
2024-09-06,09:45,2024-09-05,18795.83490647,18786.61379168,9.221114790001593,25953.696933509942,58.0,0,0.0,155.4212139800038,25798.27571952994
2024-11-21,09:30,2024-11-20,23631.1962596,23898.373464,0.0,31056.23549103994,0.0,0,0.0,155.4212139800038,30900.814277059937
2025-02-10,10:30,2025-02-07,21618.965137490002,21510.316589550002,108.64854793999984,28935.355820989942,0.0,0,0.0,155.4212139800038,28779.93460700994
2025-03-06,09:55,2025-03-05,21498.83193617,21001.13740344,497.6945327300018,28317.52808693994,0.0,0,0.0,155.4212139800038,28162.106872959936
2025-04-11,09:30,2025-04-10,17674.59169415,17926.09447556,0.0,24744.790626329937,0.0,0,0.0,155.4212139800038,24589.369412349934
2025-10-17,09:30,2025-10-16,63078.47027622,63415.0551590846,0.0,72405.25409126453,128.0,0,0.0,155.4212139800038,72249.83287728453
2025-11-05,09:30,2025-11-04,70397.5753193814,73297.7827274906,0.0,82624.56654253513,64.0,0,0.0,155.4212139800038,82469.14532855513
2025-11-12,09:30,2025-11-11,66532.767458013,67847.3087352182,0.0,80074.29995837194,0.0,0,0.0,155.4212139800038,79918.87874439193
2025-11-14,09:30,2025-11-13,65881.957844052,67871.3785228206,0.0,81412.91102317953,0.0,0,0.0,155.4212139800038,81257.48980919953
2025-12-16,09:40,2025-12-15,59974.60904040601,59036.819029851606,937.7900105544031,74567.77220897915,0.0,0,0.0,155.4212139800038,74412.35099499914
2026-01-13,10:15,2026-01-12,60505.269187174206,60823.6960346442,0.0,75416.85920321735,0.0,0,0.0,155.4212139800038,75261.43798923734
2026-02-03,10:10,2026-02-02,54768.132128718,55549.8556574592,0.0,71451.44567350234,99.0,0,0.0,155.4212139800038,71296.02445952233
