date,stage,stage_contemporaneous_hindsight,log_day,log_night,log_intraday,log_raw_night,log_action
2018-06-08,UNKNOWN,UNKNOWN,0.36470362979114107,0.18207945535226844,0.18262417443887263,,
2018-06-11,UNKNOWN,UNKNOWN,0.09517263768183316,0.09517263768183316,0.0,0.09517263768183316,0.0
2018-06-12,UNKNOWN,UNKNOWN,0.09526849663806554,0.09526849663806554,0.0,0.09526849663806554,0.0
2018-06-13,UNKNOWN,UNKNOWN,0.0696318225178154,0.02307477738892638,0.04655704512888903,0.02307477738892638,0.0
2018-06-14,UNKNOWN,UNKNOWN,-0.09924481547316902,-0.04818770182939736,-0.05105711364377164,-0.04818770182939736,0.0
2018-06-15,UNKNOWN,UNKNOWN,-0.030959525174733663,-0.03007417761800937,-0.0008853475567243256,-0.03007417761800937,0.0
2018-06-19,UNKNOWN,UNKNOWN,-0.10545893601123468,-0.033779388159663484,-0.07167954785157125,-0.033779388159663484,0.0
2018-06-20,UNKNOWN,UNKNOWN,-0.02289796409325468,-0.025923685009791544,0.00302572091653689,-0.025923685009791544,0.0
2018-06-21,UNKNOWN,UNKNOWN,-0.08893577620894656,-0.013178092380554916,-0.07575768382839165,-0.013178092380554916,0.0
2018-06-22,UNKNOWN,UNKNOWN,0.029820588641366122,-0.02620724282829645,0.05602783146966251,-0.02620724282829645,0.0
2018-06-25,UNKNOWN,UNKNOWN,-0.027621577309929302,-0.005356199200524846,-0.022265378109404446,-0.005356199200524846,0.0
2018-06-26,UNKNOWN,UNKNOWN,0.017420146557751894,-0.026148916858083307,0.04356906341583512,-0.026148916858083307,0.0
2018-06-27,UNKNOWN,UNKNOWN,-0.01413066990735312,-0.0016203082129893137,-0.012510361694363772,-0.0016203082129893137,0.0
2018-06-28,UNKNOWN,UNKNOWN,-0.021018472869287493,-0.0027404785581031555,-0.018277994311184362,-0.0027404785581031555,0.0
2018-06-29,UNKNOWN,UNKNOWN,0.030280320607820082,0.003348217413660027,0.026932103194160006,0.003348217413660027,0.0
2018-07-02,UNKNOWN,UNKNOWN,-0.04719165937898104,-0.013100624045698206,-0.03409103533328286,-0.013100624045698206,0.0
2018-07-03,UNKNOWN,UNKNOWN,0.01747015409724236,-0.0028465718054298096,0.020316725902672406,-0.0028465718054298096,0.0
2018-07-04,UNKNOWN,UNKNOWN,-0.04163703793732502,-0.011236073266925842,-0.030400964670399114,-0.011236073266925842,0.0
2018-07-05,UNKNOWN,UNKNOWN,-0.012306044545627207,-0.009950330853168203,-0.0023557136924590365,-0.009950330853168203,0.0
2018-07-06,UNKNOWN,UNKNOWN,0.015794420176081122,-0.002952467453268089,0.018746887629349403,-0.002952467453268089,0.0
2018-07-09,UNKNOWN,UNKNOWN,0.013833073606126841,0.0,0.013833073606126841,0.0,0.0
2018-07-10,UNKNOWN,UNKNOWN,-0.006892617753096818,0.0022870221517954114,-0.00917963990489224,0.0022870221517954114,0.0
2018-07-11,UNKNOWN,UNKNOWN,-0.04118228996641552,-0.023324672566409004,-0.01785761740000646,-0.023324672566409004,0.0
2018-07-12,UNKNOWN,UNKNOWN,0.07573684644760086,0.0,0.07573684644760086,0.0,0.0
2018-07-13,UNKNOWN,UNKNOWN,-0.01911244236602009,-0.014582423294270163,-0.004530019071749899,-0.014582423294270163,0.0
2018-07-16,UNKNOWN,UNKNOWN,0.012408506643829732,0.0,0.012408506643829732,0.0,0.0
2018-07-17,UNKNOWN,UNKNOWN,-0.008443618980169295,0.0,-0.008443618980169295,0.0,0.0
2018-07-18,UNKNOWN,UNKNOWN,-0.027508897948245934,0.0,-0.027508897948245934,0.0,0.0
2018-07-19,UNKNOWN,UNKNOWN,-0.016403414078404142,-0.0017446936673387538,-0.014658720411065414,-0.0017446936673387538,0.0
2018-07-20,UNKNOWN,UNKNOWN,0.021619305358689334,-0.0011820332345549912,0.022801338593244274,-0.0011820332345549912,0.0
2018-07-23,UNKNOWN,UNKNOWN,-0.002894358026364526,-0.011043413599631232,0.008149055573266662,-0.011043413599631232,0.0
2018-07-24,UNKNOWN,UNKNOWN,0.04588740451147051,-0.0011600929375304883,0.04704749744900111,-0.0011600929375304883,0.0
2018-07-25,UNKNOWN,UNKNOWN,-0.019570096194097112,-0.0033277900926745796,-0.016242306101422486,-0.0033277900926745796,0.0
2018-07-26,UNKNOWN,UNKNOWN,0.0028192857692818487,-0.0028272566189282327,0.0056465423882100406,-0.0028272566189282327,0.0
2018-07-27,UNKNOWN,UNKNOWN,-0.02682043786882502,-0.0045146803545266945,-0.022305757514298277,-0.0045146803545266945,0.0
2018-07-30,UNKNOWN,UNKNOWN,-0.008713386525565277,-0.005218915875791745,-0.003494470649773589,-0.005218915875791745,0.0
2018-07-31,UNKNOWN,UNKNOWN,0.001748761739750397,0.0029129062251242455,-0.0011641444853737134,0.0029129062251242455,0.0
2018-08-01,UNKNOWN,UNKNOWN,-0.011127494026182995,0.004648468567984475,-0.01577596259416744,0.004648468567984475,0.0
2018-08-02,UNKNOWN,UNKNOWN,-0.04455884614966946,-0.004722558954173614,-0.039836287195495965,-0.004722558954173614,0.0
2018-08-03,UNKNOWN,UNKNOWN,-0.02683468351215114,0.0018455864974145774,-0.028680270009565734,0.0018455864974145774,0.0
2018-08-06,UNKNOWN,UNKNOWN,-0.043302403212077914,-0.0025332502464336646,-0.04076915296564426,-0.0025332502464336646,0.0
2018-08-07,UNKNOWN,UNKNOWN,0.026720390615940535,0.003955179842927793,0.022765210773012426,0.003955179842927793,0.0
2018-08-08,UNKNOWN,UNKNOWN,-0.035343992979872584,-0.009043989293218825,-0.026300003686653854,-0.009043989293218825,0.0
2018-08-09,UNKNOWN,UNKNOWN,0.026948722489812872,-0.0013333335308642164,0.028282056020677005,-0.0013333335308642164,0.0
2018-08-10,UNKNOWN,UNKNOWN,0.0032372964497913107,-0.006506203822738167,0.009743500272529643,-0.006506203822738167,0.0
2018-08-13,UNKNOWN,UNKNOWN,0.016031122416085675,-0.018265347977293313,0.03429647039337917,-0.018265347977293313,0.0
2018-08-14,UNKNOWN,UNKNOWN,-0.013448809812613084,0.0006359300691258507,-0.014084739881739085,0.0006359300691258507,0.0
2018-08-15,UNKNOWN,UNKNOWN,-0.029442754816699918,-0.007767029337659547,-0.021675725479040394,-0.007767029337659547,0.0
2018-08-16,UNKNOWN,UNKNOWN,-0.011352375675829892,-0.014042357123038994,0.002689981447209157,-0.014042357123038994,0.0
2018-08-17,UNKNOWN,UNKNOWN,-0.017615631663884662,0.013342426083839853,-0.030958057747724532,0.013342426083839853,0.0
2018-08-20,UNKNOWN,UNKNOWN,0.019628379743581875,0.0013661204310434418,0.018262259312538442,0.0013661204310434418,0.0
2018-08-21,UNKNOWN,UNKNOWN,0.0066800515603737875,-0.001341381824201336,0.008021433384575085,-0.001341381824201336,0.0
2018-08-22,UNKNOWN,UNKNOWN,-0.018817759574798098,-0.001999334221482266,-0.016818425353315788,-0.001999334221482266,0.0
2018-08-23,UNKNOWN,UNKNOWN,0.02611464103907405,0.002033209782097823,0.02408143125697627,0.002033209782097823,0.0
2018-08-24,UNKNOWN,UNKNOWN,-0.009296215685758225,-0.005966209278570838,-0.0033300064071873827,-0.005966209278570838,0.0
2018-08-27,UNKNOWN,UNKNOWN,0.021122897555086135,0.0006668889877037743,0.020456008567382264,0.0006668889877037743,0.0
2018-08-28,UNKNOWN,UNKNOWN,0.000652954642852817,0.0,0.000652954642852817,0.0,0.0
2018-08-29,UNKNOWN,UNKNOWN,-0.013802388027797137,0.0019563097207609013,-0.015758697748557923,0.0019563097207609013,0.0
2018-08-30,UNKNOWN,UNKNOWN,-0.02072959551457876,0.0013227515156165315,-0.022052347030195145,0.0013227515156165315,0.0
2018-08-31,UNKNOWN,UNKNOWN,-0.0006759040473611082,-0.0033840979842405684,0.0027081939368795564,-0.0033840979842405684,0.0
2018-09-03,UNKNOWN,UNKNOWN,-0.006103782938017799,-0.005423742109362169,-0.0006800408286556255,-0.005423742109362169,0.0
2018-09-04,UNKNOWN,UNKNOWN,0.015525117766408438,-0.0006805035989046151,0.016205621365313023,-0.0006805035989046151,0.0
2018-09-05,UNKNOWN,UNKNOWN,-0.020298396519065967,-0.004699572261485972,-0.015598824257580034,-0.004699572261485972,0.0
2018-09-06,UNKNOWN,UNKNOWN,0.026973988732850042,-0.0013679892694248978,0.028341978002275097,-0.0013679892694248978,0.0
2018-09-07,UNKNOWN,UNKNOWN,-0.009358357068965418,-0.0019980026626729977,-0.0073603544062924185,-0.0019980026626729977,0.0
2018-09-10,UNKNOWN,UNKNOWN,-0.017615631663884662,-0.0060626659258481985,-0.011552965738036488,-0.0060626659258481985,0.0
2018-09-11,UNKNOWN,UNKNOWN,0.004092775153752985,0.0,0.004092775153752985,0.0,0.0
2018-09-12,UNKNOWN,UNKNOWN,0.002040123114944263,-0.0006809669994163469,0.0027210901143608075,-0.0006809669994163469,0.0
2018-09-13,UNKNOWN,UNKNOWN,0.004744163421978203,0.010138647171333393,-0.005394483749355231,0.010138647171333393,0.0
2018-09-14,UNKNOWN,UNKNOWN,-0.012929748008417634,0.0,-0.012929748008417634,0.0,0.0
2018-09-17,UNKNOWN,UNKNOWN,-0.029894475011701647,-0.002743485945750832,-0.02715098906595086,-0.002743485945750832,0.0
2018-09-18,UNKNOWN,UNKNOWN,0.009831539865770582,-0.007793167320070167,0.01762470718584063,-0.007793167320070167,0.0
2018-09-19,UNKNOWN,UNKNOWN,0.007657538288443353,-0.004903687584529843,0.012561225872973257,-0.004903687584529843,0.0
2018-09-20,UNKNOWN,UNKNOWN,-0.010456700368057964,-0.003473431765869457,-0.006983268602188528,-0.003473431765869457,0.0
2018-09-21,UNKNOWN,UNKNOWN,0.01253498306969617,0.002100105777116593,0.010434877292579494,0.002100105777116593,0.0
2018-09-25,UNKNOWN,UNKNOWN,-0.0013850417726616845,-0.006944472352811046,0.005559430580149299,-0.006944472352811046,0.0
2018-09-26,UNKNOWN,UNKNOWN,0.008281620831722018,0.011712155928511233,-0.0034305350967891368,0.011712155928511233,0.0
2018-09-27,UNKNOWN,UNKNOWN,-0.024349029010286613,-0.004132237284910495,-0.02021679172537599,-0.004132237284910495,0.0
2018-09-28,UNKNOWN,UNKNOWN,0.0028129413766146577,0.0007039775017943326,0.002108963874820357,0.0007039775017943326,0.0
2018-10-08,UNKNOWN,UNKNOWN,-0.03720028368609046,-0.016997576368571136,-0.020202707317519355,-0.016997576368571136,0.0
2018-10-09,UNKNOWN,D,0.0007285974821405398,0.002911210207458313,-0.0021826127253178696,0.002911210207458313,0.0
2018-10-10,D,D,-0.0014577262056566255,0.004360472025330663,-0.005818198230987279,0.004360472025330663,0.0
2018-10-11,D,D,-0.10527947509698136,-0.0524072010498092,-0.05287227404717219,-0.0524072010498092,0.0
2018-10-12,D,D,-0.03127826995475598,-0.022122983367801535,-0.00915528658695437,-0.022122983367801535,0.0
2018-10-15,D,D,-0.005870037819795266,0.0033389012655146303,-0.009208939085309837,0.0033389012655146303,0.0
2018-10-16,D,D,-0.027282169497105234,0.0008406894147932238,-0.02812285891189851,0.0008406894147932238,0.0
2018-10-17,D,D,0.016288401264895527,0.017138380066600133,-0.0008499788017045179,0.017138380066600133,0.0
2018-10-18,D,D,-0.03284651377229587,-0.011115975939907733,-0.021730537832388163,-0.011115975939907733,0.0
2018-10-19,D,D,0.02000936701161507,-0.018625815617075554,0.03863518262869082,-0.018625815617075554,0.0
2018-10-22,D,D,0.08579041946372923,0.0077220460939103185,0.07806837336981895,0.0077220460939103185,0.0
2018-10-23,D,D,-0.0370412716803491,-0.007936549595736303,-0.029104722084612848,-0.007936549595736303,0.0
2018-10-24,D,D,0.0,-0.0008206812114292207,0.0008206812114291353,-0.0008206812114292207,0.0
2018-10-25,D,D,-0.015709293705179837,-0.03676270290301212,0.021053409197832263,-0.03676270290301212,0.0
2018-10-26,D,D,0.007472014838701057,0.008298802814695064,-0.0008267879759940738,0.008298802814695064,0.0
2018-10-29,D,D,-0.0016556295172611875,0.0033030583292574887,-0.0049586878465187135,0.0033030583292574887,0.0
2018-10-30,D,D,0.002482417493255137,-0.005816385321439881,0.008298802814695064,-0.005816385321439881,0.0
2018-10-31,D,D,0.012320484388040657,0.012320484388040657,0.0,0.012320484388040657,0.0
2018-11-01,D,D,0.008130126083250089,0.01860142595054562,-0.010471299867295478,0.01860142595054562,0.0
2018-11-02,D,C,0.020834086902842053,0.024001152099543045,-0.0031670651967011442,0.024001152099543045,0.0
2018-11-05,C,C,-0.000793336019395874,0.0007927071362389057,-0.0015860431556347402,0.0007927071362389057,0.0
2018-11-06,C,C,0.014966801633318956,-0.007968169649176845,0.022934971282495772,-0.007968169649176845,0.0
2018-11-07,C,C,-0.020537846682774422,-0.0054880576787750684,-0.01504978900399929,-0.0054880576787750684,0.0
2018-11-08,C,C,-0.01123607326692573,0.011111225425070849,-0.02234729869199655,0.011111225425070849,0.0
2018-11-09,C,C,-0.004043677163809366,-0.0032336325670649104,-0.0008100445967444326,-0.0032336325670649104,0.0
2018-11-12,C,C,0.020056829579013943,-0.0008107013009888345,0.020867530880002916,-0.0008107013009888345,0.0
2018-11-13,C,C,0.006334146276791959,-0.01762866165185936,0.023962807928651166,-0.01762866165185936,0.0
2018-11-14,C,C,-0.0071287430607531515,0.0,-0.0071287430607531515,0.0,0.0
2018-11-15,C,C,0.02434356567880155,-0.0015910902322418517,0.025934655911043315,-0.0015910902322418517,0.0
2018-11-16,C,C,-0.0023300981416227323,0.0015503879074549917,-0.003880486049077849,0.0015503879074549917,0.0
2018-11-19,C,C,0.012364917970949935,0.0023300981416228303,0.010034819829327048,0.0023300981416228303,0.0
2018-11-20,C,C,-0.03120377966735614,-0.009259325412796712,-0.021944454254559417,-0.009259325412796712,0.0
2018-11-21,C,C,-0.007955491441114628,-0.011155494171785399,0.0032000027306708497,-0.011155494171785399,0.0
2018-11-22,C,R,-0.007214460149332677,0.0,-0.007214460149332677,0.0,0.0
2018-11-23,R,R,-0.051166275313348775,0.002410607836687344,-0.05357688315003615,0.002410607836687344,0.0
2018-11-26,R,R,-0.0067969675438868254,0.0,-0.0067969675438868254,0.0,0.0
2018-11-27,R,D,-0.00598548174303784,0.005102051883895331,-0.01108753362693317,0.005102051883895331,0.0
2018-11-28,D,D,0.011087533626933047,0.0,0.011087533626933047,0.0,0.0
2018-11-29,D,D,-0.02838900326268591,0.005919679020299833,-0.03430868228298574,0.005919679020299833,0.0
2018-11-30,D,D,0.0060896229943739845,0.0,0.0060896229943739845,0.0,0.0
2018-12-03,D,D,0.03995431550703274,0.042451195705619914,-0.0024968801985871545,0.042451195705619914,0.0
2018-12-04,D,D,0.008298802814695064,0.0033277900926745245,0.004971012722020402,0.0033277900926745245,0.0
2018-12-05,D,C,0.01639380977567657,-0.01750774190000486,0.033901551675681416,-0.01750774190000486,0.0
2018-12-06,C,D,-0.02803151385588608,-0.01227009259181436,-0.01576142126407176,-0.01227009259181436,0.0
2018-12-07,D,D,-0.0033500868852820854,0.002505220516937142,-0.005855307402219221,0.002505220516937142,0.0
2018-12-10,D,D,0.0,-0.009271031427932681,0.009271031427932714,-0.009271031427932681,0.0
2018-12-11,D,D,0.00668898815079671,-0.001679261519719914,0.00836824967051658,-0.001679261519719914,0.0
2018-12-12,D,D,0.007472014838701057,0.004987541511039188,0.0024844733276619658,0.004987541511039188,0.0
2018-12-13,D,C,0.012330612457478725,0.004950505159856205,0.00738010729762246,0.004950505159856205,0.0
2018-12-14,C,C,-0.014815085785140587,-0.0016353233407307532,-0.013179762444409847,-0.0016353233407307532,0.0
2018-12-17,C,C,0.01807773141995683,-0.004987541511039162,0.02306527293099597,-0.004987541511039162,0.0
2018-12-18,C,C,-0.004079973019915308,-0.006535970979785533,0.002455997959870304,-0.006535970979785533,0.0
2018-12-19,C,D,-0.024835713589256278,0.0008173273850990113,-0.0256530409743553,0.0008173273850990113,0.0
2018-12-20,D,D,-0.012653057886384073,-0.0008385744726210274,-0.011814483413763122,-0.0008385744726210274,0.0
2018-12-21,D,D,-0.0016992357529598016,-0.0059600006138145626,0.00426076486085474,-0.0059600006138145626,0.0
2018-12-24,D,R,0.011834457647002798,-0.0008507018803129225,0.01268515952731586,-0.0008507018803129225,0.0
2018-12-25,R,R,-0.01013522189404313,-0.014388737452099556,0.004253515558056442,-0.014388737452099556,0.0
2018-12-26,R,D,0.0,-0.004253515558056426,0.004253515558056442,-0.004253515558056426,0.0
2018-12-27,D,R,-0.018852314979209188,0.011814483413763056,-0.030666798392972188,0.011814483413763056,0.0
2018-12-28,R,R,0.002591794107428803,0.0034542348680873824,-0.0008624407606585953,0.0034542348680873824,0.0
2019-01-02,R,D,0.000862440760658704,0.006021523570686114,-0.005159082810027448,0.006021523570686114,0.0
2019-01-03,D,D,-0.006920442844573795,-0.0025895569067336775,-0.0043308859378400795,-0.0025895569067336775,0.0
2019-01-04,D,D,0.011221524743964489,-0.013986241974739952,0.025207766718704276,-0.013986241974739952,0.0
2019-01-07,D,D,0.0076956343882407085,0.009397762458771303,-0.0017021280705304183,0.009397762458771303,0.0
2019-01-08,D,D,-0.0008521517345662404,-0.003412972596240069,0.0025608208616736505,-0.003412972596240069,0.0
2019-01-09,D,C,0.0327073179757841,0.004253515558056442,0.028453802417727686,0.004253515558056442,0.0
2019-01-10,C,C,-0.007453450654580891,-0.003305788134499433,-0.004147662520081485,-0.003305788134499433,0.0
2019-01-11,C,C,0.011570377012848384,-0.0008316008795260108,0.012401977892374273,-0.0008316008795260108,0.0
2019-01-14,C,C,-0.00576845439674042,0.0032813811231775813,-0.009049835519918038,0.0032813811231775813,0.0
2019-01-15,C,C,0.014766470116300995,-0.0024824174932551956,0.017248887609556222,-0.0024824174932551956,0.0
2019-01-16,C,C,-0.013114942077828018,0.0016273396593754076,-0.014742281737203544,0.0016273396593754076,0.0
2019-01-17,C,C,-0.014125702263648695,0.002472189145389073,-0.016597891409037828,0.002472189145389073,0.0
2019-01-18,C,C,0.00833338155914446,-0.003352895010310879,0.011686276569455263,-0.003352895010310879,0.0
2019-01-21,C,C,0.0016583751727761256,-0.002492730829602584,0.004151106002378609,-0.002492730829602584,0.0
2019-01-22,C,R,-0.01586672117494123,0.0,-0.01586672117494123,0.0,0.0
2019-01-23,R,R,-0.0033726844786393416,-0.0016849203649196343,-0.0016877641137197409,-0.0016849203649196343,0.0
2019-01-24,R,R,0.0008442381252804908,0.0008442381252804908,0.0,0.0008442381252804908,0.0
2019-01-25,R,R,-0.004228336109521064,0.001686341040436412,-0.005914677149957483,0.001686341040436412,0.0
2019-01-28,R,R,-0.003395589001138272,0.006756782462879907,-0.010152371464018073,0.006756782462879907,0.0
2019-01-29,R,R,-0.017153079226249358,-0.0025542798050967423,-0.014598799421152636,-0.0025542798050967423,0.0
2019-01-30,R,R,0.001728608900617689,0.0008646779613537528,0.000863930939263878,0.0008646779613537528,0.0
2019-01-31,R,R,-0.006932436775644791,0.0051679701584425985,-0.012100406934087453,0.0051679701584425985,0.0
2019-02-01,R,C,0.03419136474827934,0.006932436775644896,0.027258927972634468,0.006932436775644896,0.0
2019-02-11,C,C,0.02079076966907369,-0.0025241914959071346,0.023314961164980802,-0.0025241914959071346,0.0
2019-02-12,C,C,0.03159436541821718,0.011456753791385981,0.020137611626831246,0.011456753791385981,0.0
2019-02-13,C,U,0.09502015660043577,0.004773278752657812,0.09024687784777803,0.004773278752657812,0.0
2019-02-14,U,U,0.005063301956546855,0.03631584546065127,-0.03125254350410454,0.03631584546065127,0.0
2019-02-15,U,U,-0.022620446436047156,-0.010152371464017962,-0.012468074972029234,-0.010152371464017962,0.0
2019-02-18,U,U,0.029092960941664556,0.010279091974647476,0.01881386896701712,0.010279091974647476,0.0
2019-02-19,U,U,-0.0021528533611009783,0.001432665001495916,-0.003585518362596885,0.001432665001495916,0.0
2019-02-20,U,U,-0.004319661144516395,0.0007181328854408335,-0.005037794029957181,0.0007181328854408335,0.0
2019-02-21,U,U,-0.013072081567352775,-0.0028901754222332744,-0.010181906145119525,-0.0028901754222332744,0.0
2019-02-22,U,U,0.029530413716184412,-0.002195390563435615,0.03172580427962,-0.002195390563435615,0.0
2019-02-25,U,U,0.07319505430363678,0.025229088647852338,0.047965965655784516,0.025229088647852338,0.0
2019-02-26,U,U,-0.003965636393346954,0.0013183917532582322,-0.005284028146605267,0.0013183917532582322,0.0
2019-02-27,U,U,-0.011322132269779617,-0.003316752625993815,-0.008005379643785837,-0.003316752625993815,0.0
2019-02-28,U,U,0.010659661228658617,-0.0053727463023904454,0.01603240753104901,-0.0053727463023904454,0.0
2019-03-01,U,U,-0.0006629101999475242,0.007920833491444058,-0.008583743691391555,0.007920833491444058,0.0
2019-03-04,U,U,0.015136847089782508,0.003310165220454624,0.011826681869327723,0.003310165220454624,0.0
2019-03-05,U,U,0.009102793674162,0.0,0.009102793674162,0.0,0.0
2019-03-06,U,U,0.07899660431280112,0.0064516352814888165,0.07254496903131226,0.0064516352814888165,0.0
2019-03-07,U,U,0.027722211738202454,0.0017926506145199274,0.025929561123682623,0.0017926506145199274,0.0
