date,ret1,ret3,ret5,ret10,ret20,bias5,bias20,ma20slope5,range_pos20,drawdown60,overnight5,intraday5,overnight_minus_intraday5,volume_ratio,volume_trend,signed_volume5,volume_price_corr20,amihud20,atr20,rv5_20,downside_share20,range_expansion,body,clv,upper_shadow,lower_shadow,clv3,market_ret1,market_ret5,relative_ret5,beta_residual1,prev_late_return,prev_am_return,prev_pm_minus_am,us_NASDAQCOM,us_NASDAQSOX,current_gap,gap_over_atr
2023-04-20,-0.10005211047420548,-0.044272274488102004,-0.06243213897937039,-0.008041355542791728,0.18287671232876757,-0.04183311140701296,-0.015814218549651038,0.06892665692007816,0.5148936170212767,-0.10005211047420548,-0.026790472230280728,-0.03767566643829291,0.010885194208012108,1.1795823851420224,0.7067860703739746,-0.2899388926907085,0.18806536226210316,1.1022549605483779e-11,0.07947307469600462,1.2041380005324345,0.36346788345438796,1.4863387978142075,-0.887254901960783,0.0,0.11274509803921695,0.0,0.4819401444788447,-0.006837794082699689,0.0129078316614879,-0.07533997064085829,-0.08814769811380378,0.0,0.0010476690324439056,-0.10176511192644098,0.00031434078590986125,-0.010182891292564555,0.0,0.0
2023-04-21,0.10017371163868005,0.05967651979921951,0.07587768969422437,0.0,0.18306351183063585,0.038705445003280214,0.07377998813190567,0.05983648288460941,0.8829787234042561,-0.009900990099009799,-0.017518521431620335,0.09065530542224692,-0.10817382685386734,1.347190020243293,0.8354492636531692,0.24050699195193015,0.22503766138707443,1.0734503088470351e-11,0.07310526315789473,1.4492827052780566,0.363243953132178,1.2886969042476604,0.9664804469273762,1.0,0.0,0.03351955307262382,0.6035087719298247,-0.0009190451295281177,0.01466602305630249,0.06121166663792188,0.1020222448070864,0.0,0.08541775115435177,-0.07536741530085025,-0.008033976051417424,-3.2777762283831e-05,0.026315789473684292,0.35997120230381685
2023-04-24,-0.011052631578947536,-0.020844189682126202,0.03984504703929148,0.02286336418072943,0.10594467333725754,0.01920156216098934,0.05653799657004699,0.04728675323145759,0.7848605577689238,-0.020844189682126202,0.012997267890423499,0.02607444093081343,-0.013077173040389994,1.0531716149123997,0.9665846266942143,-0.10727383115193567,0.21186880450953569,1.0374960215858648e-11,0.07509313464608834,1.4942883764141497,0.3875980373406405,1.190644932671865,-0.42261904761904745,0.35714285714285576,0.22023809523809676,0.35714285714285576,0.45238095238095166,-0.019534569179790684,-0.011052520818027323,0.050897567857318804,0.027097899907675388,-0.013742288147336051,-0.06296710688328187,0.08884456162223654,0.001069723197583139,-0.008154236528398973,0.0026609898882383742,0.035435861091423854
2023-04-25,-0.024481106971793398,0.061378112333526635,0.022308979364194403,0.049227246708643646,0.03793884484711252,-0.010045366169799008,0.0287349870917053,0.03602058319039436,0.6932270916334662,-0.044815007816571106,0.020091780254962006,0.0019719939796101205,0.018119786275351824,0.7225795433113512,1.0522577207663713,-0.15534486542350218,0.2561903031185758,1.040991171140715e-11,0.07689579923622478,1.5242830914345906,0.406157384555974,0.8017027314650621,-0.4513274336283163,0.3185840707964597,0.230088495575224,0.3185840707964597,0.5585756426464382,-0.007828683463801389,-0.03254849680685268,0.05485747617104708,-0.009756604457783938,0.001638002004238148,0.0074035240335649155,-0.04225025536373322,-0.0029206777855622645,-0.004610361917086969,-0.014729950900163602,-0.19155728981908393
2023-04-26,0.009274413529732684,-0.026315789473684292,-0.03595622720166758,0.06628242074927937,0.04934770277935385,0.00663837196648176,0.03574727766425001,0.025697714482600498,0.7270916334661353,-0.03595622720166758,0.00804478426386131,-0.04466336219919075,0.052708146463052,0.8904055651149855,1.1066903167095563,-0.14396103872790303,0.2638072174672927,1.052498275169352e-11,0.07524324324324326,1.3748036846093672,0.40545712280000357,0.7399425287356329,0.42718446601941823,0.7281553398058248,0.27184466019417525,0.3009708737864066,0.46796075591504643,-0.0032183117060351485,-0.037856457984413616,0.0019002307827460374,0.015700093281656186,0.008686265255960453,-0.0061094330545514285,0.036290050204542665,-0.01977536596551721,-0.033655738592541895,0.015135135135135203,0.2011494252873572
2023-04-27,-0.09999999999999998,-0.1138903672166045,-0.03590040532715688,-0.09609120521172643,0.012158054711246535,-0.08787115152843206,-0.06834904736591785,0.018464168684998006,0.3585657370517929,-0.13236060448150078,0.028815169959167313,-0.06537584569130167,0.09419101565046892,1.0998806553689444,1.0727388940852147,-0.11411240428332306,0.12653786795946578,1.0971268037289638e-11,0.08687687687687692,1.304777703997295,0.46218338124424063,1.6107846526097507,-0.9141630901287537,0.0,0.08583690987124622,0.0,0.3489131368674278,-0.00023618079693599192,-0.031461027759684845,-0.004439377567472036,-0.09952910933363818,0.0,-0.12038225735366412,0.12038225735366412,0.00467740520462101,0.005746140594165228,-0.04504504504504492,-0.5184929139301745
2023-04-28,-0.033033033033032844,-0.12165848336061091,-0.15263157894736834,-0.08833522083805179,-0.003712871287128272,-0.08905737241145162,-0.09897305313820381,0.009833564101839665,0.1293302540415719,-0.161021365294424,-0.017275937241099545,-0.14834376993492346,0.13106783269382388,1.232800412518232,1.038647506781957,-0.6489854696907137,0.14246471527088303,1.1203593215981938e-11,0.086304347826087,0.7437002453448803,0.4693411183003534,0.7268801727240006,0.19801980198019872,0.2673267326732683,0.7326732673267318,0.06930693069306955,0.3318273574930308,0.006673752641079611,-0.024100342408489905,-0.12853123653887844,-0.04625777889093088,0.010615148068460265,0.013741627852296387,-0.014983092940361264,0.02428565332444066,0.006363380551555942,0.0018633540372670065,0.021590500179919966
2023-05-04,0.001242236024844745,-0.12864864864864844,-0.14209686003193167,-0.10791366906474809,-0.045023696682463976,-0.059509918319719746,-0.09593112924483327,0.0025865219713798737,0.071782178217822,-0.15997915581031774,-0.04138980349766018,-0.11187427284923145,0.07048446935157121,1.0387750538648237,1.0296771865063759,-0.23601420316347965,0.16949235461771864,1.0774880500970984e-11,0.08449131513647645,0.7907847885648918,0.4857737284566523,0.712187958883992,-0.01030927835051369,0.2164948453608241,0.7731958762886622,0.2164948453608241,0.16127385934469718,0.011379036949687116,0.006669307074652631,-0.1487661671065843,-0.020606664283120597,0.006222795438269086,0.017819211887164885,-0.03625857883296482,-0.004567662174075893,-0.01317712166029239,-0.008684863523573227,-0.1027900146842881
2023-05-05,-0.04590570719602982,-0.07627627627627609,-0.16093835242771404,-0.14221974344673693,-0.10685249709639932,-0.07069486404833836,-0.1329593821349041,-0.00446178022224708,0.052742616033755435,-0.198540906722251,-0.05277005596085682,-0.12270104181325872,0.06993098585240182,1.000769230024218,1.0752233796554822,-0.2665166406124929,0.19964142953109382,1.121839208455941e-11,0.08829648894668403,0.7895683332722246,0.5077208819656291,0.6406480117820327,-0.6896551724137905,0.28735632183908105,0.02298850574712852,0.28735632183908105,0.2570592999577242,0.008179913871697586,0.022911828218304064,-0.1838501806460181,-0.06075386233896654,0.000650406526993629,-0.04479315659975429,0.051316336938877764,-0.004900463198694083,-0.005322375540187441,-0.0032509752925877766,-0.03681885125184094
2023-05-08,-0.03966189856957081,-0.08260869565217377,-0.20162162162162134,-0.23032829598749327,-0.16835585585585566,-0.06542647431030113,-0.16027062368525757,-0.015256277468297608,0.05730129390018472,-0.23032829598749327,-0.04118681329185776,-0.18398582224913282,0.142799008957275,1.0254963867994213,1.1226245285900665,-0.6171054081799652,0.15823546807124178,1.1599369812661496e-11,0.09021665538253217,0.6617696365109516,0.5293287282502152,0.6754221388367722,-0.6222222222222227,0.34444444444444383,0.033333333333333465,0.34444444444444383,0.2827652038814494,-0.004762303143745594,0.021327361807203626,-0.22294898342882497,-0.03199689846818281,0.00884058801012297,-0.05153365011518279,0.06585370388993125,0.02248042492676028,0.02245695795372793,-0.0027081922816519777,-0.03001876172607858
2023-05-09,-0.0060934326337170885,-0.08933002481389585,-0.11831831831831818,-0.14997104806021977,-0.1568064330844342,-0.0473718364698249,-0.15885976221171727,-0.023445150099320355,0.05978260869565235,-0.2350182386659717,-0.05892042105644506,-0.06700377218363811,0.008083351127192972,0.7518609328365479,1.0513074890110596,-0.584342302375609,0.14478098143187637,1.1476920604583131e-11,0.08923705722070846,0.3812148727534183,0.5265072486359486,0.3282442748091612,-0.11627906976744186,0.7674418604651163,0.11627906976744186,0.7674418604651163,0.4664142089162134,0.018143874403104387,0.040103849740415365,-0.15842216805873355,-0.03653147602778176,0.0034118081543364253,-0.0013586958611927365,-0.0006828155657839481,0.0017579930178321934,0.005559073916810542,0.0,0.0
2023-05-10,0.0013623978201633413,-0.044213263979193895,-0.0869565217391306,-0.22631578947368425,-0.22631578947368425,-0.028420356906807775,-0.14720812182741116,-0.03531354058818581,0.06340579710144914,-0.23397602918186555,-0.0128293138561782,-0.0781424643495484,0.06531315049337012,0.9859863012409888,0.9975432322545491,-0.15933381463948385,0.1058624895909155,1.057741108212742e-11,0.08649659863945582,0.4616193889231266,0.6138700816350582,0.6527723161620137,0.024096385542168725,0.36144578313252873,0.6385542168674713,0.33734939759036003,0.4911106960140293,-0.010996424274778316,0.021846873249710352,-0.10880339498884095,0.01750894346983374,-0.004073325387635897,0.000680966999416341,-4.6340051172721625e-07,-0.006312362133444105,-0.018704417014456687,0.0,0.0
2023-05-11,-0.00680272108843516,-0.011509817197021044,-0.09429280397022322,-0.22299095263437974,-0.20522591181273786,-0.015243491164171008,-0.14364478855064788,-0.043829393455035115,0.04528985507246422,-0.2391870766023969,-0.014690934002878308,-0.08434827436131312,0.06965734035843474,0.527229410058811,0.8928296368041321,-0.5514607101596298,0.06639554805138886,1.0249450698248999e-11,0.08493150684931507,0.43539195604114755,0.6056049102994779,0.5403225806451628,-0.14925373134328357,0.34328358208955223,0.5074626865671642,0.34328358208955223,0.49072374189573215,-0.011472268558081145,-0.0012409446995442774,-0.09305185927067894,0.009648504886516703,0.0013708021337786216,-0.013009426888594109,0.019192888706788473,0.010418334588292,0.009997143038824374,-0.006164383561643838,-0.07258064516129036
2023-05-12,-0.009589041095890427,-0.014986376021798309,-0.05981794538361507,-0.2111292962356791,-0.17229536348025154,-0.012429995902199065,-0.14430274876468308,-0.047354624122670996,0.019927536231884438,-0.24648254299114103,-0.012151599080718934,-0.04953014826616023,0.03737854918544123,0.5693850689596507,0.7990834659480095,-0.4920949989267775,0.06331763090546079,9.682205180058297e-12,0.08288381742738589,0.3248325346452789,0.5861905212072002,0.3754693366708396,-0.11111111111110716,0.24444444444444838,0.6444444444444445,0.24444444444444838,0.31639126988884286,-0.002892125473306306,-0.012209522236462766,-0.0476084231471523,-0.005419099029745093,-0.0027624326959100726,-0.0027605262527039126,0.0020692023399300897,0.0017933159522116604,-0.006268549229621834,-0.008298755186722073,-0.10012515644555793
2023-05-15,-0.006915629322268635,-0.023129251700680364,-0.027758970886933243,-0.22378378378378383,-0.17233429394812694,-0.01373626373626391,-0.1426353812167892,-0.04775712092785256,0.02477876106194666,-0.25169359041167283,-0.017228709446088186,-0.010922823477122028,-0.0063058859689662326,0.42752192059013544,0.6807806341067502,-0.3891551153536312,0.06044070828072028,9.867819537840168e-12,0.08252089136490255,0.08411156854115533,0.5861962031529417,0.4810126582278479,0.03508771929824261,0.24561403508771695,0.754385964912283,0.21052631578947434,0.2777806872072389,-0.011236961676253876,-0.018635731839841463,-0.00912323904709178,0.009733826676375998,-0.004169568236724892,0.00833338155914446,-0.015273034669685052,-0.0035502694228333187,-0.001970602508663988,0.01810584958217265,0.2194092827004212
2023-05-16,0.052924791086351064,0.03561643835616435,0.029972752043596618,-0.09189189189189173,-0.17915309446254057,0.03222282905516116,-0.08827785817655565,-0.04976364417705181,0.1681260945709281,-0.21208963001563308,0.0034270473242155944,0.026105300240801797,-0.022678252916586275,1.2226172126519073,0.7572921347912691,0.18768618978334908,0.2700281552934479,9.702897054091708e-12,0.07731481481481484,0.5471676869999204,0.598999547856539,1.0436270316509835,0.4098360655737702,0.7868852459016388,0.21311475409836128,0.3770491803278685,0.4256479084779345,0.01172694254874429,-0.024820857332817026,0.05479360937641364,0.03494826972451341,-0.010526412986987504,-0.015856933422355918,0.06534178327446633,0.0065503807998585906,0.026839494862112234,-0.001984126984126977,-0.025662959794696225
2023-05-17,-0.022486772486772444,0.022130013831258566,0.005442176870748439,-0.08198757763975162,-0.16308040770101895,0.007910529187125093,-0.1009732360097324,-0.04626540971718607,0.10858143607705782,-0.22980719124544025,0.0014409493525861924,0.003986472382778772,-0.0025455230301926514,0.8762142197971048,0.7267670766244725,-0.3277979314963334,0.26756621247201223,9.44125776145963e-12,0.07689445196211099,0.6167531339546395,0.5882628924326136,0.8358996920369561,-0.32631578947368295,0.28421052631578814,0.3894736842105289,0.28421052631578814,0.43890326910171434,-0.005965228222467811,-0.019859988056601274,0.025302164927349713,-0.012816267035178902,-0.0047249497286529765,-0.015359233490144508,0.009961109720587138,-0.0017921374825017322,-0.0012873878934033245,0.0047361299052774974,0.06159260888693479
2023-05-18,0.052097428958051584,0.08286908077994481,0.06506849315068508,-0.03535980148883355,-0.1394576646375204,0.04685606570620737,-0.04683094274855926,-0.0431110329051555,0.24343257443082386,-0.18968212610734725,0.006165899081239197,0.05687321082971317,-0.05070731174847404,1.100277757666211,0.8233016593703032,0.11301416720884264,0.30885932178735487,9.66983811626538e-12,0.0734083601286174,0.738425177229184,0.560962790859583,0.9023215067893127,0.679611650485438,0.7087378640776711,0.29126213592232886,0.02912621359223306,0.5932778787650324,-0.0020526970112374476,-0.010520342162238738,0.07558883531292382,0.0555657642971153,0.0,0.03636764417087479,-0.02667451496521504,0.01276187897683756,0.024918726830860605,0.023151125401929207,0.31537450722733157
2023-05-19,0.05144694533762073,0.08134920634920673,0.1307053941908718,0.06306892067620318,-0.08812046848856592,0.07339810924369772,0.007083461656914647,-0.03926383998579752,0.38353765323993116,-0.14799374674309485,0.03523656462388578,0.08760511598875798,-0.05236855136487226,1.4030581114514178,0.9594196439147713,0.496600113337628,0.32099277551803823,1.0003925908709193e-11,0.07162079510703365,0.7275579692746088,0.5304087936125351,1.0845431255337312,0.3464566929133868,0.49606299212598565,0.5039370078740144,0.14960629921259885,0.4963371275064814,0.003985071700172149,-0.003695757902159036,0.13440115209303083,0.04490332052854284,0.0006118079114057147,0.0478618953240483,-0.06844373565452957,0.015060875347562286,0.0316224575813977,0.00917431192660545,0.12809564474807777
2023-05-22,-0.011620795107033732,0.0933694181326119,0.12534818941504233,0.09410968178740697,-0.15789473684210487,0.03642893791688051,0.004756427394534857,-0.03973371544569804,0.35026269702276785,-0.15789473684210487,0.05270242974630266,0.06539005972656846,-0.012687629980265857,0.855500352536983,1.054172134683556,0.36529906853879157,0.24024995801700358,9.215535205042546e-12,0.06964727722772278,0.7960100003434221,0.5904880640650018,0.8796090626388247,-0.34343434343434526,0.0,0.6565656565656547,0.0,0.40160028540121867,-0.004178605782229283,0.0034164314160973763,0.12193175799894496,-0.00473823199510634,-0.00862605471976739,0.015037877364540502,-0.05089708254266656,-0.0024383200911972658,-0.006204455438233225,-0.009282178217821735,-0.1332741003998216
2023-05-23,-0.0464108910891089,-0.009003215434083667,0.019179894179894408,0.04972752043596751,-0.10770121598147031,-0.015335463258785986,-0.03630280479034409,-0.03578750602990821,0.2189141856392301,-0.19697759249609137,0.025433012960422434,-0.006434734379784944,0.03186774734020732,0.8869043113701927,1.0258706773752764,-0.015497150817927456,0.3801966911426907,9.045251153137146e-12,0.07063595068137575,1.025736776639157,0.5030541503694276,1.1943040881947629,-0.4615384615384628,0.08461538461538348,0.45384615384615373,0.08461538461538348,0.19355945891378945,0.003937181610941476,-0.00430934299305652,0.023489237172950928,-0.05351464624651508,-0.008400695607476945,-0.041446799289097384,0.04469672090159581,0.004967639250745837,0.0036054580670876746,-0.00194678780012969,-0.027560863573723948
