name,date,stage,net_pct,cash
PT_PT_matrix,2024-11-26,R,0.715078682046606,156.53072350000204
PT_PT_matrix,2024-11-27,R,1.625379479927012,356.28318200000103
PT_PT_matrix,2024-12-26,C,2.8484811658569043,644.8961359500031
PT_PT_matrix,2025-01-13,D,1.0274791129363523,200.15293120000143
PT_PT_matrix,2025-02-05,C,-2.9215982626458734,-600.6806027999916
PT_PT_matrix,2025-02-12,C,1.7797276226979848,386.5568396500023
PT_PT_matrix,2025-02-19,C,2.6327761646017778,595.0074132000018
PT_PT_matrix,2025-02-25,U,1.030995488596497,235.0669714000013
PT_PT_matrix,2025-03-04,R,2.983599623589994,608.3559632499998
PT_PT_matrix,2025-03-05,R,-0.1995035171102703,-41.97554000000088
PT_PT_matrix,2025-04-03,D,-3.253217508905826,-639.2572404999949
PT_PT_matrix,2025-04-07,D,-0.2102840379008831,-36.06371250000146
PT_PT_matrix,2025-04-09,D,11.770061668381356,1716.074991250002
PT_PT_matrix,2025-04-17,D,0.8341936753775027,143.64815090000596
PT_PT_matrix,2025-05-16,C,0.9521189794736812,180.90260609999945
PT_PT_matrix,2025-05-28,R,0.2259667318919068,41.80384540000277
PT_PT_matrix,2025-07-23,U,0.1118711147169778,29.645845399999125
PT_PT_matrix,2025-08-04,U,1.5746436584876615,510.1845453500024
PT_PT_matrix,2025-08-15,U,5.144731509812165,2191.141150029001
PT_PT_matrix,2025-08-22,U,2.806286679080897,1248.797572190999
PT_PT_matrix,2025-08-27,U,1.4191128763200147,638.6007943440067
PT_PT_matrix,2025-08-28,U,9.540744023582985,4255.171834518011
PT_PT_matrix,2025-09-09,U,-3.369841558624988,-1698.4001455469938
PT_PT_matrix,2025-09-17,U,3.585729258733456,2111.994533394005
PT_PT_matrix,2025-09-24,U,-0.4258650826438902,-292.9951768589965
PT_PT_matrix,2025-10-13,U,3.8818633742557287,2367.9366582959947
PT_PT_matrix,2025-10-23,U,-1.4276236533749838,-925.1001273869896
PT_PT_matrix,2025-11-03,U,6.251889854791096,4398.829701831015
PT_PT_matrix,2025-11-05,U,6.824720805590963,4798.461198411006
PT_PT_matrix,2025-11-12,R,3.052755509864547,2028.5560363049915
PT_PT_matrix,2025-12-04,D,0.6741062348948762,410.3958758040006
PT_PT_matrix,2025-12-11,C,-2.8474535593141788,-1822.655023317006
PT_PT_matrix,2025-12-12,C,1.0490453147950938,639.9176420250072
PT_PT_matrix,2026-01-09,D,1.4389248747867922,870.5495492460093
PT_PT_matrix,2026-01-21,C,4.669755304368941,2741.613339195005
PT_PT_matrix,2026-01-30,D,1.04760894015791,597.1370958900087
PT_PT_matrix,2026-02-05,D,2.8975786819341933,1514.5643770470028
PT_PT_matrix,2026-03-04,D,-0.5861466691255934,-316.40197199399535
PT_PT_matrix,2026-03-23,D,-2.9338132137793544,-1436.1015681449942
PT_PT_matrix,2026-03-27,D,1.669535233251106,811.8949839300128
PT_PT_matrix,2026-05-18,U,4.52108200724047,2978.4888263700213
PT_PT_matrix,2026-06-05,U,-4.6126820117264495,-3574.8285590879987
PT_PT_matrix,2026-06-08,U,0.5202433456536848,364.118317623014
PT_PT_matrix,2026-06-09,R,3.6365458298722175,2617.949342925009
PT_PT_matrix,2026-06-17,U,1.1304619140000025,810.5411923380018
PT_PT_matrix,2026-06-24,U,4.993097887405519,3644.9614578060296
PT_PT_matrix,2026-09-02,C,-0.0495857942060835,-30.604352183994763
PT_PT_matrix,2026-09-11,C,2.0686076891270377,1296.189578007002
RT_UR_volume,2024-02-21,U,0.8073696187253275,143.14663340000058
RT_UR_volume,2024-02-28,U,4.259749431758549,811.4822667500036
RT_UR_volume,2024-03-14,U,-0.5474111018884396,-124.64550789999768
RT_UR_volume,2024-03-15,U,-2.821165319919948,-634.4800804499962
RT_UR_volume,2024-04-29,R,0.777436959612295,192.49339120000425
RT_UR_volume,2024-06-07,R,4.91832754003869,1271.3876691000014
RT_UR_volume,2024-06-11,R,0.9914858222449148,242.9140264500041
RT_UR_volume,2024-11-11,R,-6.953841041699601,-1759.3217835499988
RT_UR_volume,2024-11-12,R,4.58944634931509,1239.6094589500058
RT_UR_volume,2025-06-06,R,0.7265464680488039,148.9420259500048
RT_UR_volume,2025-07-04,U,-2.34097114972114,-545.6803749999976
RT_UR_volume,2025-07-07,U,-0.9506800457983016,-226.26185089999575
RT_UR_volume,2025-07-09,U,1.2932250074074236,349.1707520000044
RT_UR_volume,2025-07-10,U,2.563182634572495,689.4961287000011
RT_UR_volume,2025-07-16,U,0.7747852864023691,209.11454879999943
RT_UR_volume,2025-08-01,U,2.7612897205882567,938.8385050000072
RT_UR_volume,2025-11-25,R,-0.6229183218151051,-351.0767661749933
RT_UR_volume,2025-11-27,R,-0.5958516813978499,-357.6301791749895
RT_UR_volume,2026-04-23,U,-1.583364860164202,-1060.5377833379823
RT_UR_volume,2026-04-24,U,2.165855526381241,1441.810023911992
RT_UR_volume,2026-05-14,U,7.122952503486502,5270.984852580012
RT_UR_volume,2026-05-15,U,2.527726998094946,1756.7702636759875
RT_UR_volume,2026-06-22,U,-1.204306508913929,-940.322522159996
RT_R_deceleration,2024-04-16,R,-1.4995960004644429,-322.8630188999946
RT_R_deceleration,2024-04-19,R,1.4106470517625915,316.1260042999968
RT_R_deceleration,2024-04-30,R,2.9721673083004188,751.9583290000058
RT_R_deceleration,2024-06-11,R,0.9914858222449148,242.9140264500041
RT_R_deceleration,2024-07-15,R,0.5113653349907908,138.8356884499997
RT_R_deceleration,2024-11-12,R,4.58944634931509,1239.6094589500058
RT_R_deceleration,2024-11-15,R,3.3578992112903348,832.759004400003
RT_R_deceleration,2024-12-04,R,1.4668506262921408,326.37426435000134
RT_R_deceleration,2024-12-09,R,1.9711457004863115,445.8731574500037
RT_R_deceleration,2025-03-18,R,-0.4780020032588211,-102.67483029999477
RT_R_deceleration,2025-03-19,R,1.577902578971967,337.6711519000009
RT_R_deceleration,2025-06-03,R,-0.0456237770988132,-8.586394849996651
RT_R_deceleration,2025-12-01,R,0.1876649800000029,112.65528749400174
RT_R_deceleration,2025-12-02,R,-2.068958700737071,-1237.8579906509894
RT_R_deceleration,2026-07-13,R,3.22283313077183,2104.510034394005
PT_unconditional,2024-01-02,C,-5.546589693333324,-831.9884539999986
PT_unconditional,2024-01-03,D,-1.851250397944687,-261.2114311499953
PT_unconditional,2024-01-04,D,-2.4719095359215992,-340.6291340499964
PT_unconditional,2024-01-05,D,-1.3404399684014598,-180.2891757499964
PT_unconditional,2024-01-08,D,-1.4347426797583072,-189.95993079999985
PT_unconditional,2024-01-09,D,-1.2761958229557406,-170.11690320000022
PT_unconditional,2024-01-10,D,-1.526809429281324,-199.7066733499972
PT_unconditional,2024-01-11,D,1.235433552854936,160.1121884499997
PT_unconditional,2024-01-12,D,-1.3047337361538345,-169.61538569999848
PT_unconditional,2024-01-15,D,-0.8544689093749875,-109.3720203999984
PT_unconditional,2024-01-16,D,1.9028301333069797,240.5177288500022
PT_unconditional,2024-01-17,D,-1.7044858659673632,-219.36733094999963
PT_unconditional,2024-01-18,D,7.883986850552053,999.6895326500004
PT_unconditional,2024-01-19,C,2.3743002297687963,328.6031518000014
PT_unconditional,2024-01-22,C,-2.325237943915693,-342.04250154999846
PT_unconditional,2024-01-23,C,2.9764635391459104,418.1931272500004
PT_unconditional,2024-01-24,C,-1.040339094391229,-152.09757559999767
PT_unconditional,2024-01-25,C,4.134280091003477,597.4034731500024
PT_unconditional,2024-01-26,C,-3.048643287929865,-452.11379959999897
PT_unconditional,2024-01-29,C,-4.648204681082973,-660.9747056499988
PT_unconditional,2024-01-30,R,-0.594406828413268,-80.54212524999781
PT_unconditional,2024-01-31,D,-0.1520509206766802,-20.222772449998477
PT_unconditional,2024-02-01,D,10.651955423838542,1398.6017471500006
PT_unconditional,2024-02-02,C,-4.480544175378238,-651.4711230999959
PT_unconditional,2024-02-05,C,6.18160804719021,858.0071969500011
PT_unconditional,2024-02-06,C,8.37080831223777,1197.025588650001
PT_unconditional,2024-02-07,C,-0.0211976087098758,-3.236874849998035
PT_unconditional,2024-02-08,C,1.0725285548387071,166.24192599999964
PT_unconditional,2024-02-19,C,3.1978719781437306,534.044620350003
PT_unconditional,2024-02-20,C,3.084920253910616,552.2007254500003
PT_unconditional,2024-02-21,U,-1.2225798838127435,-216.76341339999945
PT_unconditional,2024-02-22,U,-0.5352046728766788,-97.67485279999389
PT_unconditional,2024-02-23,U,-3.655395115568519,-687.9453607499953
PT_unconditional,2024-02-26,U,0.1885324877840999,33.1817178500016
PT_unconditional,2024-02-27,U,9.67317021716885,1701.510641200001
PT_unconditional,2024-02-28,U,-4.661905271653563,-888.0929542500037
PT_unconditional,2024-02-29,U,2.708514180341433,491.8661751500044
PT_unconditional,2024-03-01,U,4.8822535950131245,930.0693098500002
PT_unconditional,2024-03-04,U,5.659410149519232,1177.1573111000002
PT_unconditional,2024-03-05,U,4.6357658652073965,1005.9611927500052
PT_unconditional,2024-03-06,U,-0.4688731209786915,-103.48029779999725
PT_unconditional,2024-03-07,U,0.4259450520694381,95.70985320000275
PT_unconditional,2024-03-08,U,7.45933561190476,1723.1065263499995
PT_unconditional,2024-03-11,U,8.833832203125015,2091.851465700004
PT_unconditional,2024-03-12,U,-2.0107854406175725,-507.92440229999886
PT_unconditional,2024-03-13,U,-4.84578237451057,-1237.6128184499996
PT_unconditional,2024-03-14,U,0.1550922832674674,35.31451290000233
PT_unconditional,2024-03-15,U,2.424300013116941,545.2250729500001
PT_unconditional,2024-03-18,U,6.451115822174857,1512.786660300004
PT_unconditional,2024-03-19,U,4.351628209221334,1061.7972830500055
PT_unconditional,2024-03-20,U,-1.0601878699604692,-268.2275310999987
PT_unconditional,2024-03-21,U,-0.5503367342503835,-138.0244529499962
PT_unconditional,2024-03-22,U,-1.7619919196212586,-437.3263944499964
PT_unconditional,2024-03-25,U,-3.971093067203238,-986.8166272000046
PT_unconditional,2024-03-26,U,-1.3175057035416733,-316.2013688500016
PT_unconditional,2024-03-27,U,-4.298447592212251,-1004.547202300003
PT_unconditional,2024-03-28,R,4.392895484611964,984.8871676500024
PT_unconditional,2024-03-29,R,-1.7925385019446765,-414.7934093499981
PT_unconditional,2024-04-01,R,1.592942050436699,364.78372955000407
PT_unconditional,2024-04-02,R,-1.656521844664355,-384.9756766999961
PT_unconditional,2024-04-03,R,-3.6286816030836735,-823.710723899994
PT_unconditional,2024-04-08,R,1.1830345691244308,256.7185015000015
PT_unconditional,2024-04-09,R,-1.3697513715575478,-303.3999287999968
PT_unconditional,2024-04-10,R,-2.915480073536177,-632.3676279499969
PT_unconditional,2024-04-11,R,-0.1049669684408588,-22.28448739999433
PT_unconditional,2024-04-12,R,1.910114528899088,416.4049673000012
PT_unconditional,2024-04-15,R,1.4459979972577806,316.38436180000235
PT_unconditional,2024-04-16,R,1.1007759122155214,236.99705390000173
PT_unconditional,2024-04-17,R,-0.1964194444444444,-44.194375
PT_unconditional,2024-04-18,R,4.555023468435511,995.7281302000026
PT_unconditional,2024-04-19,R,-1.801401558679159,-403.6940892999996
PT_unconditional,2024-04-22,R,2.0537929946025666,418.56301230000304
PT_unconditional,2024-04-23,R,-2.3825475287410742,-501.5262547999961
PT_unconditional,2024-04-24,R,5.598586898667947,1176.8229661000023
PT_unconditional,2024-04-25,R,2.246292936980629,486.54705015000434
PT_unconditional,2024-04-26,R,4.9246761776486006,1143.509808450005
PT_unconditional,2024-04-29,R,-1.1606893021001592,-287.3866711999994
PT_unconditional,2024-04-30,R,-3.350363158102744,-847.6418789999942
PT_unconditional,2024-05-06,U,-0.9112479835999996,-227.81199589999983
PT_unconditional,2024-05-07,U,0.5219069281746141,131.52054590000276
PT_unconditional,2024-05-08,U,-1.323022984640238,-327.3158863999949
PT_unconditional,2024-05-09,U,-0.5220129440329153,-126.8491453999984
PT_unconditional,2024-05-10,U,-0.5266384183333146,-126.3932203999955
PT_unconditional,2024-05-13,U,0.0984609291684072,23.561700349999853
PT_unconditional,2024-05-14,U,-2.649492020491782,-646.4760529999949
PT_unconditional,2024-05-15,U,1.5631669895310027,373.28427710000346
PT_unconditional,2024-05-16,U,-0.7732285493587207,-198.95170574999884
PT_unconditional,2024-05-17,U,1.790465982142854,451.19742749999926
PT_unconditional,2024-05-20,U,3.441191144664052,870.6213596000052
PT_unconditional,2024-05-21,U,-1.0377801507324662,-269.20017110000174
PT_unconditional,2024-05-22,U,-1.2019456745815542,-308.7798438000013
PT_unconditional,2024-05-23,U,-1.650499218846131,-429.12979689999406
PT_unconditional,2024-05-24,U,-4.3541169355158695,-1097.2374677499993
PT_unconditional,2024-05-27,R,0.8632179524390114,212.3516162999968
PT_unconditional,2024-05-28,U,-2.3404733170385184,-576.9266726499948
PT_unconditional,2024-05-29,R,-2.371994142222205,-587.0685501999959
PT_unconditional,2024-05-30,R,-0.4433892304166563,-106.41341529999752
PT_unconditional,2024-05-31,R,-3.4017958441064526,-805.2050762999972
PT_unconditional,2024-06-03,R,3.9904547023134183,914.2131723000042
PT_unconditional,2024-06-04,R,-0.5286788977796318,-126.19565289999812
PT_unconditional,2024-06-05,R,-0.0676078362906534,-16.00277484999767
PT_unconditional,2024-06-06,R,4.585960705184894,1140.9870234500015
PT_unconditional,2024-06-07,R,-5.291886553578331,-1367.9526740999986
PT_unconditional,2024-06-11,R,-1.375269587550989,-336.9410489499923
PT_unconditional,2024-06-12,R,-0.9251654109979596,-227.12810839999912
PT_unconditional,2024-06-13,R,4.238707582661282,1051.199480499998
PT_unconditional,2024-06-14,U,4.334813871017277,1129.219013400001
PT_unconditional,2024-06-17,U,1.4348580705578369,388.4160797000064
PT_unconditional,2024-06-18,U,3.767020197784246,1037.0606604500028
PT_unconditional,2024-06-19,U,-2.650340822541972,-773.6344861000017
PT_unconditional,2024-06-20,U,0.3041494668071879,86.59135320000641
PT_unconditional,2024-06-21,U,3.335372444909102,917.227422350003
PT_unconditional,2024-06-24,U,-1.0863187544964,-301.99661374999926
PT_unconditional,2024-06-25,U,-1.383951388639742,-370.3453915999949
PT_unconditional,2024-06-26,U,-0.0046685370575103,-1.2661072499968
PT_unconditional,2024-06-27,U,0.3349340202474767,89.32690320000204
PT_unconditional,2024-06-28,U,2.429647391385771,648.7158535000008
PT_unconditional,2024-07-01,U,1.961867577344042,537.7479029500018
PT_unconditional,2024-07-02,U,-1.5919973403603482,-441.7792619499967
PT_unconditional,2024-07-03,U,0.6574826745856509,178.50654615000423
PT_unconditional,2024-07-04,U,-1.915994179819814,-531.6883848999984
PT_unconditional,2024-07-05,U,0.1069850755555658,28.88597040000277
PT_unconditional,2024-07-08,U,0.1454166001116725,39.0734404500064
PT_unconditional,2024-07-09,R,6.81511534870849,1846.8962595000007
PT_unconditional,2024-07-10,U,-0.3586974577586157,-104.02226274999856
PT_unconditional,2024-07-11,U,-2.5265192307300373,-744.059913449996
PT_unconditional,2024-07-12,U,-1.5972053777576654,-441.62728694999447
PT_unconditional,2024-07-15,R,-0.8879166149171014,-241.069360949993
PT_unconditional,2024-07-16,R,1.6636597459198847,448.52266750000086
PT_unconditional,2024-07-17,R,-4.28678351090169,-1160.0036180499974
PT_unconditional,2024-07-18,R,2.182449860797752,541.684055450002
PT_unconditional,2024-07-19,R,-1.4322592573087507,-357.6351365499951
PT_unconditional,2024-07-22,R,1.520446017149869,372.3572296000029
PT_unconditional,2024-07-23,R,-3.383462599802745,-857.707769049996
PT_unconditional,2024-07-24,R,-0.6023808422130938,-146.9809254999949
PT_unconditional,2024-07-25,R,-1.4698348999999935,-345.4112014999985
PT_unconditional,2024-07-26,R,1.0967192952586269,254.43887650000147
PT_unconditional,2024-07-29,R,1.5129656068376285,354.0339520000051
PT_unconditional,2024-07-30,R,-2.9163588365261583,-685.0526906999946
PT_unconditional,2024-07-31,R,4.544463819859406,1034.319965400001
PT_unconditional,2024-08-01,R,-2.751015083943104,-676.7497106500035
PT_unconditional,2024-08-02,D,-2.809603229393796,-644.2420204999974
PT_unconditional,2024-08-05,D,-3.418863025592392,-721.3800983999947
PT_unconditional,2024-08-06,D,-1.2445943823109762,-261.73819859999827
PT_unconditional,2024-08-07,D,-1.170412140776699,-241.104901
PT_unconditional,2024-08-08,D,2.1956016120000283,439.1203224000057
PT_unconditional,2024-08-09,D,-0.2480803007211629,-51.60070255000189
PT_unconditional,2024-08-12,D,0.4324654346660307,88.6986606500029
PT_unconditional,2024-08-13,D,-0.5353290424460194,-111.61610534999504
PT_unconditional,2024-08-14,D,0.6490544617924486,137.59954589999913
PT_unconditional,2024-08-15,D,-0.5855295824493416,-121.43883539999344
PT_unconditional,2024-08-16,D,0.038170229652547,8.019565250000142
PT_unconditional,2024-08-19,D,-1.2461552671428369,-261.69260609999577
PT_unconditional,2024-08-20,D,-2.3762076731406965,-501.617439800001
PT_unconditional,2024-08-21,D,2.111697018965518,428.67449485000014
PT_unconditional,2024-08-22,D,-2.0750077211260787,-431.1866044499992
PT_unconditional,2024-08-23,D,1.084349090594069,219.0385163000019
PT_unconditional,2024-08-26,D,-2.528262972815519,-520.8221723999969
PT_unconditional,2024-08-27,D,-1.4507128187499636,-290.14256374999275
PT_unconditional,2024-08-28,D,0.6634757313775443,130.0412433499987
PT_unconditional,2024-08-29,D,0.9521189794736812,180.90260609999945
PT_unconditional,2024-08-30,D,7.073373293763114,1349.5996244500022
PT_unconditional,2024-09-02,C,-4.712952096710849,-960.0283420999998
PT_unconditional,2024-09-03,D,0.3128596716649649,60.507060500004215
PT_unconditional,2024-09-04,D,2.0619488221621864,381.4605321000045
PT_unconditional,2024-09-05,D,-0.0990598085895829,-18.682679899995343
PT_unconditional,2024-09-06,D,-2.9049428328034,-548.1627125500016
PT_unconditional,2024-09-09,D,2.382638457528969,431.9723523500021
PT_unconditional,2024-09-10,D,0.97586293602151,181.51050610000087
PT_unconditional,2024-09-11,D,0.1147953808760878,21.48969530000364
PT_unconditional,2024-09-12,D,-3.037197487106746,-588.912592749998
PT_unconditional,2024-09-13,D,1.8607832155355428,350.94371445000337
PT_unconditional,2024-09-18,D,-1.5190674407894735,-288.62281375
PT_unconditional,2024-09-19,D,-0.3108504907260232,-58.65748760000058
PT_unconditional,2024-09-20,D,-0.9407046615789488,-178.7338857000003
PT_unconditional,2024-09-23,D,0.1157966638069689,21.59607779999971
PT_unconditional,2024-09-24,D,8.675028324867736,1639.580353400002
PT_unconditional,2024-09-25,C,-1.370303160178218,-292.14863374999607
PT_unconditional,2024-09-26,C,2.403423580056853,507.3627177500016
PT_unconditional,2024-09-27,C,4.248617415531359,935.5455549000052
PT_unconditional,2024-09-30,C,3.4657259339506363,842.1714019500047
PT_unconditional,2024-10-08,C,-0.1880630548538402,-52.11227249999913
PT_unconditional,2024-10-09,C,-6.319063207581208,-1750.380508499995
PT_unconditional,2024-10-10,C,-2.901873128205114,-769.5767535999962
PT_unconditional,2024-10-11,C,-3.377101403740139,-857.7837565499954
PT_unconditional,2024-10-14,C,2.331211463325204,572.0792931000051
PT_unconditional,2024-10-15,C,-2.531507554386649,-637.6867529499968
PT_unconditional,2024-10-16,U,-0.5328272676831685,-125.80051789999608
PT_unconditional,2024-10-17,U,-0.4462089726545828,-106.06387279999431
PT_unconditional,2024-10-18,U,8.554778692660555,2051.435930500001
PT_unconditional,2024-10-21,U,-2.462247493659073,-660.1285530499974
PT_unconditional,2024-10-22,U,-1.057100551717602,-280.0259361499928
PT_unconditional,2024-10-23,U,-0.8879899123691383,-229.01259840000077
PT_unconditional,2024-10-24,U,0.5626837776232219,141.57123845000262
PT_unconditional,2024-10-25,U,0.8709764330445287,221.14091635000585
PT_unconditional,2024-10-28,U,-0.3888359749110873,-98.41438524999622
PT_unconditional,2024-10-29,U,-0.7862945962301444,-198.1462382499964
PT_unconditional,2024-10-30,U,-0.4328561859437564,-107.78119029999534
PT_unconditional,2024-10-31,R,-1.2121691377550723,-296.9814387499927
PT_unconditional,2024-11-01,R,-0.9059722467505216,-216.0743808499994
PT_unconditional,2024-11-04,R,2.116505404751891,503.3049852499997
PT_unconditional,2024-11-05,R,1.4897094887017326,362.5952895500017
PT_unconditional,2024-11-06,R,-3.468663036399986,-867.1657590999965
PT_unconditional,2024-11-07,R,2.6414864916527576,632.9001634000007
PT_unconditional,2024-11-08,R,4.140834138152631,1031.067700400005
PT_unconditional,2024-11-11,R,6.560567830237173,1659.8236610500048
PT_unconditional,2024-11-12,R,-4.960184659200302,-1339.7458764500016
PT_unconditional,2024-11-13,U,3.730986346682381,950.2822225000024
PT_unconditional,2024-11-14,U,-6.616509748118867,-1758.6682910499949
PT_unconditional,2024-11-15,R,-3.737101711290311,-926.801224399997
PT_unconditional,2024-11-18,R,-3.033719872073571,-725.6657933999982
PT_unconditional,2024-11-19,R,0.9556043980810272,224.0892313500009
PT_unconditional,2024-11-20,R,1.0703755337552805,253.67900150000145
PT_unconditional,2024-11-21,R,-0.9139595057203366,-215.6944433499994
PT_unconditional,2024-11-22,R,-2.958887157300952,-695.0425932499936
PT_unconditional,2024-11-25,R,-3.388677653896666,-773.9739761499985
PT_unconditional,2024-11-26,R,0.715078682046606,156.53072350000204
PT_unconditional,2024-11-27,R,1.625379479927012,356.28318200000103
PT_unconditional,2024-11-28,R,-2.300386379256268,-513.4462398499991
PT_unconditional,2024-11-29,R,1.3567512549199063,296.45014919999954
PT_unconditional,2024-12-02,R,2.0206812072949765,445.9643424500013
