direction,year,selected,train_mean,n,mean_pct,median_pct,win_pct,cash,pf_pct,pf_cash,worst_pct,mdd_cash,clusters
rt,2024,C__drawdown60__low,0.4213464264727945,0,,,,0.0,,,,0.0,0
rt,2025,C__drawdown60__low,0.4213464264727945,4,-2.45869455571857,-2.694374818170343,25.0,-6202.617538751956,0.16698217083212233,0.15917217115226462,-6.417454118864033,-6202.617538751956,1
rt,2026,C__clv__high,0.2720886833286386,12,-0.33939777364044943,0.7552055371405927,58.333333333333336,-2436.938328923942,0.7615931475502628,0.7699946623836277,-9.500315327488163,-8652.369187134005,6
pt,2024,U__beta_residual1__low,0.7673068464642487,14,0.08696945433915834,-0.22543875485604656,42.857142857142854,56.35225855004933,1.1310296870537158,1.0240122916502772,-4.84578237451057,-1383.8311394999664,6
pt,2025,U__overnight5__high,0.6703005659150831,31,0.700461925344996,-0.4126272217771644,41.935483870967744,9308.229234000166,1.5514097094989399,1.4361714376085999,-7.80341265242462,-8253.679655645978,5
pt,2026,U__bias5__low,1.2506603538556738,3,-0.004431216196311445,-0.0387882765751092,33.33333333333333,26.18192262602622,0.975083923453508,1.0774758889946128,-0.4947487176675099,-337.93639499698776,2
