date,time,code,open,high,low,close,volume,amount,adjustflag,dt
2022-04-29,20220429093500000,sh.601138,9.46,9.47,9.41,9.44,798400,7534821.0,3,2022-04-29 09:35:00
2022-04-29,20220429094000000,sh.601138,9.45,9.47,9.44,9.47,498200,4710710.0,3,2022-04-29 09:40:00
2022-04-29,20220429094500000,sh.601138,9.47,9.47,9.42,9.44,498500,4707703.0,3,2022-04-29 09:45:00
2022-04-29,20220429095000000,sh.601138,9.44,9.44,9.41,9.42,478100,4505306.0,3,2022-04-29 09:50:00
2022-04-29,20220429095500000,sh.601138,9.41,9.42,9.39,9.41,580100,5454118.0,3,2022-04-29 09:55:00
2022-04-29,20220429100000000,sh.601138,9.4,9.41,9.39,9.4,299700,2816048.0,3,2022-04-29 10:00:00
2022-04-29,20220429100500000,sh.601138,9.39,9.41,9.39,9.4,394925,3710583.0,3,2022-04-29 10:05:00
2022-04-29,20220429101000000,sh.601138,9.39,9.46,9.38,9.43,779775,7342165.0,3,2022-04-29 10:10:00
2022-04-29,20220429101500000,sh.601138,9.42,9.44,9.42,9.43,409700,3862313.0,3,2022-04-29 10:15:00
2022-04-29,20220429102000000,sh.601138,9.42,9.43,9.4,9.4,433300,4075944.0,3,2022-04-29 10:20:00
2022-04-29,20220429102500000,sh.601138,9.4,9.42,9.39,9.41,286800,2696170.0,3,2022-04-29 10:25:00
2022-04-29,20220429103000000,sh.601138,9.41,9.41,9.4,9.4,241700,2272810.0,3,2022-04-29 10:30:00
2022-04-29,20220429103500000,sh.601138,9.41,9.43,9.39,9.39,411400,3868815.0,3,2022-04-29 10:35:00
2022-04-29,20220429104000000,sh.601138,9.4,9.4,9.36,9.36,806900,7565659.0,3,2022-04-29 10:40:00
2022-04-29,20220429104500000,sh.601138,9.36,9.38,9.33,9.35,690500,6459858.0,3,2022-04-29 10:45:00
2022-04-29,20220429105000000,sh.601138,9.34,9.36,9.34,9.36,560400,5240182.0,3,2022-04-29 10:50:00
2022-04-29,20220429105500000,sh.601138,9.36,9.38,9.34,9.36,727893,6813283.0,3,2022-04-29 10:55:00
2022-04-29,20220429110000000,sh.601138,9.36,9.38,9.35,9.36,463000,4333691.0,3,2022-04-29 11:00:00
2022-04-29,20220429110500000,sh.601138,9.36,9.39,9.34,9.37,696900,6528341.0,3,2022-04-29 11:05:00
2022-04-29,20220429111000000,sh.601138,9.37,9.38,9.34,9.34,674300,6306389.0,3,2022-04-29 11:10:00
2022-04-29,20220429111500000,sh.601138,9.34,9.38,9.33,9.38,592500,5537764.0,3,2022-04-29 11:15:00
2022-04-29,20220429112000000,sh.601138,9.38,9.39,9.36,9.37,367300,3443918.0,3,2022-04-29 11:20:00
2022-04-29,20220429112500000,sh.601138,9.37,9.39,9.37,9.39,436100,4088419.0,3,2022-04-29 11:25:00
2022-04-29,20220429113000000,sh.601138,9.38,9.39,9.37,9.39,410500,3852288.0,3,2022-04-29 11:30:00
2022-04-29,20220429130500000,sh.601138,9.4,9.61,9.4,9.59,4290090,40818451.0,3,2022-04-29 13:05:00
2022-04-29,20220429131000000,sh.601138,9.58,9.63,9.56,9.63,1631030,15646899.0,3,2022-04-29 13:10:00
2022-04-29,20220429131500000,sh.601138,9.63,9.67,9.62,9.66,1879905,18120093.0,3,2022-04-29 13:15:00
2022-04-29,20220429132000000,sh.601138,9.67,9.68,9.6,9.65,1376300,13262955.0,3,2022-04-29 13:20:00
2022-04-29,20220429132500000,sh.601138,9.64,9.66,9.62,9.63,547900,5284425.0,3,2022-04-29 13:25:00
2022-04-29,20220429133000000,sh.601138,9.63,9.65,9.6,9.62,780300,7508279.0,3,2022-04-29 13:30:00
2022-04-29,20220429133500000,sh.601138,9.62,9.62,9.54,9.56,987500,9459135.0,3,2022-04-29 13:35:00
2022-04-29,20220429134000000,sh.601138,9.57,9.6,9.56,9.58,585900,5611728.0,3,2022-04-29 13:40:00
2022-04-29,20220429134500000,sh.601138,9.57,9.58,9.55,9.58,528300,5055039.0,3,2022-04-29 13:45:00
2022-04-29,20220429135000000,sh.601138,9.58,9.6,9.58,9.6,573200,5496339.0,3,2022-04-29 13:50:00
2022-04-29,20220429135500000,sh.601138,9.59,9.6,9.58,9.59,541156,5190097.0,3,2022-04-29 13:55:00
2022-04-29,20220429140000000,sh.601138,9.6,9.6,9.58,9.59,451644,4330262.0,3,2022-04-29 14:00:00
2022-04-29,20220429140500000,sh.601138,9.59,9.59,9.57,9.59,652756,6255630.0,3,2022-04-29 14:05:00
2022-04-29,20220429141000000,sh.601138,9.58,9.6,9.58,9.59,915416,8780458.0,3,2022-04-29 14:10:00
2022-04-29,20220429141500000,sh.601138,9.6,9.6,9.58,9.59,702996,6739824.0,3,2022-04-29 14:15:00
2022-04-29,20220429142000000,sh.601138,9.59,9.6,9.58,9.59,1249800,11981936.0,3,2022-04-29 14:20:00
2022-04-29,20220429142500000,sh.601138,9.59,9.6,9.57,9.57,957900,9179456.0,3,2022-04-29 14:25:00
2022-04-29,20220429143000000,sh.601138,9.58,9.58,9.56,9.57,699300,6692512.0,3,2022-04-29 14:30:00
2022-04-29,20220429143500000,sh.601138,9.57,9.58,9.53,9.53,1522300,14531296.0,3,2022-04-29 14:35:00
2022-04-29,20220429144000000,sh.601138,9.54,9.56,9.52,9.56,1387210,13234128.0,3,2022-04-29 14:40:00
2022-04-29,20220429144500000,sh.601138,9.55,9.56,9.52,9.53,1552900,14805408.0,3,2022-04-29 14:45:00
2022-04-29,20220429145000000,sh.601138,9.53,9.53,9.51,9.52,1945298,18518176.0,3,2022-04-29 14:50:00
2022-04-29,20220429145500000,sh.601138,9.52,9.52,9.48,9.51,2520400,23945408.0,3,2022-04-29 14:55:00
