date,time,code,open,high,low,close,volume,amount,adjustflag,dt
2022-02-09,20220209093500000,sh.601138,11.31,11.36,11.3,11.35,1648724,18678734.0,3,2022-02-09 09:35:00
2022-02-09,20220209094000000,sh.601138,11.34,11.39,11.3,11.38,1159300,13158278.0,3,2022-02-09 09:40:00
2022-02-09,20220209094500000,sh.601138,11.37,11.38,11.35,11.36,382700,4349389.0,3,2022-02-09 09:45:00
2022-02-09,20220209095000000,sh.601138,11.35,11.37,11.33,11.34,676700,7681678.0,3,2022-02-09 09:50:00
2022-02-09,20220209095500000,sh.601138,11.34,11.36,11.31,11.35,669100,7586797.0,3,2022-02-09 09:55:00
2022-02-09,20220209100000000,sh.601138,11.35,11.35,11.31,11.32,509900,5779394.0,3,2022-02-09 10:00:00
2022-02-09,20220209100500000,sh.601138,11.32,11.34,11.31,11.33,432600,4898997.0,3,2022-02-09 10:05:00
2022-02-09,20220209101000000,sh.601138,11.33,11.34,11.32,11.32,257900,2921618.0,3,2022-02-09 10:10:00
2022-02-09,20220209101500000,sh.601138,11.32,11.33,11.31,11.32,300800,3404635.0,3,2022-02-09 10:15:00
2022-02-09,20220209102000000,sh.601138,11.32,11.35,11.31,11.33,413400,4682707.0,3,2022-02-09 10:20:00
2022-02-09,20220209102500000,sh.601138,11.33,11.36,11.33,11.35,440900,5005345.0,3,2022-02-09 10:25:00
2022-02-09,20220209103000000,sh.601138,11.34,11.35,11.34,11.35,327500,3715596.0,3,2022-02-09 10:30:00
2022-02-09,20220209103500000,sh.601138,11.35,11.36,11.32,11.33,469800,5327854.0,3,2022-02-09 10:35:00
2022-02-09,20220209104000000,sh.601138,11.33,11.34,11.31,11.32,446100,5051245.0,3,2022-02-09 10:40:00
2022-02-09,20220209104500000,sh.601138,11.32,11.34,11.3,11.31,632400,7154456.0,3,2022-02-09 10:45:00
2022-02-09,20220209105000000,sh.601138,11.3,11.32,11.3,11.32,270200,3056605.0,3,2022-02-09 10:50:00
2022-02-09,20220209105500000,sh.601138,11.32,11.33,11.29,11.33,869200,9826190.0,3,2022-02-09 10:55:00
2022-02-09,20220209110000000,sh.601138,11.33,11.33,11.31,11.31,152883,1730194.0,3,2022-02-09 11:00:00
2022-02-09,20220209110500000,sh.601138,11.31,11.32,11.31,11.31,262800,2973220.0,3,2022-02-09 11:05:00
