date,time,code,open,high,low,close,volume,amount,adjustflag,dt
2024-12-12,20241212093500000,sh.601138,22.37,22.65,22.27,22.64,10360500,232935504.0,3,2024-12-12 09:35:00
2024-12-12,20241212094000000,sh.601138,22.62,22.62,22.39,22.44,5181400,116501840.0,3,2024-12-12 09:40:00
2024-12-12,20241212094500000,sh.601138,22.44,22.56,22.42,22.52,3851700,86676704.0,3,2024-12-12 09:45:00
2024-12-12,20241212095000000,sh.601138,22.51,22.52,22.45,22.52,3008400,67666112.0,3,2024-12-12 09:50:00
2024-12-12,20241212095500000,sh.601138,22.52,22.54,22.39,22.4,2573600,57788608.0,3,2024-12-12 09:55:00
2024-12-12,20241212100000000,sh.601138,22.4,22.52,22.4,22.45,1702900,38263364.0,3,2024-12-12 10:00:00
2024-12-12,20241212100500000,sh.601138,22.45,22.51,22.42,22.46,2865000,64388092.0,3,2024-12-12 10:05:00
2024-12-12,20241212101000000,sh.601138,22.46,22.46,22.33,22.35,2350200,52615104.0,3,2024-12-12 10:10:00
2024-12-12,20241212101500000,sh.601138,22.34,22.38,22.32,22.38,1806800,40367358.0,3,2024-12-12 10:15:00
2024-12-12,20241212102000000,sh.601138,22.38,22.45,22.37,22.41,1293400,28989257.0,3,2024-12-12 10:20:00
2024-12-12,20241212102500000,sh.601138,22.41,22.42,22.27,22.3,3303100,73691195.0,3,2024-12-12 10:25:00
2024-12-12,20241212103000000,sh.601138,22.29,22.33,22.28,22.3,1829000,40780098.0,3,2024-12-12 10:30:00
2024-12-12,20241212103500000,sh.601138,22.3,22.37,22.29,22.33,969600,21645813.0,3,2024-12-12 10:35:00
2024-12-12,20241212104000000,sh.601138,22.33,22.37,22.32,22.34,766800,17127423.0,3,2024-12-12 10:40:00
2024-12-12,20241212104500000,sh.601138,22.34,22.34,22.29,22.29,1090700,24331279.0,3,2024-12-12 10:45:00
2024-12-12,20241212105000000,sh.601138,22.29,22.3,22.26,22.26,1519900,33853559.0,3,2024-12-12 10:50:00
2024-12-12,20241212105500000,sh.601138,22.26,22.26,22.2,22.22,2144800,47676418.0,3,2024-12-12 10:55:00
2024-12-12,20241212110000000,sh.601138,22.22,22.25,22.21,22.23,1273700,28306432.0,3,2024-12-12 11:00:00
2024-12-12,20241212110500000,sh.601138,22.23,22.29,22.21,22.28,1077200,23955836.0,3,2024-12-12 11:05:00
2024-12-12,20241212111000000,sh.601138,22.28,22.29,22.23,22.28,989100,22014724.0,3,2024-12-12 11:10:00
2024-12-12,20241212111500000,sh.601138,22.28,22.35,22.27,22.3,868500,19373948.0,3,2024-12-12 11:15:00
2024-12-12,20241212112000000,sh.601138,22.3,22.41,22.3,22.41,2142200,47937928.0,3,2024-12-12 11:20:00
2024-12-12,20241212112500000,sh.601138,22.42,22.46,22.35,22.36,1968200,44137854.0,3,2024-12-12 11:25:00
2024-12-12,20241212113000000,sh.601138,22.36,22.4,22.33,22.4,919300,20557822.0,3,2024-12-12 11:30:00
2024-12-12,20241212130500000,sh.601138,22.4,22.45,22.32,22.33,3007000,67325063.0,3,2024-12-12 13:05:00
2024-12-12,20241212131000000,sh.601138,22.32,22.33,22.26,22.28,2026800,45172854.0,3,2024-12-12 13:10:00
2024-12-12,20241212131500000,sh.601138,22.28,22.3,22.26,22.3,942700,20999167.0,3,2024-12-12 13:15:00
2024-12-12,20241212132000000,sh.601138,22.3,22.3,22.26,22.27,974900,21715076.0,3,2024-12-12 13:20:00
2024-12-12,20241212132500000,sh.601138,22.27,22.28,22.24,22.28,1638400,36462080.0,3,2024-12-12 13:25:00
2024-12-12,20241212133000000,sh.601138,22.29,22.3,22.25,22.26,891000,19851645.0,3,2024-12-12 13:30:00
2024-12-12,20241212133500000,sh.601138,22.27,22.28,22.22,22.27,1974000,43915523.0,3,2024-12-12 13:35:00
2024-12-12,20241212134000000,sh.601138,22.27,22.3,22.24,22.28,1097000,24424320.0,3,2024-12-12 13:40:00
2024-12-12,20241212134500000,sh.601138,22.28,22.28,22.25,22.26,1017200,22646008.0,3,2024-12-12 13:45:00
2024-12-12,20241212135000000,sh.601138,22.26,22.3,22.25,22.3,961900,21421836.0,3,2024-12-12 13:50:00
2024-12-12,20241212135500000,sh.601138,22.3,22.32,22.28,22.3,541100,12067444.0,3,2024-12-12 13:55:00
2024-12-12,20241212140000000,sh.601138,22.29,22.29,22.25,22.28,987600,21993359.0,3,2024-12-12 14:00:00
2024-12-12,20241212140500000,sh.601138,22.28,22.3,22.26,22.28,741700,16526845.0,3,2024-12-12 14:05:00
2024-12-12,20241212141000000,sh.601138,22.29,22.32,22.26,22.31,1258400,28057078.0,3,2024-12-12 14:10:00
2024-12-12,20241212141500000,sh.601138,22.31,22.33,22.3,22.32,999600,22302208.0,3,2024-12-12 14:15:00
2024-12-12,20241212142000000,sh.601138,22.33,22.37,22.3,22.32,1556000,34763530.0,3,2024-12-12 14:20:00
2024-12-12,20241212142500000,sh.601138,22.31,22.34,22.3,22.31,1044400,23302900.0,3,2024-12-12 14:25:00
2024-12-12,20241212143000000,sh.601138,22.31,22.32,22.29,22.32,1019300,22732928.0,3,2024-12-12 14:30:00
2024-12-12,20241212143500000,sh.601138,22.31,22.34,22.3,22.31,1072200,23931403.0,3,2024-12-12 14:35:00
2024-12-12,20241212144000000,sh.601138,22.31,22.34,22.3,22.33,2012100,44900982.0,3,2024-12-12 14:40:00
