date,time,code,open,high,low,close,volume,amount,adjustflag,dt
2026-08-05,20260805093500000,sh.601138,59.0,61.68,59.0,61.68,26465975,1587871689.0,3,2026-08-05 09:35:00
2026-08-05,20260805094000000,sh.601138,61.7,63.32,61.7,63.3,25226460,1580632543.0,3,2026-08-05 09:40:00
2026-08-05,20260805094500000,sh.601138,63.33,63.97,63.29,63.8,16974812,1079410758.0,3,2026-08-05 09:45:00
2026-08-05,20260805095000000,sh.601138,63.8,64.59,63.78,64.2,15284205,982680753.0,3,2026-08-05 09:50:00
2026-08-05,20260805095500000,sh.601138,64.17,64.3,63.88,64.28,9976164,639456189.0,3,2026-08-05 09:55:00
2026-08-05,20260805100000000,sh.601138,64.29,64.42,63.99,63.99,6469000,415712943.0,3,2026-08-05 10:00:00
2026-08-05,20260805100500000,sh.601138,63.98,64.95,63.98,64.77,12210568,787545910.0,3,2026-08-05 10:05:00
2026-08-05,20260805101000000,sh.601138,64.7,64.8,63.89,63.98,6580607,423170848.0,3,2026-08-05 10:10:00
2026-08-05,20260805101500000,sh.601138,64.0,64.04,63.22,63.49,6855802,435660862.0,3,2026-08-05 10:15:00
2026-08-05,20260805102000000,sh.601138,63.5,63.73,63.2,63.73,4410154,279781584.0,3,2026-08-05 10:20:00
2026-08-05,20260805102500000,sh.601138,63.69,64.11,63.5,64.1,3223281,205806757.0,3,2026-08-05 10:25:00
2026-08-05,20260805103000000,sh.601138,64.1,64.5,63.93,64.3,2966233,190438350.0,3,2026-08-05 10:30:00
2026-08-05,20260805103500000,sh.601138,64.27,64.48,63.99,64.27,2701663,173483435.0,3,2026-08-05 10:35:00
2026-08-05,20260805104000000,sh.601138,64.26,64.59,64.16,64.16,3599300,231818643.0,3,2026-08-05 10:40:00
2026-08-05,20260805104500000,sh.601138,64.15,64.42,64.15,64.36,1691500,108792409.0,3,2026-08-05 10:45:00
2026-08-05,20260805105000000,sh.601138,64.36,64.9,64.3,64.82,5229484,338183247.0,3,2026-08-05 10:50:00
2026-08-05,20260805105500000,sh.601138,64.8,65.2,64.76,64.97,9821399,638449648.0,3,2026-08-05 10:55:00
2026-08-05,20260805110000000,sh.601138,64.96,65.1,64.81,65.05,2132500,138513418.0,3,2026-08-05 11:00:00
2026-08-05,20260805110500000,sh.601138,65.12,65.34,65.01,65.08,4130784,269336057.0,3,2026-08-05 11:05:00
2026-08-05,20260805111000000,sh.601138,65.07,65.07,64.86,64.91,1548000,100533622.0,3,2026-08-05 11:10:00
2026-08-05,20260805111500000,sh.601138,64.91,65.06,64.89,65.06,1496832,97254040.0,3,2026-08-05 11:15:00
2026-08-05,20260805112000000,sh.601138,65.07,65.49,65.07,65.19,4708200,307613251.0,3,2026-08-05 11:20:00
2026-08-05,20260805112500000,sh.601138,65.2,65.73,65.17,65.66,5381900,352589041.0,3,2026-08-05 11:25:00
2026-08-05,20260805113000000,sh.601138,65.66,65.78,65.3,65.31,2545600,166815263.0,3,2026-08-05 11:30:00
2026-08-05,20260805130500000,sh.601138,65.4,65.92,65.29,65.92,31265321,2059464843.0,3,2026-08-05 13:05:00
