date,time,code,open,high,low,close,volume,amount,adjustflag,dt
2025-12-04,20251204093500000,sh.601138,60.88,62.68,60.84,62.68,14511500,894245566.0,3,2025-12-04 09:35:00
2025-12-04,20251204094000000,sh.601138,62.77,62.87,62.17,62.6,13641700,854239170.0,3,2025-12-04 09:40:00
2025-12-04,20251204094500000,sh.601138,62.59,62.59,61.48,61.56,10028100,620447616.0,3,2025-12-04 09:45:00
2025-12-04,20251204095000000,sh.601138,61.55,61.55,61.01,61.25,8223100,503318016.0,3,2025-12-04 09:50:00
2025-12-04,20251204095500000,sh.601138,61.16,61.28,60.35,60.35,13688600,831216128.0,3,2025-12-04 09:55:00
2025-12-04,20251204100000000,sh.601138,60.3,60.32,59.71,59.98,14400000,863663104.0,3,2025-12-04 10:00:00
2025-12-04,20251204100500000,sh.601138,59.98,60.65,59.91,60.65,5489500,330480640.0,3,2025-12-04 10:05:00
2025-12-04,20251204101000000,sh.601138,60.7,61.07,60.55,60.98,4163600,253428224.0,3,2025-12-04 10:10:00
2025-12-04,20251204101500000,sh.601138,60.98,61.64,60.86,61.53,4283000,262898176.0,3,2025-12-04 10:15:00
2025-12-04,20251204102000000,sh.601138,61.54,61.78,61.1,61.12,3531700,217074684.0,3,2025-12-04 10:20:00
2025-12-04,20251204102500000,sh.601138,61.12,61.74,61.12,61.7,2804600,172398084.0,3,2025-12-04 10:25:00
2025-12-04,20251204103000000,sh.601138,61.7,62.13,61.54,61.7,5575300,345092608.0,3,2025-12-04 10:30:00
2025-12-04,20251204103500000,sh.601138,61.65,61.67,61.33,61.58,1880500,115546112.0,3,2025-12-04 10:35:00
2025-12-04,20251204104000000,sh.601138,61.59,61.59,61.33,61.54,1203600,73941504.0,3,2025-12-04 10:40:00
2025-12-04,20251204104500000,sh.601138,61.55,61.64,61.37,61.54,1011400,62196736.0,3,2025-12-04 10:45:00
2025-12-04,20251204105000000,sh.601138,61.55,61.86,61.47,61.67,1795300,110755840.0,3,2025-12-04 10:50:00
2025-12-04,20251204105500000,sh.601138,61.58,61.97,61.52,61.9,2476000,153040384.0,3,2025-12-04 10:55:00
2025-12-04,20251204110000000,sh.601138,61.9,61.98,61.6,61.65,1663300,102764544.0,3,2025-12-04 11:00:00
2025-12-04,20251204110500000,sh.601138,61.62,61.62,61.32,61.35,1517800,93255679.0,3,2025-12-04 11:05:00
2025-12-04,20251204111000000,sh.601138,61.35,61.36,61.15,61.2,1745700,106868737.0,3,2025-12-04 11:10:00
2025-12-04,20251204111500000,sh.601138,61.16,61.25,61.01,61.15,1323500,80924672.0,3,2025-12-04 11:15:00
2025-12-04,20251204112000000,sh.601138,61.14,61.21,61.08,61.13,1060600,64846336.0,3,2025-12-04 11:20:00
2025-12-04,20251204112500000,sh.601138,61.16,61.3,61.11,61.23,1051300,64319488.0,3,2025-12-04 11:25:00
2025-12-04,20251204113000000,sh.601138,61.22,61.25,61.0,61.05,2029400,123909632.0,3,2025-12-04 11:30:00
2025-12-04,20251204130500000,sh.601138,61.06,61.19,60.91,61.14,1573300,96061952.0,3,2025-12-04 13:05:00
2025-12-04,20251204131000000,sh.601138,61.15,61.17,60.96,61.01,1416800,86495744.0,3,2025-12-04 13:10:00
2025-12-04,20251204131500000,sh.601138,61.01,61.14,61.01,61.01,1247500,76172800.0,3,2025-12-04 13:15:00
2025-12-04,20251204132000000,sh.601138,61.02,61.03,60.88,60.9,1506300,91808256.0,3,2025-12-04 13:20:00
2025-12-04,20251204132500000,sh.601138,60.9,61.02,60.9,61.02,1102700,67220992.0,3,2025-12-04 13:25:00
2025-12-04,20251204133000000,sh.601138,61.02,61.31,61.02,61.15,1241800,75958272.0,3,2025-12-04 13:30:00
2025-12-04,20251204133500000,sh.601138,61.11,61.12,60.94,60.94,1045700,63799296.0,3,2025-12-04 13:35:00
2025-12-04,20251204134000000,sh.601138,60.93,61.02,60.92,60.93,908900,55400960.0,3,2025-12-04 13:40:00
2025-12-04,20251204134500000,sh.601138,60.94,61.15,60.91,61.15,1013800,61851136.0,3,2025-12-04 13:45:00
2025-12-04,20251204135000000,sh.601138,61.16,61.26,61.09,61.14,833900,51027968.0,3,2025-12-04 13:50:00
2025-12-04,20251204135500000,sh.601138,61.13,61.13,61.01,61.02,920300,56205312.0,3,2025-12-04 13:55:00
2025-12-04,20251204140000000,sh.601138,61.04,61.1,60.98,61.08,1013600,61871616.0,3,2025-12-04 14:00:00
2025-12-04,20251204140500000,sh.601138,61.05,61.22,61.01,61.06,1238300,75673600.0,3,2025-12-04 14:05:00
2025-12-04,20251204141000000,sh.601138,61.06,61.22,61.02,61.22,1026300,62717945.0,3,2025-12-04 14:10:00
2025-12-04,20251204141500000,sh.601138,61.22,61.53,61.22,61.4,2065500,126839815.0,3,2025-12-04 14:15:00
2025-12-04,20251204142000000,sh.601138,61.42,61.49,61.1,61.25,1328300,81431040.0,3,2025-12-04 14:20:00
2025-12-04,20251204142500000,sh.601138,61.25,61.27,61.16,61.19,721900,44185088.0,3,2025-12-04 14:25:00
2025-12-04,20251204143000000,sh.601138,61.19,61.26,61.1,61.26,1207400,73877106.0,3,2025-12-04 14:30:00
2025-12-04,20251204143500000,sh.601138,61.3,61.41,61.27,61.38,1851100,113566606.0,3,2025-12-04 14:35:00
2025-12-04,20251204144000000,sh.601138,61.4,61.41,61.28,61.34,1575200,96615420.0,3,2025-12-04 14:40:00
2025-12-04,20251204144500000,sh.601138,61.35,61.49,61.34,61.38,3077700,189075460.0,3,2025-12-04 14:45:00
2025-12-04,20251204145000000,sh.601138,61.38,61.41,61.32,61.33,2693500,165245952.0,3,2025-12-04 14:50:00
2025-12-04,20251204145500000,sh.601138,61.32,61.33,61.21,61.24,3539800,216820736.0,3,2025-12-04 14:55:00
2025-12-04,20251204150000000,sh.601138,61.24,61.4,61.24,61.4,3828800,234973184.0,3,2025-12-04 15:00:00
