date,time,code,open,high,low,close,volume,amount,adjustflag,dt
2025-04-24,20250424093500000,sh.601138,18.26,18.26,18.13,18.14,5861400,106721008.0,3,2025-04-24 09:35:00
2025-04-24,20250424094000000,sh.601138,18.14,18.24,18.13,18.23,2352800,42744336.0,3,2025-04-24 09:40:00
2025-04-24,20250424094500000,sh.601138,18.23,18.23,18.14,18.15,1501800,27280080.0,3,2025-04-24 09:45:00
2025-04-24,20250424095000000,sh.601138,18.15,18.2,18.14,18.16,1559500,28326048.0,3,2025-04-24 09:50:00
2025-04-24,20250424095500000,sh.601138,18.15,18.18,18.15,18.16,1018000,18484464.0,3,2025-04-24 09:55:00
2025-04-24,20250424100000000,sh.601138,18.15,18.18,18.14,18.17,890700,16175760.0,3,2025-04-24 10:00:00
2025-04-24,20250424100500000,sh.601138,18.18,18.2,18.17,18.18,925900,16837616.0,3,2025-04-24 10:05:00
2025-04-24,20250424101000000,sh.601138,18.17,18.22,18.17,18.2,826300,15036608.0,3,2025-04-24 10:10:00
2025-04-24,20250424101500000,sh.601138,18.21,18.24,18.19,18.19,1244000,22666048.0,3,2025-04-24 10:15:00
2025-04-24,20250424102000000,sh.601138,18.2,18.21,18.17,18.17,758900,13800224.0,3,2025-04-24 10:20:00
2025-04-24,20250424102500000,sh.601138,18.17,18.18,18.16,18.18,608200,11052768.0,3,2025-04-24 10:25:00
2025-04-24,20250424103000000,sh.601138,18.17,18.19,18.16,18.16,487100,8851584.0,3,2025-04-24 10:30:00
2025-04-24,20250424103500000,sh.601138,18.17,18.19,18.14,18.15,1429200,25953696.0,3,2025-04-24 10:35:00
2025-04-24,20250424104000000,sh.601138,18.15,18.16,18.14,18.15,530800,9632640.0,3,2025-04-24 10:40:00
2025-04-24,20250424104500000,sh.601138,18.15,18.15,18.12,18.12,1177300,21353216.0,3,2025-04-24 10:45:00
2025-04-24,20250424105000000,sh.601138,18.12,18.12,18.0,18.0,3159900,57086976.0,3,2025-04-24 10:50:00
2025-04-24,20250424105500000,sh.601138,18.0,18.01,17.97,17.98,2232900,40160832.0,3,2025-04-24 10:55:00
