date,time,code,open,high,low,close,volume,amount,adjustflag,dt
2024-08-13,20240813093500000,sh.601138,20.85,21.0,20.78,20.88,12195900,254944608.0,3,2024-08-13 09:35:00
2024-08-13,20240813094000000,sh.601138,20.88,20.98,20.88,20.92,7411100,155245568.0,3,2024-08-13 09:40:00
2024-08-13,20240813094500000,sh.601138,20.92,21.04,20.8,20.89,8299000,173708952.0,3,2024-08-13 09:45:00
2024-08-13,20240813095000000,sh.601138,20.89,20.9,20.8,20.82,4782700,99660045.0,3,2024-08-13 09:50:00
2024-08-13,20240813095500000,sh.601138,20.82,20.82,20.72,20.8,3300100,68537395.0,3,2024-08-13 09:55:00
2024-08-13,20240813100000000,sh.601138,20.8,20.83,20.74,20.76,1561700,32450758.0,3,2024-08-13 10:00:00
2024-08-13,20240813100500000,sh.601138,20.76,20.78,20.72,20.76,2408900,49967685.0,3,2024-08-13 10:05:00
2024-08-13,20240813101000000,sh.601138,20.76,20.84,20.7,20.84,2798100,58084853.0,3,2024-08-13 10:10:00
2024-08-13,20240813101500000,sh.601138,20.84,20.84,20.66,20.67,2681600,55578120.0,3,2024-08-13 10:15:00
2024-08-13,20240813102000000,sh.601138,20.67,20.71,20.67,20.68,1556800,32201917.0,3,2024-08-13 10:20:00
2024-08-13,20240813102500000,sh.601138,20.68,20.73,20.66,20.7,1102800,22818051.0,3,2024-08-13 10:25:00
2024-08-13,20240813103000000,sh.601138,20.7,20.72,20.66,20.69,1119100,23151684.0,3,2024-08-13 10:30:00
2024-08-13,20240813103500000,sh.601138,20.69,20.7,20.64,20.64,1481300,30615548.0,3,2024-08-13 10:35:00
2024-08-13,20240813104000000,sh.601138,20.64,20.65,20.62,20.64,1356700,27994496.0,3,2024-08-13 10:40:00
2024-08-13,20240813104500000,sh.601138,20.65,20.65,20.63,20.64,756100,15605888.0,3,2024-08-13 10:45:00
2024-08-13,20240813105000000,sh.601138,20.63,20.67,20.63,20.65,945200,19519616.0,3,2024-08-13 10:50:00
