date,time,code,open,high,low,close,volume,amount,adjustflag,dt
2022-10-21,20221021093500000,sh.601138,8.5,8.53,8.48,8.48,393722,3346037.0,3,2022-10-21 09:35:00
2022-10-21,20221021094000000,sh.601138,8.48,8.49,8.47,8.48,330378,2803081.0,3,2022-10-21 09:40:00
2022-10-21,20221021094500000,sh.601138,8.46,8.49,8.46,8.48,250222,2120901.0,3,2022-10-21 09:45:00
2022-10-21,20221021095000000,sh.601138,8.48,8.49,8.48,8.48,125400,1063594.0,3,2022-10-21 09:50:00
2022-10-21,20221021095500000,sh.601138,8.48,8.49,8.47,8.47,151900,1287706.0,3,2022-10-21 09:55:00
2022-10-21,20221021100000000,sh.601138,8.47,8.48,8.46,8.46,210200,1779747.0,3,2022-10-21 10:00:00
2022-10-21,20221021100500000,sh.601138,8.46,8.51,8.45,8.5,378915,3216699.0,3,2022-10-21 10:05:00
2022-10-21,20221021101000000,sh.601138,8.5,8.5,8.48,8.5,197200,1673293.0,3,2022-10-21 10:10:00
2022-10-21,20221021101500000,sh.601138,8.49,8.5,8.48,8.49,187100,1588624.0,3,2022-10-21 10:15:00
2022-10-21,20221021102000000,sh.601138,8.49,8.5,8.48,8.5,179300,1522617.0,3,2022-10-21 10:20:00
2022-10-21,20221021102500000,sh.601138,8.5,8.5,8.48,8.5,137200,1164514.0,3,2022-10-21 10:25:00
2022-10-21,20221021103000000,sh.601138,8.49,8.49,8.48,8.49,135500,1150017.0,3,2022-10-21 10:30:00
2022-10-21,20221021103500000,sh.601138,8.49,8.5,8.48,8.49,118300,1004229.0,3,2022-10-21 10:35:00
2022-10-21,20221021104000000,sh.601138,8.5,8.5,8.47,8.48,226700,1923952.0,3,2022-10-21 10:40:00
2022-10-21,20221021104500000,sh.601138,8.48,8.49,8.48,8.48,95600,810899.0,3,2022-10-21 10:45:00
2022-10-21,20221021105000000,sh.601138,8.49,8.49,8.47,8.47,87000,737813.0,3,2022-10-21 10:50:00
2022-10-21,20221021105500000,sh.601138,8.47,8.49,8.47,8.48,57300,485871.0,3,2022-10-21 10:55:00
2022-10-21,20221021110000000,sh.601138,8.48,8.49,8.47,8.47,58100,492553.0,3,2022-10-21 11:00:00
2022-10-21,20221021110500000,sh.601138,8.48,8.48,8.47,8.47,74400,630399.0,3,2022-10-21 11:05:00
2022-10-21,20221021111000000,sh.601138,8.47,8.48,8.46,8.47,133800,1133228.0,3,2022-10-21 11:10:00
2022-10-21,20221021111500000,sh.601138,8.46,8.49,8.46,8.48,78200,662863.0,3,2022-10-21 11:15:00
2022-10-21,20221021112000000,sh.601138,8.48,8.49,8.47,8.48,118400,1004025.0,3,2022-10-21 11:20:00
2022-10-21,20221021112500000,sh.601138,8.49,8.49,8.46,8.47,103800,879198.0,3,2022-10-21 11:25:00
2022-10-21,20221021113000000,sh.601138,8.46,8.47,8.46,8.46,87814,743304.0,3,2022-10-21 11:30:00
2022-10-21,20221021130500000,sh.601138,8.47,8.47,8.44,8.46,341386,2887162.0,3,2022-10-21 13:05:00
2022-10-21,20221021131000000,sh.601138,8.46,8.46,8.45,8.45,105060,887825.0,3,2022-10-21 13:10:00
2022-10-21,20221021131500000,sh.601138,8.45,8.46,8.43,8.44,416640,3519379.0,3,2022-10-21 13:15:00
2022-10-21,20221021132000000,sh.601138,8.44,8.45,8.44,8.45,89400,754882.0,3,2022-10-21 13:20:00
2022-10-21,20221021132500000,sh.601138,8.44,8.47,8.44,8.47,192000,1623258.0,3,2022-10-21 13:25:00
2022-10-21,20221021133000000,sh.601138,8.46,8.5,8.46,8.49,194200,1647611.0,3,2022-10-21 13:30:00
2022-10-21,20221021133500000,sh.601138,8.48,8.5,8.47,8.48,207500,1761193.0,3,2022-10-21 13:35:00
