date,time,code,open,high,low,close,volume,amount,adjustflag,dt
2023-08-30,20230830093500000,sh.601138,21.89,21.94,21.62,21.75,13152000,286619968.0,3,2023-08-30 09:35:00
2023-08-30,20230830094000000,sh.601138,21.74,22.04,21.7,22.02,8904200,195068160.0,3,2023-08-30 09:40:00
2023-08-30,20230830094500000,sh.601138,22.03,22.11,21.97,22.11,7998400,176254584.0,3,2023-08-30 09:45:00
2023-08-30,20230830095000000,sh.601138,22.11,22.17,22.02,22.11,5085800,112450504.0,3,2023-08-30 09:50:00
2023-08-30,20230830095500000,sh.601138,22.14,22.27,22.1,22.22,5878800,130483648.0,3,2023-08-30 09:55:00
2023-08-30,20230830100000000,sh.601138,22.22,22.47,22.22,22.41,7270200,162519040.0,3,2023-08-30 10:00:00
2023-08-30,20230830100500000,sh.601138,22.42,22.42,22.18,22.18,5458100,121475776.0,3,2023-08-30 10:05:00
2023-08-30,20230830101000000,sh.601138,22.17,22.19,22.01,22.19,5980100,132094719.0,3,2023-08-30 10:10:00
2023-08-30,20230830101500000,sh.601138,22.19,22.22,22.07,22.09,2981700,66006906.0,3,2023-08-30 10:15:00
2023-08-30,20230830102000000,sh.601138,22.08,22.12,22.0,22.01,2533800,55853575.0,3,2023-08-30 10:20:00
2023-08-30,20230830102500000,sh.601138,21.99,22.0,21.9,21.97,2906000,63790982.0,3,2023-08-30 10:25:00
2023-08-30,20230830103000000,sh.601138,21.97,22.02,21.88,21.89,2962000,64997498.0,3,2023-08-30 10:30:00
2023-08-30,20230830103500000,sh.601138,21.89,21.96,21.81,21.94,2294000,50176000.0,3,2023-08-30 10:35:00
2023-08-30,20230830104000000,sh.601138,21.95,21.99,21.86,21.95,1358200,29797248.0,3,2023-08-30 10:40:00
2023-08-30,20230830104500000,sh.601138,21.93,21.97,21.85,21.95,1376700,30155005.0,3,2023-08-30 10:45:00
2023-08-30,20230830105000000,sh.601138,21.96,22.04,21.95,21.96,1455500,32006791.0,3,2023-08-30 10:50:00
2023-08-30,20230830105500000,sh.601138,21.96,21.97,21.76,21.81,2378100,51902716.0,3,2023-08-30 10:55:00
2023-08-30,20230830110000000,sh.601138,21.82,21.83,21.76,21.78,1929600,42043392.0,3,2023-08-30 11:00:00
2023-08-30,20230830110500000,sh.601138,21.78,21.86,21.74,21.8,1885800,41102208.0,3,2023-08-30 11:05:00
2023-08-30,20230830111000000,sh.601138,21.8,21.84,21.8,21.82,1020400,22263808.0,3,2023-08-30 11:10:00
2023-08-30,20230830111500000,sh.601138,21.82,21.94,21.82,21.93,1117500,24441856.0,3,2023-08-30 11:15:00
2023-08-30,20230830112000000,sh.601138,21.93,21.95,21.78,21.81,1338100,29278464.0,3,2023-08-30 11:20:00
2023-08-30,20230830112500000,sh.601138,21.81,21.82,21.75,21.77,1030000,22430848.0,3,2023-08-30 11:25:00
2023-08-30,20230830113000000,sh.601138,21.76,21.79,21.72,21.72,949200,20653568.0,3,2023-08-30 11:30:00
2023-08-30,20230830130500000,sh.601138,21.72,21.74,21.65,21.68,1980800,42962560.0,3,2023-08-30 13:05:00
2023-08-30,20230830131000000,sh.601138,21.68,21.69,21.58,21.62,2342500,50645248.0,3,2023-08-30 13:10:00
2023-08-30,20230830131500000,sh.601138,21.61,21.71,21.61,21.66,1233900,26739328.0,3,2023-08-30 13:15:00
2023-08-30,20230830132000000,sh.601138,21.68,21.74,21.66,21.71,806900,17517824.0,3,2023-08-30 13:20:00
2023-08-30,20230830132500000,sh.601138,21.7,21.7,21.58,21.63,1757900,37990528.0,3,2023-08-30 13:25:00
2023-08-30,20230830133000000,sh.601138,21.63,21.7,21.63,21.68,1156500,25071872.0,3,2023-08-30 13:30:00
2023-08-30,20230830133500000,sh.601138,21.68,21.76,21.65,21.65,1369700,29728000.0,3,2023-08-30 13:35:00
2023-08-30,20230830134000000,sh.601138,21.65,21.7,21.62,21.66,948100,20535552.0,3,2023-08-30 13:40:00
2023-08-30,20230830134500000,sh.601138,21.66,21.75,21.66,21.72,1381000,29988608.0,3,2023-08-30 13:45:00
2023-08-30,20230830135000000,sh.601138,21.73,21.76,21.65,21.69,1454100,31565824.0,3,2023-08-30 13:50:00
2023-08-30,20230830135500000,sh.601138,21.69,21.7,21.61,21.61,1945300,42147072.0,3,2023-08-30 13:55:00
2023-08-30,20230830140000000,sh.601138,21.62,21.65,21.61,21.62,1084000,23438592.0,3,2023-08-30 14:00:00
2023-08-30,20230830140500000,sh.601138,21.62,21.72,21.62,21.68,1373500,29782528.0,3,2023-08-30 14:05:00
2023-08-30,20230830141000000,sh.601138,21.68,21.72,21.65,21.72,1135200,24607488.0,3,2023-08-30 14:10:00
2023-08-30,20230830141500000,sh.601138,21.72,21.84,21.67,21.84,2482100,53996800.0,3,2023-08-30 14:15:00
2023-08-30,20230830142000000,sh.601138,21.84,21.85,21.78,21.81,1768900,38585600.0,3,2023-08-30 14:20:00
2023-08-30,20230830142500000,sh.601138,21.81,21.93,21.8,21.93,2025500,44297723.0,3,2023-08-30 14:25:00
2023-08-30,20230830143000000,sh.601138,21.97,22.01,21.96,22.0,3445600,75774981.0,3,2023-08-30 14:30:00
2023-08-30,20230830143500000,sh.601138,21.98,21.98,21.79,21.84,2276200,49770240.0,3,2023-08-30 14:35:00
2023-08-30,20230830144000000,sh.601138,21.83,21.89,21.82,21.84,1421000,31056128.0,3,2023-08-30 14:40:00
2023-08-30,20230830144500000,sh.601138,21.85,21.85,21.8,21.83,1702800,37156352.0,3,2023-08-30 14:45:00
2023-08-30,20230830145000000,sh.601138,21.83,21.86,21.8,21.84,2779300,60674560.0,3,2023-08-30 14:50:00
2023-08-30,20230830145500000,sh.601138,21.84,21.85,21.82,21.83,2266500,49491456.0,3,2023-08-30 14:55:00
2023-08-30,20230830150000000,sh.601138,21.82,21.83,21.8,21.8,4339800,94639360.0,3,2023-08-30 15:00:00
