date,time,code,open,high,low,close,volume,amount,adjustflag,dt
2022-10-10,20221010093500000,sh.601138,8.6,8.6,8.47,8.51,1522100,12968372.0,3,2022-10-10 09:35:00
2022-10-10,20221010094000000,sh.601138,8.51,8.56,8.47,8.49,637100,5420048.0,3,2022-10-10 09:40:00
2022-10-10,20221010094500000,sh.601138,8.5,8.5,8.46,8.49,670500,5684232.0,3,2022-10-10 09:45:00
2022-10-10,20221010095000000,sh.601138,8.49,8.5,8.44,8.45,854100,7229102.0,3,2022-10-10 09:50:00
2022-10-10,20221010095500000,sh.601138,8.45,8.48,8.45,8.48,692000,5857702.0,3,2022-10-10 09:55:00
2022-10-10,20221010100000000,sh.601138,8.48,8.48,8.44,8.46,881700,7457133.0,3,2022-10-10 10:00:00
2022-10-10,20221010100500000,sh.601138,8.46,8.48,8.44,8.45,626300,5298039.0,3,2022-10-10 10:05:00
2022-10-10,20221010101000000,sh.601138,8.45,8.45,8.41,8.42,1269900,10697494.0,3,2022-10-10 10:10:00
2022-10-10,20221010101500000,sh.601138,8.42,8.42,8.4,8.4,606500,5098244.0,3,2022-10-10 10:15:00
2022-10-10,20221010102000000,sh.601138,8.4,8.4,8.37,8.37,1094800,9181656.0,3,2022-10-10 10:20:00
2022-10-10,20221010102500000,sh.601138,8.37,8.39,8.37,8.38,746700,6257570.0,3,2022-10-10 10:25:00
2022-10-10,20221010103000000,sh.601138,8.38,8.39,8.37,8.39,630400,5279229.0,3,2022-10-10 10:30:00
2022-10-10,20221010103500000,sh.601138,8.39,8.39,8.36,8.36,593500,4969573.0,3,2022-10-10 10:35:00
2022-10-10,20221010104000000,sh.601138,8.37,8.37,8.36,8.36,440300,3683022.0,3,2022-10-10 10:40:00
2022-10-10,20221010104500000,sh.601138,8.37,8.37,8.33,8.34,921400,7698139.0,3,2022-10-10 10:45:00
2022-10-10,20221010105000000,sh.601138,8.34,8.35,8.31,8.31,521900,4346131.0,3,2022-10-10 10:50:00
2022-10-10,20221010105500000,sh.601138,8.31,8.32,8.3,8.31,563300,4680825.0,3,2022-10-10 10:55:00
2022-10-10,20221010110000000,sh.601138,8.32,8.32,8.31,8.31,366100,3043549.0,3,2022-10-10 11:00:00
2022-10-10,20221010110500000,sh.601138,8.31,8.32,8.3,8.31,523300,4347756.0,3,2022-10-10 11:05:00
2022-10-10,20221010111000000,sh.601138,8.31,8.32,8.31,8.31,332400,2763843.0,3,2022-10-10 11:10:00
2022-10-10,20221010111500000,sh.601138,8.32,8.33,8.31,8.33,450500,3747250.0,3,2022-10-10 11:15:00
