date,time,code,open,high,low,close,volume,amount,adjustflag,dt
2022-02-21,20220221093500000,sh.601138,11.27,11.32,11.23,11.3,1336402,15073910.0,3,2022-02-21 09:35:00
2022-02-21,20220221094000000,sh.601138,11.3,11.32,11.29,11.3,693300,7837519.0,3,2022-02-21 09:40:00
2022-02-21,20220221094500000,sh.601138,11.29,11.3,11.27,11.29,862700,9733119.0,3,2022-02-21 09:45:00
2022-02-21,20220221095000000,sh.601138,11.3,11.34,11.29,11.31,1087100,12304797.0,3,2022-02-21 09:50:00
2022-02-21,20220221095500000,sh.601138,11.31,11.32,11.3,11.31,816900,9238237.0,3,2022-02-21 09:55:00
2022-02-21,20220221100000000,sh.601138,11.31,11.31,11.3,11.31,644500,7285836.0,3,2022-02-21 10:00:00
2022-02-21,20220221100500000,sh.601138,11.31,11.33,11.31,11.33,640200,7246791.0,3,2022-02-21 10:05:00
2022-02-21,20220221101000000,sh.601138,11.33,11.34,11.31,11.34,620400,7026242.0,3,2022-02-21 10:10:00
2022-02-21,20220221101500000,sh.601138,11.34,11.38,11.32,11.38,1024100,11626416.0,3,2022-02-21 10:15:00
2022-02-21,20220221102000000,sh.601138,11.38,11.39,11.36,11.37,1148000,13055387.0,3,2022-02-21 10:20:00
2022-02-21,20220221102500000,sh.601138,11.37,11.37,11.34,11.37,507200,5759946.0,3,2022-02-21 10:25:00
2022-02-21,20220221103000000,sh.601138,11.36,11.38,11.36,11.37,420700,4783170.0,3,2022-02-21 10:30:00
2022-02-21,20220221103500000,sh.601138,11.37,11.37,11.34,11.36,827932,9398183.0,3,2022-02-21 10:35:00
2022-02-21,20220221104000000,sh.601138,11.36,11.37,11.35,11.36,372100,4226593.0,3,2022-02-21 10:40:00
2022-02-21,20220221104500000,sh.601138,11.35,11.37,11.34,11.36,365000,4146451.0,3,2022-02-21 10:45:00
2022-02-21,20220221105000000,sh.601138,11.37,11.37,11.34,11.35,320000,3632619.0,3,2022-02-21 10:50:00
2022-02-21,20220221105500000,sh.601138,11.35,11.35,11.33,11.35,438900,4977663.0,3,2022-02-21 10:55:00
2022-02-21,20220221110000000,sh.601138,11.35,11.36,11.34,11.36,252200,2863257.0,3,2022-02-21 11:00:00
2022-02-21,20220221110500000,sh.601138,11.36,11.36,11.34,11.35,434400,4930628.0,3,2022-02-21 11:05:00
2022-02-21,20220221111000000,sh.601138,11.35,11.36,11.34,11.34,282100,3201645.0,3,2022-02-21 11:10:00
2022-02-21,20220221111500000,sh.601138,11.34,11.35,11.33,11.33,220100,2495419.0,3,2022-02-21 11:15:00
