date,time,code,open,high,low,close,volume,amount,adjustflag,dt
2022-10-28,20221028093500000,sh.601138,8.43,8.43,8.32,8.35,1191500,9957191.0,3,2022-10-28 09:35:00
2022-10-28,20221028094000000,sh.601138,8.35,8.41,8.34,8.38,547300,4584687.0,3,2022-10-28 09:40:00
2022-10-28,20221028094500000,sh.601138,8.37,8.41,8.37,8.4,466100,3911943.0,3,2022-10-28 09:45:00
2022-10-28,20221028095000000,sh.601138,8.4,8.4,8.37,8.38,434600,3642257.0,3,2022-10-28 09:50:00
2022-10-28,20221028095500000,sh.601138,8.38,8.39,8.36,8.38,419600,3516077.0,3,2022-10-28 09:55:00
2022-10-28,20221028100000000,sh.601138,8.39,8.42,8.38,8.39,579200,4865704.0,3,2022-10-28 10:00:00
2022-10-28,20221028100500000,sh.601138,8.39,8.41,8.37,8.37,378300,3176358.0,3,2022-10-28 10:05:00
2022-10-28,20221028101000000,sh.601138,8.37,8.38,8.35,8.36,192900,1613748.0,3,2022-10-28 10:10:00
2022-10-28,20221028101500000,sh.601138,8.36,8.41,8.36,8.38,252869,2121672.0,3,2022-10-28 10:15:00
2022-10-28,20221028102000000,sh.601138,8.38,8.41,8.36,8.4,158400,1328773.0,3,2022-10-28 10:20:00
2022-10-28,20221028102500000,sh.601138,8.4,8.41,8.38,8.38,164300,1379431.0,3,2022-10-28 10:25:00
2022-10-28,20221028103000000,sh.601138,8.38,8.38,8.35,8.36,257931,2157170.0,3,2022-10-28 10:30:00
2022-10-28,20221028103500000,sh.601138,8.37,8.38,8.35,8.38,343500,2873641.0,3,2022-10-28 10:35:00
2022-10-28,20221028104000000,sh.601138,8.38,8.4,8.36,8.37,182900,1532584.0,3,2022-10-28 10:40:00
2022-10-28,20221028104500000,sh.601138,8.37,8.39,8.35,8.37,173700,1453730.0,3,2022-10-28 10:45:00
2022-10-28,20221028105000000,sh.601138,8.37,8.37,8.35,8.35,145700,1217935.0,3,2022-10-28 10:50:00
2022-10-28,20221028105500000,sh.601138,8.36,8.39,8.36,8.38,245300,2053220.0,3,2022-10-28 10:55:00
2022-10-28,20221028110000000,sh.601138,8.38,8.39,8.36,8.36,205500,1721981.0,3,2022-10-28 11:00:00
2022-10-28,20221028110500000,sh.601138,8.36,8.38,8.35,8.37,215400,1801868.0,3,2022-10-28 11:05:00
2022-10-28,20221028111000000,sh.601138,8.37,8.4,8.36,8.39,290900,2438741.0,3,2022-10-28 11:10:00
2022-10-28,20221028111500000,sh.601138,8.39,8.41,8.39,8.39,328500,2758394.0,3,2022-10-28 11:15:00
2022-10-28,20221028112000000,sh.601138,8.39,8.39,8.37,8.37,245300,2055434.0,3,2022-10-28 11:20:00
2022-10-28,20221028112500000,sh.601138,8.37,8.4,8.37,8.4,197700,1658350.0,3,2022-10-28 11:25:00
2022-10-28,20221028113000000,sh.601138,8.4,8.4,8.36,8.37,242500,2031515.0,3,2022-10-28 11:30:00
2022-10-28,20221028130500000,sh.601138,8.37,8.37,8.34,8.35,453100,3782773.0,3,2022-10-28 13:05:00
2022-10-28,20221028131000000,sh.601138,8.35,8.35,8.33,8.35,236200,1970224.0,3,2022-10-28 13:10:00
2022-10-28,20221028131500000,sh.601138,8.35,8.36,8.33,8.35,251800,2100586.0,3,2022-10-28 13:15:00
2022-10-28,20221028132000000,sh.601138,8.35,8.36,8.34,8.35,149500,1247813.0,3,2022-10-28 13:20:00
2022-10-28,20221028132500000,sh.601138,8.34,8.35,8.33,8.34,301200,2510696.0,3,2022-10-28 13:25:00
2022-10-28,20221028133000000,sh.601138,8.34,8.35,8.32,8.32,307300,2561423.0,3,2022-10-28 13:30:00
2022-10-28,20221028133500000,sh.601138,8.33,8.34,8.32,8.33,360700,3005214.0,3,2022-10-28 13:35:00
2022-10-28,20221028134000000,sh.601138,8.33,8.34,8.32,8.32,128400,1069161.0,3,2022-10-28 13:40:00
2022-10-28,20221028134500000,sh.601138,8.34,8.34,8.3,8.31,714100,5937321.0,3,2022-10-28 13:45:00
2022-10-28,20221028135000000,sh.601138,8.31,8.32,8.29,8.3,568300,4720261.0,3,2022-10-28 13:50:00
2022-10-28,20221028135500000,sh.601138,8.29,8.32,8.29,8.32,372500,3094912.0,3,2022-10-28 13:55:00
2022-10-28,20221028140000000,sh.601138,8.32,8.35,8.31,8.33,465500,3878019.0,3,2022-10-28 14:00:00
2022-10-28,20221028140500000,sh.601138,8.33,8.36,8.33,8.36,321300,2683323.0,3,2022-10-28 14:05:00
2022-10-28,20221028141000000,sh.601138,8.36,8.37,8.33,8.36,356100,2976133.0,3,2022-10-28 14:10:00
