date,time,code,open,high,low,close,volume,amount,adjustflag,dt
2022-04-07,20220407093500000,sh.601138,10.17,10.19,10.15,10.17,952800,9688798.0,3,2022-04-07 09:35:00
2022-04-07,20220407094000000,sh.601138,10.17,10.21,10.16,10.21,553400,5632431.0,3,2022-04-07 09:40:00
2022-04-07,20220407094500000,sh.601138,10.2,10.2,10.18,10.19,393300,4008970.0,3,2022-04-07 09:45:00
2022-04-07,20220407095000000,sh.601138,10.19,10.19,10.18,10.19,421400,4292585.0,3,2022-04-07 09:50:00
2022-04-07,20220407095500000,sh.601138,10.18,10.21,10.18,10.2,1028900,10491988.0,3,2022-04-07 09:55:00
2022-04-07,20220407100000000,sh.601138,10.21,10.21,10.19,10.19,615600,6278901.0,3,2022-04-07 10:00:00
2022-04-07,20220407100500000,sh.601138,10.2,10.2,10.18,10.18,544900,5552223.0,3,2022-04-07 10:05:00
2022-04-07,20220407101000000,sh.601138,10.19,10.2,10.18,10.19,392400,3997910.0,3,2022-04-07 10:10:00
2022-04-07,20220407101500000,sh.601138,10.19,10.19,10.16,10.16,1328900,13514644.0,3,2022-04-07 10:15:00
2022-04-07,20220407102000000,sh.601138,10.16,10.17,10.15,10.16,858800,8722007.0,3,2022-04-07 10:20:00
2022-04-07,20220407102500000,sh.601138,10.16,10.16,10.13,10.15,897927,9109883.0,3,2022-04-07 10:25:00
2022-04-07,20220407103000000,sh.601138,10.15,10.17,10.14,10.16,390100,3962639.0,3,2022-04-07 10:30:00
2022-04-07,20220407103500000,sh.601138,10.17,10.17,10.16,10.17,311900,3170433.0,3,2022-04-07 10:35:00
2022-04-07,20220407104000000,sh.601138,10.17,10.18,10.16,10.17,313900,3192219.0,3,2022-04-07 10:40:00
2022-04-07,20220407104500000,sh.601138,10.17,10.17,10.14,10.14,438600,4454831.0,3,2022-04-07 10:45:00
2022-04-07,20220407105000000,sh.601138,10.14,10.15,10.14,10.15,368400,3737663.0,3,2022-04-07 10:50:00
2022-04-07,20220407105500000,sh.601138,10.15,10.16,10.14,10.16,298301,3029900.0,3,2022-04-07 10:55:00
2022-04-07,20220407110000000,sh.601138,10.16,10.17,10.15,10.16,305480,3105284.0,3,2022-04-07 11:00:00
2022-04-07,20220407110500000,sh.601138,10.16,10.18,10.15,10.16,360300,3663701.0,3,2022-04-07 11:05:00
2022-04-07,20220407111000000,sh.601138,10.16,10.17,10.15,10.16,330100,3353143.0,3,2022-04-07 11:10:00
2022-04-07,20220407111500000,sh.601138,10.16,10.16,10.13,10.14,550499,5585026.0,3,2022-04-07 11:15:00
2022-04-07,20220407112000000,sh.601138,10.14,10.14,10.12,10.13,592200,5998020.0,3,2022-04-07 11:20:00
2022-04-07,20220407112500000,sh.601138,10.13,10.13,10.11,10.12,558800,5653282.0,3,2022-04-07 11:25:00
2022-04-07,20220407113000000,sh.601138,10.12,10.13,10.11,10.12,500300,5063268.0,3,2022-04-07 11:30:00
2022-04-07,20220407130500000,sh.601138,10.12,10.12,10.08,10.08,1000400,10105517.0,3,2022-04-07 13:05:00
2022-04-07,20220407131000000,sh.601138,10.08,10.09,10.08,10.08,387500,3908564.0,3,2022-04-07 13:10:00
2022-04-07,20220407131500000,sh.601138,10.09,10.11,10.09,10.1,354500,3580709.0,3,2022-04-07 13:15:00
