date,time,code,open,high,low,close,volume,amount,adjustflag,dt
2022-10-18,20221018093500000,sh.601138,8.54,8.57,8.53,8.54,479100,4097109.0,3,2022-10-18 09:35:00
2022-10-18,20221018094000000,sh.601138,8.54,8.56,8.53,8.53,325800,2782921.0,3,2022-10-18 09:40:00
2022-10-18,20221018094500000,sh.601138,8.53,8.55,8.52,8.53,257500,2198222.0,3,2022-10-18 09:45:00
2022-10-18,20221018095000000,sh.601138,8.53,8.54,8.53,8.54,110600,943929.0,3,2022-10-18 09:50:00
2022-10-18,20221018095500000,sh.601138,8.53,8.53,8.5,8.5,266500,2270438.0,3,2022-10-18 09:55:00
2022-10-18,20221018100000000,sh.601138,8.5,8.53,8.5,8.53,270400,2301682.0,3,2022-10-18 10:00:00
2022-10-18,20221018100500000,sh.601138,8.52,8.53,8.51,8.52,101900,868453.0,3,2022-10-18 10:05:00
2022-10-18,20221018101000000,sh.601138,8.52,8.53,8.49,8.5,413200,3513823.0,3,2022-10-18 10:10:00
2022-10-18,20221018101500000,sh.601138,8.5,8.5,8.48,8.48,227700,1932631.0,3,2022-10-18 10:15:00
2022-10-18,20221018102000000,sh.601138,8.49,8.5,8.47,8.49,239000,2027200.0,3,2022-10-18 10:20:00
2022-10-18,20221018102500000,sh.601138,8.49,8.5,8.47,8.48,218900,1857862.0,3,2022-10-18 10:25:00
2022-10-18,20221018103000000,sh.601138,8.48,8.5,8.48,8.5,129000,1095136.0,3,2022-10-18 10:30:00
2022-10-18,20221018103500000,sh.601138,8.49,8.5,8.49,8.5,168200,1428217.0,3,2022-10-18 10:35:00
2022-10-18,20221018104000000,sh.601138,8.5,8.52,8.49,8.52,256600,2182271.0,3,2022-10-18 10:40:00
2022-10-18,20221018104500000,sh.601138,8.52,8.52,8.5,8.5,126800,1079255.0,3,2022-10-18 10:45:00
2022-10-18,20221018105000000,sh.601138,8.5,8.51,8.49,8.51,141400,1201965.0,3,2022-10-18 10:50:00
2022-10-18,20221018105500000,sh.601138,8.51,8.51,8.5,8.51,42600,362360.0,3,2022-10-18 10:55:00
