date,time,code,open,high,low,close,volume,amount,adjustflag,dt
2022-05-13,20220513093500000,sh.601138,9.43,9.48,9.42,9.46,1350800,12769379.0,3,2022-05-13 09:35:00
2022-05-13,20220513094000000,sh.601138,9.46,9.47,9.41,9.43,462700,4367699.0,3,2022-05-13 09:40:00
2022-05-13,20220513094500000,sh.601138,9.43,9.45,9.42,9.43,413800,3902931.0,3,2022-05-13 09:45:00
2022-05-13,20220513095000000,sh.601138,9.42,9.45,9.42,9.45,558000,5265748.0,3,2022-05-13 09:50:00
2022-05-13,20220513095500000,sh.601138,9.44,9.47,9.44,9.46,618100,5844969.0,3,2022-05-13 09:55:00
2022-05-13,20220513100000000,sh.601138,9.46,9.47,9.45,9.46,306200,2896069.0,3,2022-05-13 10:00:00
2022-05-13,20220513100500000,sh.601138,9.45,9.47,9.44,9.45,415300,3926923.0,3,2022-05-13 10:05:00
2022-05-13,20220513101000000,sh.601138,9.46,9.46,9.41,9.42,719400,6785503.0,3,2022-05-13 10:10:00
2022-05-13,20220513101500000,sh.601138,9.42,9.43,9.4,9.41,467800,4405676.0,3,2022-05-13 10:15:00
2022-05-13,20220513102000000,sh.601138,9.41,9.44,9.41,9.44,369600,3482921.0,3,2022-05-13 10:20:00
2022-05-13,20220513102500000,sh.601138,9.43,9.44,9.41,9.42,146200,1377430.0,3,2022-05-13 10:25:00
2022-05-13,20220513103000000,sh.601138,9.41,9.42,9.39,9.4,364100,3423936.0,3,2022-05-13 10:30:00
2022-05-13,20220513103500000,sh.601138,9.4,9.42,9.4,9.42,220500,2074280.0,3,2022-05-13 10:35:00
2022-05-13,20220513104000000,sh.601138,9.41,9.42,9.39,9.39,251600,2366477.0,3,2022-05-13 10:40:00
2022-05-13,20220513104500000,sh.601138,9.39,9.4,9.37,9.38,219300,2057271.0,3,2022-05-13 10:45:00
2022-05-13,20220513105000000,sh.601138,9.37,9.38,9.34,9.38,546900,5116168.0,3,2022-05-13 10:50:00
2022-05-13,20220513105500000,sh.601138,9.38,9.38,9.37,9.38,120700,1131311.0,3,2022-05-13 10:55:00
2022-05-13,20220513110000000,sh.601138,9.38,9.38,9.37,9.38,119400,1119072.0,3,2022-05-13 11:00:00
2022-05-13,20220513110500000,sh.601138,9.38,9.39,9.36,9.37,217500,2039159.0,3,2022-05-13 11:05:00
2022-05-13,20220513111000000,sh.601138,9.37,9.39,9.36,9.38,165200,1548914.0,3,2022-05-13 11:10:00
2022-05-13,20220513111500000,sh.601138,9.38,9.39,9.37,9.38,92200,864179.0,3,2022-05-13 11:15:00
2022-05-13,20220513112000000,sh.601138,9.38,9.39,9.37,9.39,224720,2107310.0,3,2022-05-13 11:20:00
2022-05-13,20220513112500000,sh.601138,9.39,9.4,9.37,9.4,177800,1667794.0,3,2022-05-13 11:25:00
2022-05-13,20220513113000000,sh.601138,9.4,9.4,9.38,9.38,151400,1420990.0,3,2022-05-13 11:30:00
2022-05-13,20220513130500000,sh.601138,9.37,9.39,9.36,9.37,391059,3664263.0,3,2022-05-13 13:05:00
2022-05-13,20220513131000000,sh.601138,9.36,9.39,9.36,9.38,214700,2012638.0,3,2022-05-13 13:10:00
2022-05-13,20220513131500000,sh.601138,9.38,9.39,9.37,9.38,131200,1230313.0,3,2022-05-13 13:15:00
2022-05-13,20220513132000000,sh.601138,9.38,9.38,9.37,9.38,84800,794963.0,3,2022-05-13 13:20:00
2022-05-13,20220513132500000,sh.601138,9.38,9.38,9.37,9.37,170100,1594293.0,3,2022-05-13 13:25:00
2022-05-13,20220513133000000,sh.601138,9.37,9.38,9.35,9.35,337000,3155779.0,3,2022-05-13 13:30:00
2022-05-13,20220513133500000,sh.601138,9.35,9.37,9.35,9.36,175000,1637773.0,3,2022-05-13 13:35:00
2022-05-13,20220513134000000,sh.601138,9.37,9.38,9.36,9.38,208900,1957688.0,3,2022-05-13 13:40:00
2022-05-13,20220513134500000,sh.601138,9.38,9.39,9.37,9.38,187400,1757857.0,3,2022-05-13 13:45:00
2022-05-13,20220513135000000,sh.601138,9.37,9.41,9.36,9.4,431300,4047050.0,3,2022-05-13 13:50:00
2022-05-13,20220513135500000,sh.601138,9.4,9.4,9.37,9.39,413100,3877471.0,3,2022-05-13 13:55:00
2022-05-13,20220513140000000,sh.601138,9.39,9.4,9.38,9.38,267600,2512863.0,3,2022-05-13 14:00:00
2022-05-13,20220513140500000,sh.601138,9.38,9.42,9.38,9.39,342800,3222936.0,3,2022-05-13 14:05:00
2022-05-13,20220513141000000,sh.601138,9.39,9.41,9.39,9.4,134400,1263566.0,3,2022-05-13 14:10:00
2022-05-13,20220513141500000,sh.601138,9.4,9.41,9.39,9.4,248800,2338042.0,3,2022-05-13 14:15:00
2022-05-13,20220513142000000,sh.601138,9.39,9.4,9.39,9.39,184100,1729005.0,3,2022-05-13 14:20:00
2022-05-13,20220513142500000,sh.601138,9.39,9.4,9.39,9.4,221800,2083719.0,3,2022-05-13 14:25:00
2022-05-13,20220513143000000,sh.601138,9.4,9.4,9.39,9.39,150100,1409830.0,3,2022-05-13 14:30:00
