date,time,code,open,high,low,close,volume,amount,adjustflag,dt
2026-03-26,20260326093500000,sh.601138,50.0,50.69,49.9,50.4,8223307,413748162.0,3,2026-03-26 09:35:00
2026-03-26,20260326094000000,sh.601138,50.41,50.56,50.31,50.44,3456371,174241959.0,3,2026-03-26 09:40:00
2026-03-26,20260326094500000,sh.601138,50.36,50.74,50.27,50.41,4596736,232168163.0,3,2026-03-26 09:45:00
2026-03-26,20260326095000000,sh.601138,50.39,50.54,50.38,50.45,3212960,162079359.0,3,2026-03-26 09:50:00
2026-03-26,20260326095500000,sh.601138,50.43,50.52,50.32,50.47,2127500,107278903.0,3,2026-03-26 09:55:00
2026-03-26,20260326100000000,sh.601138,50.48,50.66,50.37,50.66,2039400,102945705.0,3,2026-03-26 10:00:00
2026-03-26,20260326100500000,sh.601138,50.67,50.96,50.66,50.9,6239305,317029522.0,3,2026-03-26 10:05:00
2026-03-26,20260326101000000,sh.601138,51.03,51.5,51.03,51.49,12231610,626211469.0,3,2026-03-26 10:10:00
2026-03-26,20260326101500000,sh.601138,51.43,51.45,51.1,51.19,5108502,262207696.0,3,2026-03-26 10:15:00
2026-03-26,20260326102000000,sh.601138,51.19,51.2,50.9,50.96,4078100,208120058.0,3,2026-03-26 10:20:00
2026-03-26,20260326102500000,sh.601138,50.96,51.08,50.81,50.81,2438000,124235379.0,3,2026-03-26 10:25:00
2026-03-26,20260326103000000,sh.601138,50.81,50.88,50.68,50.72,2481400,125965333.0,3,2026-03-26 10:30:00
2026-03-26,20260326103500000,sh.601138,50.71,50.8,50.6,50.63,2082700,105584186.0,3,2026-03-26 10:35:00
2026-03-26,20260326104000000,sh.601138,50.65,50.66,50.56,50.59,1374815,69567619.0,3,2026-03-26 10:40:00
2026-03-26,20260326104500000,sh.601138,50.59,50.79,50.59,50.69,1232400,62447495.0,3,2026-03-26 10:45:00
2026-03-26,20260326105000000,sh.601138,50.69,50.88,50.65,50.88,821924,41731163.0,3,2026-03-26 10:50:00
2026-03-26,20260326105500000,sh.601138,50.89,50.89,50.65,50.76,972100,49353061.0,3,2026-03-26 10:55:00
2026-03-26,20260326110000000,sh.601138,50.75,50.77,50.58,50.65,1067600,54069028.0,3,2026-03-26 11:00:00
2026-03-26,20260326110500000,sh.601138,50.66,50.74,50.65,50.73,534200,27088447.0,3,2026-03-26 11:05:00
2026-03-26,20260326111000000,sh.601138,50.74,50.8,50.69,50.69,529600,26870096.0,3,2026-03-26 11:10:00
2026-03-26,20260326111500000,sh.601138,50.7,50.8,50.69,50.79,592976,30076954.0,3,2026-03-26 11:15:00
2026-03-26,20260326112000000,sh.601138,50.79,50.84,50.68,50.71,764900,38829979.0,3,2026-03-26 11:20:00
2026-03-26,20260326112500000,sh.601138,50.71,50.8,50.66,50.8,549824,27875407.0,3,2026-03-26 11:25:00
2026-03-26,20260326113000000,sh.601138,50.8,50.8,50.62,50.64,732500,37135780.0,3,2026-03-26 11:30:00
2026-03-26,20260326130500000,sh.601138,50.64,50.65,50.32,50.39,2403600,121313696.0,3,2026-03-26 13:05:00
2026-03-26,20260326131000000,sh.601138,50.39,50.39,50.18,50.21,1955248,98308091.0,3,2026-03-26 13:10:00
2026-03-26,20260326131500000,sh.601138,50.2,50.28,50.08,50.11,2073400,103996636.0,3,2026-03-26 13:15:00
2026-03-26,20260326132000000,sh.601138,50.12,50.22,50.0,50.01,2105600,105475866.0,3,2026-03-26 13:20:00
2026-03-26,20260326132500000,sh.601138,50.0,50.02,49.85,49.9,3837800,191659520.0,3,2026-03-26 13:25:00
2026-03-26,20260326133000000,sh.601138,49.9,49.96,49.74,49.91,2579300,128555588.0,3,2026-03-26 13:30:00
2026-03-26,20260326133500000,sh.601138,49.9,49.96,49.88,49.91,1267900,63287811.0,3,2026-03-26 13:35:00
2026-03-26,20260326134000000,sh.601138,49.91,50.05,49.88,49.94,1371900,68530281.0,3,2026-03-26 13:40:00
2026-03-26,20260326134500000,sh.601138,49.92,50.07,49.91,50.01,1086800,54346763.0,3,2026-03-26 13:45:00
2026-03-26,20260326135000000,sh.601138,49.96,49.96,49.85,49.85,1183700,59089847.0,3,2026-03-26 13:50:00
2026-03-26,20260326135500000,sh.601138,49.85,49.87,49.8,49.81,1023300,50992688.0,3,2026-03-26 13:55:00
2026-03-26,20260326140000000,sh.601138,49.81,49.88,49.79,49.79,1208900,60228235.0,3,2026-03-26 14:00:00
2026-03-26,20260326140500000,sh.601138,49.78,49.86,49.73,49.85,1385169,68960049.0,3,2026-03-26 14:05:00
2026-03-26,20260326141000000,sh.601138,49.85,49.94,49.81,49.83,848012,42295352.0,3,2026-03-26 14:10:00
2026-03-26,20260326141500000,sh.601138,49.82,49.88,49.77,49.77,1053500,52488535.0,3,2026-03-26 14:15:00
2026-03-26,20260326142000000,sh.601138,49.77,49.8,49.7,49.7,1358900,67593418.0,3,2026-03-26 14:20:00
2026-03-26,20260326142500000,sh.601138,49.7,49.74,49.68,49.7,1441100,71619666.0,3,2026-03-26 14:25:00
2026-03-26,20260326143000000,sh.601138,49.69,49.78,49.65,49.73,1983200,98541568.0,3,2026-03-26 14:30:00
2026-03-26,20260326143500000,sh.601138,49.73,49.86,49.69,49.75,1104264,54932733.0,3,2026-03-26 14:35:00
2026-03-26,20260326144000000,sh.601138,49.74,49.79,49.6,49.6,1654400,82185837.0,3,2026-03-26 14:40:00
2026-03-26,20260326144500000,sh.601138,49.59,49.65,49.59,49.63,1355120,67250858.0,3,2026-03-26 14:45:00
2026-03-26,20260326145000000,sh.601138,49.63,49.66,49.58,49.66,2161484,107215780.0,3,2026-03-26 14:50:00
2026-03-26,20260326145500000,sh.601138,49.65,49.72,49.63,49.72,1722099,85542421.0,3,2026-03-26 14:55:00
2026-03-26,20260326150000000,sh.601138,49.71,49.74,49.71,49.74,1635602,81342012.0,3,2026-03-26 15:00:00
