symbol,datetime,date,price,volume,source
601138,2024-01-02 09:30:00,2024-01-02,14.930000305175781,30005.0,pytdxdata_mac_snapshot
601138,2024-01-02 09:31:00,2024-01-02,14.850000381469727,11491.0,pytdxdata_mac_snapshot
601138,2024-01-02 09:32:00,2024-01-02,14.8100004196167,13980.0,pytdxdata_mac_snapshot
601138,2024-01-02 09:33:00,2024-01-02,14.739999771118164,12514.0,pytdxdata_mac_snapshot
601138,2024-01-02 09:34:00,2024-01-02,14.729999542236328,9900.0,pytdxdata_mac_snapshot
601138,2024-01-02 09:35:00,2024-01-02,14.729999542236328,9690.0,pytdxdata_mac_snapshot
601138,2024-01-02 09:36:00,2024-01-02,14.710000038146973,26288.0,pytdxdata_mac_snapshot
601138,2024-01-02 09:37:00,2024-01-02,14.729999542236328,4356.0,pytdxdata_mac_snapshot
601138,2024-01-02 09:38:00,2024-01-02,14.710000038146973,9560.0,pytdxdata_mac_snapshot
601138,2024-01-02 09:39:00,2024-01-02,14.699999809265137,8368.0,pytdxdata_mac_snapshot
601138,2024-01-02 09:40:00,2024-01-02,14.699999809265137,8707.0,pytdxdata_mac_snapshot
601138,2024-01-02 09:41:00,2024-01-02,14.699999809265137,4585.0,pytdxdata_mac_snapshot
601138,2024-01-02 09:42:00,2024-01-02,14.710000038146973,3635.0,pytdxdata_mac_snapshot
601138,2024-01-02 09:43:00,2024-01-02,14.649999618530273,21076.0,pytdxdata_mac_snapshot
601138,2024-01-02 09:44:00,2024-01-02,14.680000305175781,6571.0,pytdxdata_mac_snapshot
601138,2024-01-02 09:45:00,2024-01-02,14.680000305175781,5375.0,pytdxdata_mac_snapshot
601138,2024-01-02 09:46:00,2024-01-02,14.699999809265137,3375.0,pytdxdata_mac_snapshot
601138,2024-01-02 09:47:00,2024-01-02,14.6899995803833,2580.0,pytdxdata_mac_snapshot
601138,2024-01-02 09:48:00,2024-01-02,14.65999984741211,6928.0,pytdxdata_mac_snapshot
601138,2024-01-02 09:49:00,2024-01-02,14.619999885559082,7321.0,pytdxdata_mac_snapshot
601138,2024-01-02 09:50:00,2024-01-02,14.609999656677246,9058.0,pytdxdata_mac_snapshot
601138,2024-01-02 09:51:00,2024-01-02,14.630000114440918,3577.0,pytdxdata_mac_snapshot
601138,2024-01-02 09:52:00,2024-01-02,14.600000381469727,9381.0,pytdxdata_mac_snapshot
601138,2024-01-02 09:53:00,2024-01-02,14.5600004196167,5494.0,pytdxdata_mac_snapshot
601138,2024-01-02 09:54:00,2024-01-02,14.520000457763672,16468.0,pytdxdata_mac_snapshot
601138,2024-01-02 09:55:00,2024-01-02,14.479999542236328,15594.0,pytdxdata_mac_snapshot
601138,2024-01-02 09:56:00,2024-01-02,14.460000038146973,11648.0,pytdxdata_mac_snapshot
601138,2024-01-02 09:57:00,2024-01-02,14.470000267028809,8563.0,pytdxdata_mac_snapshot
