date,cash,shares,open_equity,equity,id
2020-01-02,20218.0,0,20218.0,20218.0,ON1_F2
2020-01-03,20218.0,0,20218.0,20218.0,ON1_F2
2020-01-06,20218.0,0,20218.0,20218.0,ON1_F2
2020-01-07,20218.0,0,20218.0,20218.0,ON1_F2
2020-01-08,20218.0,0,20218.0,20218.0,ON1_F2
2020-01-09,20218.0,0,20218.0,20218.0,ON1_F2
2020-01-10,20218.0,0,20218.0,20218.0,ON1_F2
2020-01-13,1593.3226138999999,1000,20218.0,20203.3226139,ON1_F2
2020-01-14,20209.9841254,0,20209.9841254,20209.9841254,ON1_F2
2020-01-15,1495.2599383999986,1000,20209.9841254,20195.2599384,ON1_F2
2020-01-16,20111.921449899997,0,20111.921449899997,20111.921449899997,ON1_F2
2020-01-17,1107.0464599999978,1000,20111.921449899997,20097.046459999998,ON1_F2
2020-01-20,19953.3584888,0,19953.3584888,19953.3584888,ON1_F2
2020-01-21,19953.3584888,0,19953.3584888,19953.3584888,ON1_F2
2020-01-22,19953.3584888,0,19953.3584888,19953.3584888,ON1_F2
2020-01-23,19953.3584888,0,19953.3584888,19953.3584888,ON1_F2
2020-02-03,19953.3584888,0,19953.3584888,19953.3584888,ON1_F2
2020-02-04,19953.3584888,0,19953.3584888,19953.3584888,ON1_F2
2020-02-05,19953.3584888,0,19953.3584888,19953.3584888,ON1_F2
2020-02-06,19953.3584888,0,19953.3584888,19953.3584888,ON1_F2
2020-02-07,19953.3584888,0,19953.3584888,19953.3584888,ON1_F2
2020-02-10,19953.3584888,0,19953.3584888,19953.3584888,ON1_F2
2020-02-11,19953.3584888,0,19953.3584888,19953.3584888,ON1_F2
2020-02-12,19953.3584888,0,19953.3584888,19953.3584888,ON1_F2
2020-02-13,19953.3584888,0,19953.3584888,19953.3584888,ON1_F2
2020-02-14,1588.8163053000026,1000,19953.3584888,19938.816305300003,ON1_F2
2020-02-17,19995.796909700006,0,19995.796909700006,19995.796909700006,ON1_F2
2020-02-18,19995.796909700006,0,19995.796909700006,19995.796909700006,ON1_F2
2020-02-19,19995.796909700006,0,19995.796909700006,19995.796909700006,ON1_F2
2020-02-20,1171.0155216000057,1000,19995.796909700006,19981.015521600006,ON1_F2
2020-02-21,19807.646643300006,0,19807.646643300006,19807.646643300006,ON1_F2
2020-02-24,19807.646643300006,0,19807.646643300006,19807.646643300006,ON1_F2
2020-02-25,19807.646643300006,0,19807.646643300006,19807.646643300006,ON1_F2
2020-02-26,19807.646643300006,0,19807.646643300006,19807.646643300006,ON1_F2
2020-02-27,892.8184543000061,1000,19807.646643300006,19792.818454300006,ON1_F2
2020-02-28,18940.34607510001,0,18940.34607510001,18940.34607510001,ON1_F2
2020-03-02,1486.277100700012,1000,18940.34607510001,18926.277100700012,ON1_F2
2020-03-03,19284.184594000013,0,19284.184594000013,19284.184594000013,ON1_F2
2020-03-04,19284.184594000013,0,19284.184594000013,19284.184594000013,ON1_F2
2020-03-05,19284.184594000013,0,19284.184594000013,19284.184594000013,ON1_F2
2020-03-06,19284.184594000013,0,19284.184594000013,19284.184594000013,ON1_F2
2020-03-09,19284.184594000013,0,19284.184594000013,19284.184594000013,ON1_F2
2020-03-10,2680.557628100014,1000,19284.184594000013,19270.557628100014,ON1_F2
2020-03-11,19320.227729800015,0,19320.227729800015,19320.227729800015,ON1_F2
2020-03-12,3206.855568800014,1000,19320.227729800015,19306.855568800016,ON1_F2
2020-03-13,18358.789710600016,0,18358.789710600016,18358.789710600016,ON1_F2
2020-03-16,18358.789710600016,0,18358.789710600016,18358.789710600016,ON1_F2
2020-03-17,4436.556371500017,1000,18358.789710600016,18346.556371500017,ON1_F2
2020-03-18,18460.207537000017,0,18460.207537000017,18460.207537000017,ON1_F2
2020-03-19,4938.182201900017,1000,18460.207537000017,18448.182201900017,ON1_F2
2020-03-20,18592.395578700016,0,18592.395578700016,18592.395578700016,ON1_F2
2020-03-23,18592.395578700016,0,18592.395578700016,18592.395578700016,ON1_F2
2020-03-24,5560.625048500018,1000,18592.395578700016,18580.62504850002,ON1_F2
2020-03-25,18935.263882500018,0,18935.263882500018,18935.263882500018,ON1_F2
2020-03-26,18935.263882500018,0,18935.263882500018,18935.263882500018,ON1_F2
2020-03-27,5853.467351800018,1000,18935.263882500018,18923.46735180002,ON1_F2
2020-03-30,5837.290572000016,1000,18668.957100200016,18657.290572000016,ON1_F2
2020-03-31,19102.096549900016,0,19102.096549900016,19102.096549900016,ON1_F2
2020-04-01,19102.096549900016,0,19102.096549900016,19102.096549900016,ON1_F2
2020-04-02,19102.096549900016,0,19102.096549900016,19102.096549900016,ON1_F2
2020-04-03,19102.096549900016,0,19102.096549900016,19102.096549900016,ON1_F2
2020-04-07,19102.096549900016,0,19102.096549900016,19102.096549900016,ON1_F2
2020-04-08,19102.096549900016,0,19102.096549900016,19102.096549900016,ON1_F2
2020-04-09,19102.096549900016,0,19102.096549900016,19102.096549900016,ON1_F2
2020-04-10,5470.014013700016,1000,19102.096549900016,19090.014013700016,ON1_F2
2020-04-13,18884.592068100017,0,18884.592068100017,18884.592068100017,ON1_F2
2020-04-14,18884.592068100017,0,18884.592068100017,18884.592068100017,ON1_F2
2020-04-15,18884.592068100017,0,18884.592068100017,18884.592068100017,ON1_F2
2020-04-16,18884.592068100017,0,18884.592068100017,18884.592068100017,ON1_F2
2020-04-17,18884.592068100017,0,18884.592068100017,18884.592068100017,ON1_F2
2020-04-20,4402.067523400019,1000,18884.592068100017,18872.06752340002,ON1_F2
2020-04-21,18675.33881640002,0,18675.33881640002,18675.33881640002,ON1_F2
2020-04-22,18675.33881640002,0,18675.33881640002,18675.33881640002,ON1_F2
2020-04-23,18675.33881640002,0,18675.33881640002,18675.33881640002,ON1_F2
2020-04-24,4713.084676900022,1000,18675.33881640002,18663.08467690002,ON1_F2
2020-04-27,18686.811816900023,0,18686.811816900023,18686.811816900023,ON1_F2
2020-04-28,18686.811816900023,0,18686.811816900023,18686.811816900023,ON1_F2
2020-04-29,18686.811816900023,0,18686.811816900023,18686.811816900023,ON1_F2
2020-04-30,18686.811816900023,0,18686.811816900023,18686.811816900023,ON1_F2
2020-05-06,18686.811816900023,0,18686.811816900023,18686.811816900023,ON1_F2
2020-05-07,18686.811816900023,0,18686.811816900023,18686.811816900023,ON1_F2
2020-05-08,4234.302872500024,1000,18686.811816900023,18674.302872500026,ON1_F2
2020-05-11,18707.270267500026,0,18707.270267500026,18707.270267500026,ON1_F2
2020-05-12,18707.270267500026,0,18707.270267500026,18707.270267500026,ON1_F2
2020-05-13,18707.270267500026,0,18707.270267500026,18707.270267500026,ON1_F2
2020-05-14,18707.270267500026,0,18707.270267500026,18707.270267500026,ON1_F2
2020-05-15,4905.099329600027,1000,18707.270267500026,18695.099329600027,ON1_F2
2020-05-18,18509.38868090003,0,18509.38868090003,18509.38868090003,ON1_F2
2020-05-19,18509.38868090003,0,18509.38868090003,18509.38868090003,ON1_F2
2020-05-20,18509.38868090003,0,18509.38868090003,18509.38868090003,ON1_F2
2020-05-21,18509.38868090003,0,18509.38868090003,18509.38868090003,ON1_F2
2020-05-22,5237.4933483000295,1000,18509.38868090003,18497.493348300028,ON1_F2
2020-05-25,5330.537574600028,1000,18462.360105800028,18450.537574600028,ON1_F2
2020-05-26,18485.51069640003,0,18485.51069640003,18485.51069640003,ON1_F2
2020-05-27,18485.51069640003,0,18485.51069640003,18485.51069640003,ON1_F2
2020-05-28,18485.51069640003,0,18485.51069640003,18485.51069640003,ON1_F2
2020-05-29,18485.51069640003,0,18485.51069640003,18485.51069640003,ON1_F2
2020-06-01,18485.51069640003,0,18485.51069640003,18485.51069640003,ON1_F2
2020-06-02,18485.51069640003,0,18485.51069640003,18485.51069640003,ON1_F2
2020-06-03,18485.51069640003,0,18485.51069640003,18485.51069640003,ON1_F2
2020-06-04,18485.51069640003,0,18485.51069640003,18485.51069640003,ON1_F2
2020-06-05,4393.1889556000315,1000,18485.51069640003,18473.18895560003,ON1_F2
2020-06-08,18616.536223100033,0,18616.536223100033,18616.536223100033,ON1_F2
2020-06-09,4053.9700776000336,1000,18616.536223100033,18603.97007760003,ON1_F2
2020-06-10,18586.846303200036,0,18586.846303200036,18586.846303200036,ON1_F2
2020-06-11,18586.846303200036,0,18586.846303200036,18586.846303200036,ON1_F2
2020-06-12,4764.664965100037,1000,18586.846303200036,18574.664965100037,ON1_F2
2020-06-15,18418.87834190004,0,18418.87834190004,18418.87834190004,ON1_F2
2020-06-16,4376.582601600039,1000,18418.87834190004,18406.58260160004,ON1_F2
2020-06-17,18320.355326300043,0,18320.355326300043,18320.355326300043,ON1_F2
2020-06-18,18320.355326300043,0,18320.355326300043,18320.355326300043,ON1_F2
2020-06-19,18320.355326300043,0,18320.355326300043,18320.355326300043,ON1_F2
2020-06-22,18320.355326300043,0,18320.355326300043,18320.355326300043,ON1_F2
2020-06-23,18320.355326300043,0,18320.355326300043,18320.355326300043,ON1_F2
2020-06-24,18320.355326300043,0,18320.355326300043,18320.355326300043,ON1_F2
2020-06-29,18320.355326300043,0,18320.355326300043,18320.355326300043,ON1_F2
2020-06-30,18320.355326300043,0,18320.355326300043,18320.355326300043,ON1_F2
2020-07-01,18320.355326300043,0,18320.355326300043,18320.355326300043,ON1_F2
2020-07-02,18320.355326300043,0,18320.355326300043,18320.355326300043,ON1_F2
2020-07-03,18320.355326300043,0,18320.355326300043,18320.355326300043,ON1_F2
2020-07-06,18320.355326300043,0,18320.355326300043,18320.355326300043,ON1_F2
2020-07-07,18320.355326300043,0,18320.355326300043,18320.355326300043,ON1_F2
2020-07-08,1906.8271623000437,1000,18320.355326300043,18306.827162300044,ON1_F2
2020-07-09,18256.937916100043,0,18256.937916100043,18256.937916100043,ON1_F2
2020-07-10,18256.937916100043,0,18256.937916100043,18256.937916100043,ON1_F2
2020-07-13,1743.357751100044,1000,18256.937916100043,18243.357751100044,ON1_F2
2020-07-14,18243.240581400045,0,18243.240581400045,18243.240581400045,ON1_F2
2020-07-15,18243.240581400045,0,18243.240581400045,18243.240581400045,ON1_F2
2020-07-16,3360.508032700045,1000,18243.240581400045,18230.508032700047,ON1_F2
