id,window,n,mean,median,win,cash,pf,pf_cash,worst,tail5,mdd_cash,max_loss_run,months,years,clusters,fee,gross,delete1,delete5,delete10,delete5_cash,ci_low,ci_high,increment,inc_low,inc_high,p_mean,p_inc
ON1_F5,2020,103,-0.2531494351502082,-0.2038791739033975,36.89320388349515,-3912.7138437998556,0.40696415305475314,0.390520913174699,-5.966708952003329,-2.525289721848099,-3952.776767399866,11.0,11.0,1.0,8.0,2560.463843800001,0.021018944012691564,-0.288724929756921,-0.3497442613077307,-0.40994598580019276,-5027.774756899858,,,,,,,
ON1_F5,2021,91,-0.32533214579959524,-0.28878332623944164,17.582417582417584,-3906.5526010998606,0.17757174297844028,0.17263821682095037,-1.949387564932994,-1.619296520895383,-3906.552601099861,14.0,12.0,1.0,12.0,2126.2376011,-0.04351511435960647,-0.35417751707588724,-0.4006119962181407,-0.440159075148887,-4518.731299099868,,,,,,,
ON1_F5,2022,97,-0.32109842920366405,-0.32008054846413986,24.742268041237114,-3074.457125949894,0.21395434738363572,0.20922269732086154,-1.965315745030164,-1.439903563179497,-3074.4571259498935,10.0,12.0,1.0,12.0,1945.21712595,-0.015684467264588536,-0.3478108232128727,-0.4000962592996462,-0.4415441323837968,-3615.9348566498998,,,,,,,
ON1_F5,2023,80,-0.10323190224729566,-0.26469708657529084,33.75,-1697.4696874498622,0.7990140450527944,0.7706043464025012,-2.2167182852017118,-2.097946204191487,-3344.4353698499253,10.0,11.0,1.0,12.0,1850.63468745,0.13664053429749465,-0.2016812282178535,-0.3477472772751743,-0.46857314705046743,-4967.242700099871,,,,,,,
ON1_F5,2024,93,-0.39428680815168904,-0.6626412052057986,24.731182795698924,-8618.428992199784,0.5167434933373148,0.5114262819183442,-4.090293490695105,-3.4033236523943247,-8838.298225949782,11.0,12.0,1.0,10.0,2027.8289922,-0.19752781007925194,-0.46032946425778926,-0.6372742551861532,-0.8033139785490986,-13156.607226049797,,,,,,,
ON1_F5,2025,87,-0.3692811758107693,-0.20428312226662895,37.93103448275862,-7748.372633099715,0.525714476963784,0.6483051665556304,-10.160302220729761,-5.3530590848513535,-10625.289744572854,10.0,12.0,1.0,11.0,2504.5276331,-0.17457991297700487,-0.4250162773925806,-0.5759084561760298,-0.7198475632976088,-16771.151544746743,,,,,,,
ON1_F5,2026,52,-0.21549059689986566,-0.17024276999917165,44.230769230769226,-8275.043609387636,0.7275020162543714,0.6881234115534628,-4.509113854214751,-3.7386570552221774,-13188.055370318812,7.0,8.0,1.0,8.0,2575.903609388,-0.0366166190565665,-0.2843402998226804,-0.5248596777073833,-0.7927276548604899,-16253.637444791664,,,,,,,
ON1_F6,all,243,-0.2698801915579516,-0.3112697214331692,29.218106995884774,-14388.141370774518,0.6180983310456428,0.5954173109760256,-10.23087722223011,-4.439603699359717,-15119.012834293531,19.0,77.0,9.0,88.0,6076.866370775,-0.017309318622366645,-0.3097707224052617,-0.39786854702627356,-0.4799487903150429,-19840.49408662453,,,,,,,
ON1_F6,main2020,192,-0.23551222775539316,-0.2968651197627188,31.25,-11122.13931347458,0.6672770744426205,0.6289375697457892,-10.23087722223011,-4.487158838243034,-11853.010776993586,19.0,62.0,7.0,69.0,4789.389313475001,0.011682051252521511,-0.28587421990851614,-0.39748756883800185,-0.5001938051621261,-16574.492029324596,-0.501689335508559,-0.015489389362472126,0.09362317486989397,-0.1507289612776526,0.29838847216354314,0.9575212393803099,0.1934032983508246
ON1_F6,old2020_2023,117,-0.39599208954421306,-0.3112697214331692,23.931623931623932,-6901.226341749829,0.4204774338161896,0.4207860679635343,-10.23087722223011,-4.825536678623094,-6901.226341749826,19.0,37.0,4.0,40.0,2701.5963417499997,-0.11613369509986629,-0.44765881369379373,-0.5862684935401731,-0.679016678777517,-9994.362498199838,-0.7563207705600997,-0.13364569724957276,-0.04821505177756952,-0.3796528045386488,0.19287336481266235,0.9870064967516242,0.6391804097951025
ON1_F6,recent2024,75,0.014836356635165969,-0.22396003782499013,42.66666666666667,-4220.91297172475,1.0198854104482804,0.7662703537892145,-5.215617274046827,-3.9795920776729425,-8694.393564593825,10.0,25.0,3.0,29.0,2087.7929717250004,0.21107461556224646,-0.11176893953856258,-0.3486615729590125,-0.5695776340360442,-9519.479828204763,-0.4254846141470441,0.39745112754091544,0.31628050950989317,-0.114196878736583,0.690500531851884,0.45977011494252873,0.04547726136931534
ON1_F6,2018,8,-0.6829287681867924,-0.620713871590861,12.5,-693.0618740999918,0.008409518021652854,0.00793978174400767,-2.0176117845948123,-2.0176117845948123,-693.0618740999919,6.0,4.0,1.0,6.0,183.3968741,-0.39971652137895525,-0.7871092300399355,-1.3424595154653896,,-510.1360089999976,,,,,,,
ON1_F6,2019,43,-0.3464908993965682,-0.36972879850848683,23.25581395348837,-2572.9401831999476,0.5084139011777312,0.47389467018733095,-5.749514376982678,-4.281086569748657,-3119.241141699962,8.0,11.0,1.0,13.0,1104.0801832,-0.07561363010901351,-0.43600815268019194,-0.739434819912573,-0.9184314664707118,-4555.650645099955,,,,,,,
ON1_F6,2020,21,-0.7848615522985879,-0.4783264303868168,23.809523809523807,-3104.8203835999657,0.3058428171835903,0.2947311303670834,-10.23087722223011,-6.455846201307726,-3117.272344099969,9.0,7.0,1.0,7.0,563.5603835999999,-0.5200420520828845,-1.0696635121345708,-1.4840022013635852,-2.067089850570649,-4402.321607099977,,,,,,,
ON1_F6,2021,33,-0.3313768882892848,-0.3716812051493693,18.181818181818183,-1410.0258819999463,0.18488104180881115,0.20286716989192957,-1.3638794502061635,-1.1390280313272665,-1410.025881999946,12.0,10.0,1.0,14.0,778.4858820000001,-0.050454726320364233,-0.3849124846195856,-0.4790439685767948,-0.5557355138939121,-1768.5054524999543,,,,,,,
ON1_F6,2022,28,-0.6484188111326316,-0.4141794906618086,14.285714285714285,-1664.306693999967,0.11785369037140085,0.12870157712449146,-5.261079058846291,-3.6666099762592603,-1739.5423216999764,19.0,11.0,1.0,11.0,560.8716940000002,-0.34375687847789227,-0.7146147861405027,-0.8945623910292381,-1.1083093774608135,-1909.500887699973,,,,,,,
ON1_F6,2023,35,-0.021651938661214475,-0.2018985773256962,37.142857142857146,-722.0733821499495,0.9658730852183741,0.81164000060316,-3.874407134905013,-3.704739570801432,-2458.628583999974,6.0,9.0,1.0,8.0,798.6783821500001,0.24638398094312056,-0.18691664014557835,-0.5529149226298142,-0.8714717781221529,-3091.687830049958,,,,,,,
ON1_F6,2024,36,0.34852107322433257,-0.20641353847833332,44.44444444444444,2869.0575743500935,1.6653481340217053,1.776278272690451,-2.6472514626626835,-2.267268163617767,-961.8358813499909,4.0,10.0,1.0,12.0,750.9174256500002,0.5518576845580205,0.20284878294817912,-0.18708784985797486,-0.5327790294236865,-825.500542649919,,,,,,,
ON1_F6,2025,25,-0.2949827080111634,-0.4190337051446425,36.0,-4474.740581193917,0.7320112811321067,0.4612024584964386,-5.215617274046827,-4.777990752264531,-4570.840217893951,7.0,9.0,1.0,9.0,637.120581194,-0.09916732073988095,-0.6982581655737571,-1.2874965715100122,-1.8207058162776357,-7941.891697093927,,,,,,,
ON1_F6,2026,14,-0.28996172772567397,-0.06331664943749471,50.0,-2615.229964880926,0.5763140740167192,0.5683007327272828,-2.747538216843923,-2.747538216843923,-3346.10142839994,3.0,6.0,1.0,8.0,699.754964881,-0.11122124703023063,-0.4166151604064847,-1.046049861202455,-2.0152570075845717,-5957.824417910945,,,,,,,
ON1_F7,all,938,-0.38207122051795045,-0.3391948835853372,30.06396588486141,-89934.31867947872,0.46246090612072915,0.498700331125119,-10.234040128153762,-4.279737636444348,-90434.54016007874,23.0,100.0,9.0,36.0,25387.093679481004,-0.13643262475213386,-0.3929328281963531,-0.4208346684582702,-0.45057976598226057,-106976.69994984871,,,,,,,
ON1_F7,main2020,764,-0.35591645323558546,-0.3375792532767862,31.544502617801047,-76493.296164679,0.5019072985572991,0.5242903794402332,-10.23087722223011,-4.187828802854091,-76555.643010779,20.0,81.0,7.0,29.0,20987.611164681002,-0.11641629028903072,-0.3692207410827426,-0.40339408576774166,-0.43988778283512936,-93535.677435049,-0.46787539749088675,-0.2535403950587123,-0.02678105061029834,-0.11029547522739587,0.05416570597618486,1.0,0.735632183908046
ON1_F7,old2020_2023,433,-0.3479257763119236,-0.3112697214331692,27.9445727482679,-22848.513375299393,0.39638322430790396,0.4032087058458997,-10.23087722223011,-3.418889831446026,-24493.74369354947,20.0,48.0,4.0,24.0,10078.8983753,-0.07058225856585766,-0.3664956620196521,-0.41883530288534293,-0.45579971728208346,-27851.224858849397,-0.4736315908145324,-0.24167285791188337,-0.00014873854528008046,-0.10519999032511906,0.10019246163124433,1.0,0.4892553723138431
ON1_F7,recent2024,331,-0.36636951398466583,-0.42614394469244343,36.25377643504532,-53644.782789379606,0.5907809916560752,0.5621287819208394,-8.310725936842765,-4.655855181334665,-54001.806467079594,10.0,33.0,3.0,6.0,10908.712789381,-0.17637440429547774,-0.39716231606990815,-0.46752723503914345,-0.5367219041861611,-70687.16405974962,-0.5564602817591591,-0.16854759858841786,-0.06492536110993863,-0.1889594823453276,0.06002614304346615,0.9995002498750625,0.8445777111444278
ON1_F7,2018,55,-0.6003183801801821,-0.371118700775311,16.363636363636363,-5403.682332199907,0.16825191828490588,0.16584548181643752,-4.936665092582117,-3.6576777041177713,-5910.266413199912,23.0,7.0,1.0,5.0,1381.8723322000005,-0.3262690155387126,-0.6500207059034091,-0.7812340950406983,-0.8814217591207059,-6399.079999199914,,,,,,,
ON1_F7,2019,119,-0.44911868625159845,-0.3226433706224327,26.89075630252101,-8037.340182599821,0.34092305307977305,0.33718012266917224,-10.234040128153762,-4.861462654511275,-8339.949855399836,10.0,12.0,1.0,4.0,3017.6101826,-0.17720134774834365,-0.48185048646149015,-0.5889685331284756,-0.682177575072911,-10108.567820399829,,,,,,,
ON1_F7,2020,107,-0.5030402967170957,-0.3469055183787996,28.037383177570092,-8898.806927299845,0.29448190296240795,0.2800979687590514,-10.23087722223011,-4.503052225666689,-8961.153773399848,15.0,12.0,1.0,5.0,2729.8019273,-0.23220712076396077,-0.5541178244636822,-0.6424706015750286,-0.734218213010178,-10788.452128299854,,,,,,,
ON1_F7,2021,103,-0.3116431416776814,-0.2895121065577087,24.271844660194176,-4078.7105706998495,0.19718946623678527,0.20609499491638889,-1.6188097631237472,-1.3685910129645473,-4078.710570699848,15.0,12.0,1.0,8.0,2395.1555707,-0.029022218548265907,-0.3282451547753091,-0.3725489062826362,-0.41367282490322804,-4689.237273699859,,,,,,,
ON1_F7,2022,109,-0.35976999482823463,-0.30984941604073585,23.853211009174313,-3747.944342649879,0.18658982919510242,0.1859628539175016,-5.261079058846291,-2.019927346813247,-3780.1650080998816,9.0,12.0,1.0,3.0,2172.56434265,-0.05359755471014666,-0.3736463143551617,-0.4194037966680012,-0.46536818638079785,-4170.3715272998825,,,,,,,
ON1_F7,2023,114,-0.22379277513381493,-0.2765151717637713,35.08771929824561,-6123.051534649821,0.7001928721465411,0.6216319247132495,-4.755861337887951,-3.6080958711044233,-8533.643050349914,8.0,12.0,1.0,10.0,2781.3765346500004,0.027328648566708857,-0.29368709039541313,-0.4801166214325843,-0.617032476954367,-10781.656081599825,,,,,,,
ON1_F7,2024,121,-0.5034477753587191,-0.5649369889699063,29.75206611570248,-14386.779212749689,0.519741281968367,0.5030864078882504,-7.757659565589339,-5.1432509847064525,-15513.978652249776,10.0,12.0,1.0,3.0,2607.46421275,-0.3053933402278343,-0.5892702999379194,-0.7417317317120269,-0.9082382407214254,-20003.486984499712,,,,,,,
ON1_F7,2025,126,-0.25081519583308554,-0.24222315469755223,40.476190476190474,-19644.86613678048,0.6816657691875389,0.5965348280563328,-8.310725936842765,-4.524027613230025,-21517.729133822697,7.0,12.0,1.0,3.0,4162.591136781,-0.06099008012404365,-0.299191038319124,-0.46378480631829366,-0.5921900980053608,-34322.884207098505,,,,,,,
ON1_F7,2026,84,-0.3422430194708404,-0.3471910960665272,39.285714285714285,-19613.137439849426,0.5906135093147894,0.5628902733841016,-3.801017980458542,-3.291334506974053,-19613.13743984942,10.0,9.0,1.0,2.0,4138.657439850001,-0.16360218522149608,-0.40434370073663284,-0.55482445126241,-0.7124745226670887,-29419.461035429453,,,,,,,
ON1_F8,all,422,-0.361397164051059,-0.3044136733142655,33.88625592417062,-34467.307396041106,0.5329846339513609,0.5750637501923274,-10.234040128153762,-5.465160986365986,-37320.305137118106,16.0,100.0,9.0,1.0,11211.147396042,-0.11334730202464019,-0.3855222289873923,-0.453715395108835,-0.5065374764972569,-44331.11569960112,,,,,,,
ON1_F8,main2020,342,-0.3713795916390528,-0.2972195810837248,33.91812865497076,-30668.132584841223,0.5227630815689629,0.5736880837917989,-10.23087722223011,-5.565135078496524,-31594.5822011182,14.0,81.0,7.0,1.0,9198.672584842001,-0.1293318730085707,-0.40119376983783406,-0.4725389796200541,-0.5293212583224419,-40271.90525446125,-0.5565648367287136,-0.20655376607564382,-0.0422441890137657,-0.19719584151161804,0.099715974080726,1.0,0.7101449275362319
ON1_F8,old2020_2023,204,-0.40106513358549783,-0.30292414636065745,29.411764705882355,-11480.978667849718,0.37232748674032456,0.39805594317537846,-10.23087722223011,-4.225648634783799,-11480.978667849711,14.0,48.0,4.0,1.0,4736.7686678499995,-0.12416812299420313,-0.4306139663214222,-0.5077335248420674,-0.5606007806895359,-14765.734087949722,-0.6046216177369079,-0.217364259137635,-0.0532880958188543,-0.22717257787117104,0.10779146663594871,1.0,0.7561219390304847
ON1_F8,recent2024,138,-0.3274966165877863,-0.2506813960787953,40.57971014492754,-19187.153916991505,0.667172581781416,0.6370543117870822,-10.160302220729761,-6.699671948587836,-21215.929227618533,12.0,33.0,3.0,1.0,4461.903916992001,-0.13696524259502715,-0.4013853157902177,-0.5536026032905599,-0.6910136631878103,-28790.92658661153,-0.6347504442809744,-0.026169824792749707,-0.026052463713059082,-0.3077300682322108,0.23825512022502482,0.9810094952523738,0.5642178910544727
ON1_F8,2018,29,-0.1825161194651488,-0.3735357603221924,20.689655172413794,-801.4543063999406,0.7343176448469695,0.7569137911835403,-3.5620723496560904,-2.8180596318926243,-2947.36486009995,16.0,7.0,1.0,1.0,734.2543064000001,0.09171421796629621,-0.5357425852670396,-0.8282716068545705,-1.0173671474417076,-3291.7145331999495,,,,,,,
ON1_F8,2019,51,-0.39617285146081344,-0.3236413853004557,41.17647058823529,-2997.720504799934,0.5011174488619089,0.4898772421417853,-10.234040128153762,-5.320155935588562,-3739.3783375999546,6.0,12.0,1.0,1.0,1278.2205048000003,-0.1227602589507758,-0.46459016135012704,-0.7145761526827321,-0.916092897967953,-4761.8345393999425,,,,,,,
ON1_F8,2020,52,-0.49932548910605135,-0.20387895302777448,42.30769230769231,-4424.624688299925,0.33420503761296394,0.30382326369730495,-10.23087722223011,-5.428935218043626,-4424.624688299922,5.0,12.0,1.0,1.0,1321.9896883000001,-0.22806048946832783,-0.5583644665711744,-0.7255408684587661,-0.8784849207767286,-5620.47307229993,,,,,,,
ON1_F8,2021,52,-0.29908503545345944,-0.2818321423494037,21.153846153846153,-2003.5118463999297,0.18250444524734316,0.18169145187625074,-1.949177580461522,-1.5225969652477547,-2003.5118463999297,11.0,12.0,1.0,1.0,1204.7318464,-0.015929950396955148,-0.32445262051597423,-0.3923690108779601,-0.4518102302009082,-2373.3310368999373,,,,,,,
ON1_F8,2022,50,-0.5527943418892475,-0.4111618858672613,20.0,-2643.3968788999446,0.11818758379179001,0.11643751481960728,-5.261079058846291,-2.93223006231031,-2643.396878899944,11.0,12.0,1.0,1.0,997.7568789000001,-0.24759781589218366,-0.591135039318435,-0.6810490412327441,-0.7836053503678551,-2926.3763014999513,,,,,,,
ON1_F8,2023,50,-0.25320445759769244,-0.29806984219486926,34.0,-2409.445254249919,0.6910875849072313,0.6689164554063569,-10.213887194477932,-5.478363422268873,-3285.3553831499494,7.0,12.0,1.0,1.0,1212.2902542500003,-0.005258068464270699,-0.3726034855447301,-0.6878132833159486,-0.9300527789001322,-5694.2006743499205,,,,,,,
ON1_F8,2024,51,-0.21536446435680545,-0.5104365740141583,29.411764705882355,-2681.37677224987,0.7868914333573414,0.7673354878363335,-7.757659565589339,-6.140553766144092,-6606.082378949923,12.0,12.0,1.0,1.0,1098.63177225,-0.01685822873553396,-0.4155768571268479,-0.8569174093636313,-1.1820119929721071,-8787.827783899887,,,,,,,
ON1_F8,2025,53,-0.43681469498445796,-0.0971849508276125,49.056603773584904,-10028.989270920807,0.5496056773510962,0.527212408229379,-10.160302220729761,-7.60379746268492,-12205.06953655784,3.0,12.0,1.0,1.0,1700.639270921,-0.24633281477623498,-0.5059213513420895,-0.7522062322543657,-1.0119360899355443,-16968.837449397855,,,,,,,
ON1_F8,2026,34,-0.32528725213944604,-0.19554589779126452,44.11764705882353,-6476.787873820832,0.6633026920220267,0.6782195394211429,-5.664649953627819,-4.445096367923968,-7433.210847079871,5.0,9.0,1.0,1.0,1662.6328738210002,-0.1466410185135606,-0.42980999425618055,-0.7475397283334742,-1.176398758659013,-13175.045979076862,,,,,,,
ON2_F1,all,311,-0.22685096152060175,-0.30130244937667006,27.331189710610932,-20928.496163946216,0.6382620873563242,0.6474318249495752,-5.097540108850419,-3.1870117830859077,-23910.509988513375,17.0,80.0,7.0,112.0,8721.611163947,0.014060667046691717,-0.2591803361517821,-0.3450524351334325,-0.4127122671351863,-33957.36888188124,,,,,,,
ON2_F1,main2020,311,-0.22685096152060175,-0.30130244937667006,27.331189710610932,-20928.496163946216,0.6382620873563242,0.6474318249495752,-5.097540108850419,-3.1870117830859077,-23910.509988513375,17.0,80.0,7.0,112.0,8721.611163947,0.014060667046691717,-0.2591803361517821,-0.3450524351334325,-0.4127122671351863,-33957.36888188124,-0.42858141304189207,-0.020455574803771602,0.09104807213014249,-0.08332725861014564,0.2668420924880681,0.9875062468765617,0.14192903548225888
ON2_F1,old2020_2023,177,-0.2764180899731165,-0.30265289152641567,22.033898305084744,-7026.063807749732,0.42556975446663853,0.4467784941764398,-3.179248050691724,-2.0950130174748995,-7091.335814699745,17.0,47.0,4.0,71.0,4147.66380775,0.003523774799130499,-0.3097917604377771,-0.39219515001409366,-0.4505654731002573,-10312.78042539974,-0.39601131822182406,-0.11755423049693046,0.057640814945329355,-0.05063989520766901,0.19329150460539363,1.0,0.1889055472263868
ON2_F1,recent2024,134,-0.16137796349004135,-0.2391530855510279,34.32835820895522,-13902.432356196481,0.8031607093536611,0.7020473241748273,-5.097540108850419,-3.93293069031088,-18433.730845713737,10.0,33.0,3.0,41.0,4573.947356197001,0.02797880083638078,-0.2362398667805329,-0.4289653518869758,-0.5784918459367947,-26931.30507413151,-0.5568410222044843,0.31171548569690677,0.1325291140454648,-0.22297354451641077,0.5264253594701362,0.7646176911544228,0.2493753123438281
ON2_F1,2018,0,,,,,,,,,,,,,,,,,,,,,,,,,,
ON2_F1,2019,0,,,,,,,,,,,,,,,,,,,,,,,,,,
ON2_F1,2020,50,-0.22574794636434492,-0.2038753188523703,32.0,-1944.0621938999109,0.47401236413742376,0.42934822746106993,-2.037492647965486,-1.8559334176502051,-2024.207478999935,8.0,12.0,1.0,16.0,1292.1071939,0.044820264036575796,-0.2840493040213642,-0.4053211776014812,-0.5136698942004937,-2899.887750499919,,,,,,,
ON2_F1,2021,44,-0.36125166445899315,-0.28949259408830164,15.909090909090908,-2090.8643249999345,0.12278856463155315,0.11752500969250632,-1.450918835710791,-1.1756960661045313,-2090.864324999934,11.0,12.0,1.0,20.0,1026.454325,-0.07919591600685026,-0.3841794315968568,-0.4595603107145503,-0.5214471894702759,-2342.4974542999425,,,,,,,
ON2_F1,2022,46,-0.37714579792756764,-0.3053730945373019,17.391304347826086,-1680.8825448999478,0.1049337734503472,0.10441878417153978,-1.562323861056031,-1.2461461267689575,-1694.0038403999495,11.0,11.0,1.0,15.0,916.1125449,-0.0711553689152906,-0.4034080841786806,-0.4695548346049336,-0.5336395651498996,-1864.5217970999533,,,,,,,
ON2_F1,2023,37,-0.11877904503136655,-0.41211178574127055,21.62162162162162,-1310.2547439499392,0.8323293965025019,0.7404074805964707,-3.179248050691724,-2.8218416694137947,-2514.4390380999666,8.0,12.0,1.0,21.0,912.98974395,0.13893141113573215,-0.2775603493879922,-0.7083300518823723,-0.9642357247989694,-4596.971361599947,,,,,,,
ON2_F1,2024,43,0.11748870214131918,-0.20557833189060765,32.55813953488372,1014.3733471501164,1.159349505547883,1.1367740887595117,-4.968700963406322,-3.377231888492409,-5139.880847099948,9.0,12.0,1.0,16.0,938.5616528500001,0.3155679726431739,-0.11293430909687127,-0.5263035350797354,-0.8606181307312405,-4799.1385680998965,,,,,,,
ON2_F1,2025,51,-0.4524816254954103,-0.48214171502278785,29.411764705882355,-14019.962690526814,0.5456379613312115,0.3760758541950738,-5.097540108850419,-4.013385048910259,-14366.941905176871,6.0,12.0,1.0,16.0,1621.2426905270001,-0.2624240075315646,-0.6492038234751404,-0.9361539794932721,-1.1937007839611282,-20475.648455354836,,,,,,,
ON2_F1,2026,40,-0.09000245998690826,-0.17024276999917864,42.5,-896.8430128197851,0.8684486475766747,0.9465300198972431,-4.509113854214751,-3.7634923843507853,-5780.9287319939485,5.0,9.0,1.0,9.0,2014.1430128200002,0.08908402181320856,-0.21569774166836572,-0.5201338281987838,-0.7967599272717989,-11128.297123841805,,,,,,,
ON2_F2,all,411,-0.45990833056211566,-0.30926844568750744,31.143552311435524,-50288.23917809602,0.36133766482200347,0.3919015725676097,-10.213887194477932,-5.0517126732756115,-51515.67209398708,12.0,80.0,7.0,89.0,10780.174178097,-0.2204648059441816,-0.47570842418739206,-0.5138398044232325,-0.5464706868322297,-59473.16531214805,,,,,,,
ON2_F2,main2020,411,-0.45990833056211566,-0.30926844568750744,31.143552311435524,-50288.23917809602,0.36133766482200347,0.3919015725676097,-10.213887194477932,-5.0517126732756115,-51515.67209398708,12.0,80.0,7.0,89.0,10780.174178097,-0.2204648059441816,-0.47570842418739206,-0.5138398044232325,-0.5464706868322297,-59473.16531214805,-0.6109685216606283,-0.3096975928106478,-0.14200929691137143,-0.2749228992167939,-0.010671946272894198,1.0,0.9815092453773113
ON2_F2,old2020_2023,234,-0.35646409206507723,-0.30448390954962257,28.63247863247863,-11884.26180254966,0.33187145795339934,0.34084954167539355,-10.213887194477932,-3.400298631064331,-12163.835564049683,12.0,47.0,4.0,56.0,5287.63180255,-0.08082919965674047,-0.380534428011934,-0.4171429208473189,-0.4554294976287938,-14135.356063699668,-0.5235465898790715,-0.21502632356763396,-0.022405187146631367,-0.16598618972969253,0.10712014619653329,0.9995002498750625,0.6591704147926037
ON2_F2,recent2024,177,-0.5966651204395564,-0.42614394469244343,34.463276836158194,-38403.977375546354,0.38283541127930354,0.40613508671380233,-10.160302220729761,-6.18669880474152,-39631.41029143741,12.0,33.0,3.0,34.0,5492.542375547,-0.4050678108665614,-0.6342491839409242,-0.7106013214174207,-0.7903376414628898,-47588.90350959838,-0.9052271824914957,-0.3449346901785732,-0.3027580429040503,-0.5749877820600379,-0.08808717608734797,1.0,0.9810094952523738
ON2_F2,2018,0,,,,,,,,,,,,,,,,,,,,,,,,,,
ON2_F2,2019,0,,,,,,,,,,,,,,,,,,,,,,,,,,
ON2_F2,2020,51,-0.37773011340688717,-0.35434709151512106,33.33333333333333,-2968.986884299921,0.33100322284219036,0.3142212682880532,-2.5520249325944544,-2.230598002010199,-2968.986884299921,10.0,12.0,1.0,16.0,1289.0718843000002,-0.1055300884873021,-0.4162651751989819,-0.5553685134499791,-0.673974544165115,-3860.649800199926,,,,,,,
ON2_F2,2021,59,-0.23467733549832104,-0.28885564581877815,23.728813559322035,-1719.3995061999092,0.3104935240066301,0.3318527837273944,-1.3638794502061635,-1.3143290487216055,-2168.530261899914,11.0,12.0,1.0,13.0,1359.4095062000001,0.049467734218811385,-0.26254698256347037,-0.34493576847340274,-0.4058990292004374,-2395.5164998999167,,,,,,,
ON2_F2,2022,57,-0.33380530005392633,-0.30304537293179556,26.31578947368421,-1844.823790649938,0.23462772708507357,0.22686199145949099,-5.261079058846291,-2.762713359164858,-1844.823790649938,6.0,11.0,1.0,15.0,1140.12879065,-0.027740345114343635,-0.3634428917002635,-0.4469020511795478,-0.5252757322243675,-2229.798884249943,,,,,,,
ON2_F2,2023,67,-0.4667984606268967,-0.30462439060892066,31.343283582089555,-5351.051621399892,0.3880602034671218,0.3878050604624017,-10.213887194477932,-5.314615147666428,-5755.909224399921,11.0,12.0,1.0,13.0,1499.0216214,-0.2219312664808529,-0.5534457734174942,-0.6943454573382613,-0.8375793165562561,-7599.724056299902,,,,,,,
ON2_F2,2024,68,-0.752259049162785,-0.6699382387589168,22.058823529411764,-11542.749978149839,0.26742611472828287,0.2616693890571635,-6.670425540886715,-5.356999391380727,-11615.71676569986,12.0,12.0,1.0,14.0,1442.17497815,-0.5531340755067599,-0.8049973182764122,-0.9816073551841793,-1.176210162081157,-13984.796388999848,,,,,,,
ON2_F2,2025,63,-0.584533750672411,-0.2076147586385157,41.269841269841265,-13966.24132856681,0.37630354755688444,0.36222919083740135,-10.160302220729761,-7.146910430880737,-15771.251784951835,7.0,12.0,1.0,14.0,1846.121328567,-0.3915518814020551,-0.644465595744653,-0.8125897787197757,-0.9936677433826733,-19140.310910614848,,,,,,,
ON2_F2,2026,46,-0.38327140613848326,-0.20376974525382555,43.47826086956522,-12894.986068829707,0.5827050163663351,0.5247973324834135,-5.664649953627819,-4.107900500875025,-14122.418984720764,8.0,9.0,1.0,8.0,2204.2460688300002,-0.20469819262156994,-0.525524771959365,-0.7698393078901196,-1.0502728680997617,-21132.202414589738,,,,,,,
ON2_F3,all,244,-0.40589056163076603,-0.20388811992504835,39.34426229508197,-29083.254526426346,0.538351534536098,0.5421741791335503,-10.213887194477932,-6.030067685509602,-33856.78246059842,9.0,61.0,7.0,74.0,7050.979526427,-0.1814443231684894,-0.44617664737200846,-0.556214962435174,-0.6265790624039252,-39352.796747935376,,,,,,,
ON2_F3,main2020,244,-0.40589056163076603,-0.20388811992504835,39.34426229508197,-29083.254526426346,0.538351534536098,0.5421741791335503,-10.213887194477932,-6.030067685509602,-33856.78246059842,9.0,61.0,7.0,74.0,7050.979526427,-0.1814443231684894,-0.44617664737200846,-0.556214962435174,-0.6265790624039252,-39352.796747935376,-0.7040951022325929,-0.11789162021699921,-0.07675515900547891,-0.3455050534044237,0.1812852797614819,0.9975012493753124,0.7376311844077961
ON2_F3,old2020_2023,120,-0.3503049067117112,-0.17789534542746538,40.0,-7384.5521843498,0.5253410076588515,0.507733358946114,-10.213887194477932,-6.366321293137408,-7531.014739099808,9.0,32.0,4.0,38.0,2914.9071843500005,-0.09075376766009496,-0.4177382660069928,-0.5482062388472776,-0.6387450137917943,-11003.617318449806,-0.8133893261409068,0.08098930123346672,-0.0025278689450676795,-0.4271205116664835,0.4015247299940838,0.9295352323838081,0.5527236381809095
ON2_F3,recent2024,124,-0.45968313090727075,-0.3085263479134767,38.70967741935484,-21698.702342076547,0.5474985695695244,0.5528215970611562,-10.160302220729761,-5.741850307542909,-27770.486069048675,9.0,29.0,3.0,37.0,4136.072342076999,-0.2692093768862905,-0.5397100528942493,-0.6988902523971801,-0.8214234826126405,-31968.244563585566,-0.8117322471485351,-0.0730112819259431,-0.15823897803254355,-0.4768539735609564,0.18054378334184518,0.9955022488755623,0.8180909545227386
ON2_F3,2018,0,,,,,,,,,,,,,,,,,,,,,,,,,,
ON2_F3,2019,0,,,,,,,,,,,,,,,,,,,,,,,,,,
