date,cash,shares,open_equity,equity,id
2020-01-02,20218.0,0,20218.0,20218.0,ON1_F4
2020-01-03,1983.5254177999996,1000,20218.0,20203.5254178,ON1_F4
2020-01-06,19961.1594029,0,19961.1594029,19961.1594029,ON1_F4
2020-01-07,19961.1594029,0,19961.1594029,19961.1594029,ON1_F4
2020-01-08,19961.1594029,0,19961.1594029,19961.1594029,ON1_F4
2020-01-09,19961.1594029,0,19961.1594029,19961.1594029,ON1_F4
2020-01-10,19961.1594029,0,19961.1594029,19961.1594029,ON1_F4
2020-01-13,19961.1594029,0,19961.1594029,19961.1594029,ON1_F4
2020-01-14,1556.5964190000013,1000,19961.1594029,19946.596419,ON1_F4
2020-01-15,19873.7137775,0,19873.7137775,19873.7137775,ON1_F4
2020-01-16,19873.7137775,0,19873.7137775,19873.7137775,ON1_F4
2020-01-17,19873.7137775,0,19873.7137775,19873.7137775,ON1_F4
2020-01-20,19873.7137775,0,19873.7137775,19873.7137775,ON1_F4
2020-01-21,19873.7137775,0,19873.7137775,19873.7137775,ON1_F4
2020-01-22,19873.7137775,0,19873.7137775,19873.7137775,ON1_F4
2020-01-23,19873.7137775,0,19873.7137775,19873.7137775,ON1_F4
2020-02-03,19873.7137775,0,19873.7137775,19873.7137775,ON1_F4
2020-02-04,19873.7137775,0,19873.7137775,19873.7137775,ON1_F4
2020-02-05,19873.7137775,0,19873.7137775,19873.7137775,ON1_F4
2020-02-06,19873.7137775,0,19873.7137775,19873.7137775,ON1_F4
2020-02-07,558.6775845000047,1000,19873.7137775,19858.677584500005,ON1_F4
2020-02-10,500.1258344000089,1000,19424.959223500005,19410.12583440001,ON1_F4
2020-02-11,19276.54422750001,0,19276.54422750001,19276.54422750001,ON1_F4
2020-02-12,19276.54422750001,0,19276.54422750001,19276.54422750001,ON1_F4
2020-02-13,19276.54422750001,0,19276.54422750001,19276.54422750001,ON1_F4
2020-02-14,19276.54422750001,0,19276.54422750001,19276.54422750001,ON1_F4
2020-02-17,19276.54422750001,0,19276.54422750001,19276.54422750001,ON1_F4
2020-02-18,19276.54422750001,0,19276.54422750001,19276.54422750001,ON1_F4
2020-02-19,19276.54422750001,0,19276.54422750001,19276.54422750001,ON1_F4
2020-02-20,19276.54422750001,0,19276.54422750001,19276.54422750001,ON1_F4
2020-02-21,19276.54422750001,0,19276.54422750001,19276.54422750001,ON1_F4
2020-02-24,19276.54422750001,0,19276.54422750001,19276.54422750001,ON1_F4
2020-02-25,19276.54422750001,0,19276.54422750001,19276.54422750001,ON1_F4
2020-02-26,551.8148404000094,1000,19276.54422750001,19261.81484040001,ON1_F4
2020-02-27,19158.49154680001,0,19158.49154680001,19158.49154680001,ON1_F4
2020-02-28,19158.49154680001,0,19158.49154680001,19158.49154680001,ON1_F4
2020-03-02,19158.49154680001,0,19158.49154680001,19158.49154680001,ON1_F4
2020-03-03,19158.49154680001,0,19158.49154680001,19158.49154680001,ON1_F4
2020-03-04,19158.49154680001,0,19158.49154680001,19158.49154680001,ON1_F4
2020-03-05,19158.49154680001,0,19158.49154680001,19158.49154680001,ON1_F4
2020-03-06,19158.49154680001,0,19158.49154680001,19158.49154680001,ON1_F4
2020-03-09,19158.49154680001,0,19158.49154680001,19158.49154680001,ON1_F4
