date,cash,shares,open_equity,equity,id
2020-01-02,1823.442216200001,1000,20218.0,20203.4422162,ON2_F4
2020-01-03,20280.3468461,0,20280.3468461,20280.3468461,ON2_F4
2020-01-06,20280.3468461,0,20280.3468461,20280.3468461,ON2_F4
2020-01-07,20280.3468461,0,20280.3468461,20280.3468461,ON2_F4
2020-01-08,20280.3468461,0,20280.3468461,20280.3468461,ON2_F4
2020-01-09,20280.3468461,0,20280.3468461,20280.3468461,ON2_F4
2020-01-10,20280.3468461,0,20280.3468461,20280.3468461,ON2_F4
2020-01-13,1655.669460000001,1000,20280.3468461,20265.66946,ON2_F4
2020-01-14,20272.3309715,0,20272.3309715,20272.3309715,ON2_F4
2020-01-15,20272.3309715,0,20272.3309715,20272.3309715,ON2_F4
2020-01-16,20272.3309715,0,20272.3309715,20272.3309715,ON2_F4
2020-01-17,20272.3309715,0,20272.3309715,20272.3309715,ON2_F4
2020-01-20,20272.3309715,0,20272.3309715,20272.3309715,ON2_F4
2020-01-21,1167.4039806,1000,20272.3309715,20257.4039806,ON2_F4
2020-01-22,20033.6856196,0,20033.6856196,20033.6856196,ON2_F4
2020-01-23,20033.6856196,0,20033.6856196,20033.6856196,ON2_F4
2020-02-03,20033.6856196,0,20033.6856196,20033.6856196,ON2_F4
2020-02-04,20033.6856196,0,20033.6856196,20033.6856196,ON2_F4
2020-02-05,20033.6856196,0,20033.6856196,20033.6856196,ON2_F4
2020-02-06,1098.8470304000002,1000,20033.6856196,20018.8470304,ON2_F4
2020-02-07,1648.572986400006,1000,20963.609179400002,20948.572986400006,ON2_F4
2020-02-10,20514.854625400007,0,20514.854625400007,20514.854625400007,ON2_F4
2020-02-11,20514.854625400007,0,20514.854625400007,20514.854625400007,ON2_F4
2020-02-12,20514.854625400007,0,20514.854625400007,20514.854625400007,ON2_F4
2020-02-13,20514.854625400007,0,20514.854625400007,20514.854625400007,ON2_F4
2020-02-14,20514.854625400007,0,20514.854625400007,20514.854625400007,ON2_F4
2020-02-17,20514.854625400007,0,20514.854625400007,20514.854625400007,ON2_F4
2020-02-18,20514.854625400007,0,20514.854625400007,20514.854625400007,ON2_F4
2020-02-19,20514.854625400007,0,20514.854625400007,20514.854625400007,ON2_F4
2020-02-20,20514.854625400007,0,20514.854625400007,20514.854625400007,ON2_F4
2020-02-21,20514.854625400007,0,20514.854625400007,20514.854625400007,ON2_F4
2020-02-24,359.3816240000051,1000,20514.854625400007,20499.381624000005,ON2_F4
2020-02-25,19974.523645500005,0,19974.523645500005,19974.523645500005,ON2_F4
2020-02-26,19974.523645500005,0,19974.523645500005,19974.523645500005,ON2_F4
2020-02-27,19974.523645500005,0,19974.523645500005,19974.523645500005,ON2_F4
2020-02-28,19974.523645500005,0,19974.523645500005,19974.523645500005,ON2_F4
2020-03-02,19974.523645500005,0,19974.523645500005,19974.523645500005,ON2_F4
2020-03-03,19974.523645500005,0,19974.523645500005,19974.523645500005,ON2_F4
2020-03-04,19974.523645500005,0,19974.523645500005,19974.523645500005,ON2_F4
2020-03-05,19974.523645500005,0,19974.523645500005,19974.523645500005,ON2_F4
2020-03-06,19974.523645500005,0,19974.523645500005,19974.523645500005,ON2_F4
2020-03-09,19974.523645500005,0,19974.523645500005,19974.523645500005,ON2_F4
2020-03-10,19974.523645500005,0,19974.523645500005,19974.523645500005,ON2_F4
2020-03-11,19974.523645500005,0,19974.523645500005,19974.523645500005,ON2_F4
2020-03-12,19974.523645500005,0,19974.523645500005,19974.523645500005,ON2_F4
2020-03-13,19974.523645500005,0,19974.523645500005,19974.523645500005,ON2_F4
2020-03-16,19974.523645500005,0,19974.523645500005,19974.523645500005,ON2_F4
2020-03-17,19974.523645500005,0,19974.523645500005,19974.523645500005,ON2_F4
2020-03-18,19974.523645500005,0,19974.523645500005,19974.523645500005,ON2_F4
2020-03-19,19974.523645500005,0,19974.523645500005,19974.523645500005,ON2_F4
2020-03-20,19974.523645500005,0,19974.523645500005,19974.523645500005,ON2_F4
2020-03-23,19974.523645500005,0,19974.523645500005,19974.523645500005,ON2_F4
2020-03-24,19974.523645500005,0,19974.523645500005,19974.523645500005,ON2_F4
2020-03-25,19974.523645500005,0,19974.523645500005,19974.523645500005,ON2_F4
2020-03-26,6672.6127126000065,1000,19974.523645500005,19962.612712600006,ON2_F4
2020-03-27,20147.099597600005,0,20147.099597600005,20147.099597600005,ON2_F4
2020-03-30,20147.099597600005,0,20147.099597600005,20147.099597600005,ON2_F4
2020-03-31,20147.099597600005,0,20147.099597600005,20147.099597600005,ON2_F4
2020-04-01,20147.099597600005,0,20147.099597600005,20147.099597600005,ON2_F4
2020-04-02,6154.829857800005,1000,20147.099597600005,20134.829857800003,ON2_F4
2020-04-03,6056.449607200006,1000,20028.708946800005,20016.449607200004,ON2_F4
2020-04-07,6217.286784200007,1000,20379.644925700006,20367.286784200005,ON2_F4
2020-04-08,20240.937949700005,0,20240.937949700005,20240.937949700005,ON2_F4
2020-04-09,20240.937949700005,0,20240.937949700005,20240.937949700005,ON2_F4
2020-04-10,20240.937949700005,0,20240.937949700005,20240.937949700005,ON2_F4
2020-04-13,20240.937949700005,0,20240.937949700005,20240.937949700005,ON2_F4
2020-04-14,20240.937949700005,0,20240.937949700005,20240.937949700005,ON2_F4
2020-04-15,20240.937949700005,0,20240.937949700005,20240.937949700005,ON2_F4
2020-04-16,6178.631809200006,1000,20240.937949700005,20228.631809200007,ON2_F4
