date,cash,shares,open_equity,equity,id
2020-01-02,20218.0,0,20218.0,20218.0,ON1_F5
2020-01-03,20218.0,0,20218.0,20218.0,ON1_F5
2020-01-06,2303.6918210000003,1000,20218.0,20203.691821,ON1_F5
2020-01-07,20191.4625602,0,20191.4625602,20191.4625602,ON1_F5
2020-01-08,20191.4625602,0,20191.4625602,20191.4625602,ON1_F5
2020-01-09,20191.4625602,0,20191.4625602,20191.4625602,ON1_F5
2020-01-10,20191.4625602,0,20191.4625602,20191.4625602,ON1_F5
2020-01-13,1566.7851741000013,1000,20191.4625602,20176.7851741,ON1_F5
2020-01-14,20183.4466856,0,20183.4466856,20183.4466856,ON1_F5
2020-01-15,20183.4466856,0,20183.4466856,20183.4466856,ON1_F5
2020-01-16,1758.8733015000034,1000,20183.4466856,20168.873301500003,ON1_F5
2020-01-17,1131.0245007000049,1000,20135.899490600004,20121.024500700005,ON1_F5
2020-01-20,19977.336529500008,0,19977.336529500008,19977.336529500008,ON1_F5
2020-01-21,19977.336529500008,0,19977.336529500008,19977.336529500008,ON1_F5
2020-01-22,19977.336529500008,0,19977.336529500008,19977.336529500008,ON1_F5
2020-01-23,19977.336529500008,0,19977.336529500008,19977.336529500008,ON1_F5
2020-02-03,19977.336529500008,0,19977.336529500008,19977.336529500008,ON1_F5
2020-02-04,1942.9659493000108,1000,19977.336529500008,19962.96594930001,ON1_F5
2020-02-05,20070.372010900013,0,20070.372010900013,20070.372010900013,ON1_F5
2020-02-06,20070.372010900013,0,20070.372010900013,20070.372010900013,ON1_F5
2020-02-07,20070.372010900013,0,20070.372010900013,20070.372010900013,ON1_F5
2020-02-10,20070.372010900013,0,20070.372010900013,20070.372010900013,ON1_F5
2020-02-11,20070.372010900013,0,20070.372010900013,20070.372010900013,ON1_F5
2020-02-12,20070.372010900013,0,20070.372010900013,20070.372010900013,ON1_F5
2020-02-13,20070.372010900013,0,20070.372010900013,20070.372010900013,ON1_F5
2020-02-14,20070.372010900013,0,20070.372010900013,20070.372010900013,ON1_F5
2020-02-17,20070.372010900013,0,20070.372010900013,20070.372010900013,ON1_F5
2020-02-18,20070.372010900013,0,20070.372010900013,20070.372010900013,ON1_F5
2020-02-19,20070.372010900013,0,20070.372010900013,20070.372010900013,ON1_F5
2020-02-20,20070.372010900013,0,20070.372010900013,20070.372010900013,ON1_F5
2020-02-21,20070.372010900013,0,20070.372010900013,20070.372010900013,ON1_F5
2020-02-24,20070.372010900013,0,20070.372010900013,20070.372010900013,ON1_F5
2020-02-25,20070.372010900013,0,20070.372010900013,20070.372010900013,ON1_F5
2020-02-26,20070.372010900013,0,20070.372010900013,20070.372010900013,ON1_F5
2020-02-27,20070.372010900013,0,20070.372010900013,20070.372010900013,ON1_F5
2020-02-28,2976.490240100011,1000,20070.372010900013,20056.49024010001,ON1_F5
2020-03-02,20245.203063100013,0,20245.203063100013,20245.203063100013,ON1_F5
2020-03-03,20245.203063100013,0,20245.203063100013,20245.203063100013,ON1_F5
