date,cash,shares,open_equity,equity,id
2020-01-02,20218.0,0,20218.0,20218.0,ON2_F5
2020-01-03,20218.0,0,20218.0,20218.0,ON2_F5
2020-01-06,20218.0,0,20218.0,20218.0,ON2_F5
2020-01-07,20218.0,0,20218.0,20218.0,ON2_F5
2020-01-08,20218.0,0,20218.0,20218.0,ON2_F5
2020-01-09,20218.0,0,20218.0,20218.0,ON2_F5
2020-01-10,20218.0,0,20218.0,20218.0,ON2_F5
2020-01-13,20218.0,0,20218.0,20218.0,ON2_F5
2020-01-14,20218.0,0,20218.0,20218.0,ON2_F5
2020-01-15,20218.0,0,20218.0,20218.0,ON2_F5
2020-01-16,20218.0,0,20218.0,20218.0,ON2_F5
2020-01-17,20218.0,0,20218.0,20218.0,ON2_F5
2020-01-20,20218.0,0,20218.0,20218.0,ON2_F5
2020-01-21,20218.0,0,20218.0,20218.0,ON2_F5
2020-01-22,20218.0,0,20218.0,20218.0,ON2_F5
2020-01-23,20218.0,0,20218.0,20218.0,ON2_F5
2020-02-03,20218.0,0,20218.0,20218.0,ON2_F5
2020-02-04,20218.0,0,20218.0,20218.0,ON2_F5
2020-02-05,20218.0,0,20218.0,20218.0,ON2_F5
2020-02-06,20218.0,0,20218.0,20218.0,ON2_F5
2020-02-07,20218.0,0,20218.0,20218.0,ON2_F5
2020-02-10,20218.0,0,20218.0,20218.0,ON2_F5
2020-02-11,20218.0,0,20218.0,20218.0,ON2_F5
2020-02-12,20218.0,0,20218.0,20218.0,ON2_F5
2020-02-13,20218.0,0,20218.0,20218.0,ON2_F5
2020-02-14,20218.0,0,20218.0,20218.0,ON2_F5
2020-02-17,20218.0,0,20218.0,20218.0,ON2_F5
2020-02-18,20218.0,0,20218.0,20218.0,ON2_F5
2020-02-19,20218.0,0,20218.0,20218.0,ON2_F5
2020-02-20,20218.0,0,20218.0,20218.0,ON2_F5
2020-02-21,20218.0,0,20218.0,20218.0,ON2_F5
2020-02-24,20218.0,0,20218.0,20218.0,ON2_F5
2020-02-25,20218.0,0,20218.0,20218.0,ON2_F5
2020-02-26,20218.0,0,20218.0,20218.0,ON2_F5
2020-02-27,1303.1718110000002,1000,20218.0,20203.171811,ON2_F5
2020-02-28,19350.699431800003,0,19350.699431800003,19350.699431800003,ON2_F5
2020-03-02,19350.699431800003,0,19350.699431800003,19350.699431800003,ON2_F5
2020-03-03,19350.699431800003,0,19350.699431800003,19350.699431800003,ON2_F5
2020-03-04,19350.699431800003,0,19350.699431800003,19350.699431800003,ON2_F5
2020-03-05,19350.699431800003,0,19350.699431800003,19350.699431800003,ON2_F5
2020-03-06,2346.8644619000042,1000,19350.699431800003,19336.864461900004,ON2_F5
2020-03-09,2803.105606900004,1000,18996.519368700003,18983.105606900004,ON2_F5
2020-03-10,2150.197190800005,1000,18753.824156700004,18740.197190800005,ON2_F5
2020-03-11,2236.2663271000056,1000,18789.867292500006,18776.266327100006,ON2_F5
2020-03-12,2343.2024536000044,1000,18456.574614600006,18443.202453600006,ON2_F5
2020-03-13,17495.136595400007,0,17495.136595400007,17495.136595400007,ON2_F5
2020-03-16,17495.136595400007,0,17495.136595400007,17495.136595400007,ON2_F5
2020-03-17,17495.136595400007,0,17495.136595400007,17495.136595400007,ON2_F5
2020-03-18,3923.0852598000074,1000,17495.136595400007,17483.085259800006,ON2_F5
2020-03-19,17447.496170300008,0,17447.496170300008,17447.496170300008,ON2_F5
2020-03-20,3865.4396346000085,1000,17447.496170300008,17435.439634600007,ON2_F5
2020-03-23,16940.53431560001,0,16940.53431560001,16940.53431560001,ON2_F5
2020-03-24,16940.53431560001,0,16940.53431560001,16940.53431560001,ON2_F5
2020-03-25,16940.53431560001,0,16940.53431560001,16940.53431560001,ON2_F5
2020-03-26,3638.6233827000106,1000,16940.53431560001,16928.62338270001,ON2_F5
2020-03-27,4031.3137370000095,1000,17113.11026770001,17101.31373700001,ON2_F5
2020-03-30,4015.1369572000076,1000,16846.803485400007,16835.136957200008,ON2_F5
2020-03-31,4058.073603000008,1000,17279.942935100007,17268.073603000008,ON2_F5
2020-04-01,17163.12269930001,0,17163.12269930001,17163.12269930001,ON2_F5
2020-04-02,17163.12269930001,0,17163.12269930001,17163.12269930001,ON2_F5
2020-04-03,17163.12269930001,0,17163.12269930001,17163.12269930001,ON2_F5
2020-04-07,17163.12269930001,0,17163.12269930001,17163.12269930001,ON2_F5
2020-04-08,3010.7697579000087,1000,17163.12269930001,17150.76975790001,ON2_F5
2020-04-09,3191.9844451000117,1000,17154.23858460001,17141.98444510001,ON2_F5
2020-04-10,3473.7202183000154,1000,17105.802754500015,17093.720218300015,ON2_F5
2020-04-13,3726.4601412000175,1000,16888.298272700016,16876.46014120002,ON2_F5
2020-04-14,3159.0999759000188,1000,16981.281314000018,16969.09997590002,ON2_F5
2020-04-15,3060.903280300021,1000,16943.11581900002,16930.903280300023,ON2_F5
2020-04-16,2722.7041523000207,1000,16785.01029280002,16772.704152300023,ON2_F5
2020-04-17,16916.09700450002,0,16916.09700450002,16916.09700450002,ON2_F5
2020-04-20,16916.09700450002,0,16916.09700450002,16916.09700450002,ON2_F5
2020-04-21,16916.09700450002,0,16916.09700450002,16916.09700450002,ON2_F5
2020-04-22,2843.785663900022,1000,16916.09700450002,16903.785663900024,ON2_F5
2020-04-23,3094.873591800022,1000,17067.13293140002,17054.873591800024,ON2_F5
2020-04-24,3066.4073719000244,1000,17028.661511400023,17016.407371900023,ON2_F5
2020-04-27,3077.8803724000263,1000,17040.134511900025,17027.880372400024,ON2_F5
2020-04-28,17061.592317500028,0,17061.592317500028,17061.592317500028,ON2_F5
2020-04-29,2809.1873751000294,1000,17061.592317500028,17049.18737510003,ON2_F5
2020-04-30,17092.44347320003,0,17092.44347320003,17092.44347320003,ON2_F5
2020-05-06,17092.44347320003,0,17092.44347320003,17092.44347320003,ON2_F5
2020-05-07,17092.44347320003,0,17092.44347320003,17092.44347320003,ON2_F5
2020-05-08,17092.44347320003,0,17092.44347320003,17092.44347320003,ON2_F5
2020-05-11,17092.44347320003,0,17092.44347320003,17092.44347320003,ON2_F5
2020-05-12,2850.04373090003,1000,17092.44347320003,17080.04373090003,ON2_F5
2020-05-13,2731.2451801000316,1000,16923.61892190003,16911.24518010003,ON2_F5
2020-05-14,16774.86595580003,0,16774.86595580003,16774.86595580003,ON2_F5
2020-05-15,2972.6950179000305,1000,16774.86595580003,16762.69501790003,ON2_F5
2020-05-18,16576.984369200032,0,16576.984369200032,16576.984369200032,ON2_F5
2020-05-19,2784.8186314000322,1000,16576.984369200032,16564.818631400034,ON2_F5
2020-05-20,2686.6627258000353,1000,16548.864864300034,16536.662725800037,ON2_F5
2020-05-21,2928.5000686000385,1000,16540.572204600037,16528.50006860004,ON2_F5
2020-05-22,3210.9700618000406,1000,16482.86539440004,16470.970061800042,ON2_F5
2020-05-25,3304.014288100043,1000,16435.836819300042,16424.014288100043,ON2_F5
2020-05-26,2946.967274900044,1000,16458.987409900044,16446.967274900046,ON2_F5
2020-05-27,2989.3532557000453,1000,16481.362990500045,16469.353255700044,ON2_F5
2020-05-28,2991.8408061000464,1000,16463.840140700046,16451.840806100045,ON2_F5
2020-05-29,2944.5063060000484,1000,16366.479640100048,16354.506306000048,ON2_F5
2020-06-01,16379.053970600049,0,16379.053970600049,16379.053970600049,ON2_F5
2020-06-02,16379.053970600049,0,16379.053970600049,16379.053970600049,ON2_F5
2020-06-03,16379.053970600049,0,16379.053970600049,16379.053970600049,ON2_F5
2020-06-04,16379.053970600049,0,16379.053970600049,16379.053970600049,ON2_F5
2020-06-05,16379.053970600049,0,16379.053970600049,16379.053970600049,ON2_F5
2020-06-08,16379.053970600049,0,16379.053970600049,16379.053970600049,ON2_F5
2020-06-09,16379.053970600049,0,16379.053970600049,16379.053970600049,ON2_F5
2020-06-10,16379.053970600049,0,16379.053970600049,16379.053970600049,ON2_F5
2020-06-11,16379.053970600049,0,16379.053970600049,16379.053970600049,ON2_F5
2020-06-12,16379.053970600049,0,16379.053970600049,16379.053970600049,ON2_F5
2020-06-15,2696.9454339000495,1000,16379.053970600049,16366.94543390005,ON2_F5
2020-06-16,16411.06764130005,0,16411.06764130005,16411.06764130005,ON2_F5
2020-06-17,16411.06764130005,0,16411.06764130005,16411.06764130005,ON2_F5
2020-06-18,16411.06764130005,0,16411.06764130005,16411.06764130005,ON2_F5
2020-06-19,16411.06764130005,0,16411.06764130005,16411.06764130005,ON2_F5
2020-06-22,16411.06764130005,0,16411.06764130005,16411.06764130005,ON2_F5
2020-06-23,16411.06764130005,0,16411.06764130005,16411.06764130005,ON2_F5
2020-06-24,16411.06764130005,0,16411.06764130005,16411.06764130005,ON2_F5
2020-06-29,16411.06764130005,0,16411.06764130005,16411.06764130005,ON2_F5
2020-06-30,16411.06764130005,0,16411.06764130005,16411.06764130005,ON2_F5
2020-07-01,16411.06764130005,0,16411.06764130005,16411.06764130005,ON2_F5
2020-07-02,16411.06764130005,0,16411.06764130005,16411.06764130005,ON2_F5
2020-07-03,16411.06764130005,0,16411.06764130005,16411.06764130005,ON2_F5
2020-07-06,16411.06764130005,0,16411.06764130005,16411.06764130005,ON2_F5
2020-07-07,16411.06764130005,0,16411.06764130005,16411.06764130005,ON2_F5
2020-07-08,16411.06764130005,0,16411.06764130005,16411.06764130005,ON2_F5
2020-07-09,16411.06764130005,0,16411.06764130005,16411.06764130005,ON2_F5
2020-07-10,16411.06764130005,0,16411.06764130005,16411.06764130005,ON2_F5
2020-07-13,16411.06764130005,0,16411.06764130005,16411.06764130005,ON2_F5
2020-07-14,16411.06764130005,0,16411.06764130005,16411.06764130005,ON2_F5
2020-07-15,16411.06764130005,0,16411.06764130005,16411.06764130005,ON2_F5
2020-07-16,16411.06764130005,0,16411.06764130005,16411.06764130005,ON2_F5
2020-07-17,1608.3766934000523,1000,16411.06764130005,16398.376693400052,ON2_F5
2020-07-20,1157.815729300055,1000,16460.766682200054,16447.815729300055,ON2_F5
2020-07-21,1086.3918290000565,1000,16529.415583300055,16516.39182900006,ON2_F5
2020-07-22,1124.9435498000603,1000,16497.930903400058,16484.94354980006,ON2_F5
2020-07-23,1274.1031367000614,1000,16266.892886500062,16254.103136700061,ON2_F5
2020-07-24,1994.0690043000632,1000,16166.432345900063,16154.069004300063,ON2_F5
2020-07-27,2175.1613215000634,1000,16197.446661600063,16185.161321500063,ON2_F5
2020-07-28,2076.2711959000644,1000,16298.660538000064,16286.271195900064,ON2_F5
2020-07-29,1747.1187030000656,1000,16269.664048100065,16257.118703000066,ON2_F5
2020-07-30,1927.6399602000674,1000,16230.070903100066,16217.639960200067,ON2_F5
2020-07-31,1578.354697100067,1000,16180.941643000067,16168.354697100067,ON2_F5
2020-08-03,1328.305635000068,1000,16231.048583900068,16218.305635000068,ON2_F5
2020-08-04,1508.0314872000708,1000,16200.66523400007,16188.03148720007,ON2_F5
2020-08-05,1687.9001044000743,1000,16310.497450500072,16297.900104400074,ON2_F5
2020-08-06,1798.0994309000744,1000,16310.639575900075,16298.099430900074,ON2_F5
2020-08-07,1938.6610727000752,1000,16251.097215700074,16238.661072700075,ON2_F5
2020-08-10,1679.6061655000758,1000,16102.099509600075,16089.606165500076,ON2_F5
2020-08-11,1880.362167900077,1000,16052.725509500076,16040.362167900077,ON2_F5
2020-08-12,16233.511901700078,0,16233.511901700078,16233.511901700078,ON2_F5
2020-08-13,16233.511901700078,0,16233.511901700078,16233.511901700078,ON2_F5
2020-08-14,16233.511901700078,0,16233.511901700078,16233.511901700078,ON2_F5
2020-08-17,16233.511901700078,0,16233.511901700078,16233.511901700078,ON2_F5
2020-08-18,16233.511901700078,0,16233.511901700078,16233.511901700078,ON2_F5
2020-08-19,16233.511901700078,0,16233.511901700078,16233.511901700078,ON2_F5
2020-08-20,1390.8001534000796,1000,16233.511901700078,16220.80015340008,ON2_F5
2020-08-21,1550.3116554000808,1000,16363.00780340008,16350.31165540008,ON2_F5
2020-08-24,16382.732034000082,0,16382.732034000082,16382.732034000082,ON2_F5
2020-08-25,16382.732034000082,0,16382.732034000082,16382.732034000082,ON2_F5
2020-08-26,16382.732034000082,0,16382.732034000082,16382.732034000082,ON2_F5
2020-08-27,1720.1138875000834,1000,16382.732034000082,16370.113887500083,ON2_F5
2020-08-28,1490.3199656000834,1000,16252.990113100084,16240.319965600083,ON2_F5
2020-08-31,16302.770734000083,0,16302.770734000083,16302.770734000083,ON2_F5
2020-09-01,1560.1109867000832,1000,16302.770734000083,16290.110986700083,ON2_F5
2020-09-02,16252.744093900084,0,16252.744093900084,16252.744093900084,ON2_F5
2020-09-03,1730.198748800085,1000,16252.744093900084,16240.198748800085,ON2_F5
2020-09-04,15993.485236700086,0,15993.485236700086,15993.485236700086,ON2_F5
2020-09-07,15993.485236700086,0,15993.485236700086,15993.485236700086,ON2_F5
2020-09-08,1771.0958946000865,1000,15993.485236700086,15981.095894600086,ON2_F5
2020-09-09,1882.4985261000875,1000,15804.731865200087,15792.498526100087,ON2_F5
2020-09-10,15856.225666100088,0,15856.225666100088,15856.225666100088,ON2_F5
2020-09-11,2224.1431299000888,1000,15856.225666100088,15844.143129900089,ON2_F5
2020-09-14,1956.2455376000908,1000,15818.44767610009,15806.24553760009,ON2_F5
2020-09-15,2018.0912536000924,1000,15760.230990900092,15748.091253600092,ON2_F5
2020-09-16,2070.2172995000947,1000,15682.289435500094,15670.217299500095,ON2_F5
2020-09-17,2032.561679500097,1000,15604.613015100096,15592.561679500097,ON2_F5
2020-09-18,15576.942200200097,0,15576.942200200097,15576.942200200097,ON2_F5
2020-09-21,1824.797262800099,1000,15576.942200200097,15564.797262800099,ON2_F5
2020-09-22,1877.0048887001012,1000,15449.0562243001,15437.004888700101,ON2_F5
2020-09-23,1899.2377043001034,1000,15481.294240000103,15469.237704300103,ON2_F5
2020-09-24,15323.800563800105,0,15323.800563800105,15323.800563800105,ON2_F5
2020-09-25,2141.9520321001055,1000,15323.800563800105,15311.952032100105,ON2_F5
2020-09-28,2024.989031300107,1000,15316.894764100107,15304.989031300107,ON2_F5
2020-09-29,15319.749424500107,0,15319.749424500107,15319.749424500107,ON2_F5
2020-09-30,15319.749424500107,0,15319.749424500107,15319.749424500107,ON2_F5
2020-10-09,15319.749424500107,0,15319.749424500107,15319.749424500107,ON2_F5
2020-10-12,15319.749424500107,0,15319.749424500107,15319.749424500107,ON2_F5
2020-10-13,1377.505685200109,1000,15319.749424500107,15307.505685200109,ON2_F5
2020-10-14,15151.53672320011,0,15151.53672320011,15151.53672320011,ON2_F5
2020-10-15,1389.3865857001092,1000,15151.53672320011,15139.38658570011,ON2_F5
2020-10-16,1451.1303267001113,1000,15243.296064500111,15231.130326700111,ON2_F5
2020-10-19,15325.009415700113,0,15325.009415700113,15325.009415700113,ON2_F5
2020-10-20,1462.8072772001142,1000,15325.009415700113,15312.807277200114,ON2_F5
2020-10-21,1604.7149890001147,1000,15256.807925400115,15244.714989000115,ON2_F5
2020-10-22,1486.9769782001167,1000,15159.080314800116,15146.976978200117,ON2_F5
2020-10-23,1529.1386140001177,1000,15131.205549900118,15119.138614000118,ON2_F5
2020-10-26,1381.4053979001183,1000,15073.519134700118,15061.405397900118,ON2_F5
2020-10-27,14945.755528800119,0,14945.755528800119,14945.755528800119,ON2_F5
2020-10-28,14945.755528800119,0,14945.755528800119,14945.755528800119,ON2_F5
2020-10-29,14945.755528800119,0,14945.755528800119,14945.755528800119,ON2_F5
2020-10-30,14945.755528800119,0,14945.755528800119,14945.755528800119,ON2_F5
2020-11-02,14945.755528800119,0,14945.755528800119,14945.755528800119,ON2_F5
2020-11-03,14945.755528800119,0,14945.755528800119,14945.755528800119,ON2_F5
2020-11-04,14945.755528800119,0,14945.755528800119,14945.755528800119,ON2_F5
2020-11-05,14945.755528800119,0,14945.755528800119,14945.755528800119,ON2_F5
2020-11-06,14945.755528800119,0,14945.755528800119,14945.755528800119,ON2_F5
2020-11-09,14945.755528800119,0,14945.755528800119,14945.755528800119,ON2_F5
2020-11-10,14945.755528800119,0,14945.755528800119,14945.755528800119,ON2_F5
2020-11-11,14945.755528800119,0,14945.755528800119,14945.755528800119,ON2_F5
2020-11-12,14945.755528800119,0,14945.755528800119,14945.755528800119,ON2_F5
2020-11-13,14945.755528800119,0,14945.755528800119,14945.755528800119,ON2_F5
2020-11-16,653.3297860001185,1000,14945.755528800119,14933.329786000118,ON2_F5
2020-11-17,14886.661858600119,0,14886.661858600119,14886.661858600119,ON2_F5
2020-11-18,474.17371460011964,1000,14886.661858600119,14874.17371460012,ON2_F5
2020-11-19,385.00325910012,1000,14737.46020250012,14725.00325910012,ON2_F5
2020-11-20,445.7884351001194,1000,14708.19857760012,14695.78843510012,ON2_F5
2020-11-23,14679.12050770012,0,14679.12050770012,14679.12050770012,ON2_F5
2020-11-24,496.75196600011986,1000,14679.12050770012,14666.75196600012,ON2_F5
2020-11-25,567.8482671001202,1000,14670.17520800012,14657.84826710012,ON2_F5
2020-11-26,589.2040977001197,1000,14601.48423770012,14589.20409770012,ON2_F5
2020-11-27,14522.992017300121,0,14522.992017300121,14522.992017300121,ON2_F5
2020-11-30,700.8106792001217,1000,14522.992017300121,14510.810679200122,ON2_F5
2020-12-01,342.5807560001249,1000,14434.902496800123,14422.580756000125,ON2_F5
2020-12-02,353.84980650012585,1000,14416.155947000125,14403.849806500126,ON2_F5
2020-12-03,445.3644078001271,1000,14327.576946500127,14315.364407800127,ON2_F5
2020-12-04,367.1985074001277,1000,14219.395445800128,14207.198507400128,ON2_F5
2020-12-07,439.06981850012926,1000,14161.199155600129,14149.06981850013,ON2_F5
2020-12-08,14263.02488200013,0,14263.02488200013,14263.02488200013,ON2_F5
2020-12-09,14263.02488200013,0,14263.02488200013,14263.02488200013,ON2_F5
2020-12-10,14263.02488200013,0,14263.02488200013,14263.02488200013,ON2_F5
2020-12-11,14263.02488200013,0,14263.02488200013,14263.02488200013,ON2_F5
2020-12-14,710.9839466001322,1000,14263.02488200013,14250.983946600132,ON2_F5
2020-12-15,473.6322246001346,1000,14045.683560200134,14033.632224600135,ON2_F5
2020-12-16,465.99220490013613,1000,14008.027940200136,13995.992204900136,ON2_F5
2020-12-17,378.37176940013705,1000,13970.433505200137,13958.371769400137,ON2_F5
2020-12-18,320.5629842001399,1000,13982.661120700139,13970.56298420014,ON2_F5
2020-12-21,232.79978370014214,1000,13894.897920200141,13882.799783700142,ON2_F5
2020-12-22,13787.165109500143,0,13787.165109500143,13787.165109500143,ON2_F5
2020-12-23,13787.165109500143,0,13787.165109500143,13787.165109500143,ON2_F5
2020-12-24,395.20737570014535,1000,13787.165109500143,13775.207375700145,ON2_F5
2020-12-25,307.9540502001473,1000,13719.922184200146,13707.954050200147,ON2_F5
