date,ON1_clv,ON1_r3,ON1_vr,ON1_relative,ON1_gapdays,ON2_clv,ON2_r3,ON2_vr,ON2_relative,ON2_gapdays
2018-08-09,0.02127659574468037,-5.060088551549635,0.6642776673875674,-0.022024187467858836,1.0,,,,,1.0
2018-08-10,0.7948717948717945,1.8494055482166205,0.9021507821734025,0.008980307326347692,3.0,,,,,3.0
2018-08-13,0.7272727272727316,-0.5144694533761873,0.5765337927950392,0.002910447138087413,1.0,,,,,1.0
2018-08-14,0.853333333333334,4.73017988007991,0.8909447487034098,0.01953632344859413,1.0,,,,,1.0
2018-08-15,0.2187500000000007,0.5836575875486361,0.775193249553022,-0.011597032214058611,1.0,,,,,1.0
2018-08-16,0.04444444444444734,-2.650290885585027,0.7190769498411564,-0.008262821555522826,1.0,,,,,1.0
2018-08-17,0.4090909090909089,-5.279898218829504,0.6212610454675995,-0.004654212535162627,3.0,,,,,3.0
2018-08-20,0.019230769230772188,-5.6737588652482245,0.5861772427196547,-0.004070462098432204,1.0,,,,,1.0
2018-08-21,0.9750000000000005,-0.9296148738379917,0.6737905671071018,0.008769688080130011,1.0,,,,,1.0
2018-08-22,0.6363636363636335,0.8730691739422092,0.671867074529957,-0.006401703730989805,1.0,,,,,1.0
2018-08-23,0.13793103448276137,0.7518796992481036,0.582180513571824,-0.011612102371120314,1.0,,,,,1.0
2018-08-24,0.8372093023255848,1.407506702412853,1.0798794624606212,0.022768948847124326,3.0,,,,,3.0
2018-08-27,0.35000000000000264,-0.1997336884154266,0.580203821399895,-0.011017052570445052,1.0,,,,,1.0
2018-08-28,0.7380952380952394,3.8670284938941535,1.275557597032648,0.0024905143038302935,1.0,,,,,1.0
2018-08-29,0.3846153846153836,1.2557832121612655,0.7291847425981597,0.0017028284235500735,1.0,,,,,1.0
2018-08-30,0.13333333333333097,0.8005336891260706,0.6866571588883867,-0.010580839427683286,1.0,,,,,1.0
2018-08-31,0.05263157894737187,-3.331156107119526,0.6864854288092054,-0.00912053018454384,3.0,,,,,3.0
2018-09-03,0.39999999999999647,-3.4595300261096695,0.49997086551792247,0.0038853923016602954,1.0,,,,,1.0
2018-09-04,0.7307692307692295,-2.7134348113832085,0.5773512418270362,-0.004428463349368084,1.0,,,,,1.0
2018-09-05,0.8181818181818167,0.8783783783783861,0.6383045403776619,0.0046764246276902455,1.0,,,,,1.0
2018-09-06,0.07142857142857596,-1.0818120351588578,0.6460848223849519,-0.0032813168304214324,1.0,,,,,1.0
2018-09-07,0.5542168674698783,2.2448979591837004,1.7615244544473132,0.032053512155641894,3.0,,,,,3.0
2018-09-10,0.3617021276595752,-0.26791694574679337,1.0199046371243936,-0.013293018618050767,1.0,,,,,1.0
2018-09-11,0.0,0.0,0.6356486527131442,-0.00531765406316187,1.0,,,,,1.0
2018-09-12,0.3666666666666639,-2.262142381902865,0.6001608810518431,0.005856182816401989,1.0,,,,,1.0
2018-09-13,0.2727272727272742,-1.1417058428475624,0.5513694944731221,0.005302864265854246,1.0,,,,,1.0
2018-09-14,0.6249999999999994,1.0936431989063466,0.8384945429211222,-0.006715475684201833,3.0,,,,,3.0
2018-09-17,0.08695652173912842,-0.6126616746085722,0.7441075847321487,-0.011009608659712344,1.0,,,,,1.0
2018-09-18,0.024999999999999446,-3.736413043478237,0.8453677727082612,-0.018318954676421195,1.0,,,,,1.0
2018-09-19,0.8965517241379329,-3.245436105476629,0.8145152432817739,-0.008282057126587361,1.0,,,,,1.0
2018-09-20,0.6363636363636368,-1.2328767123287676,1.081232507815055,-0.0037577241672919204,1.0,,,,,1.0
2018-09-21,0.06249999999999861,0.7057163020465662,0.7101346283441875,-0.009813757672042178,4.0,,,,,4.0
2018-09-25,0.8846153846153801,0.978336827393389,1.159406253691063,-0.01238976127672009,1.0,,,,,1.0
2018-09-26,0.5833333333333351,0.06934812760055475,0.7944357141820547,0.0044590245474110946,1.0,,,,,1.0
2018-09-27,0.33333333333333665,1.9621583742116089,1.3498776505038692,-0.0009158241209297202,1.0,,,,,1.0
2018-09-28,0.03030303030302965,-1.7301038062284113,1.2225280483709937,-0.01869694863461624,10.0,,,,,10.0
2018-10-08,0.5000000000000089,-1.316701316701363,0.6405101061302965,-0.007777079336408921,1.0,,,,,1.0
2018-10-09,0.03448275862068902,-5.704467353951925,1.036507656152288,0.0006426619020336588,1.0,,,,,1.0
2018-10-10,0.35000000000000264,-3.309859154929551,0.6151515251690921,-0.0009287786325642422,1.0,,,,,1.0
2018-10-11,0.33333333333333726,-3.721910112359539,0.4882374719053001,-0.003229165877069784,1.0,,,,,1.0
2018-10-12,0.0,-10.05830903790087,2.063450819548261,-0.047693910783127014,3.0,,,,,3.0
2018-10-15,0.7083333333333349,-12.891478514202493,1.580781436177525,-0.039873085538057795,1.0,,,,,1.0
2018-10-16,0.06818181818182056,-13.274981765134953,0.9374549673762909,0.009036037214203319,1.0,,,,,1.0
2018-10-17,0.13461538461538528,-6.239870340356568,0.8572570042681552,-0.018436671147710748,1.0,,,,,1.0
2018-10-18,0.7058823529411774,-1.6722408026756175,0.8546915170740697,0.010419021200344991,1.0,,,,,1.0
2018-10-19,0.1333333333333361,-4.289318755256522,0.823792628478572,-0.0029579950361757756,3.0,,,,,3.0
2018-10-22,0.9803921568627455,0.34572169403626063,1.1833187030783956,-0.005547845784734218,1.0,,,,,1.0
2018-10-23,0.9035087719298251,7.568027210884343,2.5278960829979042,0.04863992501625769,1.0,,,,,1.0
2018-10-24,0.12765957446808268,7.11775043936731,1.413240951595199,-0.013744500855989217,1.0,,,,,1.0
2018-10-25,0.2608695652173873,4.995693367786402,0.731137491980832,-0.0032641892998566124,1.0,,,,,1.0
2018-10-26,0.8125000000000004,-5.138339920948621,0.8111931441013116,-0.015780147151527202,3.0,,,,,3.0
2018-10-29,0.28124999999999933,-0.8203445447087732,0.7768500244497538,0.009402220563108021,1.0,,,,,1.0
2018-10-30,0.36363636363636437,-0.9844134536505234,0.6929574229375907,0.020179661952612116,1.0,,,,,1.0
2018-10-31,0.744680851063828,0.8333333333333304,0.8125961830969005,-0.0077206155038958,1.0,,,,,1.0
2018-11-01,0.592592592592594,1.3234077750206685,1.0052406778936416,-0.0011291433084101854,1.0,,,,,1.0
2018-11-02,0.06249999999999861,2.3198011599005586,1.3629209368832962,0.006836224212031894,3.0,,,,,3.0
2018-11-05,0.6486486486486475,4.214876033057857,1.617876229255838,-0.0058977186769964,1.0,,,,,1.0
2018-11-06,0.4827586206896524,2.857142857142825,1.1026454050405567,0.0033340471666565286,1.0,,,,,1.0
2018-11-07,0.8888888888888878,3.5627530364372495,1.197160427578417,0.01735817187601707,1.0,,,,,1.0
2018-11-08,0.18421052631578602,-0.63441712926251,0.9322982584286483,-0.013554561119379138,1.0,,,,,1.0
2018-11-09,0.0,-1.6666666666666385,0.5317597343175515,-0.009011404474436935,3.0,,,,,3.0
2018-11-12,0.12499999999999722,-3.518373729476154,0.4271146990163279,0.009912185802877338,1.0,,,,,1.0
2018-11-13,0.9655172413793109,0.47885075818037137,0.7128414258639522,0.008081723707868749,1.0,,,,,1.0
2018-11-14,0.7804878048780493,2.2598870056496967,1.1033386569249508,-0.0029062805519670665,1.0,,,,,1.0
2018-11-15,0.04761904761904681,1.944894651539708,0.822379812781037,0.001423171773766163,1.0,,,,,1.0
2018-11-16,0.8947368421052652,2.3828435266084025,1.3459149647817632,0.010993088400842455,3.0,,,,,3.0
2018-11-19,0.4736842105263119,1.499605367008705,1.0824583286127973,-0.006427199300219066,1.0,,,,,1.0
2018-11-20,0.8518518518518492,3.49761526232113,1.025175526911914,0.0033334275922110024,1.0,,,,,1.0
2018-11-21,0.08823529411764522,-2.094647013188511,0.9936387467419826,-0.009395254385541119,1.0,,,,,1.0
2018-11-22,0.6315789473684186,-2.6438569206842844,0.6389336470176247,-0.010059724610295695,1.0,,,,,1.0
2018-11-23,0.12499999999999722,-4.531490015360983,0.5982821450602573,-0.004898478206478707,3.0,,,,,3.0
2018-11-26,0.043478260869566784,-6.418383518225035,1.1313912742538101,-0.02494956791484304,1.0,,,,,1.0
2018-11-27,0.14285714285714768,-6.30990415335464,0.44512247575536096,-0.005349991657922493,1.0,,,,,1.0
2018-11-28,0.16666666666667038,-6.194690265486724,0.5257260487000237,-0.005528519252105402,1.0,,,,,1.0
2018-11-29,1.0,-0.16934801016091905,0.5421872828909275,0.0006403452754486505,1.0,,,,,1.0
2018-11-30,0.022727272727276215,-2.3017902813299296,0.8714850714625039,-0.014809007226891269,3.0,,,,,3.0
2018-12-03,0.8076923076923048,-1.1149228130360567,0.5441619761496544,-0.001971431651808908,1.0,,,,,1.0
2018-12-04,0.38095238095237977,1.781170483460559,1.7833441936239756,0.015026677963587254,1.0,,,,,1.0
2018-12-05,0.8461538461538483,5.584642233856862,1.2507003045463811,0.00413000034905342,1.0,,,,,1.0
2018-12-06,0.8679245283018895,6.678230702515187,1.5686882188938582,0.022587537968046023,1.0,,,,,1.0
2018-12-07,0.09090909090909678,-0.3333333333333188,1.0145304355373486,-0.01080179193428299,3.0,,,,,3.0
2018-12-10,0.15384615384615175,-1.4876033057851012,0.47555017663856675,-0.0036154800503729323,1.0,,,,,1.0
2018-12-11,0.6999999999999994,-3.089430894308931,0.5831486807315069,0.008175719054586916,1.0,,,,,1.0
2018-12-12,0.5909090909090927,0.33444816053511683,0.6150911940686045,0.0030334452222691155,1.0,,,,,1.0
2018-12-13,0.6923076923076871,1.4261744966443057,0.6739547686961996,0.004391393044492098,1.0,,,,,1.0
2018-12-14,0.6818181818181814,2.68456375838928,1.0888738261479007,0.0001490167630446848,3.0,,,,,3.0
2018-12-17,0.10810810810811032,0.5000000000000115,1.7014942553203873,0.0005971738924059888,1.0,,,,,1.0
2018-12-18,0.9393939393939353,1.571546732837037,1.145373878892254,0.01661011642766197,1.0,,,,,1.0
2018-12-19,0.7142857142857191,-0.08169934640523957,0.6350861541294882,0.004136276258101201,1.0,,,,,1.0
2018-12-20,0.07894736842105116,-1.0779436152570598,0.7442311579225938,-0.014017741521230032,1.0,,,,,1.0
2018-12-21,0.2999999999999988,-4.071661237785018,0.870442882839243,-0.007358333152791219,3.0,,,,,3.0
2018-12-24,0.7647058823529357,-3.8430089942763757,0.5212153245113824,0.006194514998947298,1.0,,,,,1.0
2018-12-25,0.739130434782607,-0.25146689019279744,0.5619353701576263,0.007629749485487114,1.0,,,,,1.0
2018-12-26,0.878787878787876,-1.1102230246251565e-14,0.8206069729206572,-0.0013036859531500022,1.0,,,,,1.0
2018-12-27,0.4999999999999926,0.1700680272108679,0.46958828857907353,0.0026053778736108146,1.0,,,,,1.0
2018-12-28,0.0,-2.857142857142858,0.6729287098720976,-0.012588765388293899,5.0,,,,,5.0
2019-01-02,0.2777777777777794,-1.6129032258064613,0.5724849589299665,-0.0017582980171899631,1.0,,,,,1.0
2019-01-03,0.4117647058823548,-1.5280135823429464,0.5193722088425615,0.012332817934239015,1.0,,,,,1.0
2019-01-04,0.0,-0.34602076124565784,0.519071048941001,-0.006519719942413071,3.0,,,,,3.0
2019-01-07,0.9772727272727277,0.5176876617774218,1.0701676102026827,-0.009209831743469454,1.0,,,,,1.0
2019-01-08,0.8666666666666698,1.206896551724146,1.042165729323751,0.00048040883532118883,1.0,,,,,1.0
2019-01-09,0.38888888888889106,1.822916666666674,0.8026674453908071,0.0017639908770078483,1.0,,,,,1.0
2019-01-10,0.6406249999999987,4.034334763948477,2.998570812279112,0.026170199807188155,1.0,,,,,1.0
2019-01-11,0.38888888888888123,2.470187393526402,1.129286875362928,-0.003791799994166012,3.0,,,,,3.0
2019-01-14,0.6521739130434786,3.7510656436487544,1.1289106259227477,0.004248114812492876,1.0,,,,,1.0
2019-01-15,0.09523809523809362,-0.16501650165016146,0.8229817023842105,0.0013222293117371997,1.0,,,,,1.0
2019-01-16,0.8064516129032245,2.0781379883624274,1.4625033592753232,0.001239517055776851,1.0,,,,,1.0
2019-01-17,0.17391304347825684,-0.41084634346757465,1.0677034390778797,-0.01305966209356979,1.0,,,,,1.0
2019-01-18,0.0799999999999983,-1.2396694214876103,0.9967149096617902,-0.009830593547437982,3.0,,,,,3.0
2019-01-21,0.7777777777777821,-1.8729641693810972,0.8980110104363321,-0.005840063850711674,1.0,,,,,1.0
2019-01-22,0.5833333333333395,-0.412541254125387,0.8124601903977181,-0.003927295212566406,1.0,,,,,1.0
2019-01-23,0.2222222222222244,-0.5857740585773819,0.804902315464701,-0.0039411271787125335,1.0,,,,,1.0
2019-01-24,0.09090909090908944,-1.742738589211612,0.585596061366222,-0.00387093715165443,1.0,,,,,1.0
2019-01-25,0.7894736842105229,-1.8227009113504722,0.6996537813662039,-0.0032968170421177057,3.0,,,,,3.0
2019-01-28,0.0714285714285823,-0.6734006734006925,0.7233441661369315,-0.008089466422955605,1.0,,,,,1.0
2019-01-29,0.05882352941176348,-0.6756756756757021,0.5991745832435815,-0.0015652703996544837,1.0,,,,,1.0
2019-01-30,0.34375000000000344,-2.447257383966228,0.8629135255458527,-0.01595827551097928,1.0,,,,,1.0
2019-01-31,0.06666666666666508,-1.8644067796610098,0.5493997963547803,0.008929864199682669,1.0,,,,,1.0
2019-02-01,0.04347826086956421,-2.2108843537414824,0.7568240119626557,-0.01040166341446258,10.0,,,,,10.0
2019-02-11,0.8974358974358994,2.941176470588247,0.9913392758739105,0.021759175802314346,1.0,,,,,1.0
2019-02-12,0.9666666666666675,4.9222797927461315,1.4097339745144795,0.007386997771618109,1.0,,,,,1.0
2019-02-13,0.7352941176470553,9.043478260869552,2.9767241381629943,0.02531741454268932,1.0,,,,,1.0
2019-02-14,1.0,15.882352941176482,3.8870811244002934,0.08127646635965613,1.0,,,,,1.0
2019-02-15,0.2666666666666663,14.074074074074105,5.183466633741439,0.005579253410345597,3.0,,,,,3.0
2019-02-18,0.29032258064516203,8.054226475279158,2.3771849837566417,-0.008646621745166727,1.0,,,,,1.0
2019-02-19,0.933333333333331,1.1602610587382323,2.8687400737576185,0.0026893220205042034,1.0,,,,,1.0
2019-02-20,0.4374999999999993,0.43290043290042934,2.2411564484316977,-0.0026185236173388304,1.0,,,,,1.0
2019-02-21,0.7241379310344817,2.2878228782287735,1.193837738737972,-0.006332738858747633,1.0,,,,,1.0
2019-02-22,0.13333333333333414,-1.9354838709677469,1.7119074840481923,-0.009576561512337767,3.0,,,,,3.0
2019-02-25,0.9795918367346943,1.2212643678161106,2.016488434297057,0.010919600647887107,1.0,,,,,1.0
2019-02-26,0.8190476190476194,9.379509379509399,3.2943498254060217,0.019933128485759566,1.0,,,,,1.0
2019-02-27,0.32183908045976967,10.380116959064356,2.505824619170703,0.002717363583876198,1.0,,,,,1.0
2019-02-28,0.5263157894736837,5.961674946770756,1.2372600896921293,-0.015442515117379485,1.0,,,,,1.0
2019-03-01,0.5624999999999987,-0.4617414248021201,0.8900132025819301,0.015074080302058035,3.0,,,,,3.0
2019-03-04,0.4285714285714301,-0.13245033112583293,0.799230655024985,-0.018701741130590532,1.0,,,,,1.0
2019-03-05,0.23684210526315758,2.5452109845947923,1.5980291346916702,0.0040395832650144126,1.0,,,,,1.0
2019-03-06,0.7499999999999967,2.385685884691857,0.8932192103087444,0.00033498947107091226,1.0,,,,,1.0
2019-03-07,0.8731343283582077,10.875331564986745,2.2493595770997272,0.06653295054106723,1.0,,,,,1.0
2019-03-08,0.5000000000000013,12.279555845852407,1.843525100033331,0.026718087113206224,3.0,,,,,3.0
2019-03-11,0.055555555555555435,2.3948220064724968,1.5209828847155662,-0.03573817177144345,1.0,,,,,1.0
2019-03-12,0.8840579710144948,-2.392344497607657,0.7992108799405759,0.012368635328882993,1.0,,,,,1.0
2019-03-13,0.3970588235294113,-5.875509016870273,1.1408886521393764,-0.019584406941694832,1.0,,,,,1.0
2019-03-14,0.12820512820512786,-3.1605562579014035,0.9426958469832613,-0.04225247947819055,1.0,,,,,1.0
2019-03-15,0.26923076923076994,-9.742647058823529,0.734759344361552,-0.026530716287919143,3.0,,,,,3.0
2019-03-18,0.38461538461538214,-8.158220024721874,0.4751864668710136,-0.0015620606531823178,1.0,,,,,1.0
2019-03-19,0.9729729729729735,-0.8485639686683921,0.5040746120011198,-0.0025022466172872626,1.0,,,,,1.0
2019-03-20,0.296296296296297,3.5980991174474397,0.4631791020890582,0.006365810149271844,1.0,,,,,1.0
2019-03-21,0.5789473684210531,1.34589502018847,0.40847095998551747,-0.012997779853254676,1.0,,,,,1.0
2019-03-22,0.6904761904761928,0.7241606319947635,0.5985603550782244,0.012436979749059551,3.0,,,,,3.0
2019-03-25,0.5,-1.1140235910878205,0.4585737680837879,-0.014593792331689115,1.0,,,,,1.0
2019-03-26,0.03571428571428503,-2.589641434262935,0.4638588586250573,-0.0081441856043164,1.0,,,,,1.0
2019-03-27,0.06557377049180467,-6.928104575163408,0.557260956606308,-0.014216044578255094,1.0,,,,,1.0
2019-03-28,0.4375000000000014,-5.566600397614341,0.3555280772294307,-0.00784736501681027,1.0,,,,,1.0
2019-03-29,0.37735849056603893,-2.5221540558964084,0.6104089193695122,0.01269784971045862,3.0,,,,,3.0
2019-04-01,0.9821428571428575,3.5814606741572774,0.6740823721314487,-0.0005237301538103534,1.0,,,,,1.0
2019-04-02,0.7377049180327871,9.192982456140353,1.2240400222260834,0.02916008349923649,1.0,,,,,1.0
2019-04-03,0.321100917431194,11.958041958041932,1.6838626829860424,0.026882370216954277,1.0,,,,,1.0
2019-04-04,0.6734693877551007,9.016949152542363,0.7942592137819461,-0.008053043244761415,4.0,,,,,4.0
2019-04-08,0.28000000000000114,1.7994858611825038,0.9722304294720414,-0.02433868876613432,1.0,,,,,1.0
2019-04-09,0.3698630136986302,-2.4359775140537554,0.895322247779241,-0.013346470441856662,1.0,,,,,1.0
2019-04-10,0.7111111111111129,0.8084577114427782,1.5161435606038227,0.039358312455480715,1.0,,,,,1.0
2019-04-11,0.4883720930232561,0.37878787878788955,0.8119796196117373,-0.019823453000440527,1.0,,,,,1.0
2019-04-12,0.0,0.3201024327785129,0.6513743695502783,0.00156455360315233,3.0,,,,,3.0
2019-04-15,0.5882352941176504,-3.0845157310301796,0.4482521115270408,0.0029714622704116733,1.0,,,,,1.0
2019-04-16,0.0,-2.515723270440251,0.7500029461602877,-0.00996801114041257,1.0,,,,,1.0
2019-04-17,0.9500000000000027,3.892788768347133,1.7596423107983348,0.0264660339802818,1.0,,,,,1.0
2019-04-18,1.0,14.003819223424529,4.490298593297325,0.09719685775194509,1.0,,,,,1.0
2019-04-19,0.9500000000000001,26.516129032258064,6.225429092962007,0.09887721827983209,3.0,,,,,3.0
2019-04-22,0.2061855670103088,9.8894348894349,3.0981566111308934,-0.09404719072141499,1.0,,,,,1.0
2019-04-23,0.08450704225351922,-4.634282523729749,1.3685709720680088,-0.028230386883960845,1.0,,,,,1.0
2019-04-24,0.6851851851851848,-12.391636919938808,1.5037375005035198,0.010971063803629555,1.0,,,,,1.0
2019-04-25,0.6046511627906934,-5.366126327557308,0.7594717996961496,-0.015495969561357681,1.0,,,,,1.0
2019-04-26,0.013157894736844136,-5.327868852459028,0.7795842998106121,-0.02059453581959403,3.0,,,,,3.0
2019-04-29,0.0,-6.810244470314331,0.5067181148370937,0.002086594157617583,1.0,,,,,1.0
2019-04-30,0.03947368421052549,-8.44654459539279,0.5499378375039349,-0.024111435991117425,6.0,,,,,6.0
2019-05-06,0.3283582089552249,-4.638218923933223,0.5184642631833765,-0.010333538598334857,1.0,,,,,1.0
2019-05-07,0.03030303030302969,-13.05434103685197,0.830722391602517,-0.04144288956894371,1.0,,,,,1.0
2019-05-08,0.6511627906976734,-8.51612903225808,0.518587200457519,0.011822407674359825,1.0,,,,,1.0
2019-05-09,0.4848484848484852,-9.468223086900117,0.4162030646082233,-0.004363185918120016,1.0,,,,,1.0
2019-05-10,0.37142857142857216,-0.6465517241379115,0.33680249401167794,0.005479181891209661,3.0,,,,,3.0
2019-05-13,0.9369369369369382,0.28208744710862543,0.6588628381912177,-0.00275745066858879,1.0,,,,,1.0
2019-05-14,0.40740740740741255,-0.5730659025787954,0.3735378524047446,-0.011832931216517517,1.0,,,,,1.0
2019-05-15,0.17857142857142516,-1.590744757772955,0.34965778542398845,-0.012529244691759311,1.0,,,,,1.0
2019-05-16,0.6799999999999997,-2.320675105485215,0.4112244907784939,0.0014762121040312604,1.0,,,,,1.0
2019-05-17,0.6874999999999959,-0.36023054755041084,0.2984577972763506,-0.010115798135802878,3.0,,,,,3.0
2019-05-20,0.08641975308641804,-3.0124908155767516,0.5154211565562719,-0.020714790030175623,1.0,,,,,1.0
2019-05-21,0.8076923076923055,-4.967602591792641,0.32943406013809606,0.004056488299605587,1.0,,,,,1.0
2019-05-22,0.8222222222222217,-2.386117136659449,0.40894797428807633,0.010407914153258035,1.0,,,,,1.0
2019-05-23,0.1363636363636336,1.287878787878749,0.46784733081881297,-0.004721110334166112,1.0,,,,,1.0
2019-05-24,0.15384615384615105,-1.212121212121231,0.5434023538031693,-0.011129907195831845,3.0,,,,,3.0
2019-05-27,0.0,-4.444444444444429,0.39545493753750827,-0.010904118310664512,1.0,,,,,1.0
2019-05-28,0.857142857142856,-0.8227374719521396,0.5729402860663336,0.014102531308969324,1.0,,,,,1.0
2019-05-29,1.0,2.7607361963190025,0.6280868718992539,0.004496620981701005,1.0,,,,,1.0
2019-05-30,0.7600000000000016,5.658914728682163,1.0179635700531786,0.015519454697193735,1.0,,,,,1.0
2019-05-31,0.6875000000000069,1.5837104072398134,0.5163968903767162,-0.008688407561025402,3.0,,,,,3.0
2019-06-03,0.7941176470588226,2.0895522388059806,0.8579263217416331,0.01803668257345037,1.0,,,,,1.0
2019-06-04,0.40000000000000235,-1.8341892883345534,0.7714467651352108,-0.018957453536639024,1.0,,,,,1.0
2019-06-05,0.2083333333333324,-2.895322939866385,0.7469937784657364,-0.012802413774013588,1.0,,,,,1.0
2019-06-06,0.12499999999999815,-4.385964912280704,0.5753529703478343,0.00030115851698653273,4.0,,,,,4.0
2019-06-10,0.28571428571428664,-4.110612855007478,0.7394267322692804,-0.0073633810261812815,1.0,,,,,1.0
2019-06-11,0.3939393939393908,-10.703363914373076,5.900539044031452,-0.09823860276696694,1.0,,,,,1.0
2019-06-12,0.8571428571428575,-7.492354740061147,3.0530975965119502,0.01015853736613792,1.0,,,,,1.0
2019-06-13,0.17647058823529566,-7.170693686671859,1.7260006740923575,-0.010118547063803107,1.0,,,,,1.0
2019-06-14,0.6400000000000006,2.2260273972602995,1.432913498391779,0.0020510942642208985,3.0,,,,,3.0
2019-06-17,0.10000000000000356,-2.3966942148760273,1.1104367863713143,-0.0010050619556715157,1.0,,,,,1.0
2019-06-18,0.04545454545454435,-1.8471872376154663,0.8356658677600284,-0.012120648463214367,1.0,,,,,1.0
2019-06-19,0.26315789473684653,-2.4288107202680154,0.7273700827290959,-0.004299959264672082,1.0,,,,,1.0
2019-06-20,0.07142857142857006,0.2540220152413397,1.4367886018625693,0.006744137875623224,1.0,,,,,1.0
2019-06-21,0.9166666666666637,3.3589768127524344,1.2517608060266925,-0.0032609352690973203,3.0,,,,,3.0
2019-06-24,0.7600000000000016,6.925081457101689,1.5904667769649292,0.025986978882299505,1.0,,,,,1.0
2019-06-25,0.6249999999999972,4.526046114432081,0.6737660738159383,-0.008547817315030848,1.0,,,,,1.0
