date,cash,shares,open_equity,equity,id
2020-01-02,20218.0,0,20218.0,20218.0,ON2_F6
2020-01-03,20218.0,0,20218.0,20218.0,ON2_F6
2020-01-06,20218.0,0,20218.0,20218.0,ON2_F6
2020-01-07,20218.0,0,20218.0,20218.0,ON2_F6
2020-01-08,20218.0,0,20218.0,20218.0,ON2_F6
2020-01-09,20218.0,0,20218.0,20218.0,ON2_F6
2020-01-10,20218.0,0,20218.0,20218.0,ON2_F6
2020-01-13,20218.0,0,20218.0,20218.0,ON2_F6
2020-01-14,20218.0,0,20218.0,20218.0,ON2_F6
2020-01-15,20218.0,0,20218.0,20218.0,ON2_F6
2020-01-16,20218.0,0,20218.0,20218.0,ON2_F6
2020-01-17,20218.0,0,20218.0,20218.0,ON2_F6
2020-01-20,20218.0,0,20218.0,20218.0,ON2_F6
2020-01-21,20218.0,0,20218.0,20218.0,ON2_F6
2020-01-22,20218.0,0,20218.0,20218.0,ON2_F6
2020-01-23,20218.0,0,20218.0,20218.0,ON2_F6
2020-02-03,20218.0,0,20218.0,20218.0,ON2_F6
2020-02-04,20218.0,0,20218.0,20218.0,ON2_F6
2020-02-05,20218.0,0,20218.0,20218.0,ON2_F6
2020-02-06,20218.0,0,20218.0,20218.0,ON2_F6
2020-02-07,902.9638070000037,1000,20218.0,20202.963807000004,ON2_F6
2020-02-10,19769.245446000004,0,19769.245446000004,19769.245446000004,ON2_F6
2020-02-11,19769.245446000004,0,19769.245446000004,19769.245446000004,ON2_F6
2020-02-12,19769.245446000004,0,19769.245446000004,19769.245446000004,ON2_F6
2020-02-13,19769.245446000004,0,19769.245446000004,19769.245446000004,ON2_F6
2020-02-14,19769.245446000004,0,19769.245446000004,19769.245446000004,ON2_F6
2020-02-17,19769.245446000004,0,19769.245446000004,19769.245446000004,ON2_F6
2020-02-18,19769.245446000004,0,19769.245446000004,19769.245446000004,ON2_F6
2020-02-19,19769.245446000004,0,19769.245446000004,19769.245446000004,ON2_F6
2020-02-20,19769.245446000004,0,19769.245446000004,19769.245446000004,ON2_F6
2020-02-21,154.05325000000448,1000,19769.245446000004,19754.053250000004,ON2_F6
2020-02-24,19869.043322500005,0,19869.043322500005,19869.043322500005,ON2_F6
2020-02-25,19869.043322500005,0,19869.043322500005,19869.043322500005,ON2_F6
2020-02-26,19869.043322500005,0,19869.043322500005,19869.043322500005,ON2_F6
2020-02-27,19869.043322500005,0,19869.043322500005,19869.043322500005,ON2_F6
2020-02-28,19869.043322500005,0,19869.043322500005,19869.043322500005,ON2_F6
2020-03-02,19869.043322500005,0,19869.043322500005,19869.043322500005,ON2_F6
2020-03-03,19869.043322500005,0,19869.043322500005,19869.043322500005,ON2_F6
2020-03-04,19869.043322500005,0,19869.043322500005,19869.043322500005,ON2_F6
2020-03-05,19869.043322500005,0,19869.043322500005,19869.043322500005,ON2_F6
2020-03-06,19869.043322500005,0,19869.043322500005,19869.043322500005,ON2_F6
2020-03-09,19869.043322500005,0,19869.043322500005,19869.043322500005,ON2_F6
2020-03-10,19869.043322500005,0,19869.043322500005,19869.043322500005,ON2_F6
2020-03-11,19869.043322500005,0,19869.043322500005,19869.043322500005,ON2_F6
2020-03-12,19869.043322500005,0,19869.043322500005,19869.043322500005,ON2_F6
2020-03-13,19869.043322500005,0,19869.043322500005,19869.043322500005,ON2_F6
2020-03-16,19869.043322500005,0,19869.043322500005,19869.043322500005,ON2_F6
2020-03-17,19869.043322500005,0,19869.043322500005,19869.043322500005,ON2_F6
2020-03-18,19869.043322500005,0,19869.043322500005,19869.043322500005,ON2_F6
2020-03-19,19869.043322500005,0,19869.043322500005,19869.043322500005,ON2_F6
2020-03-20,19869.043322500005,0,19869.043322500005,19869.043322500005,ON2_F6
2020-03-23,19869.043322500005,0,19869.043322500005,19869.043322500005,ON2_F6
2020-03-24,19869.043322500005,0,19869.043322500005,19869.043322500005,ON2_F6
2020-03-25,19869.043322500005,0,19869.043322500005,19869.043322500005,ON2_F6
2020-03-26,19869.043322500005,0,19869.043322500005,19869.043322500005,ON2_F6
2020-03-27,19869.043322500005,0,19869.043322500005,19869.043322500005,ON2_F6
2020-03-30,19869.043322500005,0,19869.043322500005,19869.043322500005,ON2_F6
2020-03-31,19869.043322500005,0,19869.043322500005,19869.043322500005,ON2_F6
2020-04-01,19869.043322500005,0,19869.043322500005,19869.043322500005,ON2_F6
2020-04-02,19869.043322500005,0,19869.043322500005,19869.043322500005,ON2_F6
2020-04-03,19869.043322500005,0,19869.043322500005,19869.043322500005,ON2_F6
2020-04-07,19869.043322500005,0,19869.043322500005,19869.043322500005,ON2_F6
2020-04-08,19869.043322500005,0,19869.043322500005,19869.043322500005,ON2_F6
2020-04-09,19869.043322500005,0,19869.043322500005,19869.043322500005,ON2_F6
2020-04-10,19869.043322500005,0,19869.043322500005,19869.043322500005,ON2_F6
2020-04-13,19869.043322500005,0,19869.043322500005,19869.043322500005,ON2_F6
2020-04-14,19869.043322500005,0,19869.043322500005,19869.043322500005,ON2_F6
2020-04-15,19869.043322500005,0,19869.043322500005,19869.043322500005,ON2_F6
2020-04-16,19869.043322500005,0,19869.043322500005,19869.043322500005,ON2_F6
2020-04-17,19869.043322500005,0,19869.043322500005,19869.043322500005,ON2_F6
2020-04-20,19869.043322500005,0,19869.043322500005,19869.043322500005,ON2_F6
2020-04-21,19869.043322500005,0,19869.043322500005,19869.043322500005,ON2_F6
2020-04-22,19869.043322500005,0,19869.043322500005,19869.043322500005,ON2_F6
2020-04-23,19869.043322500005,0,19869.043322500005,19869.043322500005,ON2_F6
2020-04-24,19869.043322500005,0,19869.043322500005,19869.043322500005,ON2_F6
2020-04-27,19869.043322500005,0,19869.043322500005,19869.043322500005,ON2_F6
2020-04-28,19869.043322500005,0,19869.043322500005,19869.043322500005,ON2_F6
2020-04-29,19869.043322500005,0,19869.043322500005,19869.043322500005,ON2_F6
2020-04-30,19869.043322500005,0,19869.043322500005,19869.043322500005,ON2_F6
2020-05-06,19869.043322500005,0,19869.043322500005,19869.043322500005,ON2_F6
2020-05-07,19869.043322500005,0,19869.043322500005,19869.043322500005,ON2_F6
2020-05-08,19869.043322500005,0,19869.043322500005,19869.043322500005,ON2_F6
2020-05-11,19869.043322500005,0,19869.043322500005,19869.043322500005,ON2_F6
2020-05-12,19869.043322500005,0,19869.043322500005,19869.043322500005,ON2_F6
2020-05-13,19869.043322500005,0,19869.043322500005,19869.043322500005,ON2_F6
2020-05-14,19869.043322500005,0,19869.043322500005,19869.043322500005,ON2_F6
2020-05-15,19869.043322500005,0,19869.043322500005,19869.043322500005,ON2_F6
2020-05-18,19869.043322500005,0,19869.043322500005,19869.043322500005,ON2_F6
2020-05-19,19869.043322500005,0,19869.043322500005,19869.043322500005,ON2_F6
2020-05-20,19869.043322500005,0,19869.043322500005,19869.043322500005,ON2_F6
2020-05-21,19869.043322500005,0,19869.043322500005,19869.043322500005,ON2_F6
2020-05-22,19869.043322500005,0,19869.043322500005,19869.043322500005,ON2_F6
2020-05-25,19869.043322500005,0,19869.043322500005,19869.043322500005,ON2_F6
2020-05-26,19869.043322500005,0,19869.043322500005,19869.043322500005,ON2_F6
2020-05-27,19869.043322500005,0,19869.043322500005,19869.043322500005,ON2_F6
2020-05-28,19869.043322500005,0,19869.043322500005,19869.043322500005,ON2_F6
2020-05-29,19869.043322500005,0,19869.043322500005,19869.043322500005,ON2_F6
2020-06-01,19869.043322500005,0,19869.043322500005,19869.043322500005,ON2_F6
2020-06-02,19869.043322500005,0,19869.043322500005,19869.043322500005,ON2_F6
2020-06-03,5636.648780300007,1000,19869.043322500005,19856.648780300005,ON2_F6
2020-06-04,19859.996047800007,0,19859.996047800007,19859.996047800007,ON2_F6
2020-06-05,19859.996047800007,0,19859.996047800007,19859.996047800007,ON2_F6
2020-06-08,19859.996047800007,0,19859.996047800007,19859.996047800007,ON2_F6
2020-06-09,19859.996047800007,0,19859.996047800007,19859.996047800007,ON2_F6
2020-06-10,19859.996047800007,0,19859.996047800007,19859.996047800007,ON2_F6
2020-06-11,19859.996047800007,0,19859.996047800007,19859.996047800007,ON2_F6
2020-06-12,19859.996047800007,0,19859.996047800007,19859.996047800007,ON2_F6
2020-06-15,19859.996047800007,0,19859.996047800007,19859.996047800007,ON2_F6
2020-06-16,19859.996047800007,0,19859.996047800007,19859.996047800007,ON2_F6
2020-06-17,19859.996047800007,0,19859.996047800007,19859.996047800007,ON2_F6
2020-06-18,19859.996047800007,0,19859.996047800007,19859.996047800007,ON2_F6
2020-06-19,19859.996047800007,0,19859.996047800007,19859.996047800007,ON2_F6
2020-06-22,19859.996047800007,0,19859.996047800007,19859.996047800007,ON2_F6
2020-06-23,19859.996047800007,0,19859.996047800007,19859.996047800007,ON2_F6
2020-06-24,19859.996047800007,0,19859.996047800007,19859.996047800007,ON2_F6
2020-06-29,4627.081495600009,1000,19859.996047800007,19847.08149560001,ON2_F6
2020-06-30,19949.000442500008,0,19949.000442500008,19949.000442500008,ON2_F6
2020-07-01,19949.000442500008,0,19949.000442500008,19949.000442500008,ON2_F6
2020-07-02,4325.88308640001,1000,19949.000442500008,19935.883086400012,ON2_F6
2020-07-03,4023.829708800011,1000,19947.10306790001,19933.82970880001,ON2_F6
2020-07-06,3700.623811000012,1000,20204.19877590001,20190.623811000012,ON2_F6
2020-07-07,3777.034462200012,1000,20170.55222600001,20157.034462200012,ON2_F6
2020-07-08,20047.266775200012,0,20047.266775200012,20047.266775200012,ON2_F6
2020-07-09,20047.266775200012,0,20047.266775200012,20047.266775200012,ON2_F6
2020-07-10,20047.266775200012,0,20047.266775200012,20047.266775200012,ON2_F6
2020-07-13,20047.266775200012,0,20047.266775200012,20047.266775200012,ON2_F6
2020-07-14,20047.266775200012,0,20047.266775200012,20047.266775200012,ON2_F6
2020-07-15,20047.266775200012,0,20047.266775200012,20047.266775200012,ON2_F6
2020-07-16,20047.266775200012,0,20047.266775200012,20047.266775200012,ON2_F6
2020-07-17,20047.266775200012,0,20047.266775200012,20047.266775200012,ON2_F6
2020-07-20,20047.266775200012,0,20047.266775200012,20047.266775200012,ON2_F6
2020-07-21,20047.266775200012,0,20047.266775200012,20047.266775200012,ON2_F6
2020-07-22,20047.266775200012,0,20047.266775200012,20047.266775200012,ON2_F6
2020-07-23,20047.266775200012,0,20047.266775200012,20047.266775200012,ON2_F6
2020-07-24,20047.266775200012,0,20047.266775200012,20047.266775200012,ON2_F6
2020-07-27,20047.266775200012,0,20047.266775200012,20047.266775200012,ON2_F6
2020-07-28,20047.266775200012,0,20047.266775200012,20047.266775200012,ON2_F6
2020-07-29,20047.266775200012,0,20047.266775200012,20047.266775200012,ON2_F6
2020-07-30,20047.266775200012,0,20047.266775200012,20047.266775200012,ON2_F6
2020-07-31,20047.266775200012,0,20047.266775200012,20047.266775200012,ON2_F6
2020-08-03,20047.266775200012,0,20047.266775200012,20047.266775200012,ON2_F6
2020-08-04,20047.266775200012,0,20047.266775200012,20047.266775200012,ON2_F6
2020-08-05,20047.266775200012,0,20047.266775200012,20047.266775200012,ON2_F6
2020-08-06,20047.266775200012,0,20047.266775200012,20047.266775200012,ON2_F6
2020-08-07,20047.266775200012,0,20047.266775200012,20047.266775200012,ON2_F6
2020-08-10,20047.266775200012,0,20047.266775200012,20047.266775200012,ON2_F6
2020-08-11,20047.266775200012,0,20047.266775200012,20047.266775200012,ON2_F6
2020-08-12,4894.393823800012,1000,20047.266775200012,20034.393823800012,ON2_F6
2020-08-13,4953.302659800016,1000,20136.191211500016,20123.302659800014,ON2_F6
2020-08-14,19935.49511490002,0,19935.49511490002,19935.49511490002,ON2_F6
2020-08-17,19935.49511490002,0,19935.49511490002,19935.49511490002,ON2_F6
2020-08-18,19935.49511490002,0,19935.49511490002,19935.49511490002,ON2_F6
2020-08-19,19935.49511490002,0,19935.49511490002,19935.49511490002,ON2_F6
2020-08-20,19935.49511490002,0,19935.49511490002,19935.49511490002,ON2_F6
2020-08-21,19935.49511490002,0,19935.49511490002,19935.49511490002,ON2_F6
2020-08-24,19935.49511490002,0,19935.49511490002,19935.49511490002,ON2_F6
2020-08-25,19935.49511490002,0,19935.49511490002,19935.49511490002,ON2_F6
2020-08-26,19935.49511490002,0,19935.49511490002,19935.49511490002,ON2_F6
2020-08-27,19935.49511490002,0,19935.49511490002,19935.49511490002,ON2_F6
2020-08-28,19935.49511490002,0,19935.49511490002,19935.49511490002,ON2_F6
2020-08-31,19935.49511490002,0,19935.49511490002,19935.49511490002,ON2_F6
2020-09-01,19935.49511490002,0,19935.49511490002,19935.49511490002,ON2_F6
2020-09-02,19935.49511490002,0,19935.49511490002,19935.49511490002,ON2_F6
2020-09-03,19935.49511490002,0,19935.49511490002,19935.49511490002,ON2_F6
2020-09-04,19935.49511490002,0,19935.49511490002,19935.49511490002,ON2_F6
2020-09-07,19935.49511490002,0,19935.49511490002,19935.49511490002,ON2_F6
2020-09-08,19935.49511490002,0,19935.49511490002,19935.49511490002,ON2_F6
2020-09-09,19935.49511490002,0,19935.49511490002,19935.49511490002,ON2_F6
2020-09-10,19935.49511490002,0,19935.49511490002,19935.49511490002,ON2_F6
2020-09-11,19935.49511490002,0,19935.49511490002,19935.49511490002,ON2_F6
2020-09-14,19935.49511490002,0,19935.49511490002,19935.49511490002,ON2_F6
2020-09-15,19935.49511490002,0,19935.49511490002,19935.49511490002,ON2_F6
2020-09-16,19935.49511490002,0,19935.49511490002,19935.49511490002,ON2_F6
2020-09-17,19935.49511490002,0,19935.49511490002,19935.49511490002,ON2_F6
2020-09-18,19935.49511490002,0,19935.49511490002,19935.49511490002,ON2_F6
2020-09-21,19935.49511490002,0,19935.49511490002,19935.49511490002,ON2_F6
2020-09-22,19935.49511490002,0,19935.49511490002,19935.49511490002,ON2_F6
2020-09-23,19935.49511490002,0,19935.49511490002,19935.49511490002,ON2_F6
2020-09-24,19935.49511490002,0,19935.49511490002,19935.49511490002,ON2_F6
2020-09-25,19935.49511490002,0,19935.49511490002,19935.49511490002,ON2_F6
2020-09-28,19935.49511490002,0,19935.49511490002,19935.49511490002,ON2_F6
2020-09-29,19935.49511490002,0,19935.49511490002,19935.49511490002,ON2_F6
2020-09-30,19935.49511490002,0,19935.49511490002,19935.49511490002,ON2_F6
2020-10-09,19935.49511490002,0,19935.49511490002,19935.49511490002,ON2_F6
2020-10-12,19935.49511490002,0,19935.49511490002,19935.49511490002,ON2_F6
2020-10-13,19935.49511490002,0,19935.49511490002,19935.49511490002,ON2_F6
2020-10-14,19935.49511490002,0,19935.49511490002,19935.49511490002,ON2_F6
2020-10-15,19935.49511490002,0,19935.49511490002,19935.49511490002,ON2_F6
2020-10-16,19935.49511490002,0,19935.49511490002,19935.49511490002,ON2_F6
2020-10-19,19935.49511490002,0,19935.49511490002,19935.49511490002,ON2_F6
2020-10-20,19935.49511490002,0,19935.49511490002,19935.49511490002,ON2_F6
2020-10-21,19935.49511490002,0,19935.49511490002,19935.49511490002,ON2_F6
2020-10-22,19935.49511490002,0,19935.49511490002,19935.49511490002,ON2_F6
2020-10-23,19935.49511490002,0,19935.49511490002,19935.49511490002,ON2_F6
2020-10-26,19935.49511490002,0,19935.49511490002,19935.49511490002,ON2_F6
2020-10-27,19935.49511490002,0,19935.49511490002,19935.49511490002,ON2_F6
2020-10-28,19935.49511490002,0,19935.49511490002,19935.49511490002,ON2_F6
2020-10-29,19935.49511490002,0,19935.49511490002,19935.49511490002,ON2_F6
2020-10-30,19935.49511490002,0,19935.49511490002,19935.49511490002,ON2_F6
2020-11-02,6763.65178330002,1000,19935.49511490002,19923.651783300018,ON2_F6
2020-11-03,19918.62490510002,0,19918.62490510002,19918.62490510002,ON2_F6
2020-11-04,19918.62490510002,0,19918.62490510002,19918.62490510002,ON2_F6
2020-11-05,19918.62490510002,0,19918.62490510002,19918.62490510002,ON2_F6
2020-11-06,5906.344765100019,1000,19918.62490510002,19906.344765100017,ON2_F6
2020-11-09,5737.173498800021,1000,20149.66164280002,20137.17349880002,ON2_F6
2020-11-10,4987.53746670002,1000,20060.36881730002,20047.53746670002,ON2_F6
2020-11-11,5347.275340700022,1000,19899.83628610002,19887.27534070002,ON2_F6
2020-11-12,19830.22754080002,0,19830.22754080002,19830.22754080002,ON2_F6
2020-11-13,19830.22754080002,0,19830.22754080002,19830.22754080002,ON2_F6
2020-11-16,19830.22754080002,0,19830.22754080002,19830.22754080002,ON2_F6
2020-11-17,19830.22754080002,0,19830.22754080002,19830.22754080002,ON2_F6
2020-11-18,19830.22754080002,0,19830.22754080002,19830.22754080002,ON2_F6
2020-11-19,19830.22754080002,0,19830.22754080002,19830.22754080002,ON2_F6
2020-11-20,19830.22754080002,0,19830.22754080002,19830.22754080002,ON2_F6
2020-11-23,19830.22754080002,0,19830.22754080002,19830.22754080002,ON2_F6
2020-11-24,19830.22754080002,0,19830.22754080002,19830.22754080002,ON2_F6
2020-11-25,19830.22754080002,0,19830.22754080002,19830.22754080002,ON2_F6
2020-11-26,19830.22754080002,0,19830.22754080002,19830.22754080002,ON2_F6
2020-11-27,19830.22754080002,0,19830.22754080002,19830.22754080002,ON2_F6
2020-11-30,19830.22754080002,0,19830.22754080002,19830.22754080002,ON2_F6
2020-12-01,19830.22754080002,0,19830.22754080002,19830.22754080002,ON2_F6
2020-12-02,19830.22754080002,0,19830.22754080002,19830.22754080002,ON2_F6
2020-12-03,19830.22754080002,0,19830.22754080002,19830.22754080002,ON2_F6
2020-12-04,19830.22754080002,0,19830.22754080002,19830.22754080002,ON2_F6
2020-12-07,19830.22754080002,0,19830.22754080002,19830.22754080002,ON2_F6
2020-12-08,19830.22754080002,0,19830.22754080002,19830.22754080002,ON2_F6
2020-12-09,19830.22754080002,0,19830.22754080002,19830.22754080002,ON2_F6
2020-12-10,6388.243806500021,1000,19830.22754080002,19818.24380650002,ON2_F6
2020-12-11,19742.91303030002,0,19742.91303030002,19742.91303030002,ON2_F6
2020-12-14,19742.91303030002,0,19742.91303030002,19742.91303030002,ON2_F6
2020-12-15,19742.91303030002,0,19742.91303030002,19742.91303030002,ON2_F6
2020-12-16,19742.91303030002,0,19742.91303030002,19742.91303030002,ON2_F6
2020-12-17,19742.91303030002,0,19742.91303030002,19742.91303030002,ON2_F6
2020-12-18,19742.91303030002,0,19742.91303030002,19742.91303030002,ON2_F6
2020-12-21,19742.91303030002,0,19742.91303030002,19742.91303030002,ON2_F6
2020-12-22,19742.91303030002,0,19742.91303030002,19742.91303030002,ON2_F6
2020-12-23,19742.91303030002,0,19742.91303030002,19742.91303030002,ON2_F6
2020-12-24,19742.91303030002,0,19742.91303030002,19742.91303030002,ON2_F6
2020-12-25,19742.91303030002,0,19742.91303030002,19742.91303030002,ON2_F6
2020-12-28,19742.91303030002,0,19742.91303030002,19742.91303030002,ON2_F6
2020-12-29,19742.91303030002,0,19742.91303030002,19742.91303030002,ON2_F6
2020-12-30,19742.91303030002,0,19742.91303030002,19742.91303030002,ON2_F6
2020-12-31,19742.91303030002,0,19742.91303030002,19742.91303030002,ON2_F6
2021-01-04,5930.736892300021,1000,19742.91303030002,19730.73689230002,ON2_F6
2021-01-05,5742.513790800023,1000,19704.767930300022,19692.513790800025,ON2_F6
2021-01-06,5794.089171700025,1000,19676.301710400025,19664.089171700027,ON2_F6
2021-01-07,19558.135404600027,0,19558.135404600027,19558.135404600027,ON2_F6
2021-01-08,5305.730462200028,1000,19558.135404600027,19545.73046220003,ON2_F6
2021-01-11,5006.838309600027,1000,19379.305653200026,19366.838309600025,ON2_F6
2021-01-12,4697.533056900027,1000,19280.109602600027,19267.53305690003,ON2_F6
2021-01-13,3957.6370899000285,1000,19150.530841700027,19137.63708990003,ON2_F6
2021-01-14,3396.46825970003,1000,19079.61681640003,19066.46825970003,ON2_F6
2021-01-15,3674.8796479000284,1000,18937.809800400028,18924.87964790003,ON2_F6
2021-01-18,3013.4344717000313,1000,18906.69223050003,18893.43447170003,ON2_F6
2021-01-19,18844.335360300032,0,18844.335360300032,18844.335360300032,ON2_F6
2021-01-20,18844.335360300032,0,18844.335360300032,18844.335360300032,ON2_F6
2021-01-21,18844.335360300032,0,18844.335360300032,18844.335360300032,ON2_F6
2021-01-22,18844.335360300032,0,18844.335360300032,18844.335360300032,ON2_F6
2021-01-25,18844.335360300032,0,18844.335360300032,18844.335360300032,ON2_F6
2021-01-26,18844.335360300032,0,18844.335360300032,18844.335360300032,ON2_F6
2021-01-27,18844.335360300032,0,18844.335360300032,18844.335360300032,ON2_F6
2021-01-28,18844.335360300032,0,18844.335360300032,18844.335360300032,ON2_F6
2021-01-29,18844.335360300032,0,18844.335360300032,18844.335360300032,ON2_F6
2021-02-01,18844.335360300032,0,18844.335360300032,18844.335360300032,ON2_F6
2021-02-02,18844.335360300032,0,18844.335360300032,18844.335360300032,ON2_F6
2021-02-03,18844.335360300032,0,18844.335360300032,18844.335360300032,ON2_F6
2021-02-04,18844.335360300032,0,18844.335360300032,18844.335360300032,ON2_F6
2021-02-05,18844.335360300032,0,18844.335360300032,18844.335360300032,ON2_F6
2021-02-08,18844.335360300032,0,18844.335360300032,18844.335360300032,ON2_F6
2021-02-09,18844.335360300032,0,18844.335360300032,18844.335360300032,ON2_F6
2021-02-10,18844.335360300032,0,18844.335360300032,18844.335360300032,ON2_F6
2021-02-18,18844.335360300032,0,18844.335360300032,18844.335360300032,ON2_F6
2021-02-19,18844.335360300032,0,18844.335360300032,18844.335360300032,ON2_F6
2021-02-22,18844.335360300032,0,18844.335360300032,18844.335360300032,ON2_F6
2021-02-23,18844.335360300032,0,18844.335360300032,18844.335360300032,ON2_F6
2021-02-24,18844.335360300032,0,18844.335360300032,18844.335360300032,ON2_F6
2021-02-25,18844.335360300032,0,18844.335360300032,18844.335360300032,ON2_F6
2021-02-26,18844.335360300032,0,18844.335360300032,18844.335360300032,ON2_F6
2021-03-01,18844.335360300032,0,18844.335360300032,18844.335360300032,ON2_F6
2021-03-02,18844.335360300032,0,18844.335360300032,18844.335360300032,ON2_F6
2021-03-03,18844.335360300032,0,18844.335360300032,18844.335360300032,ON2_F6
2021-03-04,18844.335360300032,0,18844.335360300032,18844.335360300032,ON2_F6
2021-03-05,18844.335360300032,0,18844.335360300032,18844.335360300032,ON2_F6
2021-03-08,18844.335360300032,0,18844.335360300032,18844.335360300032,ON2_F6
2021-03-09,4932.107221300033,1000,18844.335360300032,18832.107221300033,ON2_F6
2021-03-10,18885.864751100034,0,18885.864751100034,18885.864751100034,ON2_F6
2021-03-11,18885.864751100034,0,18885.864751100034,18885.864751100034,ON2_F6
2021-03-12,18885.864751100034,0,18885.864751100034,18885.864751100034,ON2_F6
2021-03-15,18885.864751100034,0,18885.864751100034,18885.864751100034,ON2_F6
2021-03-16,18885.864751100034,0,18885.864751100034,18885.864751100034,ON2_F6
2021-03-17,18885.864751100034,0,18885.864751100034,18885.864751100034,ON2_F6
2021-03-18,18885.864751100034,0,18885.864751100034,18885.864751100034,ON2_F6
2021-03-19,18885.864751100034,0,18885.864751100034,18885.864751100034,ON2_F6
2021-03-22,18885.864751100034,0,18885.864751100034,18885.864751100034,ON2_F6
2021-03-23,18885.864751100034,0,18885.864751100034,18885.864751100034,ON2_F6
2021-03-24,18885.864751100034,0,18885.864751100034,18885.864751100034,ON2_F6
2021-03-25,18885.864751100034,0,18885.864751100034,18885.864751100034,ON2_F6
2021-03-26,4833.563810700036,1000,18885.864751100034,18873.563810700034,ON2_F6
2021-03-29,18877.184586400035,0,18877.184586400035,18877.184586400035,ON2_F6
2021-03-30,4504.717242800036,1000,18877.184586400035,18864.717242800034,ON2_F6
