id,window,kind,value,n,mean,median,win,cash,pf,pf_cash,worst,tail5,mdd_cash,max_loss_run,months,years,clusters,fee,gross,delete1,delete5,delete10,delete5_cash,matched_base_mean,matched_base_cash,excluded
ON1_F2,main2020,shares,100.0,375,-0.82881675293523,-0.9552381183542189,20.266666666666666,-5630.474506149907,0.24408076155545005,0.38288137706541553,-10.740153228731643,-4.754913286401904,-5794.762356349928,78.0,80.0,7.0,96.0,4328.431006149999,-0.04474988749219717,-0.8545854898451881,-0.9191473353404732,-0.9699680188868387,-6749.997572199908,,,
ON1_F2,main2020,shares,500.0,375,-0.3436332885218009,-0.35035345627021786,30.133333333333333,-13153.439047705546,0.510478701930494,0.6152682800514996,-10.2725056833652,-4.439792034252119,-15217.797621436635,24.0,80.0,7.0,96.0,6643.221547706001,-0.04474988749219717,-0.36947078404095085,-0.43166593828319294,-0.4807415498079882,-18950.645629893057,,,
ON1_F2,main2020,shares,1000.0,375,-0.2845292997095456,-0.28842356619769227,32.266666666666666,-22969.43742877509,0.5684755497715671,0.6521972592445205,-10.213887194477932,-4.406318963772034,-27188.075513620268,14.0,80.0,7.0,96.0,9949.002428775999,-0.04474988749219717,-0.3103799884079429,-0.3722966557735628,-0.42106176470440687,-34587.71756415612,,,
ON1_F2,main2020,current_fees,1.0,375,-0.2592293447225077,-0.23993026652204186,33.6,-21763.069125425092,0.5960029744035702,0.6662986864741739,-10.213887194477932,-4.396057636457361,-25983.384272970266,14.0,80.0,7.0,96.0,8742.634125426,-0.04474988749219717,-0.28501238648243704,-0.3469406976969714,-0.3956633848119051,-33381.34926080612,,,
ON1_F2,main2020,event,0.0,2,-1.212868209764523,-1.212868209764523,0.0,-859.4327419589976,0.0,0.0,-1.322223162842252,-1.322223162842252,-859.4327419589976,2.0,2.0,2.0,2.0,63.667741959000004,-0.9776411781804439,-1.322223162842252,,,,,,
ON1_F2,main2020,non_event,0.0,373,-0.27955161118378163,-0.2861913627108582,32.43967828418231,-22110.004686816093,0.574107829599095,0.6607965433807673,-10.213887194477932,-4.406318963772034,-27078.82721622027,14.0,80.0,7.0,96.0,9885.334686817001,-0.03974778941880175,-0.3055279011963485,-0.36772833211056855,-0.41669919475917205,-33728.28482219712,,,
ON1_F3,main2020,slip,0.0,237,-0.29294624288169313,-0.25788276362990836,36.28691983122363,-21417.739240000006,0.6449391970048663,0.6457095327027438,-10.124054586730972,-5.181419091456834,-23293.219358000006,7.0,58.0,7.0,72.0,6857.739240000001,-0.16901636717556504,-0.3344123929960697,-0.44620436582677825,-0.5396890605979415,-34066.14697200001,,,
ON1_F3,old2020_2023,slip,0.0,114,-0.27892436293164086,-0.22153830268542735,35.96491228070175,-4693.843700000009,0.6279167151511501,0.6653447796834782,-10.124054586730972,-5.9167428041406955,-6012.492200000009,7.0,29.0,4.0,36.0,2773.8437000000004,-0.11929784716231265,-0.3502599031661133,-0.5061523739215192,-0.6456772162327813,-9088.31860000001,,,
ON1_F3,recent2024,slip,0.0,123,-0.30594213161588796,-0.3016803813759216,36.58536585365854,-16723.89554,0.6581539833062231,0.6397775383088347,-5.681977513931489,-4.282022264498922,-17786.311557999994,7.0,29.0,3.0,37.0,4083.8955400000004,-0.21509694670004287,-0.38626186371201127,-0.5706678643922637,-0.6881513398959309,-29372.303271999994,,,
ON1_F3,main2020,slip,5.0,237,-0.3926015812383595,-0.3575750960751708,32.06751054852321,-28002.430329447365,0.5590121338736176,0.5669682668170452,-10.213887194477932,-5.276190954327947,-29408.399501264405,10.0,58.0,7.0,72.0,6855.750329448001,-0.16901636717556504,-0.4340262840126368,-0.5457064965450835,-0.6390977164744754,-40406.82651435339,,,
ON1_F3,old2020_2023,slip,5.0,114,-0.37859566996349864,-0.3212669487710902,28.947368421052634,-6480.312274249799,0.5364410533133253,0.5742970895964132,-10.213887194477932,-6.010779955569617,-7588.954861499818,10.0,29.0,4.0,36.0,2773.0522742499998,-0.11929784716231265,-0.44985992234748334,-0.6055965983608901,-0.744982006468407,-10773.993761899808,,,
ON1_F3,recent2024,slip,5.0,123,-0.4055826697370111,-0.4013288767468551,34.959349593495936,-21522.118055197563,0.576837976241852,0.5647118706706347,-5.776249335468189,-4.3776927695355345,-22182.28482316459,7.0,29.0,3.0,37.0,4082.698055198,-0.21509694670004287,-0.4858221036978972,-0.6700436645624483,-0.7874095495273247,-33926.51424010359,,,
ON1_F3,main2020,slip,10.0,237,-0.49215738707023704,-0.4571678699353307,30.801687763713083,-34587.121418895265,0.4861642493002266,0.49888584996570995,-10.303630087073254,-5.370868162286137,-35574.67964452933,17.0,58.0,7.0,72.0,6853.761418896001,-0.16901636717556504,-0.5335406838672448,-0.6451092478747491,-0.7384070865389677,-46747.506056707294,,,
ON1_F3,old2020_2023,slip,10.0,114,-0.47816743893464225,-0.42089599535570793,28.07017543859649,-8266.78084849982,0.46090380657827684,0.4980507646027212,-10.303630087073254,-6.104723191788694,-9250.273765499824,17.0,29.0,4.0,36.0,2772.2608485,-0.11929784716231265,-0.5493604746618943,-0.7049415118892024,-0.8441876252817887,-12459.668923799829,,,
ON1_F3,recent2024,slip,10.0,123,-0.5051236804642031,-0.5008778231713641,33.33333333333333,-26320.340570395445,0.50645434232016,0.49914756326102083,-5.870427009818324,-4.47326771382531,-26578.258088329494,10.0,29.0,3.0,37.0,4081.5005703960005,-0.21509694670004287,-0.5852828963452507,-0.7693202021052766,-0.886568614226958,-38480.72520820747,,,
ON1_F3,main2020,slip,20.0,237,-0.6909709970236654,-0.6560553378552161,27.848101265822784,-47756.503597791976,0.3699893042215048,0.38817635670462497,-10.48284726385976,-5.559939180126437,-48413.31223659196,17.0,58.0,7.0,72.0,6849.7835977919995,-0.16901636717556504,-0.7322716057071991,-0.84361720731473,-0.9367285636168899,-59428.865141416005,,,
ON1_F3,old2020_2023,slip,20.0,114,-0.677012958529678,-0.619855886249497,24.561403508771928,-11839.717997000014,0.3436860154229401,0.3777957311675446,-10.48284726385976,-6.292328480796396,-12682.924631000009,17.0,29.0,4.0,36.0,2770.6779969999993,-0.11929784716231265,-0.7480637740985551,-0.9033340006856054,-1.042301942278356,-15831.019247600017,,,
ON1_F3,recent2024,slip,20.0,123,-0.7039077156278487,-0.6996776652826073,30.89430894308943,-35916.78560079197,0.3917204491182509,0.391522763781824,-6.058500480532335,-4.664131492299581,-35916.78560079196,11.0,29.0,3.0,37.0,4079.1056007919997,-0.21509694670004287,-0.7839067350370136,-0.9675760836127372,-1.0845899024287242,-47589.147144415976,,,
ON1_F3,main2020,exit0935close,0.0,237,-0.38480158764796235,-0.463854681875811,38.39662447257383,-29650.82332464536,0.6205423733177515,0.5985651684806704,-10.213887194477932,-5.66058336633169,-31870.66180024742,14.0,58.0,7.0,72.0,6854.968324646001,-0.16118757862943145,-0.4275074815399074,-0.5472684764174801,-0.6458321154852043,-42147.78865414137,-0.3926015812383595,-28002.430329447365,0.0
ON1_F3,old2020_2023,exit0935close,0.0,114,-0.37357821102824845,-0.41739282750128504,34.21052631578947,-6550.603810899807,0.5947895890193591,0.6162110043154433,-10.213887194477932,-5.959957851722177,-7285.583525649842,14.0,29.0,4.0,36.0,2773.3788108999997,-0.11424473054186678,-0.462669959540455,-0.603571578152978,-0.7412860637482831,-10672.861150649813,-0.37859566996349864,-6480.312274249799,0.0
ON1_F3,recent2024,exit0935close,0.0,123,-0.39520374158818483,-0.522410050797003,42.27642276422765,-23100.219513745553,0.6405564046434391,0.5932620709292689,-6.8453154870945,-5.152328658186899,-25606.0723442976,5.0,29.0,3.0,37.0,4081.589513746,-0.2046955841740036,-0.46784270110846093,-0.6712197415736467,-0.8399328883028901,-35543.096530441566,-0.4055826697370111,-21522.118055197563,0.0
ON1_F3,main2020,exit0935open,0.0,237,-0.3866727298959444,-0.48463036063937276,38.39662447257383,-29760.689440107268,0.6189479242779748,0.5975675427103276,-10.213887194477932,-5.705990424632739,-32250.215000711352,14.0,58.0,7.0,72.0,6854.889440108,-0.1630620196393483,-0.4293865523567371,-0.54725090677066,-0.6442359298511916,-42227.6891219223,-0.3926015812383595,-28002.430329447365,0.0
ON1_F3,old2020_2023,exit0935open,0.0,114,-0.37693982623100974,-0.4476816384002827,34.21052631578947,-6640.498241199794,0.5914358773191111,0.6116264065831006,-10.213887194477932,-6.0065502537214,-7405.4425661498335,14.0,29.0,4.0,36.0,2773.3182411999996,-0.11761222942728579,-0.46606132355032054,-0.6078604735234217,-0.7481284252779308,-10782.7251911498,-0.37859566996349864,-6480.312274249799,0.0
ON1_F3,recent2024,exit0935open,0.0,123,-0.395693469878079,-0.522410050797003,42.27642276422765,-23120.19119890748,0.640331390063341,0.5933394763726049,-6.903518994703361,-5.18269180769545,-25865.766504261555,5.0,29.0,3.0,37.0,4081.571198908,-0.2051862154456502,-0.46833644356466575,-0.6661048078554282,-0.8384298020698336,-35533.102567922506,-0.4055826697370111,-21522.118055197563,0.0
ON1_F3,main2020,dividend_tax,0.0,237,-0.39163479221123026,-0.3575750960751708,32.06751054852321,-27872.430329447365,0.559619848119916,0.568110356100086,-10.213887194477932,-5.276190954327947,-29408.399501264405,10.0,58.0,7.0,72.0,6855.750329448001,-0.16804895411251208,-0.43305539842183327,-0.5447188715475421,-0.6380883376223625,-40276.82651435338,,,
ON1_F3,main2020,dividend_tax,0.1,237,-0.39211818672479487,-0.3575750960751708,32.06751054852321,-27937.430329447365,0.5593158259216523,0.5675387368869438,-10.213887194477932,-5.276190954327947,-29408.399501264405,10.0,58.0,7.0,72.0,6855.750329448001,-0.16853266064403855,-0.433540841217235,-0.5452126840463127,-0.638593027048419,-40341.82651435338,,,
ON1_F3,main2020,dividend_tax,0.2,237,-0.3926015812383595,-0.3575750960751708,32.06751054852321,-28002.430329447365,0.5590121338736176,0.5669682668170452,-10.213887194477932,-5.276190954327947,-29408.399501264405,10.0,58.0,7.0,72.0,6855.750329448001,-0.16901636717556504,-0.4340262840126368,-0.5457064965450835,-0.6390977164744754,-40406.82651435339,,,
ON1_F3,main2020,shares,100.0,237,-0.8415347592268337,-0.9242360929388341,25.31645569620253,-4897.094253004929,0.3114507263252609,0.3847144724812634,-10.740153228731643,-5.706836161982405,-4960.50536357993,17.0,58.0,7.0,72.0,2782.426253005,-0.16901636717556504,-0.8824255457124944,-0.9955512007910821,-1.0919328581697458,-6094.679871929931,,,
ON1_F3,main2020,shares,500.0,237,-0.44047557258497655,-0.42519550318165267,32.06751054852321,-15005.721188973681,0.5233858355308038,0.5456477396553502,-10.2725056833652,-5.322324748270318,-15682.776741848698,10.0,58.0,7.0,72.0,4432.381188974,-0.16901636717556504,-0.48183178278932093,-0.5937020075201253,-0.6874655098864999,-21193.64928359869,,,
ON1_F3,main2020,shares,1000.0,237,-0.3926015812383595,-0.3575750960751708,32.06751054852321,-28002.430329447365,0.5590121338736176,0.5669682668170452,-10.213887194477932,-5.276190954327947,-29408.399501264405,10.0,58.0,7.0,72.0,6855.750329448001,-0.16901636717556504,-0.4340262840126368,-0.5457064965450835,-0.6390977164744754,-40406.82651435339,,,
ON1_F3,main2020,current_fees,1.0,237,-0.3733646845763899,-0.3575750960751708,32.91139240506329,-27297.826689797363,0.5742730850112885,0.574736298756494,-10.213887194477932,-5.263896610207183,-28733.204006764405,10.0,58.0,7.0,72.0,6151.146689798001,-0.16901636717556504,-0.4147078750766758,-0.5265228159322002,-0.6201757356645601,-39702.222874703395,,,
ON1_F3,main2020,event,0.0,1,-1.322223162842252,-1.322223162842252,0.0,-750.1844445589979,0.0,0.0,-1.322223162842252,-1.322223162842252,-750.1844445589979,1.0,1.0,1.0,1.0,44.069444559000004,-1.1463844797178102,,,,,,,
ON1_F3,main2020,non_event,0.0,236,-0.38866250674003794,-0.3545144833865925,32.20338983050847,-27252.245884888365,0.5625373224338034,0.5736228133710901,-10.213887194477932,-5.276190954327947,-29408.399501264405,10.0,58.0,7.0,72.0,6811.6808848890005,-0.16487497686818264,-0.4302467228261279,-0.5423449525351393,-0.6360750375082465,-39656.6420697944,,,
ON1_F4,main2020,slip,0.0,295,-0.14576457424452588,-0.23558625327757043,36.94915254237288,-26627.471542000003,0.8172444435715068,0.6815726774172945,-10.141061913283412,-4.866402984403494,-26726.17043200001,12.0,65.0,7.0,73.0,9059.471542,-0.026907019709279126,-0.1799512033473598,-0.2631436107973343,-0.35596024985448504,-43257.35391399999,,,
ON1_F4,old2020_2023,slip,0.0,122,-0.23902841233216748,-0.2710948337129895,34.42622950819672,-7014.4289,0.673971380064,0.5884217755809505,-10.141061913283412,-4.596269506604661,-8791.502299999998,8.0,32.0,4.0,37.0,3124.4289,-0.07815656579600415,-0.288136060822501,-0.44854910076686577,-0.57597344001144,-11170.316600000004,,,
ON1_F4,recent2024,slip,0.0,173,-0.07999469998618906,-0.1931334937324771,38.72832369942196,-19613.042642,0.9051113283197018,0.7054172393103845,-8.21899079520879,-4.833209708536897,-26254.436430000005,12.0,33.0,3.0,37.0,5935.042642,0.009234278687139694,-0.13804760162557816,-0.27943772129596894,-0.4127065068595609,-36242.92501399999,,,
ON1_F4,main2020,slip,5.0,295,-0.24556453129007494,-0.33530080974604864,35.25423728813559,-35678.2961155521,0.7146576941085107,0.6016724037305681,-10.23087722223011,-4.961489479445258,-35712.18624145709,12.0,65.0,7.0,73.0,9056.786115553,-0.026907019709279126,-0.27971697926774636,-0.3628261843218738,-0.4555499796327078,-52000.89849412411,,,
ON1_F4,old2020_2023,slip,5.0,122,-0.33873526437699814,-0.37077397681240964,31.147540983606557,-9012.788838549815,0.5764581967487834,0.5101584478974467,-10.23087722223011,-4.691626151809095,-10496.855781549839,12.0,32.0,4.0,37.0,3123.5038385499997,-0.07815656579600415,-0.38779380302314825,-0.5480463827791624,-0.6753431814839649,-13077.852707499824,,,
ON1_F4,recent2024,slip,5.0,173,-0.17986031489351628,-0.2928904817447293,38.15028901734104,-26665.507277002285,0.8009276970062335,0.6253309918213655,-8.310725936842765,-4.928329257455122,-30856.848147107426,12.0,33.0,3.0,37.0,5933.282277003,0.009234278687139694,-0.23785517238792814,-0.37910387537482215,-0.5122393268709993,-42988.1096555743,,,
ON1_F4,main2020,slip,10.0,295,-0.3452648089896133,-0.43491575127301124,33.220338983050844,-44729.120689104995,0.6269178836986973,0.5323019609526974,-10.320602827996373,-5.056481000691278,-44729.12068910501,12.0,65.0,7.0,73.0,9054.100689106,-0.026907019709279126,-0.3793831099862252,-0.462409195723192,-0.5550402402277711,-60744.44307424905,,,
ON1_F4,old2020_2023,slip,10.0,122,-0.43834254165459485,-0.47035358193737764,28.688524590163933,-11011.148777099772,0.49572297607536986,0.44410435268734016,-10.320602827996373,-4.786887560218339,-12202.209263099807,12.0,32.0,4.0,37.0,3122.5787771,-0.07815656579600415,-0.487352019465276,-0.6474442994821971,-0.774613684965158,-14985.388814999786,,,
ON1_F4,recent2024,slip,10.0,173,-0.27962617670563794,-0.39254781242630005,36.41618497109826,-33717.97191200522,0.7102512450238595,0.5553408712307456,-8.402369434978585,-5.023353795317767,-36769.620000405346,12.0,33.0,3.0,37.0,5931.521912006,0.009234278687139694,-0.33756304798889286,-0.4786704755330624,-0.6116727260793654,-49733.29429714928,,,
ON1_F4,main2020,slip,20.0,295,-0.5443669231079059,-0.6338473859990227,29.152542372881356,-62830.76983621203,0.4870802065790189,0.4201592642282534,-10.499785466998494,-5.246179690395513,-62830.769836212006,15.0,65.0,7.0,73.0,9048.729836212,-0.026907019709279126,-0.5784170323702685,-0.6612771282117382,-0.7537229493663341,-78231.53223450002,,,
ON1_F4,old2020_2023,slip,20.0,122,-0.6372589679699562,-0.6692147740510475,24.59016393442623,-15007.86865420002,0.37168272761803645,0.34006437968953124,-10.499785466998494,-4.977125236784412,-15612.916226200015,14.0,32.0,4.0,37.0,3120.7286542,-0.07815656579600415,-0.6861704708426885,-0.8459426317675294,-0.9728575719987822,-18800.461030000017,,,
ON1_F4,recent2024,slip,20.0,173,-0.4788592382918934,-0.5915640985479211,32.369942196531795,-47822.90118201201,0.5624899064616854,0.4414338410749883,-8.585382049519342,-5.213118406724197,-48741.892733012006,15.0,33.0,3.0,37.0,5928.001182012,0.009234278687139694,-0.5366803106076994,-0.6775056101431899,-0.8102418573457524,-63223.66358030001,,,
ON1_F4,main2020,exit0935close,0.0,294,-0.15040274171727047,-0.22345591398850628,44.5578231292517,-20873.637016907058,0.8444107848335232,0.7836447638967292,-10.23087722223011,-5.576078948888332,-20873.63701690706,8.0,65.0,7.0,73.0,9013.407016908,0.06860214398058846,-0.18340017177108517,-0.2980915457404139,-0.402157956765616,-39183.95121839109,-0.24208073523494814,-34806.26947702709,1.0
ON1_F4,old2020_2023,exit0935close,0.0,122,-0.1779396108748706,-0.3334695181480747,38.52459016393443,-6686.101664099799,0.8006504019744679,0.6764310283787548,-10.23087722223011,-5.4463008455683894,-8559.774806549833,8.0,32.0,4.0,37.0,3125.6516641000007,0.0830145534939667,-0.25539646513927844,-0.44249802824092327,-0.6192227222052749,-11304.529578299807,-0.33873526437699814,-9012.788838549815,0.0
ON1_F4,recent2024,exit0935close,0.0,172,-0.13087077638455413,-0.04376898670558971,48.837209302325576,-14187.535352807263,0.8715945984294531,0.8128662150874331,-7.31882114826869,-5.51098499200329,-19187.96406854385,7.0,33.0,3.0,37.0,5887.755352808001,0.05837938839551782,-0.1872960105391448,-0.3629724334398936,-0.5078443317609076,-32497.849554291286,-0.1735234529365173,-25793.480638477286,1.0
ON1_F4,main2020,exit0935open,0.0,294,-0.150801335823889,-0.23000031428147721,44.5578231292517,-20693.788917941085,0.8452148683097285,0.7868383992557695,-10.23087722223011,-5.587992447652052,-20693.788917941078,8.0,65.0,7.0,73.0,9013.468917942,0.06820082705998437,-0.18393538268357468,-0.29728215985925766,-0.40267209973804596,-38754.39074207312,-0.24208073523494814,-34806.26947702709,1.0
ON1_F4,old2020_2023,exit0935open,0.0,122,-0.1821744661008787,-0.3377757507416109,38.52459016393443,-6706.0407895497965,0.7979204066536392,0.677801747669945,-10.23087722223011,-5.472972752641573,-8639.653347299834,8.0,32.0,4.0,37.0,3125.6007895500006,0.07876718452353802,-0.25966631916880745,-0.44505789032595605,-0.621714724117332,-11324.468703749812,-0.33873526437699814,-9012.788838549815,0.0
ON1_F4,recent2024,exit0935open,0.0,172,-0.12854830155765207,-0.058787932564766804,48.837209302325576,-13987.748128391288,0.8746938655285046,0.8165947386272792,-7.31882114826869,-5.5141630100368335,-18904.862473865876,7.0,33.0,3.0,37.0,5887.8681283920005,0.06070608513816147,-0.18519170913438726,-0.36222568662904137,-0.5067711162933404,-32048.349952523327,-0.1735234529365173,-25793.480638477286,1.0
ON1_F4,main2020,dividend_tax,0.0,295,-0.24337147743449244,-0.33530080974604864,35.25423728813559,-35510.2961155521,0.7172059898286159,0.6035480268252509,-10.23087722223011,-4.961489479445258,-35544.18624145709,12.0,65.0,7.0,73.0,9056.786115553,-0.024712350305985887,-0.27751646604530816,-0.36059531919291926,-0.4532799765190347,-51832.8984941241,,,
ON1_F4,main2020,dividend_tax,0.1,295,-0.24446800436228366,-0.33530080974604864,35.25423728813559,-35594.2961155521,0.7159318419685633,0.6026102152779095,-10.23087722223011,-4.961489479445258,-35628.18624145709,12.0,65.0,7.0,73.0,9056.786115553,-0.025809685007632466,-0.27861672265652726,-0.36171075175739653,-0.4544149780758712,-51916.8984941241,,,
ON1_F4,main2020,dividend_tax,0.2,295,-0.24556453129007494,-0.33530080974604864,35.25423728813559,-35678.2961155521,0.7146576941085107,0.6016724037305681,-10.23087722223011,-4.961489479445258,-35712.18624145709,12.0,65.0,7.0,73.0,9056.786115553,-0.026907019709279126,-0.27971697926774636,-0.3628261843218738,-0.4555499796327078,-52000.89849412411,,,
ON1_F4,main2020,shares,100.0,295,-0.6554166954867512,-0.8570262016010467,27.796610169491526,-6168.790162699905,0.4264342323976165,0.42549672536960054,-10.656572145554696,-5.324827525746859,-6168.790162699907,18.0,65.0,7.0,73.0,3506.6391627000003,-0.026907019709279126,-0.6896915985091945,-0.77355479062676,-0.8677799388942372,-7759.657346139906,,,
ON1_F4,main2020,shares,500.0,295,-0.28879891379015055,-0.40661216115942006,33.89830508474576,-19049.50625108605,0.6749775493027075,0.5819026897409126,-10.278271160633443,-4.998362264961128,-19065.22861396105,12.0,65.0,7.0,73.0,5738.7512510865,-0.026907019709279126,-0.3229569044550981,-0.4060197004341626,-0.4991226888176531,-27203.07969829605,,,
ON1_F4,main2020,shares,1000.0,295,-0.24556453129007494,-0.33530080974604864,35.25423728813559,-35678.2961155521,0.7146576941085107,0.6016724037305681,-10.23087722223011,-4.961489479445258,-35712.18624145709,12.0,65.0,7.0,73.0,9056.786115553,-0.026907019709279126,-0.27971697926774636,-0.3628261843218738,-0.4555499796327078,-52000.89849412411,,,
ON1_F4,main2020,current_fees,1.0,295,-0.2275057486732057,-0.3124496115655163,35.59322033898305,-34812.9086822521,0.7315833492474156,0.6085693564811631,-10.184137554537864,-4.945573863080432,-34846.7988081571,12.0,65.0,7.0,73.0,8191.3986822530005,-0.026907019709279126,-0.2615967722202075,-0.3446383552904262,-0.4372278109768592,-51135.51106082412,,,
ON1_F4,main2020,event,0.0,2,0.9399187993748894,0.9399187993748894,100.0,520.447309600005,,,0.5842899885967491,0.5842899885967491,0.0,0.0,2.0,2.0,2.0,53.0776904,1.1662523375113643,0.5842899885967491,,,,,,
ON1_F4,main2020,non_event,0.0,293,-0.2536565676768665,-0.33905723859379727,34.8122866894198,-36198.743425152104,0.7072531411498431,0.595861909721929,-10.23087722223011,-4.961489479445258,-36232.6335510571,12.0,65.0,7.0,73.0,9003.708425153,-0.035051452181774995,-0.2880706489844768,-0.3718730244864348,-0.4654119498023729,-52521.34580372411,,,
ON1_F5,main2020,slip,0.0,603,-0.19060104623624144,-0.1881629751671323,34.82587064676617,-24101.166792000018,0.6228462749213343,0.6992549509316919,-10.070416246953814,-3.1051401928886526,-25780.733220000002,14.0,78.0,7.0,70.0,15595.166792,-0.04618188675222849,-0.20384455575418164,-0.23683294033066518,-0.26726018442201493,-35063.84281200001,,,
ON1_F5,old2020_2023,slip,0.0,371,-0.1564993825564931,-0.1890221675704484,32.88409703504043,-7644.861000000008,0.5693262025053589,0.5976381281315911,-5.872627694124971,-1.9249756831969138,-8068.849000000008,14.0,46.0,4.0,42.0,8484.861,0.020525404974979858,-0.17795476381627748,-0.21492976696435015,-0.2435819573023449,-11058.979900000008,,,
ON1_F5,recent2024,slip,0.0,232,-0.24513431013790793,-0.1644265800674048,37.93103448275862,-16456.305792000006,0.6653089016610526,0.7308344678608079,-10.070416246953814,-4.262331140086616,-18232.62972000001,11.0,32.0,3.0,28.0,7110.305792,-0.15285604722979013,-0.2712490537909666,-0.3478398408505914,-0.42478960500864604,-27418.981812000013,,,
ON1_F5,main2020,slip,5.0,603,-0.2903588115973643,-0.28792499179821696,30.514096185737976,-37233.038492986605,0.49311729562238166,0.5799222047492474,-10.160302220729761,-3.2019869075158653,-38360.28907648968,15.0,78.0,7.0,70.0,15590.813492988,-0.04618188675222849,-0.30358908345953073,-0.33654448695874906,-0.36694130661900337,-47873.94719368062,,,
ON1_F5,old2020_2023,slip,5.0,371,-0.2562930374683926,-0.28878332623944164,28.30188679245283,-12591.193258299472,0.40823378176558395,0.43862255600254385,-5.966708952003329,-2.0230020268362936,-12863.311658099494,15.0,46.0,4.0,42.0,8482.553258299999,0.020525404974979858,-0.2777269777032444,-0.3146650303497006,-0.34328858784245414,-15913.35906844948,,,
ON1_F5,recent2024,slip,5.0,232,-0.3448346831570561,-0.2642122977759658,34.05172413793103,-24641.845234687135,0.566946258542008,0.6277923829484271,-10.160302220729761,-4.358021315324301,-25961.761988840197,11.0,32.0,3.0,28.0,7108.260234688,-0.15285604722979013,-0.37092330755864306,-0.44743746406316587,-0.5243102117787644,-35282.75393538116,,,
ON1_F5,main2020,slip,10.0,603,-0.390016949165014,-0.3875873879953952,24.875621890547265,-50364.910193974516,0.3948130457811373,0.4838835774008924,-10.250098421866722,-3.298736888114322,-51157.613282074504,18.0,78.0,7.0,70.0,15586.460193976,-0.04618188675222849,-0.4032339965859606,-0.436156452043172,-0.46652287776826573,-60684.05157536255,,,
ON1_F5,old2020_2023,slip,10.0,371,-0.3559870378492883,-0.3884448657591792,21.024258760107816,-17537.52551659945,0.299285945953975,0.3282449302352011,-6.060696251760909,-2.1209304743841497,-17739.681589999444,18.0,46.0,4.0,42.0,8480.2455166,0.020525404974979858,-0.3773995584873806,-0.41430069760674676,-0.4428956509330813,-20767.73823689945,,,
ON1_F5,recent2024,slip,10.0,232,-0.44443547113973036,-0.36389835745418186,31.03448275862069,-32827.38467737507,0.48478120917619666,0.5407304035343401,-10.250098421866722,-4.453615908959375,-33826.75533297509,11.0,32.0,3.0,28.0,7106.2146773760005,-0.15285604722979013,-0.47049800235715067,-0.546935604929728,-0.6237314133916187,-43146.526058763135,,,
ON1_F5,main2020,slip,20.0,603,-0.5890349373122202,-0.5866139153668508,19.402985074626866,-76628.65359595203,0.26278910176831355,0.3442872424310208,-10.42942204364355,-3.491947226375341,-76914.78395215198,56.0,78.0,7.0,70.0,15577.753595952001,-0.04618188675222849,-0.6022255754153192,-0.635082233695955,-0.6653879628553123,-86304.26033872803,,,
ON1_F5,old2020_2023,slip,20.0,371,-0.5550766715159945,-0.5874696836196118,14.555256064690028,-27430.190033199997,0.1738760893103398,0.1961086482052979,-6.248389539362824,-2.316494267216127,-27546.82757999998,56.0,46.0,4.0,42.0,8475.6300332,0.020525404974979858,-0.5764464171167227,-0.6132738398837206,-0.6418116707415087,-30476.496573799996,,,
ON1_F5,recent2024,slip,20.0,232,-0.6433388882191157,-0.5629720993067727,27.155172413793103,-49198.463562752026,0.35810841617214584,0.4053946937384536,-10.42942204364355,-4.6445189236889854,-49664.858153952046,16.0,32.0,3.0,28.0,7102.123562752001,-0.15285604722979013,-0.6693493111141817,-0.7456340352331029,-0.822276196290123,-58874.070305528025,,,
ON1_F5,main2020,exit0935close,0.0,601,-0.21412387170328182,-0.2892190988569496,38.10316139767055,-24964.789938269598,0.6668284874081422,0.7513297288777602,-10.160302220729761,-3.8672882080653053,-32150.036396912637,10.0,78.0,7.0,71.0,15557.574938271002,0.030341332236090562,-0.2306370604408724,-0.27003783920237673,-0.3064864875021416,-36265.58204639964,-0.2876890355627402,-36681.03615063661,2.0
ON1_F5,old2020_2023,exit0935close,0.0,370,-0.22555133029826965,-0.28760876568087496,35.13513513513514,-12500.48011494946,0.56151971787359,0.5466602576982998,-5.594913216129993,-2.810330184346641,-13046.648588799466,10.0,46.0,4.0,42.0,8465.960114950001,0.05150557221588974,-0.2524330124152055,-0.2961001956525258,-0.33569788133114153,-16555.399801399468,-0.2561938472000758,-12549.698893249473,1.0
ON1_F5,recent2024,exit0935close,0.0,231,-0.19582015014421036,-0.29792207822165834,42.857142857142854,-12464.309823320136,0.7691263560410551,0.8288314937839388,-10.160302220729761,-4.925837001842036,-20069.223566713175,9.0,32.0,3.0,29.0,7091.614823321001,-0.0035580997661852124,-0.22586212625780183,-0.31734328604890916,-0.407505087598682,-23765.101931450183,-0.3381358740657091,-24131.33725738714,1.0
ON1_F5,main2020,exit0935open,0.0,601,-0.21774424206774287,-0.28792499179821696,37.60399334442596,-25414.302351628576,0.6624606326375788,0.7473920560404889,-10.160302220729761,-3.8781587513475713,-32579.841702263646,11.0,78.0,7.0,71.0,15557.31235163,0.026713301928497347,-0.23426346475594098,-0.27348179670680345,-0.3096129445780019,-36720.37386248561,-0.2876890355627402,-36681.03615063661,2.0
