entry,exit,net,quantity
2022-11-15,2022-11-16,-68.21609519999765,1000
2022-11-29,2022-11-30,-18.412739950001196,1000
2022-11-30,2022-12-01,31.431005300002653,1000
2022-12-06,2022-12-07,-9.094269899998835,1000
2022-12-16,2022-12-19,-9.215439900001002,1000
2023-01-05,2023-01-06,-39.14996004999739,1000
2023-01-09,2023-01-10,-49.17525509999905,1000
2023-01-13,2023-01-16,-19.05897994999941,1000
2023-01-19,2023-01-20,-9.276024899998447,1000
2023-02-01,2023-02-02,-9.376999899997827,1000
2023-02-09,2023-02-10,-59.038990150000245,1000
2023-02-20,2023-02-21,-59.96796014999927,1000
2023-03-02,2023-03-03,-90.79106030000003,1000
2023-03-13,2023-03-14,-43.431300049996935,1000
2023-03-14,2023-03-15,165.94878100000096,1000
2023-10-30,2023-10-31,187.58950610000102,1000
2024-01-11,2024-01-12,-179.83325074999811,1000
2024-01-18,2024-01-19,99.03296064999995,1000
2024-02-01,2024-02-02,-52.10736509999697,1000
