date,cash,shares,open_equity,equity,id
2020-01-02,1823.442216200001,1000,20218.0,20203.4422162,ON1_F1
2020-01-03,20280.3468461,0,20280.3468461,20280.3468461,ON1_F1
2020-01-06,20280.3468461,0,20280.3468461,20280.3468461,ON1_F1
2020-01-07,20280.3468461,0,20280.3468461,20280.3468461,ON1_F1
2020-01-08,20280.3468461,0,20280.3468461,20280.3468461,ON1_F1
2020-01-09,20280.3468461,0,20280.3468461,20280.3468461,ON1_F1
2020-01-10,2235.9710658000004,1000,20280.3468461,20265.9710658,ON1_F1
2020-01-13,20223.589856000002,0,20223.589856000002,20223.589856000002,ON1_F1
2020-01-14,1819.026872100003,1000,20223.589856000002,20209.026872100003,ON1_F1
2020-01-15,20136.144230600003,0,20136.144230600003,20136.144230600003,ON1_F1
2020-01-16,1711.5708465000062,1000,20136.144230600003,20121.570846500006,ON1_F1
2020-01-17,20088.597035600007,0,20088.597035600007,20088.597035600007,ON1_F1
2020-01-20,733.5400422000093,1000,20088.597035600007,20073.54004220001,ON1_F1
2020-01-21,794.4388433000131,1000,19899.365834200013,19884.438843300013,ON1_F1
2020-01-22,19660.720482300014,0,19660.720482300014,19660.720482300014,ON1_F1
2020-01-23,19660.720482300014,0,19660.720482300014,19660.720482300014,ON1_F1
2020-02-03,19660.720482300014,0,19660.720482300014,19660.720482300014,ON1_F1
2020-02-04,19660.720482300014,0,19660.720482300014,19660.720482300014,ON1_F1
2020-02-05,19660.720482300014,0,19660.720482300014,19660.720482300014,ON1_F1
2020-02-06,19660.720482300014,0,19660.720482300014,19660.720482300014,ON1_F1
2020-02-07,19660.720482300014,0,19660.720482300014,19660.720482300014,ON1_F1
2020-02-10,19660.720482300014,0,19660.720482300014,19660.720482300014,ON1_F1
2020-02-11,415.7206900000165,1000,19660.720482300014,19645.720690000016,ON1_F1
2020-02-12,19461.72882080002,0,19461.72882080002,19461.72882080002,ON1_F1
2020-02-13,19461.72882080002,0,19461.72882080002,19461.72882080002,ON1_F1
2020-02-14,19461.72882080002,0,19461.72882080002,19461.72882080002,ON1_F1
2020-02-17,19461.72882080002,0,19461.72882080002,19461.72882080002,ON1_F1
2020-02-18,596.9266323000229,1000,19461.72882080002,19446.926632300023,ON1_F1
2020-02-19,19213.58814380002,0,19213.58814380002,19213.58814380002,ON1_F1
2020-02-20,19213.58814380002,0,19213.58814380002,19213.58814380002,ON1_F1
2020-02-21,19213.58814380002,0,19213.58814380002,19213.58814380002,ON1_F1
2020-02-24,19213.58814380002,0,19213.58814380002,19213.58814380002,ON1_F1
2020-02-25,19213.58814380002,0,19213.58814380002,19213.58814380002,ON1_F1
2020-02-26,19213.58814380002,0,19213.58814380002,19213.58814380002,ON1_F1
2020-02-27,19213.58814380002,0,19213.58814380002,19213.58814380002,ON1_F1
2020-02-28,2119.706373000019,1000,19213.58814380002,19199.70637300002,ON1_F1
2020-03-02,19388.41919600002,0,19388.41919600002,19388.41919600002,ON1_F1
2020-03-03,19388.41919600002,0,19388.41919600002,19388.41919600002,ON1_F1
2020-03-04,19388.41919600002,0,19388.41919600002,19388.41919600002,ON1_F1
2020-03-05,19388.41919600002,0,19388.41919600002,19388.41919600002,ON1_F1
