date,cash,shares,open_equity,equity,id
2020-01-02,20218.0,0,20218.0,20218.0,ON2_F1
2020-01-03,20218.0,0,20218.0,20218.0,ON2_F1
2020-01-06,20218.0,0,20218.0,20218.0,ON2_F1
2020-01-07,20218.0,0,20218.0,20218.0,ON2_F1
2020-01-08,20218.0,0,20218.0,20218.0,ON2_F1
2020-01-09,1903.483817000004,1000,20218.0,20203.483817000004,ON2_F1
2020-01-10,20280.510006100005,0,20280.510006100005,20280.510006100005,ON2_F1
2020-01-13,1655.8326200000047,1000,20280.510006100005,20265.832620000005,ON2_F1
2020-01-14,20272.494131500003,0,20272.494131500003,20272.494131500003,ON2_F1
2020-01-15,20272.494131500003,0,20272.494131500003,20272.494131500003,ON2_F1
2020-01-16,20272.494131500003,0,20272.494131500003,20272.494131500003,ON2_F1
2020-01-17,1267.6191416000038,1000,20272.494131500003,20257.619141600004,ON2_F1
2020-01-20,758.8741770000088,1000,20113.931170400007,20098.87417700001,ON2_F1
2020-01-21,19924.699969000012,0,19924.699969000012,19924.699969000012,ON2_F1
2020-01-22,19924.699969000012,0,19924.699969000012,19924.699969000012,ON2_F1
2020-01-23,19924.699969000012,0,19924.699969000012,19924.699969000012,ON2_F1
2020-02-03,19924.699969000012,0,19924.699969000012,19924.699969000012,ON2_F1
2020-02-04,19924.699969000012,0,19924.699969000012,19924.699969000012,ON2_F1
2020-02-05,19924.699969000012,0,19924.699969000012,19924.699969000012,ON2_F1
2020-02-06,19924.699969000012,0,19924.699969000012,19924.699969000012,ON2_F1
2020-02-07,19924.699969000012,0,19924.699969000012,19924.699969000012,ON2_F1
2020-02-10,999.8665799000155,1000,19924.699969000012,19909.866579900015,ON2_F1
2020-02-11,531.2851807000188,1000,19776.284973000016,19761.28518070002,ON2_F1
2020-02-12,19577.293311500023,0,19577.293311500023,19577.293311500023,ON2_F1
2020-02-13,19577.293311500023,0,19577.293311500023,19577.293311500023,ON2_F1
2020-02-14,19577.293311500023,0,19577.293311500023,19577.293311500023,ON2_F1
2020-02-17,372.3143196000274,1000,19577.293311500023,19562.314319600027,ON2_F1
2020-02-18,19538.14011160003,0,19538.14011160003,19538.14011160003,ON2_F1
2020-02-19,19538.14011160003,0,19538.14011160003,19538.14011160003,ON2_F1
2020-02-20,713.3587235000305,1000,19538.14011160003,19523.35872350003,ON2_F1
2020-02-21,19349.98984520003,0,19349.98984520003,19349.98984520003,ON2_F1
2020-02-24,19349.98984520003,0,19349.98984520003,19349.98984520003,ON2_F1
2020-02-25,19349.98984520003,0,19349.98984520003,19349.98984520003,ON2_F1
2020-02-26,19349.98984520003,0,19349.98984520003,19349.98984520003,ON2_F1
2020-02-27,19349.98984520003,0,19349.98984520003,19349.98984520003,ON2_F1
2020-02-28,19349.98984520003,0,19349.98984520003,19349.98984520003,ON2_F1
2020-03-02,19349.98984520003,0,19349.98984520003,19349.98984520003,ON2_F1
2020-03-03,19349.98984520003,0,19349.98984520003,19349.98984520003,ON2_F1
2020-03-04,19349.98984520003,0,19349.98984520003,19349.98984520003,ON2_F1
2020-03-05,19349.98984520003,0,19349.98984520003,19349.98984520003,ON2_F1
2020-03-06,19349.98984520003,0,19349.98984520003,19349.98984520003,ON2_F1
2020-03-09,19349.98984520003,0,19349.98984520003,19349.98984520003,ON2_F1
2020-03-10,2746.3628793000316,1000,19349.98984520003,19336.36287930003,ON2_F1
2020-03-11,19386.032981000033,0,19386.032981000033,19386.032981000033,ON2_F1
2020-03-12,19386.032981000033,0,19386.032981000033,19386.032981000033,ON2_F1
2020-03-13,19386.032981000033,0,19386.032981000033,19386.032981000033,ON2_F1
2020-03-16,19386.032981000033,0,19386.032981000033,19386.032981000033,ON2_F1
2020-03-17,19386.032981000033,0,19386.032981000033,19386.032981000033,ON2_F1
2020-03-18,19386.032981000033,0,19386.032981000033,19386.032981000033,ON2_F1
2020-03-19,19386.032981000033,0,19386.032981000033,19386.032981000033,ON2_F1
2020-03-20,19386.032981000033,0,19386.032981000033,19386.032981000033,ON2_F1
2020-03-23,19386.032981000033,0,19386.032981000033,19386.032981000033,ON2_F1
2020-03-24,6354.262450800035,1000,19386.032981000033,19374.262450800037,ON2_F1
2020-03-25,6166.855149300036,1000,19728.901284800035,19716.855149300034,ON2_F1
2020-03-26,19551.478788400036,0,19551.478788400036,19551.478788400036,ON2_F1
2020-03-27,19551.478788400036,0,19551.478788400036,19551.478788400036,ON2_F1
2020-03-30,19551.478788400036,0,19551.478788400036,19551.478788400036,ON2_F1
2020-03-31,19551.478788400036,0,19551.478788400036,19551.478788400036,ON2_F1
2020-04-01,19551.478788400036,0,19551.478788400036,19551.478788400036,ON2_F1
2020-04-02,5559.209048600036,1000,19551.478788400036,19539.209048600038,ON2_F1
2020-04-03,19433.08813760004,0,19433.08813760004,19433.08813760004,ON2_F1
2020-04-07,19433.08813760004,0,19433.08813760004,19433.08813760004,ON2_F1
2020-04-08,19433.08813760004,0,19433.08813760004,19433.08813760004,ON2_F1
2020-04-09,19433.08813760004,0,19433.08813760004,19433.08813760004,ON2_F1
2020-04-10,19433.08813760004,0,19433.08813760004,19433.08813760004,ON2_F1
2020-04-13,19433.08813760004,0,19433.08813760004,19433.08813760004,ON2_F1
2020-04-14,5610.9067995000405,1000,19433.08813760004,19420.90679950004,ON2_F1
2020-04-15,19394.922642600042,0,19394.922642600042,19394.922642600042,ON2_F1
2020-04-16,5332.616502100043,1000,19394.922642600042,19382.61650210004,ON2_F1
2020-04-17,19526.009354300044,0,19526.009354300044,19526.009354300044,ON2_F1
2020-04-20,5043.484809600046,1000,19526.009354300044,19513.484809600046,ON2_F1
2020-04-21,19316.756102600048,0,19316.756102600048,19316.756102600048,ON2_F1
2020-04-22,5244.444762000048,1000,19316.756102600048,19304.44476200005,ON2_F1
2020-04-23,19467.792029500048,0,19467.792029500048,19467.792029500048,ON2_F1
2020-04-24,19467.792029500048,0,19467.792029500048,19467.792029500048,ON2_F1
2020-04-27,19467.792029500048,0,19467.792029500048,19467.792029500048,ON2_F1
2020-04-28,5245.402687400048,1000,19467.792029500048,19455.40268740005,ON2_F1
2020-04-29,19378.88670900005,0,19378.88670900005,19378.88670900005,ON2_F1
2020-04-30,4676.247762100051,1000,19378.88670900005,19366.24776210005,ON2_F1
2020-05-06,4306.646173800053,1000,19079.321521400052,19066.64617380005,ON2_F1
2020-05-07,19029.233696300053,0,19029.233696300053,19029.233696300053,ON2_F1
2020-05-08,19029.233696300053,0,19029.233696300053,19029.233696300053,ON2_F1
2020-05-11,19029.233696300053,0,19029.233696300053,19029.233696300053,ON2_F1
2020-05-12,19029.233696300053,0,19029.233696300053,19029.233696300053,ON2_F1
2020-05-13,19029.233696300053,0,19029.233696300053,19029.233696300053,ON2_F1
2020-05-14,19029.233696300053,0,19029.233696300053,19029.233696300053,ON2_F1
2020-05-15,19029.233696300053,0,19029.233696300053,19029.233696300053,ON2_F1
2020-05-18,19029.233696300053,0,19029.233696300053,19029.233696300053,ON2_F1
2020-05-19,19029.233696300053,0,19029.233696300053,19029.233696300053,ON2_F1
2020-05-20,19029.233696300053,0,19029.233696300053,19029.233696300053,ON2_F1
2020-05-21,19029.233696300053,0,19029.233696300053,19029.233696300053,ON2_F1
2020-05-22,19029.233696300053,0,19029.233696300053,19029.233696300053,ON2_F1
2020-05-25,19029.233696300053,0,19029.233696300053,19029.233696300053,ON2_F1
2020-05-26,5517.213561300052,1000,19029.233696300053,19017.21356130005,ON2_F1
2020-05-27,19051.609276900053,0,19051.609276900053,19051.609276900053,ON2_F1
2020-05-28,19051.609276900053,0,19051.609276900053,19051.609276900053,ON2_F1
2020-05-29,19051.609276900053,0,19051.609276900053,19051.609276900053,ON2_F1
