date,cash,shares,open_equity,equity,id
2020-01-02,1823.442216200001,1000,20218.0,20203.4422162,ON1_F7
2020-01-03,20280.3468461,0,20280.3468461,20280.3468461,ON1_F7
2020-01-06,20280.3468461,0,20280.3468461,20280.3468461,ON1_F7
2020-01-07,20280.3468461,0,20280.3468461,20280.3468461,ON1_F7
2020-01-08,20280.3468461,0,20280.3468461,20280.3468461,ON1_F7
2020-01-09,20280.3468461,0,20280.3468461,20280.3468461,ON1_F7
2020-01-10,2235.9710658000004,1000,20280.3468461,20265.9710658,ON1_F7
2020-01-13,20223.589856000002,0,20223.589856000002,20223.589856000002,ON1_F7
2020-01-14,1819.026872100003,1000,20223.589856000002,20209.026872100003,ON1_F7
2020-01-15,20136.144230600003,0,20136.144230600003,20136.144230600003,ON1_F7
2020-01-16,1711.5708465000062,1000,20136.144230600003,20121.570846500006,ON1_F7
2020-01-17,20088.597035600007,0,20088.597035600007,20088.597035600007,ON1_F7
2020-01-20,733.5400422000093,1000,20088.597035600007,20073.54004220001,ON1_F7
2020-01-21,794.4388433000131,1000,19899.365834200013,19884.438843300013,ON1_F7
2020-01-22,19660.720482300014,0,19660.720482300014,19660.720482300014,ON1_F7
2020-01-23,19660.720482300014,0,19660.720482300014,19660.720482300014,ON1_F7
2020-02-03,19660.720482300014,0,19660.720482300014,19660.720482300014,ON1_F7
2020-02-04,19660.720482300014,0,19660.720482300014,19660.720482300014,ON1_F7
2020-02-05,19660.720482300014,0,19660.720482300014,19660.720482300014,ON1_F7
2020-02-06,725.8818931000133,1000,19660.720482300014,19645.881893100013,ON1_F7
2020-02-07,20590.644042100015,0,20590.644042100015,20590.644042100015,ON1_F7
2020-02-10,1665.8106530000186,1000,20590.644042100015,20575.81065300002,ON1_F7
2020-02-11,20442.22904610002,0,20442.22904610002,20442.22904610002,ON1_F7
2020-02-12,1277.2708546000176,1000,20442.22904610002,20427.270854600018,ON1_F7
2020-02-13,20353.233400700017,0,20353.233400700017,20353.233400700017,ON1_F7
2020-02-14,20353.233400700017,0,20353.233400700017,20353.233400700017,ON1_F7
2020-02-17,20353.233400700017,0,20353.233400700017,20353.233400700017,ON1_F7
2020-02-18,1488.4312122000192,1000,20353.233400700017,20338.43121220002,ON1_F7
2020-02-19,20105.092723700018,0,20105.092723700018,20105.092723700018,ON1_F7
2020-02-20,20105.092723700018,0,20105.092723700018,20105.092723700018,ON1_F7
2020-02-21,20105.092723700018,0,20105.092723700018,20105.092723700018,ON1_F7
2020-02-24,20105.092723700018,0,20105.092723700018,20105.092723700018,ON1_F7
2020-02-25,129.71332410001924,1000,20105.092723700018,20089.71332410002,ON1_F7
2020-02-26,19645.007294600022,0,19645.007294600022,19645.007294600022,ON1_F7
2020-02-27,19645.007294600022,0,19645.007294600022,19645.007294600022,ON1_F7
2020-02-28,2551.1255238000194,1000,19645.007294600022,19631.12552380002,ON1_F7
2020-03-02,19819.83834680002,0,19819.83834680002,19819.83834680002,ON1_F7
2020-03-03,19819.83834680002,0,19819.83834680002,19819.83834680002,ON1_F7
2020-03-04,19819.83834680002,0,19819.83834680002,19819.83834680002,ON1_F7
2020-03-05,19819.83834680002,0,19819.83834680002,19819.83834680002,ON1_F7
2020-03-06,2816.003376900022,1000,19819.83834680002,19806.003376900022,ON1_F7
2020-03-09,3272.244521900022,1000,19465.65828370002,19452.244521900022,ON1_F7
2020-03-10,19222.963071700022,0,19222.963071700022,19222.963071700022,ON1_F7
2020-03-11,2669.362106300021,1000,19222.963071700022,19209.36210630002,ON1_F7
2020-03-12,2776.29823280002,1000,18889.67039380002,18876.29823280002,ON1_F7
2020-03-13,17928.232374600022,0,17928.232374600022,17928.232374600022,ON1_F7
2020-03-16,17928.232374600022,0,17928.232374600022,17928.232374600022,ON1_F7
2020-03-17,17928.232374600022,0,17928.232374600022,17928.232374600022,ON1_F7
2020-03-18,17928.232374600022,0,17928.232374600022,17928.232374600022,ON1_F7
2020-03-19,17928.232374600022,0,17928.232374600022,17928.232374600022,ON1_F7
2020-03-20,4346.175838900022,1000,17928.232374600022,17916.175838900024,ON1_F7
2020-03-23,17421.270519900023,0,17421.270519900023,17421.270519900023,ON1_F7
2020-03-24,17421.270519900023,0,17421.270519900023,17421.270519900023,ON1_F7
2020-03-25,3859.224384400024,1000,17421.270519900023,17409.224384400026,ON1_F7
2020-03-26,3941.937090600026,1000,17243.848023500024,17231.937090600026,ON1_F7
2020-03-27,17416.423975600024,0,17416.423975600024,17416.423975600024,ON1_F7
2020-03-30,17416.423975600024,0,17416.423975600024,17416.423975600024,ON1_F7
2020-03-31,17416.423975600024,0,17416.423975600024,17416.423975600024,ON1_F7
2020-04-01,3994.450641500025,1000,17416.423975600024,17404.450641500025,ON1_F7
2020-04-02,3316.910905100025,1000,17309.180644900025,17296.910905100027,ON1_F7
2020-04-03,3218.5306545000294,1000,17190.78999410003,17178.530654500028,ON1_F7
2020-04-07,3379.3678315000307,1000,17541.72597300003,17529.36783150003,ON1_F7
2020-04-08,17403.01899700003,0,17403.01899700003,17403.01899700003,ON1_F7
2020-04-09,3440.7648575000294,1000,17403.01899700003,17390.764857500028,ON1_F7
2020-04-10,17354.583166900033,0,17354.583166900033,17354.583166900033,ON1_F7
2020-04-13,17354.583166900033,0,17354.583166900033,17354.583166900033,ON1_F7
2020-04-14,17354.583166900033,0,17354.583166900033,17354.583166900033,ON1_F7
2020-04-15,3472.370628200033,1000,17354.583166900033,17342.370628200035,ON1_F7
2020-04-16,3134.171500200033,1000,17196.47764070003,17184.171500200035,ON1_F7
2020-04-17,3325.289412500035,1000,17327.564352400033,17315.289412500035,ON1_F7
2020-04-20,17358.925383100035,0,17358.925383100035,17358.925383100035,ON1_F7
2020-04-21,3186.562041500036,1000,17358.925383100035,17346.562041500038,ON1_F7
2020-04-22,17220.198012100038,0,17220.198012100038,17220.198012100038,ON1_F7
2020-04-23,17220.198012100038,0,17220.198012100038,17220.198012100038,ON1_F7
2020-04-24,17220.198012100038,0,17220.198012100038,17220.198012100038,ON1_F7
2020-04-27,3257.943872600039,1000,17220.198012100038,17207.943872600037,ON1_F7
2020-04-28,17241.65581770004,0,17241.65581770004,17241.65581770004,ON1_F7
2020-04-29,2989.250875300042,1000,17241.65581770004,17229.250875300044,ON1_F7
2020-04-30,17272.506973400043,0,17272.506973400043,17272.506973400043,ON1_F7
2020-05-06,2499.831625800043,1000,17272.506973400043,17259.83162580004,ON1_F7
2020-05-07,17222.419148300043,0,17222.419148300043,17222.419148300043,ON1_F7
2020-05-08,17222.419148300043,0,17222.419148300043,17222.419148300043,ON1_F7
2020-05-11,17222.419148300043,0,17222.419148300043,17222.419148300043,ON1_F7
2020-05-12,2980.019406000043,1000,17222.419148300043,17210.019406000043,ON1_F7
2020-05-13,17053.594597000043,0,17053.594597000043,17053.594597000043,ON1_F7
2020-05-14,17053.594597000043,0,17053.594597000043,17053.594597000043,ON1_F7
2020-05-15,17053.594597000043,0,17053.594597000043,17053.594597000043,ON1_F7
2020-05-18,3551.5796621000445,1000,17053.594597000043,17041.579662100045,ON1_F7
2020-05-19,17066.005767500046,0,17066.005767500046,17066.005767500046,ON1_F7
2020-05-20,3203.8036290000473,1000,17066.005767500046,17053.803629000045,ON1_F7
2020-05-21,3445.6409718000505,1000,17057.71310780005,17045.64097180005,ON1_F7
2020-05-22,17000.00629760005,0,17000.00629760005,17000.00629760005,ON1_F7
2020-05-25,17000.00629760005,0,17000.00629760005,17000.00629760005,ON1_F7
2020-05-26,17000.00629760005,0,17000.00629760005,17000.00629760005,ON1_F7
2020-05-27,3507.996562800052,1000,17000.00629760005,16987.99656280005,ON1_F7
2020-05-28,3510.484113200053,1000,16982.483447800052,16970.48411320005,ON1_F7
2020-05-29,16885.122947200056,0,16885.122947200056,16885.122947200056,ON1_F7
2020-06-01,16885.122947200056,0,16885.122947200056,16885.122947200056,ON1_F7
2020-06-02,2712.7596056000566,1000,16885.122947200056,16872.759605600055,ON1_F7
2020-06-03,2723.6819411000597,1000,16956.076483300058,16943.68194110006,ON1_F7
2020-06-04,2774.6658670000597,1000,16947.02920860006,16934.66586700006,ON1_F7
2020-06-05,16908.14988860006,0,16908.14988860006,16908.14988860006,ON1_F7
2020-06-08,16908.14988860006,0,16908.14988860006,16908.14988860006,ON1_F7
2020-06-09,2345.58374310006,1000,16908.14988860006,16895.583743100062,ON1_F7
2020-06-10,2586.034225900059,1000,16878.45996870006,16866.03422590006,ON1_F7
2020-06-11,16809.38149340006,0,16809.38149340006,16809.38149340006,ON1_F7
2020-06-12,16809.38149340006,0,16809.38149340006,16809.38149340006,ON1_F7
2020-06-15,16809.38149340006,0,16809.38149340006,16809.38149340006,ON1_F7
2020-06-16,2767.0857531000584,1000,16809.38149340006,16797.08575310006,ON1_F7
2020-06-17,2448.448335300058,1000,16710.85847780006,16698.448335300058,ON1_F7
2020-06-18,2259.3074588000563,1000,16671.795602800055,16659.307458800056,ON1_F7
2020-06-19,2299.9190746000586,1000,16662.381218100058,16649.91907460006,ON1_F7
2020-06-22,16633.09919820006,0,16633.09919820006,16633.09919820006,ON1_F7
2020-06-23,2510.7618571000603,1000,16633.09919820006,16620.76185710006,ON1_F7
2020-06-24,16634.26107360006,0,16634.26107360006,16634.26107360006,ON1_F7
2020-06-29,1401.3465214000626,1000,16634.26107360006,16621.34652140006,ON1_F7
2020-06-30,16723.265468300066,0,16723.265468300066,16723.265468300066,ON1_F7
2020-07-01,1290.2469141000656,1000,16723.265468300066,16710.246914100066,ON1_F7
2020-07-02,978.8205814000703,1000,16601.937937500068,16588.82058140007,ON1_F7
2020-07-03,16600.04056290007,0,16600.04056290007,16600.04056290007,ON1_F7
2020-07-06,16600.04056290007,0,16600.04056290007,16600.04056290007,ON1_F7
2020-07-07,16600.04056290007,0,16600.04056290007,16600.04056290007,ON1_F7
2020-07-08,16600.04056290007,0,16600.04056290007,16600.04056290007,ON1_F7
2020-07-09,16600.04056290007,0,16600.04056290007,16600.04056290007,ON1_F7
2020-07-10,556.7048026000703,1000,16600.04056290007,16586.70480260007,ON1_F7
2020-07-13,16487.453742200072,0,16487.453742200072,16487.453742200072,ON1_F7
2020-07-14,16487.453742200072,0,16487.453742200072,16487.453742200072,ON1_F7
2020-07-15,274.0295802000728,1000,16487.453742200072,16474.029580200073,ON1_F7
2020-07-16,16374.520206500072,0,16374.520206500072,16374.520206500072,ON1_F7
2020-07-17,16374.520206500072,0,16374.520206500072,16374.520206500072,ON1_F7
2020-07-20,16374.520206500072,0,16374.520206500072,16374.520206500072,ON1_F7
2020-07-21,931.4964522000737,1000,16374.520206500072,16361.496452200074,ON1_F7
2020-07-22,970.0481730000774,1000,16343.035526600075,16330.048173000077,ON1_F7
2020-07-23,16111.997509700079,0,16111.997509700079,16111.997509700079,ON1_F7
2020-07-24,16111.997509700079,0,16111.997509700079,16111.997509700079,ON1_F7
2020-07-27,16111.997509700079,0,16111.997509700079,16111.997509700079,ON1_F7
2020-07-28,16111.997509700079,0,16111.997509700079,16111.997509700079,ON1_F7
2020-07-29,1589.4521646000794,1000,16111.997509700079,16099.45216460008,ON1_F7
2020-07-30,1769.9734218000813,1000,16072.40436470008,16059.973421800081,ON1_F7
2020-07-31,16023.275104600081,0,16023.275104600081,16023.275104600081,ON1_F7
2020-08-03,1120.5321557000807,1000,16023.275104600081,16010.53215570008,ON1_F7
2020-08-04,1300.2580079000836,1000,15992.891754700082,15980.258007900084,ON1_F7
2020-08-05,16102.723971200085,0,16102.723971200085,16102.723971200085,ON1_F7
2020-08-06,16102.723971200085,0,16102.723971200085,16102.723971200085,ON1_F7
2020-08-07,16102.723971200085,0,16102.723971200085,16102.723971200085,ON1_F7
2020-08-10,16102.723971200085,0,16102.723971200085,16102.723971200085,ON1_F7
2020-08-11,1930.3606296000853,1000,16102.723971200085,16090.360629600085,ON1_F7
2020-08-12,16283.510363400086,0,16283.510363400086,16283.510363400086,ON1_F7
2020-08-13,1100.6218117000863,1000,16283.510363400086,16270.621811700086,ON1_F7
2020-08-14,1039.9985165000871,1000,16082.814266800087,16069.998516500087,ON1_F7
2020-08-17,16102.069412400087,0,16102.069412400087,16102.069412400087,ON1_F7
2020-08-18,16102.069412400087,0,16102.069412400087,16102.069412400087,ON1_F7
2020-08-19,16102.069412400087,0,16102.069412400087,16102.069412400087,ON1_F7
2020-08-20,16102.069412400087,0,16102.069412400087,16102.069412400087,ON1_F7
2020-08-21,1289.3732644000884,1000,16102.069412400087,16089.373264400088,ON1_F7
2020-08-24,16121.79364300009,0,16121.79364300009,16121.79364300009,ON1_F7
2020-08-25,1018.9466921000894,1000,16121.79364300009,16108.94669210009,ON1_F7
2020-08-26,1518.471837500092,1000,16071.03278290009,16058.471837500092,ON1_F7
2020-08-27,16091.287283500093,0,16091.287283500093,16091.287283500093,ON1_F7
2020-08-28,1328.6171360000917,1000,16091.287283500093,16078.617136000092,ON1_F7
2020-08-31,16141.067904400092,0,16141.067904400092,16141.067904400092,ON1_F7
2020-09-01,1398.4081571000916,1000,16141.067904400092,16128.408157100092,ON1_F7
2020-09-02,16091.041264300093,0,16091.041264300093,16091.041264300093,ON1_F7
2020-09-03,1568.4959192000933,1000,16091.041264300093,16078.495919200093,ON1_F7
2020-09-04,15831.782407100094,0,15831.782407100094,15831.782407100094,ON1_F7
2020-09-07,15831.782407100094,0,15831.782407100094,15831.782407100094,ON1_F7
2020-09-08,1609.3930650000948,1000,15831.782407100094,15819.393065000095,ON1_F7
2020-09-09,1720.7956965000958,1000,15643.029035600095,15630.795696500096,ON1_F7
2020-09-10,15694.522836500097,0,15694.522836500097,15694.522836500097,ON1_F7
2020-09-11,15694.522836500097,0,15694.522836500097,15694.522836500097,ON1_F7
2020-09-14,15694.522836500097,0,15694.522836500097,15694.522836500097,ON1_F7
2020-09-15,1952.3830992000967,1000,15694.522836500097,15682.383099200097,ON1_F7
2020-09-16,15616.581281100098,0,15616.581281100098,15616.581281100098,ON1_F7
2020-09-17,15616.581281100098,0,15616.581281100098,15616.581281100098,ON1_F7
2020-09-18,1784.3947429000982,1000,15616.581281100098,15604.394742900098,ON1_F7
2020-09-21,15568.4105860001,0,15568.4105860001,15568.4105860001,ON1_F7
2020-09-22,1996.3592504001008,1000,15568.4105860001,15556.3592504001,ON1_F7
2020-09-23,15600.648601700103,0,15600.648601700103,15600.648601700103,ON1_F7
2020-09-24,15600.648601700103,0,15600.648601700103,15600.648601700103,ON1_F7
2020-09-25,15600.648601700103,0,15600.648601700103,15600.648601700103,ON1_F7
2020-09-28,15600.648601700103,0,15600.648601700103,15600.648601700103,ON1_F7
2020-09-29,2028.5972661001033,1000,15600.648601700103,15588.597266100103,ON1_F7
2020-09-30,2000.865266200104,1000,15602.932202100104,15590.865266200104,ON1_F7
2020-10-09,1922.678970800107,1000,15784.881109300106,15772.678970800107,ON1_F7
2020-10-12,1764.267519600111,1000,15796.558059800109,15784.267519600111,ON1_F7
2020-10-13,15737.994659600112,0,15737.994659600112,15737.994659600112,ON1_F7
2020-10-14,15737.994659600112,0,15737.994659600112,15737.994659600112,ON1_F7
2020-10-15,15737.994659600112,0,15737.994659600112,15737.994659600112,ON1_F7
2020-10-16,1945.8289218001119,1000,15737.994659600112,15725.828921800112,ON1_F7
2020-10-19,1947.5006722001144,1000,15819.708010800114,15807.500672200114,ON1_F7
2020-10-20,1879.2991819001163,1000,15741.501320400115,15729.299181900116,ON1_F7
2020-10-21,15673.299830100117,0,15673.299830100117,15673.299830100117,ON1_F7
2020-10-22,15673.299830100117,0,15673.299830100117,15673.299830100117,ON1_F7
2020-10-23,2071.232894200117,1000,15673.299830100117,15661.232894200117,ON1_F7
2020-10-26,1923.4996781001173,1000,15615.613414900117,15603.499678100117,ON1_F7
2020-10-27,1605.637270300118,1000,15487.849809000118,15475.637270300118,ON1_F7
2020-10-28,1557.2218352001219,1000,15509.47077460012,15497.221835200122,ON1_F7
2020-10-29,1319.054313200124,1000,15291.313652800123,15279.054313200124,ON1_F7
2020-10-30,1530.835265700127,1000,15192.933402200126,15180.835265700127,ON1_F7
2020-11-02,14905.474099700128,0,14905.474099700128,14905.474099700128,ON1_F7
2020-11-03,14905.474099700128,0,14905.474099700128,14905.474099700128,ON1_F7
2020-11-04,1423.4695650001286,1000,14905.474099700128,14893.469565000129,ON1_F7
2020-11-05,1255.5016037001296,1000,15077.682941800129,15065.50160370013,ON1_F7
2020-11-06,1067.1765272001303,1000,15079.456667200131,15067.17652720013,ON1_F7
2020-11-09,898.0052609001323,1000,15310.493404900131,15298.005260900132,ON1_F7
2020-11-10,148.369228800133,1000,15221.200579400132,15208.369228800133,ON1_F7
2020-11-11,508.1071028001352,1000,15060.668048200134,15048.107102800135,ON1_F7
2020-11-12,14991.059302900136,0,14991.059302900136,14991.059302900136,ON1_F7
2020-11-13,14991.059302900136,0,14991.059302900136,14991.059302900136,ON1_F7
2020-11-16,14991.059302900136,0,14991.059302900136,14991.059302900136,ON1_F7
2020-11-17,14991.059302900136,0,14991.059302900136,14991.059302900136,ON1_F7
2020-11-18,14991.059302900136,0,14991.059302900136,14991.059302900136,ON1_F7
2020-11-19,638.6023595001352,1000,14991.059302900136,14978.602359500135,ON1_F7
2020-11-20,14961.797678000135,0,14961.797678000135,14961.797678000135,ON1_F7
2020-11-23,14961.797678000135,0,14961.797678000135,14961.797678000135,ON1_F7
2020-11-24,14961.797678000135,0,14961.797678000135,14961.797678000135,ON1_F7
2020-11-25,859.470737100135,1000,14961.797678000135,14949.470737100135,ON1_F7
2020-11-26,880.8265677001345,1000,14893.106707700135,14880.826567700135,ON1_F7
2020-11-27,14814.614487300136,0,14814.614487300136,14814.614487300136,ON1_F7
2020-11-30,14814.614487300136,0,14814.614487300136,14814.614487300136,ON1_F7
2020-12-01,722.2927465001376,1000,14814.614487300136,14802.292746500138,ON1_F7
2020-12-02,733.5617970001385,1000,14795.867937500137,14783.561797000139,ON1_F7
2020-12-03,14707.28893700014,0,14707.28893700014,14707.28893700014,ON1_F7
2020-12-04,14707.28893700014,0,14707.28893700014,14707.28893700014,ON1_F7
2020-12-07,14707.28893700014,0,14707.28893700014,14707.28893700014,ON1_F7
2020-12-08,14707.28893700014,0,14707.28893700014,14707.28893700014,ON1_F7
2020-12-09,875.1023988001398,1000,14707.28893700014,14695.10239880014,ON1_F7
2020-12-10,14609.194216400141,0,14609.194216400141,14609.194216400141,ON1_F7
2020-12-11,14609.194216400141,0,14609.194216400141,14609.194216400141,ON1_F7
2020-12-14,1057.1532810001427,1000,14609.194216400141,14597.153281000143,ON1_F7
2020-12-15,14391.852894600144,0,14391.852894600144,14391.852894600144,ON1_F7
2020-12-16,849.8171593001443,1000,14391.852894600144,14379.817159300144,ON1_F7
2020-12-17,14354.258459600145,0,14354.258459600145,14354.258459600145,ON1_F7
2020-12-18,14354.258459600145,0,14354.258459600145,14354.258459600145,ON1_F7
2020-12-21,692.1603231001463,1000,14354.258459600145,14342.160323100146,ON1_F7
2020-12-22,14246.525648900148,0,14246.525648900148,14246.525648900148,ON1_F7
2020-12-23,14246.525648900148,0,14246.525648900148,14246.525648900148,ON1_F7
2020-12-24,854.5679151001495,1000,14246.525648900148,14234.56791510015,ON1_F7
2020-12-25,14179.28272360015,0,14179.28272360015,14179.28272360015,ON1_F7
2020-12-28,14179.28272360015,0,14179.28272360015,14179.28272360015,ON1_F7
2020-12-29,14179.28272360015,0,14179.28272360015,14179.28272360015,ON1_F7
