entry,exit,days,sale_cash,final_cash,restored
2020-02-04,2020-03-10,25,17987.618790200002,26.288770780003233,True
2020-03-16,2020-03-23,5,14273.271293,21.144201170004408,True
2020-03-24,2021-07-28,328,12995.216240200001,216.50254949000623,True
2021-07-29,2021-07-30,1,10968.300804900002,214.10404479000863,True
2021-11-29,2021-11-30,1,10958.315999800001,151.6947344900109,True
2022-01-17,2022-01-18,1,11397.6474242,88.3880441900128,True
2022-03-09,2022-04-26,32,10379.197304000001,40.171004070014305,True
2022-04-27,2022-04-28,1,9350.762378700001,71.09208967001723,True
2022-09-20,2022-09-21,1,8671.807013700001,503.44675972001824,True
2022-09-22,2022-09-23,1,8661.8975834,455.9072996200175,True
2022-10-11,2022-10-12,1,8162.6523309,449.3979897200179,True
2023-03-09,2023-03-10,1,11128.16913075,566.9570654700201,True
2023-03-30,2023-03-31,1,16849.5197244,702.9597063700239,True
2023-04-12,2023-04-13,1,18387.195102100002,825.8472172200272,True
2023-04-20,2023-04-21,1,18966.319595,277.2217147200281,True
2023-04-27,2023-04-28,1,16070.697130500002,204.69246457003283,True
2023-05-04,2023-05-05,1,15351.7839669,213.65805482003452,True
2023-05-08,2023-05-09,1,14652.840613400002,174.01179482003863,True
2023-05-10,2023-05-11,1,14572.961373,224.57299527004034,True
2023-05-24,2025-04-09,454,14792.6292841,158.11462008004196,True
2025-04-10,2025-04-11,1,17936.8649798,430.9780116300426,True
2025-06-24,2025-06-25,1,20264.51227395,190.04028313004528,True
2025-08-25,2025-08-26,1,47881.0362896,1800.8168125540542,True
2025-09-05,2025-09-08,1,55766.070334341006,2531.3861483950604,True
2025-09-09,2026-03-23,125,48734.131678533005,190.0456002650717,True
2026-03-24,,118,,,False
