date,clock,side,quantity,reference,value,fee,dividend_tax,cash_after,shares_after,kind
2020-01-02,15:00,SELL,1000,18.38,18370.81,23.738226200000003,0.0,20185.071773800002,0,close_proxy
2020-01-03,09:25,BUY,1000,18.49,18499.245,5.3699849,0.0,1680.4567889000027,1000,nominal_open
2020-01-06,15:00,SELL,1000,17.9,17891.05,23.248871,0.0,19548.257917900002,0,close_proxy
2020-01-07,09:25,BUY,1000,17.92,17928.96,5.3585792,0.0,1613.9393387000018,1000,nominal_open
2020-01-08,15:00,SELL,1000,17.52,17511.24,22.861464800000004,0.0,19102.317873900003,0,close_proxy
2020-01-09,09:25,BUY,1000,17.65,17658.825,5.3531765,0.0,1438.1396974000018,1000,nominal_open
2020-01-10,15:00,SELL,1000,18.03,18020.985,23.3814047,0.0,19435.7432927,0,close_proxy
2020-01-13,09:25,BUY,1000,18.02,18029.01,5.3605802,0.0,1401.3727125000041,1000,nominal_open
2020-01-14,15:00,SELL,1000,18.39,18380.805,23.7484211,0.0,19758.429291400003,0,close_proxy
2020-01-15,09:25,BUY,1000,18.35,18359.175,5.3671835,0.0,1393.8871079000055,1000,nominal_open
2020-01-16,15:00,SELL,1000,18.41,18400.795000000002,23.768810900000002,0.0,19770.913297000006,0,close_proxy
2020-01-17,09:25,BUY,1000,18.41,18419.204999999998,5.3683841,0.0,1346.33991290001,1000,nominal_open
2020-01-20,15:00,SELL,1000,19.34,19330.33,24.716936600000004,0.0,20651.95297630001,0,close_proxy
2020-01-21,09:25,BUY,1000,19.2,19209.6,5.384192,0.0,1436.9687843000102,1000,nominal_open
2020-01-22,15:00,SELL,1000,20.85,20839.575,26.256366500000002,0.0,22250.28741780001,0,close_proxy
2020-01-23,09:25,BUY,1000,20.5,20510.25,5.410205,0.0,1734.6272128000091,1000,nominal_open
2020-02-03,15:00,SELL,1000,18.0,17991.0,23.350820000000002,0.0,19702.27639280001,0,close_proxy
2020-02-04,09:25,BUY,1000,17.1,17108.55,5.3421710000000004,0.0,2588.38422180001,1000,nominal_open
