date,clock,side,quantity,reference,value,fee,dividend_tax,cash_after,shares_after,kind
2020-01-03,15:00,SELL,1000,18.22,18210.89,23.5751078,0.0,23701.3148922,0,close_proxy
2020-01-06,09:25,BUY,1000,18.01,18019.004999999997,5.3603801,0.0,5676.949512100004,1000,open_proxy
2020-01-14,15:00,SELL,1000,18.39,18380.805,23.7484211,0.0,24034.006091000003,0,close_proxy
2020-01-15,09:25,BUY,1000,18.35,18359.175,5.3671835,0.0,5669.463907500005,1000,open_proxy
2020-01-23,15:00,SELL,1000,20.0,19990.0,25.3898,0.0,25634.074107500004,0,close_proxy
2020-02-03,09:25,BUY,1000,18.0,18009.0,5.36018,0.0,7619.7139275000045,1000,open_proxy
2020-02-07,15:00,SELL,1000,19.3,19290.350000000002,24.676157000000003,0.0,26885.387770500005,0,close_proxy
2020-02-10,09:25,BUY,1000,18.9,18909.45,5.378189,0.0,7970.559581500005,1000,open_proxy
2020-02-25,15:00,SELL,1000,19.96,19950.02,25.3490204,0.0,27895.230561100005,0,close_proxy
2020-02-26,09:25,BUY,1000,19.55,19559.774999999998,5.3911955,0.0,8330.064365600007,1000,open_proxy
2020-03-27,15:00,SELL,1000,13.07,13063.465,18.324734300000003,0.0,21375.204631300006,0,close_proxy
2020-03-30,09:25,BUY,1000,12.84,12846.42,5.2569284,0.0,8523.527702900006,1000,open_proxy
2020-04-03,15:00,SELL,1000,13.96,13953.02,19.2320804,0.0,22457.315622500006,0,close_proxy
2020-04-07,09:25,BUY,1000,14.35,14357.175,5.2871435,0.0,8094.853479000007,1000,open_proxy
2020-04-08,15:00,SELL,1000,14.14,14132.93,19.4155886,0.0,22208.367890400004,0,close_proxy
2020-04-09,09:25,BUY,1000,14.17,14177.085,5.2835417,0.0,8025.999348700005,1000,open_proxy
2020-04-17,15:00,SELL,1000,13.99,13983.005000000001,19.2626651,0.0,21989.741683600005,0,close_proxy
2020-04-20,09:25,BUY,1000,14.06,14067.029999999999,5.2813406,0.0,7917.430343000005,1000,open_proxy
2020-04-21,15:00,SELL,1000,14.16,14152.92,19.435978400000003,0.0,22050.914364600005,0,close_proxy
2020-04-22,09:25,BUY,1000,14.06,14067.029999999999,5.2813406,0.0,7978.6030240000055,1000,open_proxy
2020-05-06,15:00,SELL,1000,14.76,14752.62,20.047672400000003,0.0,22711.175351600006,0,close_proxy
2020-05-07,09:25,BUY,1000,14.75,14757.375,5.2951475,0.0,7948.505204100005,1000,open_proxy
2020-06-03,15:00,SELL,1000,14.22,14212.890000000001,19.4971478,0.0,22141.898056300008,0,close_proxy
2020-06-04,09:25,BUY,1000,14.25,14257.125,5.2851425,0.0,7879.487913800007,1000,open_proxy
2020-06-19,15:00,SELL,1000,14.35,14342.825,19.629681500000004,0.0,22202.683232300005,0,close_proxy
2020-06-22,09:25,BUY,1000,14.36,14367.179999999998,5.2873436,0.0,7830.215888700006,1000,open_proxy
2020-06-29,15:00,SELL,1000,15.22,15212.390000000001,20.5166378,0.0,23022.089250900008,0,close_proxy
2020-06-30,09:25,BUY,1000,15.19,15197.595,5.3039519,0.0,7819.190299000009,1000,open_proxy
2020-07-01,15:00,SELL,1000,15.42,15412.29,20.7205358,0.0,23210.75976320001,0,close_proxy
2020-07-02,09:25,BUY,1000,15.34,15347.669999999998,5.3069534,0.0,7857.782809800012,1000,open_proxy
2020-07-06,15:00,SELL,1000,16.49,16481.755,21.8113901,0.0,24317.72641970001,0,close_proxy
2020-07-07,09:25,BUY,1000,16.5,16508.25,5.330165,0.0,7804.146254700012,1000,open_proxy
2020-07-08,15:00,SELL,1000,16.4,16391.8,21.719636,0.0,24174.226618700013,0,close_proxy
2020-07-09,09:25,BUY,1000,16.38,16388.19,5.3277638,0.0,7780.708854900015,1000,open_proxy
2020-08-13,15:00,SELL,1000,15.17,15162.415,20.465663300000003,0.0,22922.658191600014,0,close_proxy
2020-08-14,09:25,BUY,1000,15.01,15017.505,5.3003501,0.0,7899.852841500015,1000,open_proxy
2020-08-17,15:00,SELL,1000,15.28,15272.36,20.577807200000002,0.0,23151.635034300016,0,close_proxy
2020-08-18,09:25,BUY,1000,15.3,15307.65,5.306153,0.0,7838.678881300017,1000,open_proxy
